  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2418                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  -4.400  -0.6285   0.03601   0.02623   0.0018   1.0000   0.3626
  -4.300  -0.6218   0.03591   0.02621   0.0024   1.0000   0.3683
  -4.200  -0.6152   0.03567   0.02591   0.0027   1.0000   0.3755
  -4.100  -0.6085   0.03538   0.02558   0.0029   1.0000   0.3822
  -4.000  -0.6019   0.03530   0.02562   0.0035   1.0000   0.3881
  -3.900  -0.5952   0.03513   0.02541   0.0038   1.0000   0.3957
  -3.800  -0.5884   0.03490   0.02516   0.0041   1.0000   0.4031
  -3.700  -0.5818   0.03485   0.02521   0.0046   1.0000   0.4094
  -3.600  -0.5751   0.03470   0.02501   0.0048   1.0000   0.4180
  -3.500  -0.5683   0.03457   0.02492   0.0052   1.0000   0.4253
  -3.400  -0.5618   0.03453   0.02496   0.0057   1.0000   0.4327
  -3.300  -0.5536   0.03438   0.02471   0.0056   0.9996   0.4428
  -3.200  -0.5337   0.03460   0.02510   0.0039   0.9948   0.4542
  -3.100  -0.5142   0.03471   0.02521   0.0020   0.9901   0.4677
  -3.000  -0.4966   0.03482   0.02534   0.0005   0.9849   0.4812
  -2.900  -0.4763   0.03508   0.02570  -0.0012   0.9804   0.4945
  -2.800  -0.4618   0.03508   0.02570  -0.0022   0.9752   0.5080
  -2.700  -0.4458   0.03523   0.02593  -0.0032   0.9703   0.5212
  -2.600  -0.4255   0.03550   0.02628  -0.0049   0.9659   0.5363
  -2.500  -0.4149   0.03544   0.02622  -0.0052   0.9605   0.5499
  -2.400  -0.4000   0.03560   0.02648  -0.0058   0.9554   0.5636
  -2.300  -0.3801   0.03587   0.02682  -0.0073   0.9510   0.5800
  -2.200  -0.3710   0.03585   0.02682  -0.0072   0.9455   0.5939
  -2.100  -0.3580   0.03598   0.02701  -0.0075   0.9404   0.6089
  -2.000  -0.3406   0.03622   0.02735  -0.0084   0.9360   0.6254
  -1.900  -0.3293   0.03634   0.02752  -0.0084   0.9312   0.6408
  -1.800  -0.3206   0.03638   0.02758  -0.0081   0.9259   0.6570
  -1.700  -0.3067   0.03660   0.02788  -0.0082   0.9212   0.6731
  -1.600  -0.2878   0.03691   0.02827  -0.0090   0.9172   0.6925
  -1.500  -0.2840   0.03696   0.02836  -0.0077   0.9117   0.7063
  -1.400  -0.2749   0.03707   0.02852  -0.0072   0.9066   0.7239
  -1.300  -0.2611   0.03729   0.02878  -0.0072   0.9022   0.7438
  -1.200  -0.2427   0.03766   0.02920  -0.0076   0.8986   0.7647
  -1.100  -0.2424   0.03779   0.02940  -0.0054   0.8931   0.7768
  -1.000  -0.2341   0.03800   0.02964  -0.0045   0.8881   0.7946
  -0.900  -0.2190   0.03832   0.02999  -0.0044   0.8838   0.8150
  -0.800  -0.1953   0.03882   0.03050  -0.0055   0.8801   0.8370
  -0.700  -0.1916   0.03904   0.03073  -0.0041   0.8746   0.8541
  -0.600  -0.1760   0.03944   0.03114  -0.0045   0.8695   0.8734
  -0.500  -0.1431   0.04010   0.03175  -0.0076   0.8650   0.8937
  -0.400  -0.0876   0.04099   0.03255  -0.0146   0.8611   0.9133
  -0.300  -0.0507   0.04171   0.03321  -0.0194   0.8551   0.9273
  -0.200   0.0080   0.04242   0.03384  -0.0280   0.8492   0.9405
  -0.100   0.0765   0.04285   0.03417  -0.0381   0.8447   0.9548
   0.000   0.1522   0.04295   0.03417  -0.0495   0.8414   0.9688
   0.100   0.1857   0.04323   0.03441  -0.0546   0.8351   0.9809
   0.200   0.2387   0.04318   0.03432  -0.0628   0.8294   0.9927
   0.300   0.2891   0.04280   0.03388  -0.0703   0.8252   1.0000
   0.400   0.3095   0.04244   0.03346  -0.0726   0.8220   1.0000
   0.500   0.2872   0.04291   0.03392  -0.0685   0.8153   1.0000
   0.600   0.2775   0.04309   0.03408  -0.0662   0.8093   1.0000
   0.700   0.2872   0.04296   0.03391  -0.0667   0.8051   1.0000
   0.800   0.3097   0.04266   0.03356  -0.0689   0.8019   1.0000
   0.900   0.2847   0.04317   0.03405  -0.0644   0.7956   1.0000
   1.000   0.2705   0.04344   0.03431  -0.0614   0.7898   1.0000
   1.100   0.2776   0.04342   0.03424  -0.0612   0.7855   1.0000
   1.200   0.2980   0.04325   0.03402  -0.0629   0.7822   1.0000
   1.300   0.2915   0.04353   0.03427  -0.0608   0.7776   1.0000
   1.400   0.2614   0.04409   0.03481  -0.0556   0.7714   1.0000
   1.500   0.2634   0.04422   0.03491  -0.0546   0.7669   1.0000
   1.600   0.2804   0.04416   0.03481  -0.0556   0.7632   1.0000
   1.700   0.3115   0.04393   0.03453  -0.0585   0.7603   1.0000
   1.800   0.2658   0.04487   0.03545  -0.0511   0.7538   1.0000
   1.900   0.2592   0.04524   0.03577  -0.0490   0.7490   1.0000
   2.000   0.2697   0.04536   0.03586  -0.0491   0.7450   1.0000
   2.100   0.2927   0.04530   0.03576  -0.0507   0.7416   1.0000
   2.200   0.2969   0.04560   0.03602  -0.0499   0.7376   1.0000
   2.300   0.2704   0.04644   0.03682  -0.0454   0.7319   1.0000
   2.400   0.2728   0.04677   0.03712  -0.0444   0.7273   1.0000
   2.500   0.2894   0.04684   0.03716  -0.0452   0.7234   1.0000
   2.600   0.3169   0.04671   0.03700  -0.0472   0.7203   1.0000
   2.700   0.2994   0.04758   0.03782  -0.0439   0.7154   1.0000
   2.800   0.2878   0.04832   0.03853  -0.0415   0.7103   1.0000
   2.900   0.2948   0.04864   0.03882  -0.0411   0.7060   1.0000
   3.000   0.3150   0.04865   0.03881  -0.0421   0.7022   1.0000
   3.100   0.3466   0.04837   0.03852  -0.0444   0.6992   1.0000
   3.200   0.3166   0.04976   0.03986  -0.0401   0.6935   1.0000
   3.300   0.3128   0.05044   0.04052  -0.0387   0.6887   1.0000
   3.400   0.3232   0.05074   0.04080  -0.0387   0.6846   1.0000
   3.500   0.3457   0.05068   0.04072  -0.0399   0.6811   1.0000
   3.600   0.3717   0.05052   0.04054  -0.0413   0.6779   1.0000
   3.700   0.3402   0.05219   0.04218  -0.0374   0.6720   1.0000
   3.800   0.3409   0.05283   0.04280  -0.0365   0.6673   1.0000
   3.900   0.3548   0.05303   0.04299  -0.0368   0.6632   1.0000
   4.000   0.3803   0.05284   0.04279  -0.0381   0.6599   1.0000
   4.100   0.3827   0.05352   0.04345  -0.0374   0.6558   1.0000
   4.200   0.3654   0.05490   0.04481  -0.0351   0.6506   1.0000
   4.300   0.3695   0.05548   0.04538  -0.0346   0.6460   1.0000
   4.400   0.3866   0.05555   0.04545  -0.0351   0.6420   1.0000
   4.500   0.4167   0.05512   0.04501  -0.0366   0.6387   1.0000
   4.600   0.4007   0.05663   0.04650  -0.0346   0.6339   1.0000
   4.700   0.3910   0.05785   0.04771  -0.0332   0.6292   1.0000
   4.800   0.3977   0.05839   0.04824  -0.0330   0.6248   1.0000
   4.900   0.4179   0.05832   0.04817  -0.0336   0.6209   1.0000
   5.000   0.4528   0.05758   0.04744  -0.0351   0.6177   1.0000
   5.100   0.4211   0.05995   0.04978  -0.0324   0.6122   1.0000
   5.200   0.4165   0.06104   0.05087  -0.0315   0.6077   1.0000
   5.300   0.4261   0.06148   0.05131  -0.0314   0.6035   1.0000
   5.400   0.4498   0.06123   0.05106  -0.0321   0.5997   1.0000
   5.500   0.4687   0.06124   0.05107  -0.0325   0.5959   1.0000
   5.600   0.4422   0.06351   0.05333  -0.0305   0.5909   1.0000
   5.700   0.4412   0.06449   0.05431  -0.0299   0.5864   1.0000
   5.800   0.4545   0.06474   0.05456  -0.0300   0.5822   1.0000
   5.900   0.4839   0.06415   0.05397  -0.0308   0.5784   1.0000
   6.000   0.4791   0.06546   0.05528  -0.0301   0.5743   1.0000
   6.100   0.4627   0.06735   0.05717  -0.0289   0.5699   1.0000
   6.200   0.4641   0.06826   0.05808  -0.0285   0.5654   1.0000
   6.300   0.4816   0.06826   0.05809  -0.0287   0.5610   1.0000
   6.400   0.5215   0.06696   0.05680  -0.0296   0.5572   1.0000
   6.500   0.4930   0.06976   0.05959  -0.0282   0.5529   1.0000
   6.600   0.4821   0.07147   0.06131  -0.0275   0.5490   1.0000
   6.700   0.4852   0.07234   0.06218  -0.0273   0.5447   1.0000
   6.800   0.5070   0.07206   0.06191  -0.0274   0.5401   1.0000
   6.900   0.5363   0.07133   0.06119  -0.0277   0.5358   1.0000
   7.000   0.5080   0.07425   0.06411  -0.0267   0.5319   1.0000
   7.100   0.5000   0.07588   0.06574  -0.0263   0.5283   1.0000
   7.200   0.5042   0.07674   0.06661  -0.0261   0.5242   1.0000
   7.300   0.5320   0.07603   0.06592  -0.0263   0.5192   1.0000
   7.400   0.5435   0.07646   0.06635  -0.0261   0.5149   1.0000
   7.500   0.5228   0.07900   0.06889  -0.0255   0.5114   1.0000
   7.600   0.5165   0.08058   0.07048  -0.0252   0.5079   1.0000
   7.700   0.5210   0.08147   0.07138  -0.0251   0.5040   1.0000
   7.800   0.5584   0.08005   0.06998  -0.0251   0.4983   1.0000
   8.000   0.5373   0.08400   0.07393  -0.0246   0.4915   1.0000
   8.100   0.5312   0.08564   0.07559  -0.0244   0.4882   1.0000
   8.200   0.5349   0.08662   0.07658  -0.0243   0.4843   1.0000
   8.300   0.5945   0.08343   0.07343  -0.0240   0.4771   1.0000
   8.400   0.4389   0.10014   0.09022  -0.0296   0.5626   1.0000
   8.500   0.4483   0.10145   0.09155  -0.0301   0.5604   1.0000
   8.600   0.4579   0.10294   0.09307  -0.0306   0.5589   1.0000
   8.700   0.4670   0.10458   0.09472  -0.0313   0.5579   1.0000
   8.800   0.4740   0.10627   0.09643  -0.0318   0.5573   1.0000
   8.900   0.4777   0.10788   0.09806  -0.0322   0.5571   1.0000
   9.000   0.4766   0.10928   0.09947  -0.0323   0.5572   1.0000
   9.100   0.4796   0.11090   0.10110  -0.0326   0.5564   1.0000
   9.200   0.4757   0.11209   0.10230  -0.0325   0.5561   1.0000
   9.300   0.4663   0.11285   0.10306  -0.0319   0.5551   1.0000
   9.400   0.4530   0.11304   0.10326  -0.0308   0.5509   1.0000
   9.500   0.4564   0.11380   0.10402  -0.0307   0.5443   1.0000
   9.600   0.4990   0.11675   0.10701  -0.0327   0.5364   1.0000
   9.700   0.4904   0.11763   0.10789  -0.0323   0.5358   1.0000
   9.800   0.4770   0.11802   0.10829  -0.0315   0.5338   1.0000
   9.900   0.4695   0.11832   0.10859  -0.0308   0.5276   1.0000
  10.000   0.4806   0.11948   0.10976  -0.0310   0.5216   1.0000
  10.100   0.5150   0.12256   0.11289  -0.0327   0.5163   1.0000
  10.200   0.5024   0.12311   0.11344  -0.0321   0.5153   1.0000
  10.300   0.4871   0.12313   0.11345  -0.0312   0.5111   1.0000
  10.400   0.4888   0.12389   0.11423  -0.0310   0.5051   1.0000
  10.500   0.5073   0.12555   0.11591  -0.0316   0.4996   1.0000
  10.600   0.5292   0.12839   0.11877  -0.0327   0.4963   1.0000
  10.700   0.5138   0.12861   0.11900  -0.0320   0.4947   1.0000
  10.800   0.5022   0.12865   0.11903  -0.0314   0.4890   1.0000
  10.900   0.5085   0.12968   0.12008  -0.0314   0.4835   1.0000
  11.000   0.5327   0.13195   0.12238  -0.0322   0.4785   1.0000
  11.100   0.5436   0.13431   0.12477  -0.0329   0.4764   1.0000
  11.200   0.5265   0.13426   0.12470  -0.0323   0.4744   1.0000
  11.300   0.5184   0.13444   0.12488  -0.0319   0.4684   1.0000
  11.400   0.5265   0.13560   0.12606  -0.0320   0.4630   1.0000
  11.500   0.5517   0.13819   0.12870  -0.0327   0.4586   1.0000
  11.600   0.5592   0.14041   0.13092  -0.0332   0.4568   1.0000
  11.700   0.5418   0.14018   0.13069  -0.0328   0.4547   1.0000
  11.800   0.5345   0.14038   0.13089  -0.0326   0.4489   1.0000
  11.900   0.5421   0.14154   0.13207  -0.0327   0.4437   1.0000
  12.000   0.5635   0.14396   0.13452  -0.0332   0.4395   1.0000
  12.100   0.5768   0.14672   0.13730  -0.0338   0.4375   1.0000
  12.200   0.5596   0.14640   0.13697  -0.0336   0.4356   1.0000
  12.300   0.5507   0.14645   0.13701  -0.0335   0.4304   1.0000
  12.400   0.5561   0.14751   0.13808  -0.0336   0.4253   1.0000
  12.500   0.5728   0.14954   0.14016  -0.0338   0.4210   1.0000
  12.600   0.5969   0.15334   0.14399  -0.0346   0.4185   1.0000
  12.700   0.5804   0.15298   0.14362  -0.0346   0.4172   1.0000
  12.800   0.5678   0.15267   0.14330  -0.0345   0.4129   1.0000
  12.900   0.5700   0.15352   0.14415  -0.0347   0.4077   1.0000
  13.000   0.5814   0.15511   0.14577  -0.0348   0.4034   1.0000
  13.100   0.6087   0.15895   0.14966  -0.0353   0.4001   1.0000
  13.200   0.6039   0.15993   0.15064  -0.0356   0.3989   1.0000
  13.300   0.5880   0.15925   0.14994  -0.0358   0.3962   1.0000
  13.400   0.5849   0.15963   0.15032  -0.0360   0.3911   1.0000
  13.500   0.5916   0.16086   0.15156  -0.0362   0.3866   1.0000
  13.600   0.6076   0.16314   0.15388  -0.0363   0.3829   1.0000
  13.700   0.6296   0.16724   0.15802  -0.0368   0.3807   1.0000
  13.800   0.6138   0.16651   0.15726  -0.0371   0.3795   1.0000
  13.900   0.6025   0.16602   0.15676  -0.0375   0.3754   1.0000
  14.000   0.6043   0.16683   0.15758  -0.0378   0.3707   1.0000
  14.100   0.6130   0.16831   0.15909  -0.0379   0.3668   1.0000
  14.200   0.6312   0.17120   0.16202  -0.0380   0.3637   1.0000
  14.300   0.6433   0.17437   0.16520  -0.0384   0.3621   1.0000
  14.400   0.6278   0.17334   0.16415  -0.0390   0.3604   1.0000
  14.500   0.6205   0.17313   0.16393  -0.0395   0.3560   1.0000
  14.600   0.6238   0.17409   0.16491  -0.0398   0.3517   1.0000
  14.700   0.6328   0.17567   0.16651  -0.0399   0.3482   1.0000
  14.800   0.6501   0.17871   0.16958  -0.0399   0.3454   1.0000
  14.900   0.6613   0.18188   0.17277  -0.0403   0.3439   1.0000
  15.000   0.6461   0.18059   0.17146  -0.0411   0.3422   1.0000
  15.100   0.6397   0.18039   0.17125  -0.0418   0.3380   1.0000
  15.200   0.6427   0.18134   0.17220  -0.0421   0.3340   1.0000
  15.300   0.6506   0.18283   0.17373  -0.0423   0.3306   1.0000
  15.400   0.6649   0.18549   0.17642  -0.0422   0.3278   1.0000
  15.500   0.6839   0.19004   0.18099  -0.0424   0.3261   1.0000
  15.600   0.6688   0.18849   0.17941  -0.0434   0.3248   1.0000
  15.700   0.6602   0.18783   0.17874  -0.0443   0.3213   1.0000
  15.800   0.6617   0.18859   0.17951  -0.0447   0.3174   1.0000
  15.900   0.6676   0.18988   0.18082  -0.0450   0.3140   1.0000
  16.000   0.6781   0.19191   0.18287  -0.0450   0.3111   1.0000
  16.100   0.6970   0.19610   0.18711  -0.0449   0.3090   1.0000
  16.200   0.6963   0.19726   0.18825  -0.0456   0.3079   1.0000
  16.300   0.6838   0.19576   0.18673  -0.0468   0.3057   1.0000
  16.400   0.6816   0.19594   0.18691  -0.0476   0.3019   1.0000
  16.500   0.6851   0.19696   0.18794  -0.0480   0.2984   1.0000
  16.600   0.6920   0.19844   0.18943  -0.0482   0.2955   1.0000
  16.700   0.7037   0.20088   0.19191  -0.0481   0.2930   1.0000
  16.800   0.7244   0.20617   0.19725  -0.0479   0.2912   1.0000
  16.900   0.7149   0.20520   0.19624  -0.0490   0.2902   1.0000
  17.000   0.7050   0.20385   0.19487  -0.0504   0.2877   1.0000
  17.100   0.7045   0.20424   0.19527  -0.0512   0.2841   1.0000
  17.200   0.7084   0.20531   0.19634  -0.0516   0.2809   1.0000
  17.300   0.7150   0.20679   0.19785  -0.0518   0.2782   1.0000
  17.400   0.7256   0.20917   0.20025  -0.0518   0.2759   1.0000
  17.500   0.7437   0.21409   0.20521  -0.0514   0.2742   1.0000
  17.600   0.7394   0.21413   0.20523  -0.0525   0.2733   1.0000
  17.700   0.7293   0.21246   0.20353  -0.0540   0.2712   1.0000
  17.800   0.7279   0.21259   0.20366  -0.0550   0.2677   1.0000
  17.900   0.7312   0.21356   0.20465  -0.0556   0.2647   1.0000
  18.000   0.7368   0.21492   0.20602  -0.0559   0.2621   1.0000
  18.100   0.7451   0.21686   0.20799  -0.0559   0.2598   1.0000
  18.200   0.7583   0.22040   0.21156  -0.0557   0.2580   1.0000
  18.300   0.7692   0.22438   0.21555  -0.0558   0.2569   1.0000
  18.400   0.7577   0.22198   0.21313  -0.0576   0.2557   1.0000
  18.500   0.7526   0.22116   0.21229  -0.0590   0.2528   1.0000
  18.600   0.7542   0.22183   0.21297  -0.0598   0.2497   1.0000
  18.700   0.7584   0.22297   0.21411  -0.0603   0.2470   1.0000
  18.800   0.7645   0.22446   0.21563  -0.0605   0.2448   1.0000
  18.900   0.7731   0.22665   0.21784  -0.0606   0.2428   1.0000
  19.000   0.7863   0.23063   0.22185  -0.0603   0.2413   1.0000
  19.100   0.7925   0.23348   0.22470  -0.0607   0.2404   1.0000
  19.200   0.7823   0.23101   0.22220  -0.0626   0.2391   1.0000
  19.300   0.7788   0.23040   0.22158  -0.0641   0.2362   1.0000
  19.400   0.7810   0.23112   0.22232  -0.0649   0.2333   1.0000
  19.500   0.7852   0.23226   0.22347  -0.0654   0.2308   1.0000
  19.600   0.7909   0.23374   0.22496  -0.0657   0.2287   1.0000
  19.700   0.7985   0.23578   0.22702  -0.0658   0.2270   1.0000
  19.800   0.8094   0.23919   0.23046  -0.0656   0.2256   1.0000
  19.900   0.8218   0.24419   0.23547  -0.0655   0.2246   1.0000
  20.000   0.8116   0.24124   0.23249  -0.0675   0.2237   1.0000
