  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4415                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  -4.500  -0.4846   0.08629   0.08081   0.0226   1.0000   0.4576
  -4.400  -0.4821   0.08552   0.08005   0.0238   1.0000   0.4640
  -4.300  -0.4912   0.08494   0.07951   0.0254   1.0000   0.4757
  -4.200  -0.4857   0.08399   0.07857   0.0265   1.0000   0.4807
  -4.000  -0.4340   0.04802   0.03935  -0.0397   1.0000   0.2057
  -3.900  -0.4284   0.04756   0.03902  -0.0393   1.0000   0.2076
  -3.800  -0.4221   0.04721   0.03871  -0.0390   1.0000   0.2098
  -3.700  -0.4014   0.04665   0.03806  -0.0414   0.9958   0.2143
  -3.600  -0.3792   0.04570   0.03680  -0.0444   0.9917   0.2193
  -3.500  -0.3582   0.04460   0.03527  -0.0471   0.9875   0.2237
  -3.400  -0.3397   0.04437   0.03520  -0.0489   0.9834   0.2285
  -3.300  -0.3224   0.04401   0.03476  -0.0505   0.9788   0.2340
  -3.200  -0.3034   0.04335   0.03377  -0.0526   0.9745   0.2400
  -3.100  -0.2837   0.04296   0.03337  -0.0546   0.9706   0.2459
  -3.000  -0.2691   0.04275   0.03316  -0.0557   0.9661   0.2517
  -2.900  -0.2520   0.04233   0.03245  -0.0573   0.9615   0.2588
  -2.800  -0.2334   0.04204   0.03221  -0.0590   0.9575   0.2657
  -2.700  -0.2167   0.04188   0.03200  -0.0603   0.9533   0.2736
  -2.600  -0.2034   0.04154   0.03149  -0.0612   0.9485   0.2807
  -2.500  -0.1871   0.04139   0.03143  -0.0624   0.9442   0.2885
  -2.400  -0.1643   0.04121   0.03108  -0.0648   0.9407   0.3001
  -2.300  -0.1563   0.04105   0.03099  -0.0647   0.9356   0.3063
  -2.200  -0.1420   0.04092   0.03070  -0.0656   0.9311   0.3166
  -2.100  -0.1247   0.04076   0.03066  -0.0669   0.9272   0.3270
  -2.000  -0.1027   0.04065   0.03048  -0.0691   0.9239   0.3408
  -1.900  -0.0981   0.04055   0.03042  -0.0683   0.9186   0.3483
  -1.800  -0.0845   0.04042   0.03027  -0.0691   0.9142   0.3605
  -1.700  -0.0659   0.04034   0.03014  -0.0706   0.9104   0.3763
  -1.600  -0.0454   0.04027   0.03010  -0.0723   0.9071   0.3942
  -1.500  -0.0428   0.04019   0.03014  -0.0712   0.9019   0.4023
  -1.400  -0.0305   0.04014   0.03011  -0.0716   0.8976   0.4179
  -1.300  -0.0133   0.04008   0.03013  -0.0728   0.8939   0.4380
  -1.200   0.0081   0.04003   0.03018  -0.0745   0.8909   0.4635
  -1.100   0.0117   0.04005   0.03027  -0.0735   0.8859   0.4780
  -1.000   0.0211   0.04003   0.03035  -0.0734   0.8816   0.4993
  -0.900   0.0361   0.03997   0.03041  -0.0741   0.8778   0.5305
  -0.800   0.0540   0.03981   0.03051  -0.0750   0.8747   0.5710
  -0.700   0.0637   0.03970   0.03066  -0.0746   0.8711   0.6113
  -0.600   0.0654   0.03963   0.03085  -0.0730   0.8666   0.6495
  -0.500   0.0697   0.03936   0.03099  -0.0710   0.8631   0.7155
  -0.400   0.0882   0.03872   0.03096  -0.0706   0.8590   1.0000
  -0.300   0.1179   0.03904   0.03080  -0.0748   0.8558   1.0000
  -0.200   0.1170   0.03940   0.03103  -0.0736   0.8508   1.0000
  -0.100   0.1255   0.03973   0.03121  -0.0738   0.8463   1.0000
   0.000   0.1408   0.04006   0.03137  -0.0749   0.8425   1.0000
   0.100   0.1613   0.04037   0.03151  -0.0767   0.8393   1.0000
   0.200   0.1691   0.04077   0.03181  -0.0766   0.8354   1.0000
   0.300   0.1707   0.04118   0.03215  -0.0758   0.8309   1.0000
   0.400   0.1811   0.04154   0.03240  -0.0761   0.8270   1.0000
   0.500   0.1972   0.04186   0.03261  -0.0771   0.8236   1.0000
   0.600   0.2189   0.04216   0.03279  -0.0789   0.8207   1.0000
   0.700   0.2170   0.04266   0.03325  -0.0776   0.8162   1.0000
   0.800   0.2208   0.04311   0.03363  -0.0770   0.8121   1.0000
   0.900   0.2318   0.04349   0.03393  -0.0774   0.8084   1.0000
   1.000   0.2484   0.04381   0.03417  -0.0784   0.8052   1.0000
   1.100   0.2706   0.04409   0.03435  -0.0802   0.8025   1.0000
   1.200   0.2640   0.04472   0.03495  -0.0783   0.7981   1.0000
   1.300   0.2676   0.04521   0.03540  -0.0777   0.7942   1.0000
   1.400   0.2783   0.04561   0.03573  -0.0780   0.7906   1.0000
   1.500   0.2948   0.04593   0.03598  -0.0790   0.7874   1.0000
   1.600   0.3172   0.04619   0.03616  -0.0807   0.7847   1.0000
   1.700   0.3097   0.04692   0.03687  -0.0788   0.7806   1.0000
   1.800   0.3117   0.04749   0.03741  -0.0781   0.7768   1.0000
   1.900   0.3207   0.04794   0.03782  -0.0782   0.7733   1.0000
   2.000   0.3359   0.04829   0.03811  -0.0790   0.7701   1.0000
   2.100   0.3574   0.04853   0.03829  -0.0805   0.7673   1.0000
   2.200   0.3545   0.04926   0.03899  -0.0792   0.7636   1.0000
   2.300   0.3538   0.04994   0.03965  -0.0783   0.7599   1.0000
   2.400   0.3604   0.05047   0.04016  -0.0781   0.7565   1.0000
   2.500   0.3731   0.05088   0.04052  -0.0786   0.7533   1.0000
   2.600   0.3925   0.05115   0.04075  -0.0798   0.7503   1.0000
   2.700   0.4004   0.05171   0.04128  -0.0798   0.7471   1.0000
   2.800   0.3947   0.05256   0.04211  -0.0783   0.7434   1.0000
   2.900   0.3982   0.05320   0.04273  -0.0779   0.7399   1.0000
   3.000   0.4078   0.05370   0.04321  -0.0781   0.7367   1.0000
   3.100   0.4241   0.05404   0.04352  -0.0789   0.7336   1.0000
   3.300   0.4356   0.05533   0.04476  -0.0784   0.7272   1.0000
   3.400   0.4346   0.05613   0.04555  -0.0776   0.7239   1.0000
   3.500   0.4406   0.05675   0.04616  -0.0774   0.7205   1.0000
   3.600   0.4533   0.05719   0.04657  -0.0779   0.7172   1.0000
   3.700   0.4750   0.05740   0.04675  -0.0791   0.7141   1.0000
   3.800   0.4777   0.05819   0.04753  -0.0786   0.7110   1.0000
   3.900   0.4713   0.05921   0.04855  -0.0774   0.7079   1.0000
   4.000   0.4727   0.06001   0.04934  -0.0769   0.7047   1.0000
   4.100   0.4803   0.06062   0.04995  -0.0769   0.7015   1.0000
   4.200   0.4966   0.06097   0.05028  -0.0776   0.6980   1.0000
   4.300   0.5219   0.06109   0.05037  -0.0789   0.6947   1.0000
   4.400   0.5087   0.06241   0.05170  -0.0773   0.6918   1.0000
   4.500   0.5055   0.06341   0.05270  -0.0765   0.6890   1.0000
   4.600   0.5080   0.06423   0.05352  -0.0761   0.6860   1.0000
   4.700   0.5172   0.06484   0.05412  -0.0762   0.6827   1.0000
   4.800   0.5386   0.06503   0.05430  -0.0772   0.6789   1.0000
   4.900   0.5474   0.06570   0.05496  -0.0773   0.6755   1.0000
   5.000   0.5390   0.06693   0.05620  -0.0761   0.6729   1.0000
   5.100   0.5373   0.06796   0.05724  -0.0755   0.6704   1.0000
   5.200   0.5404   0.06882   0.05810  -0.0753   0.6675   1.0000
   5.300   0.5507   0.06942   0.05871  -0.0755   0.6641   1.0000
   5.400   0.5857   0.06914   0.05841  -0.0772   0.6593   1.0000
   5.500   0.5739   0.07058   0.05986  -0.0760   0.6568   1.0000
   5.600   0.5678   0.07181   0.06110  -0.0751   0.6544   1.0000
   5.700   0.5665   0.07290   0.06219  -0.0747   0.6522   1.0000
   5.800   0.5692   0.07384   0.06314  -0.0745   0.6495   1.0000
   5.900   0.5795   0.07447   0.06378  -0.0747   0.6461   1.0000
   6.000   0.6102   0.07433   0.06362  -0.0759   0.6404   1.0000
   6.100   0.5996   0.07580   0.06511  -0.0749   0.6384   1.0000
   6.200   0.5945   0.07707   0.06640  -0.0743   0.6364   1.0000
   6.300   0.5931   0.07823   0.06757  -0.0739   0.6344   1.0000
   6.400   0.5943   0.07931   0.06867  -0.0737   0.6324   1.0000
   6.500   0.6006   0.08017   0.06954  -0.0737   0.6294   1.0000
   6.600   0.6320   0.07992   0.06929  -0.0747   0.6220   1.0000
   6.700   0.6241   0.08139   0.07077  -0.0740   0.6205   1.0000
   6.800   0.6195   0.08273   0.07213  -0.0736   0.6189   1.0000
   6.900   0.6175   0.08400   0.07341  -0.0733   0.6174   1.0000
   7.000   0.6169   0.08526   0.07469  -0.0731   0.6163   1.0000
   7.100   0.6172   0.08651   0.07596  -0.0730   0.6152   1.0000
   7.200   0.6181   0.08774   0.07721  -0.0730   0.6142   1.0000
   7.300   0.6189   0.08901   0.07850  -0.0729   0.6136   1.0000
   7.400   0.6181   0.09043   0.07994  -0.0729   0.6142   1.0000
   7.500   0.6171   0.09203   0.08157  -0.0731   0.6166   1.0000
   7.600   0.6203   0.09363   0.08318  -0.0736   0.6193   1.0000
   7.700   0.6271   0.09518   0.08477  -0.0742   0.6212   1.0000
   7.800   0.6369   0.09677   0.08639  -0.0751   0.6226   1.0000
   7.900   0.6717   0.09370   0.08329  -0.0731   0.5858   1.0000
   8.000   0.6692   0.09522   0.08482  -0.0730   0.5855   1.0000
   8.100   0.6684   0.09672   0.08635  -0.0731   0.5854   1.0000
   8.200   0.6703   0.09825   0.08790  -0.0733   0.5858   1.0000
   8.300   0.6745   0.09979   0.08948  -0.0737   0.5865   1.0000
   8.400   0.6802   0.10137   0.09108  -0.0743   0.5871   1.0000
   8.600   0.6984   0.10210   0.09185  -0.0735   0.5699   1.0000
   8.700   0.7006   0.10367   0.09346  -0.0737   0.5697   1.0000
   9.000   0.6156   0.11283   0.10272  -0.0746   0.6337   1.0000
   9.100   0.6271   0.11395   0.10386  -0.0750   0.6275   1.0000
   9.200   0.6568   0.11665   0.10659  -0.0772   0.6231   1.0000
   9.300   0.6376   0.11656   0.10651  -0.0753   0.6203   1.0000
   9.400   0.6350   0.11697   0.10694  -0.0746   0.6132   1.0000
   9.500   0.6529   0.11853   0.10854  -0.0756   0.6077   1.0000
   9.600   0.6679   0.12066   0.11070  -0.0766   0.6047   1.0000
   9.700   0.6495   0.12044   0.11049  -0.0748   0.5997   1.0000
   9.800   0.6565   0.12132   0.11139  -0.0749   0.5927   1.0000
   9.900   0.6909   0.12420   0.11433  -0.0770   0.5875   1.0000
  10.000   0.6743   0.12446   0.11459  -0.0757   0.5856   1.0000
  10.100   0.6652   0.12461   0.11474  -0.0747   0.5788   1.0000
  10.200   0.6801   0.12597   0.11614  -0.0753   0.5727   1.0000
  10.300   0.7002   0.12841   0.11861  -0.0764   0.5690   1.0000
  10.400   0.6810   0.12826   0.11847  -0.0750   0.5649   1.0000
  10.500   0.6849   0.12901   0.11924  -0.0749   0.5577   1.0000
  10.600   0.7173   0.13173   0.12204  -0.0765   0.5520   1.0000
  10.700   0.7059   0.13243   0.12274  -0.0758   0.5502   1.0000
  10.800   0.6939   0.13250   0.12281  -0.0749   0.5440   1.0000
  10.900   0.7072   0.13376   0.12411  -0.0752   0.5373   1.0000
  11.000   0.7280   0.13630   0.12669  -0.0762   0.5333   1.0000
  11.100   0.7098   0.13627   0.12666  -0.0753   0.5297   1.0000
  11.200   0.7111   0.13698   0.12739  -0.0751   0.5228   1.0000
  11.300   0.7494   0.14013   0.13061  -0.0765   0.5160   1.0000
  11.400   0.7341   0.14057   0.13106  -0.0760   0.5147   1.0000
  11.500   0.7209   0.14062   0.13110  -0.0753   0.5090   1.0000
  11.600   0.7332   0.14182   0.13234  -0.0754   0.5019   1.0000
  11.700   0.7546   0.14450   0.13507  -0.0763   0.4978   1.0000
  11.800   0.7391   0.14475   0.13532  -0.0758   0.4954   1.0000
  11.900   0.7353   0.14523   0.13582  -0.0756   0.4887   1.0000
  12.000   0.7738   0.14834   0.13902  -0.0764   0.4805   1.0000
  12.100   0.7606   0.14895   0.13962  -0.0763   0.4795   1.0000
  12.200   0.7470   0.14908   0.13975  -0.0760   0.4751   1.0000
  12.300   0.7523   0.15003   0.14073  -0.0760   0.4684   1.0000
  12.400   0.7819   0.15310   0.14387  -0.0766   0.4627   1.0000
  12.500   0.7691   0.15364   0.14441  -0.0766   0.4613   1.0000
  12.600   0.7588   0.15386   0.14463  -0.0765   0.4561   1.0000
  12.700   0.7707   0.15509   0.14591  -0.0765   0.4489   1.0000
  12.800   0.8363   0.14738   0.13823  -0.0693   0.3757   1.0000
  12.900   0.8360   0.14951   0.14039  -0.0700   0.3759   1.0000
  13.000   0.8370   0.15163   0.14255  -0.0706   0.3762   1.0000
  13.100   0.8392   0.15378   0.14473  -0.0713   0.3765   1.0000
  13.200   0.8728   0.14837   0.13935  -0.0670   0.3435   1.0000
  13.300   0.8657   0.15089   0.14188  -0.0679   0.3431   1.0000
  13.400   0.8612   0.15319   0.14420  -0.0688   0.3430   1.0000
  13.500   0.8582   0.15541   0.14644  -0.0696   0.3429   1.0000
  13.600   0.8565   0.15758   0.14864  -0.0703   0.3430   1.0000
  13.700   0.8567   0.15975   0.15083  -0.0711   0.3431   1.0000
  13.800   0.8602   0.16196   0.15309  -0.0717   0.3436   1.0000
  14.000   0.8704   0.16276   0.15393  -0.0709   0.3271   1.0000
  14.300   0.8840   0.16568   0.15693  -0.0707   0.3111   1.0000
