  
       XFOIL         Version 6.99
  
 Calculated polar for: S2091                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  -3.200   0.0204   0.02449   0.01598  -0.0909   0.9164   0.1042
  -3.100   0.0393   0.02355   0.01508  -0.0924   0.9149   0.1081
  -3.000   0.0545   0.02319   0.01469  -0.0931   0.9122   0.1135
  -2.900   0.0631   0.02302   0.01439  -0.0926   0.9069   0.1184
  -2.800   0.0780   0.02242   0.01385  -0.0932   0.9040   0.1239
  -2.700   0.0952   0.02202   0.01340  -0.0941   0.9016   0.1320
  -2.600   0.1125   0.02151   0.01296  -0.0952   0.8997   0.1414
  -2.500   0.1268   0.02122   0.01260  -0.0956   0.8967   0.1515
  -2.400   0.1343   0.02102   0.01250  -0.0950   0.8913   0.1595
  -2.300   0.1483   0.02067   0.01219  -0.0954   0.8882   0.1716
  -2.200   0.1640   0.02031   0.01190  -0.0961   0.8857   0.1867
  -2.100   0.1800   0.01993   0.01160  -0.0968   0.8836   0.2044
  -2.000   0.1879   0.01977   0.01152  -0.0962   0.8785   0.2196
  -1.900   0.1986   0.01951   0.01136  -0.0960   0.8743   0.2430
  -1.800   0.2119   0.01906   0.01114  -0.0963   0.8714   0.2794
  -1.700   0.2257   0.01845   0.01094  -0.0966   0.8690   0.3548
  -1.600   0.2359   0.01781   0.01090  -0.0962   0.8663   0.4869
  -1.500   0.2392   0.01755   0.01104  -0.0946   0.8604   0.5918
  -1.400   0.2461   0.01714   0.01104  -0.0929   0.8570   0.7097
  -1.300   0.2838   0.01636   0.01064  -0.0963   0.8564   1.0000
  -1.200   0.2978   0.01633   0.01047  -0.0966   0.8535   1.0000
  -1.100   0.3100   0.01635   0.01036  -0.0966   0.8501   1.0000
  -1.000   0.3174   0.01649   0.01041  -0.0960   0.8441   1.0000
  -0.900   0.3294   0.01649   0.01030  -0.0959   0.8404   1.0000
  -0.800   0.3426   0.01645   0.01016  -0.0960   0.8376   1.0000
  -0.700   0.3529   0.01651   0.01014  -0.0957   0.8334   1.0000
  -0.600   0.3616   0.01662   0.01017  -0.0953   0.8280   1.0000
  -0.500   0.3732   0.01661   0.01008  -0.0951   0.8243   1.0000
  -0.400   0.3859   0.01656   0.00994  -0.0950   0.8215   1.0000
  -0.300   0.3950   0.01667   0.00999  -0.0946   0.8166   1.0000
  -0.200   0.4046   0.01674   0.01000  -0.0942   0.8116   1.0000
  -0.100   0.4162   0.01672   0.00990  -0.0940   0.8081   1.0000
   0.000   0.4285   0.01666   0.00977  -0.0938   0.8055   1.0000
   0.100   0.4370   0.01681   0.00987  -0.0934   0.7998   1.0000
   0.200   0.4471   0.01685   0.00986  -0.0930   0.7952   1.0000
   0.300   0.4587   0.01681   0.00975  -0.0928   0.7919   1.0000
   0.400   0.4707   0.01675   0.00962  -0.0925   0.7893   1.0000
   0.500   0.4787   0.01693   0.00977  -0.0921   0.7828   1.0000
   0.600   0.4893   0.01694   0.00973  -0.0917   0.7786   1.0000
   0.700   0.5010   0.01689   0.00962  -0.0914   0.7755   1.0000
   0.800   0.5120   0.01688   0.00955  -0.0911   0.7720   1.0000
   0.900   0.5206   0.01703   0.00969  -0.0907   0.7657   1.0000
   1.000   0.5316   0.01701   0.00961  -0.0904   0.7619   1.0000
   1.100   0.5433   0.01694   0.00948  -0.0900   0.7590   1.0000
   1.200   0.5526   0.01706   0.00958  -0.0897   0.7535   1.0000
   1.300   0.5627   0.01711   0.00960  -0.0894   0.7485   1.0000
   1.400   0.5740   0.01705   0.00949  -0.0890   0.7450   1.0000
   1.500   0.5858   0.01697   0.00935  -0.0886   0.7423   1.0000
   1.600   0.5941   0.01717   0.00956  -0.0883   0.7353   1.0000
   1.700   0.6050   0.01715   0.00950  -0.0880   0.7312   1.0000
   1.800   0.6166   0.01707   0.00936  -0.0876   0.7280   1.0000
   1.900   0.6261   0.01719   0.00947  -0.0873   0.7224   1.0000
   2.000   0.6363   0.01723   0.00949  -0.0870   0.7173   1.0000
   2.100   0.6476   0.01717   0.00938  -0.0866   0.7137   1.0000
   2.200   0.6586   0.01717   0.00934  -0.0863   0.7098   1.0000
   2.300   0.6678   0.01730   0.00948  -0.0860   0.7034   1.0000
   2.400   0.6789   0.01727   0.00941  -0.0857   0.6993   1.0000
   2.500   0.6907   0.01719   0.00926  -0.0853   0.6961   1.0000
   2.600   0.6995   0.01737   0.00947  -0.0850   0.6893   1.0000
   2.700   0.7103   0.01736   0.00943  -0.0847   0.6847   1.0000
   2.800   0.7220   0.01729   0.00930  -0.0844   0.6813   1.0000
   2.900   0.7313   0.01743   0.00946  -0.0841   0.6749   1.0000
   3.000   0.7419   0.01745   0.00947  -0.0838   0.6699   1.0000
   3.100   0.7535   0.01739   0.00935  -0.0835   0.6662   1.0000
   3.200   0.7630   0.01751   0.00949  -0.0832   0.6601   1.0000
   3.300   0.7735   0.01755   0.00950  -0.0829   0.6547   1.0000
   3.400   0.7851   0.01749   0.00939  -0.0826   0.6509   1.0000
   3.500   0.7946   0.01762   0.00953  -0.0823   0.6446   1.0000
   3.600   0.8051   0.01765   0.00955  -0.0820   0.6392   1.0000
   3.700   0.8167   0.01760   0.00944  -0.0817   0.6352   1.0000
   3.800   0.8261   0.01774   0.00963  -0.0814   0.6286   1.0000
   3.900   0.8367   0.01777   0.00963  -0.0811   0.6232   1.0000
   4.000   0.8484   0.01772   0.00952  -0.0808   0.6193   1.0000
   4.100   0.8575   0.01789   0.00973  -0.0805   0.6121   1.0000
   4.200   0.8684   0.01790   0.00971  -0.0802   0.6069   1.0000
   4.300   0.8795   0.01791   0.00968  -0.0800   0.6022   1.0000
   4.400   0.8888   0.01805   0.00985  -0.0797   0.5951   1.0000
   4.500   0.9000   0.01805   0.00980  -0.0794   0.5903   1.0000
   4.600   0.9099   0.01816   0.00993  -0.0791   0.5842   1.0000
   4.700   0.9201   0.01824   0.01001  -0.0788   0.5779   1.0000
   4.800   0.9316   0.01823   0.00993  -0.0786   0.5734   1.0000
   4.900   0.9406   0.01840   0.01015  -0.0782   0.5659   1.0000
   5.000   0.9514   0.01843   0.01015  -0.0780   0.5604   1.0000
   5.100   0.9618   0.01853   0.01023  -0.0777   0.5546   1.0000
   5.200   0.9715   0.01864   0.01037  -0.0774   0.5478   1.0000
   5.300   0.9829   0.01866   0.01031  -0.0772   0.5429   1.0000
   5.400   0.9918   0.01884   0.01056  -0.0768   0.5354   1.0000
   5.500   1.0025   0.01890   0.01059  -0.0766   0.5296   1.0000
   5.600   1.0125   0.01902   0.01071  -0.0763   0.5234   1.0000
   5.700   1.0222   0.01914   0.01084  -0.0760   0.5166   1.0000
   5.800   1.0336   0.01919   0.01079  -0.0758   0.5116   1.0000
   5.900   1.0421   0.01939   0.01108  -0.0754   0.5037   1.0000
   6.000   1.0529   0.01946   0.01109  -0.0751   0.4980   1.0000
   6.100   1.0621   0.01964   0.01131  -0.0748   0.4910   1.0000
   6.200   1.0722   0.01975   0.01142  -0.0745   0.4845   1.0000
   6.300   1.0823   0.01989   0.01154  -0.0743   0.4783   1.0000
   6.400   1.0915   0.02005   0.01173  -0.0739   0.4711   1.0000
   6.500   1.1027   0.02015   0.01172  -0.0737   0.4658   1.0000
   6.600   1.1108   0.02037   0.01204  -0.0733   0.4579   1.0000
   6.700   1.1214   0.02048   0.01208  -0.0731   0.4520   1.0000
   6.800   1.1301   0.02069   0.01235  -0.0727   0.4447   1.0000
   6.900   1.1400   0.02083   0.01246  -0.0724   0.4382   1.0000
   7.000   1.1493   0.02102   0.01266  -0.0721   0.4316   1.0000
   7.100   1.1585   0.02120   0.01286  -0.0717   0.4245   1.0000
   7.200   1.1686   0.02137   0.01298  -0.0714   0.4185   1.0000
   7.300   1.1769   0.02158   0.01326  -0.0710   0.4109   1.0000
   7.400   1.1875   0.02173   0.01331  -0.0708   0.4052   1.0000
   7.500   1.1951   0.02198   0.01366  -0.0703   0.3975   1.0000
   7.600   1.2051   0.02214   0.01375  -0.0701   0.3913   1.0000
   7.700   1.2131   0.02239   0.01407  -0.0696   0.3840   1.0000
   7.800   1.2224   0.02257   0.01422  -0.0693   0.3774   1.0000
   7.900   1.2309   0.02282   0.01448  -0.0689   0.3707   1.0000
   8.000   1.2395   0.02302   0.01472  -0.0685   0.3636   1.0000
   8.100   1.2485   0.02325   0.01491  -0.0681   0.3572   1.0000
   8.200   1.2563   0.02349   0.01521  -0.0677   0.3499   1.0000
   8.300   1.2659   0.02371   0.01534  -0.0674   0.3439   1.0000
   8.400   1.2727   0.02398   0.01572  -0.0668   0.3362   1.0000
   8.500   1.2821   0.02419   0.01583  -0.0665   0.3300   1.0000
   8.600   1.2887   0.02448   0.01623  -0.0659   0.3225   1.0000
   8.700   1.2974   0.02471   0.01640  -0.0655   0.3161   1.0000
   8.800   1.3042   0.02502   0.01677  -0.0650   0.3089   1.0000
   8.900   1.3121   0.02526   0.01700  -0.0645   0.3021   1.0000
   9.000   1.3192   0.02557   0.01735  -0.0640   0.2952   1.0000
   9.100   1.3263   0.02584   0.01762  -0.0634   0.2882   1.0000
   9.200   1.3334   0.02616   0.01793  -0.0629   0.2815   1.0000
   9.300   1.3397   0.02645   0.01826  -0.0623   0.2743   1.0000
   9.400   1.3469   0.02678   0.01854  -0.0618   0.2678   1.0000
   9.500   1.3524   0.02710   0.01894  -0.0611   0.2604   1.0000
   9.600   1.3596   0.02744   0.01919  -0.0606   0.2540   1.0000
   9.700   1.3641   0.02779   0.01966  -0.0598   0.2466   1.0000
   9.900   1.3749   0.02855   0.02043  -0.0584   0.2329   1.0000
  10.000   1.3811   0.02892   0.02072  -0.0578   0.2266   1.0000
  10.100   1.3846   0.02936   0.02127  -0.0569   0.2194   1.0000
  10.200   1.3896   0.02974   0.02159  -0.0562   0.2129   1.0000
  10.300   1.3931   0.03023   0.02214  -0.0553   0.2061   1.0000
  10.400   1.3971   0.03066   0.02254  -0.0545   0.1996   1.0000
  10.500   1.4006   0.03118   0.02307  -0.0536   0.1934   1.0000
  10.600   1.4033   0.03165   0.02356  -0.0526   0.1869   1.0000
  10.700   1.4070   0.03219   0.02403  -0.0519   0.1811   1.0000
  10.800   1.4082   0.03272   0.02465  -0.0507   0.1749   1.0000
  10.900   1.4117   0.03323   0.02505  -0.0499   0.1696   1.0000
  11.000   1.4118   0.03383   0.02574  -0.0487   0.1641   1.0000
  11.100   1.4129   0.03437   0.02629  -0.0476   0.1590   1.0000
  11.200   1.4166   0.03501   0.02681  -0.0469   0.1541   1.0000
  11.300   1.4156   0.03565   0.02759  -0.0456   0.1493   1.0000
  11.400   1.4168   0.03624   0.02817  -0.0446   0.1448   1.0000
  11.500   1.4202   0.03696   0.02878  -0.0440   0.1403   1.0000
  11.600   1.4193   0.03768   0.02965  -0.0429   0.1362   1.0000
  11.700   1.4205   0.03834   0.03032  -0.0420   0.1321   1.0000
  11.800   1.4264   0.03909   0.03088  -0.0417   0.1277   1.0000
  11.900   1.4248   0.03990   0.03187  -0.0406   0.1246   1.0000
  12.000   1.4248   0.04067   0.03271  -0.0398   0.1209   1.0000
  12.100   1.4274   0.04136   0.03336  -0.0392   0.1176   1.0000
  12.200   1.4328   0.04222   0.03412  -0.0388   0.1139   1.0000
  12.300   1.4313   0.04312   0.03518  -0.0379   0.1112   1.0000
  12.400   1.4319   0.04397   0.03611  -0.0373   0.1084   1.0000
  12.500   1.4343   0.04473   0.03684  -0.0367   0.1055   1.0000
  12.600   1.4439   0.04557   0.03749  -0.0366   0.1017   1.0000
  12.700   1.4409   0.04657   0.03868  -0.0358   0.1000   1.0000
  12.800   1.4398   0.04756   0.03980  -0.0351   0.0978   1.0000
  12.900   1.4402   0.04850   0.04080  -0.0346   0.0955   1.0000
  13.000   1.4427   0.04931   0.04160  -0.0342   0.0931   1.0000
  13.100   1.4567   0.05016   0.04223  -0.0342   0.0896   1.0000
  13.200   1.4537   0.05128   0.04352  -0.0335   0.0884   1.0000
  13.300   1.4510   0.05244   0.04484  -0.0329   0.0870   1.0000
  13.400   1.4492   0.05360   0.04612  -0.0324   0.0854   1.0000
  13.500   1.4485   0.05469   0.04731  -0.0320   0.0838   1.0000
  13.600   1.4496   0.05568   0.04833  -0.0317   0.0820   1.0000
  13.700   1.4553   0.05644   0.04902  -0.0314   0.0799   1.0000
  13.800   1.4665   0.05764   0.05012  -0.0313   0.0775   1.0000
  13.900   1.4620   0.05900   0.05165  -0.0309   0.0767   1.0000
  14.000   1.4579   0.06042   0.05322  -0.0305   0.0759   1.0000
  14.100   1.4541   0.06188   0.05481  -0.0302   0.0750   1.0000
  14.200   1.4505   0.06335   0.05641  -0.0300   0.0741   1.0000
  14.300   1.4473   0.06481   0.05798  -0.0298   0.0731   1.0000
  14.400   1.4440   0.06630   0.05956  -0.0298   0.0722   1.0000
  14.500   1.4415   0.06774   0.06107  -0.0297   0.0712   1.0000
  14.600   1.4408   0.06901   0.06238  -0.0297   0.0701   1.0000
  14.700   1.4436   0.07007   0.06344  -0.0295   0.0689   1.0000
  14.800   1.4592   0.07119   0.06440  -0.0291   0.0665   1.0000
  14.900   1.4517   0.07304   0.06639  -0.0292   0.0663   1.0000
  15.000   1.4439   0.07498   0.06847  -0.0294   0.0661   1.0000
  15.100   1.4363   0.07701   0.07063  -0.0297   0.0659   1.0000
  15.200   1.4281   0.07915   0.07290  -0.0301   0.0656   1.0000
  15.300   1.4197   0.08139   0.07527  -0.0306   0.0655   1.0000
  15.400   1.4109   0.08373   0.07774  -0.0313   0.0653   1.0000
  15.500   1.4016   0.08620   0.08033  -0.0320   0.0652   1.0000
  15.600   1.3923   0.08874   0.08299  -0.0329   0.0651   1.0000
  15.700   1.3823   0.09143   0.08580  -0.0340   0.0650   1.0000
  15.800   1.3720   0.09425   0.08873  -0.0352   0.0650   1.0000
  15.900   1.3612   0.09723   0.09182  -0.0365   0.0650   1.0000
  16.000   1.3501   0.10033   0.09502  -0.0380   0.0650   1.0000
  16.100   1.3387   0.10360   0.09840  -0.0397   0.0652   1.0000
  16.200   1.3268   0.10707   0.10196  -0.0416   0.0653   1.0000
  16.300   1.3146   0.11072   0.10570  -0.0437   0.0654   1.0000
  16.400   1.3020   0.11458   0.10965  -0.0459   0.0656   1.0000
  16.500   1.2895   0.11856   0.11371  -0.0483   0.0658   1.0000
  16.600   1.2763   0.12281   0.11804  -0.0510   0.0660   1.0000
  16.700   1.2632   0.12722   0.12251  -0.0537   0.0663   1.0000
  16.800   1.2497   0.13188   0.12723  -0.0567   0.0665   1.0000
