AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.01.2019 at 14:40:15 Compatible with AeroDyn v13.0.
Polar "T1_Re0.070_M0.00_N9.0 360 M" on Foil "T1_Re0.070_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
13.30          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-0.87          Angle of attack for zero Cn for linear Cn curve (deg)
11.01247       Cn slope for zero lift for linear Cn curve (1/rad)
-0.4327        Cn at stall value for positive angle of attack for linear Cn curve
-0.5996        Cn at stall value for negative angle of attack for linear Cn curve
1.20           Angle of attack for minimum CD (deg)
0.0244         Minimum CD value
   -180.00   -0.0255    0.0060
   -179.00    0.3057    0.0065
   -178.00    0.6363    0.0081
   -177.00    0.9454    0.0106
   -176.00    1.1422    0.0142
   -175.00    1.1234    0.0188
   -174.00    0.9431    0.0244
   -173.00    0.7457    0.0311
   -172.00    0.6007    0.0387
   -171.00    0.5101    0.0473
   -170.00    0.4583    0.0568
   -169.00    0.4315    0.0673
   -168.00    0.4202    0.0788
   -167.00    0.4186    0.0912
   -166.00    0.4232    0.1045
   -165.00    0.4315    0.1187
   -164.00    0.4421    0.1338
   -163.00    0.4541    0.1498
   -162.00    0.4668    0.1666
   -161.00    0.4797    0.1842
   -160.00    0.4925    0.2026
   -159.00    0.5050    0.2218
   -158.00    0.5171    0.2417
   -157.00    0.5285    0.2623
   -156.00    0.5393    0.2837
   -155.00    0.5493    0.3057
   -154.00    0.5585    0.3284
   -153.00    0.5669    0.3517
   -152.00    0.5744    0.3756
   -151.00    0.5811    0.4000
   -150.00    0.5869    0.4250
   -149.00    0.5918    0.4504
   -148.00    0.5958    0.4764
   -147.00    0.5989    0.5027
   -146.00    0.6011    0.5295
   -145.00    0.6025    0.5566
   -144.00    0.6030    0.5841
   -143.00    0.6026    0.6119
   -142.00    0.6015    0.6400
   -141.00    0.5995    0.6682
   -140.00    0.5967    0.6967
   -139.00    0.5932    0.7254
   -138.00    0.5889    0.7542
   -137.00    0.5839    0.7830
   -136.00    0.5781    0.8120
   -135.00    0.5717    0.8409
   -134.00    0.5646    0.8699
   -133.00    0.5569    0.8988
   -132.00    0.5486    0.9276
   -131.00    0.5396    0.9563
   -130.00    0.5301    0.9849
   -129.00    0.5201    1.0133
   -128.00    0.5095    1.0414
   -127.00    0.4984    1.0694
   -126.00    0.4869    1.0970
   -125.00    0.4749    1.1243
   -124.00    0.4625    1.1513
   -123.00    0.4497    1.1778
   -122.00    0.4365    1.2040
   -121.00    0.4230    1.2297
   -120.00    0.4091    1.2549
   -119.00    0.3949    1.2796
   -118.00    0.3804    1.3038
   -117.00    0.3657    1.3274
   -116.00    0.3507    1.3504
   -115.00    0.3355    1.3728
   -114.00    0.3200    1.3946
   -113.00    0.3044    1.4156
   -112.00    0.2886    1.4360
   -111.00    0.2727    1.4556
   -110.00    0.2566    1.4745
   -109.00    0.2403    1.4926
   -108.00    0.2233    1.5100
   -107.00    0.2069    1.5265
   -106.00    0.1904    1.5421
   -105.00    0.1738    1.5569
   -104.00    0.1572    1.5709
   -103.00    0.1406    1.5839
   -102.00    0.1239    1.5961
   -101.00    0.1072    1.6073
   -100.00    0.0905    1.6176
    -99.00    0.0738    1.6270
    -98.00    0.0571    1.6354
    -97.00    0.0405    1.6428
    -96.00    0.0239    1.6493
    -95.00    0.0073    1.6548
    -94.00   -0.0092    1.6593
    -93.00   -0.0256    1.6628
    -92.00   -0.0420    1.6653
    -91.00   -0.0583    1.6668
    -90.00   -0.0745    1.6673
    -89.00   -0.0906    1.6668
    -88.00   -0.1066    1.6653
    -87.00   -0.1225    1.6628
    -86.00   -0.1383    1.6593
    -85.00   -0.1539    1.6548
    -84.00   -0.1695    1.6493
    -83.00   -0.1848    1.6428
    -82.00   -0.2000    1.6354
    -81.00   -0.2151    1.6270
    -80.00   -0.2300    1.6176
