AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.01.2019 at 14:40:15 Compatible with AeroDyn v13.0.
Polar "T1_Re0.105_M0.00_N9.0 360 M" on Foil "T1_Re0.105_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
13.80          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-1.41          Angle of attack for zero Cn for linear Cn curve (deg)
9.69147        Cn slope for zero lift for linear Cn curve (1/rad)
-0.6854        Cn at stall value for positive angle of attack for linear Cn curve
-0.6926        Cn at stall value for negative angle of attack for linear Cn curve
1.90           Angle of attack for minimum CD (deg)
0.0168         Minimum CD value
   -180.00   -0.0414    0.0060
   -179.00    0.0729    0.0065
   -178.00    0.1863    0.0081
   -177.00    0.2928    0.0106
   -176.00    0.3783    0.0142
   -175.00    0.4274    0.0188
   -174.00    0.4377    0.0244
   -173.00    0.4238    0.0311
   -172.00    0.4035    0.0387
   -171.00    0.3876    0.0473
   -170.00    0.3793    0.0568
   -169.00    0.3783    0.0673
   -168.00    0.3830    0.0788
   -167.00    0.3918    0.0912
   -166.00    0.4035    0.1045
   -165.00    0.4170    0.1187
   -164.00    0.4315    0.1338
   -163.00    0.4467    0.1498
   -162.00    0.4621    0.1666
   -161.00    0.4774    0.1842
   -160.00    0.4924    0.2026
   -159.00    0.5069    0.2218
   -158.00    0.5209    0.2417
   -157.00    0.5342    0.2623
   -156.00    0.5467    0.2837
   -155.00    0.5585    0.3057
   -154.00    0.5695    0.3284
   -153.00    0.5796    0.3517
   -152.00    0.5888    0.3756
   -151.00    0.5971    0.4000
   -150.00    0.6045    0.4250
   -149.00    0.6110    0.4504
   -148.00    0.6165    0.4764
   -147.00    0.6212    0.5027
   -146.00    0.6249    0.5295
   -145.00    0.6277    0.5566
   -144.00    0.6296    0.5841
   -143.00    0.6307    0.6119
   -142.00    0.6308    0.6400
   -141.00    0.6300    0.6682
   -140.00    0.6285    0.6967
   -139.00    0.6260    0.7254
   -138.00    0.6228    0.7542
   -137.00    0.6187    0.7830
   -136.00    0.6139    0.8120
   -135.00    0.6083    0.8409
   -134.00    0.6019    0.8699
   -133.00    0.5948    0.8988
   -132.00    0.5870    0.9276
   -131.00    0.5786    0.9563
   -130.00    0.5695    0.9849
   -129.00    0.5597    1.0133
   -128.00    0.5494    1.0414
   -127.00    0.5384    1.0694
   -126.00    0.5269    1.0970
   -125.00    0.5148    1.1243
   -124.00    0.5022    1.1513
   -123.00    0.4892    1.1778
   -122.00    0.4756    1.2040
   -121.00    0.4616    1.2297
   -120.00    0.4472    1.2549
   -119.00    0.4324    1.2796
   -118.00    0.4172    1.3038
   -117.00    0.4017    1.3274
   -116.00    0.3858    1.3504
   -115.00    0.3696    1.3728
   -114.00    0.3531    1.3946
   -113.00    0.3363    1.4156
   -112.00    0.3193    1.4360
   -111.00    0.3021    1.4556
   -110.00    0.2846    1.4745
   -109.00    0.2664    1.4926
   -108.00    0.2486    1.5100
   -107.00    0.2306    1.5265
   -106.00    0.2125    1.5421
   -105.00    0.1943    1.5569
   -104.00    0.1760    1.5709
   -103.00    0.1576    1.5839
   -102.00    0.1392    1.5961
   -101.00    0.1207    1.6073
   -100.00    0.1021    1.6176
    -99.00    0.0835    1.6270
    -98.00    0.0650    1.6354
    -97.00    0.0464    1.6428
    -96.00    0.0278    1.6493
    -95.00    0.0093    1.6548
    -94.00   -0.0091    1.6593
    -93.00   -0.0275    1.6628
    -92.00   -0.0458    1.6653
    -91.00   -0.0641    1.6668
    -90.00   -0.0822    1.6673
    -89.00   -0.1002    1.6668
    -88.00   -0.1181    1.6653
    -87.00   -0.1359    1.6628
    -86.00   -0.1535    1.6593
    -85.00   -0.1709    1.6548
    -84.00   -0.1882    1.6493
    -83.00   -0.2053    1.6428
    -82.00   -0.2222    1.6354
    -81.00   -0.2389    1.6270
    -80.00   -0.2554    1.6176
    -79.00   -0.2716    1.6073
    -78.00   -0.2876    1.5961
    -77.00   -0.3033    1.5839
    -76.00   -0.3188    1.5708
    -75.00   -0.3340    1.5569
    -74.00   -0.3490    1.5421
    -73.00   -0.3636    1.5264
    -72.00   -0.3779    1.5099
    -71.00   -0.3919    1.4926
    -70.00   -0.4055    1.4745
    -69.00   -0.4188    1.4556
    -68.00   -0.4318    1.4359
    -67.00   -0.4444    1.4156
    -66.00   -0.4566    1.3945
    -65.00   -0.4684    1.3727
    -64.00   -0.4798    1.3503
    -63.00   -0.4908    1.3273
    -62.00   -0.5013    1.3037
    -61.00   -0.5114    1.2795
    -60.00   -0.5211    1.2548
    -59.00   -0.5303    1.2296
    -58.00   -0.5390    1.2038
    -57.00   -0.5473    1.1777
    -56.00   -0.5550    1.1511
    -55.00   -0.5622    1.1241
    -54.00   -0.5689    1.0968
    -53.00   -0.5750    1.0692
    -52.00   -0.5806    1.0413
    -51.00   -0.5857    1.0131
    -50.00   -0.5902    0.9847
    -49.00   -0.5940    0.9561
    -48.00   -0.5973    0.9274
    -47.00   -0.6000    0.8985
    -46.00   -0.6021    0.8696
    -45.00   -0.6036    0.8407
    -44.00   -0.6044    0.8117
    -43.00   -0.6047    0.7827
    -42.00   -0.6042    0.7538
    -41.00   -0.6031    0.7250
    -40.00   -0.6014    0.6963
    -39.00   -0.5990    0.6678
    -38.00   -0.5959    0.6395
    -37.00   -0.5922    0.6114
