AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.01.2019 at 14:40:15 Compatible with AeroDyn v13.0.
Polar "T1_Re0.180_M0.00_N9.0 360 M" on Foil "T1_Re0.180_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
16.40          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-2.07          Angle of attack for zero Cn for linear Cn curve (deg)
6.80525        Cn slope for zero lift for linear Cn curve (1/rad)
-0.7799        Cn at stall value for positive angle of attack for linear Cn curve
-0.7867        Cn at stall value for negative angle of attack for linear Cn curve
-0.70          Angle of attack for minimum CD (deg)
0.0116         Minimum CD value
   -180.00   -0.0612    0.0060
   -179.00    0.0192    0.0065
   -178.00    0.0972    0.0081
   -177.00    0.1677    0.0106
   -176.00    0.2242    0.0142
   -175.00    0.2626    0.0188
   -174.00    0.2846    0.0244
   -173.00    0.2965    0.0311
   -172.00    0.3045    0.0387
   -171.00    0.3126    0.0473
   -170.00    0.3228    0.0568
   -169.00    0.3353    0.0673
   -168.00    0.3498    0.0788
   -167.00    0.3659    0.0912
   -166.00    0.3831    0.1045
   -165.00    0.4010    0.1187
   -164.00    0.4193    0.1338
   -163.00    0.4376    0.1498
   -162.00    0.4557    0.1666
   -161.00    0.4735    0.1842
   -160.00    0.4909    0.2026
   -159.00    0.5077    0.2218
   -158.00    0.5239    0.2417
   -157.00    0.5393    0.2623
   -156.00    0.5540    0.2837
   -155.00    0.5679    0.3057
   -154.00    0.5809    0.3284
   -153.00    0.5930    0.3517
   -152.00    0.6042    0.3756
   -151.00    0.6145    0.4000
   -150.00    0.6239    0.4250
   -149.00    0.6323    0.4504
   -148.00    0.6397    0.4764
   -147.00    0.6462    0.5027
   -146.00    0.6517    0.5295
   -145.00    0.6563    0.5566
   -144.00    0.6599    0.5841
   -143.00    0.6626    0.6119
   -142.00    0.6643    0.6400
   -141.00    0.6651    0.6682
   -140.00    0.6649    0.6967
   -139.00    0.6639    0.7254
   -138.00    0.6619    0.7542
   -137.00    0.6590    0.7830
   -136.00    0.6553    0.8120
   -135.00    0.6507    0.8409
   -134.00    0.6453    0.8699
   -133.00    0.6391    0.8988
   -132.00    0.6320    0.9276
   -131.00    0.6242    0.9563
   -130.00    0.6156    0.9849
   -129.00    0.6062    1.0133
   -128.00    0.5962    1.0414
   -127.00    0.5854    1.0694
   -126.00    0.5740    1.0970
   -125.00    0.5619    1.1243
   -124.00    0.5492    1.1512
   -123.00    0.5358    1.1778
   -122.00    0.5219    1.2040
   -121.00    0.5074    1.2297
   -120.00    0.4924    1.2549
   -119.00    0.4769    1.2796
   -118.00    0.4609    1.3038
   -117.00    0.4444    1.3274
   -116.00    0.4275    1.3504
   -115.00    0.4102    1.3728
   -114.00    0.3925    1.3946
   -113.00    0.3744    1.4156
   -112.00    0.3560    1.4360
   -111.00    0.3364    1.4556
   -110.00    0.3174    1.4745
   -109.00    0.2981    1.4926
   -108.00    0.2785    1.5099
   -107.00    0.2588    1.5264
   -106.00    0.2388    1.5421
   -105.00    0.2186    1.5569
   -104.00    0.1983    1.5709
   -103.00    0.1778    1.5839
   -102.00    0.1572    1.5961
   -101.00    0.1366    1.6073
   -100.00    0.1158    1.6176
    -99.00    0.0950    1.6270
    -98.00    0.0741    1.6354
    -97.00    0.0533    1.6428
    -96.00    0.0324    1.6493
    -95.00    0.0116    1.6548
    -94.00   -0.0092    1.6593
    -93.00   -0.0300    1.6628
    -92.00   -0.0506    1.6653
    -91.00   -0.0712    1.6668
    -90.00   -0.0916    1.6673
    -89.00   -0.1119    1.6668
    -88.00   -0.1321    1.6653
    -87.00   -0.1521    1.6627
    -86.00   -0.1719    1.6592
    -85.00   -0.1915    1.6547
    -84.00   -0.2109    1.6493
    -83.00   -0.2300    1.6428
    -82.00   -0.2489    1.6353
    -81.00   -0.2676    1.6269
    -80.00   -0.2859    1.6176
    -79.00   -0.3040    1.6073
    -78.00   -0.3217    1.5960
    -77.00   -0.3391    1.5839
    -76.00   -0.3562    1.5708
    -75.00   -0.3729    1.5569
    -74.00   -0.3892    1.5420
    -73.00   -0.4052    1.5264
    -72.00   -0.4208    1.5098
    -71.00   -0.4359    1.4925
    -70.00   -0.4506    1.4744
    -69.00   -0.4649    1.4555
    -68.00   -0.4787    1.4359
    -67.00   -0.4920    1.4155
    -66.00   -0.5049    1.3944
    -65.00   -0.5173    1.3727
    -64.00   -0.5291    1.3503
    -63.00   -0.5405    1.3273
    -62.00   -0.5513    1.3036
    -61.00   -0.5616    1.2794
    -60.00   -0.5713    1.2547
    -59.00   -0.5804    1.2295
    -58.00   -0.5890    1.2038
    -57.00   -0.5970    1.1776
    -56.00   -0.6044    1.1510
    -55.00   -0.6111    1.1240
    -54.00   -0.6173    1.0967
    -53.00   -0.6228    1.0691
    -52.00   -0.6277    1.0411
    -51.00   -0.6319    1.0129
    -50.00   -0.6355    0.9845
    -49.00   -0.6385    0.9560
    -48.00   -0.6407    0.9272
    -47.00   -0.6423    0.8984
    -46.00   -0.6432    0.8694
    -45.00   -0.6434    0.8404
    -44.00   -0.6429    0.8114
    -43.00   -0.6418    0.7825
    -42.00   -0.6399    0.7535
    -41.00   -0.6374    0.7247
    -40.00   -0.6341    0.6960
    -39.00   -0.6301    0.6675
    -38.00   -0.6255    0.6391
    -37.00   -0.6202    0.6110
    -36.00   -0.6141    0.5832
    -35.00   -0.6074    0.5556
    -34.00   -0.6001    0.5284
    -33.00   -0.5920    0.5015
    -32.00   -0.5834    0.4750
    -31.00   -0.5741    0.4490
    -30.00   -0.5642    0.4234
    -29.00   -0.5538    0.3982
    -28.00   -0.5429    0.3736
    -27.00   -0.5315    0.3495
    -26.00   -0.5197    0.3260
    -25.00   -0.5076    0.3030
    -24.00   -0.4954    0.2806
    -23.00   -0.4831    0.2588
    -22.00   -0.4711    0.2376
    -21.00   -0.4596    0.2170
    -20.00   -0.4489    0.1971
    -19.00   -0.4398    0.1777
    -18.00   -0.4329    0.1588
    -17.00   -0.4295    0.1405
    -16.00   -0.4310    0.1226
    -15.00   -0.4398    0.1049
    -14.00   -0.4585    0.0875
    -13.00   -0.4894    0.0703
    -12.00   -0.5325    0.0537
    -11.00   -0.5804    0.0385
    -10.00   -0.9056    0.0327
     -9.90   -0.9019    0.0323
     -9.80   -0.8982    0.0320
     -9.70   -0.8942    0.0317
     -9.60   -0.8903    0.0313
     -9.50   -0.8863    0.0310
     -9.40   -0.8821    0.0306
     -9.30   -0.8778    0.0303
     -9.20   -0.8733    0.0300
     -9.10   -0.8685    0.0297
     -9.00   -0.8644    0.0290
     -8.90   -0.8600    0.0279
     -8.80   -0.8545    0.0273
     -8.70   -0.8485    0.0269
     -8.60   -0.8425    0.0266
     -8.50   -0.8363    0.0263
     -8.40   -0.8301    0.0261
     -8.30   -0.8239    0.0258
     -8.20   -0.8175    0.0255
     -8.10   -0.8110    0.0253
     -8.00   -0.8043    0.0250
     -7.90   -0.7976    0.0248
     -7.80   -0.7907    0.0245
     -7.70   -0.7837    0.0244
     -7.60   -0.7766    0.0239
     -7.50   -0.7695    0.0233
     -7.40   -0.7561    0.0230
     -7.30   -0.7403    0.0228
     -7.20   -0.7243    0.0227
     -7.10   -0.7080    0.0225
     -7.00   -0.6921    0.0224
     -6.90   -0.6782    0.0219
     -6.80   -0.6640    0.0215
     -6.70   -0.6485    0.0213
     -6.60   -0.6324    0.0211
     -6.50   -0.6156    0.0209
     -6.40   -0.5981    0.0208
     -6.30   -0.5844    0.0203
     -6.20   -0.5721    0.0200
     -6.10   -0.5576    0.0199
     -6.00   -0.5418    0.0197
     -5.90   -0.5257    0.0195
     -5.80   -0.5097    0.0192
     -5.70   -0.4924    0.0191
     -5.60   -0.4741    0.0189
     -5.50   -0.4643    0.0186
     -5.40   -0.4523    0.0184
     -5.30   -0.4376    0.0183
     -5.20   -0.4215    0.0181
     -5.10   -0.4059    0.0178
     -5.00   -0.3886    0.0177
     -4.90   -0.3711    0.0175
     -4.80   -0.3536    0.0173
     -4.70   -0.3401    0.0172
     -4.60   -0.3324    0.0170
     -4.50   -0.3193    0.0168
     -4.40   -0.3037    0.0167
     -4.30   -0.2880    0.0164
     -4.20   -0.2707    0.0163
     -4.10   -0.2534    0.0160
     -4.00   -0.2358    0.0159
     -3.90   -0.2186    0.0156
     -3.80   -0.2014    0.0155
     -3.60   -0.1866    0.0152
     -3.50   -0.1721    0.0151
     -3.40   -0.1579    0.0148
     -3.30   -0.1426    0.0147
     -3.20   -0.1279    0.0144
     -3.10   -0.1124    0.0143
     -3.00   -0.1037    0.0141
     -2.90   -0.0951    0.0140
     -2.80   -0.0839    0.0138
     -2.70   -0.0712    0.0136
     -2.60   -0.0579    0.0134
     -2.50   -0.0445    0.0132
     -2.40   -0.0308    0.0130
     -2.30   -0.0244    0.0130
     -2.20   -0.0151    0.0129
     -2.00    0.0077    0.0126
     -1.90    0.0199    0.0124
     -1.80    0.0325    0.0123
     -1.70    0.0403    0.0122
     -1.60    0.0495    0.0121
     -1.50    0.0600    0.0120
     -1.40    0.0711    0.0119
     -1.20    0.0944    0.0118
     -1.10    0.1024    0.0117
     -1.00    0.1122    0.0117
     -0.90    0.1227    0.0116
     -0.80    0.1339    0.0116
     -0.70    0.1458    0.0116
     -0.60    0.1551    0.0116
     -0.50    0.1644    0.0116
     -0.40    0.1754    0.0116
     -0.30    0.1862    0.0116
     -0.20    0.1995    0.0116
     -0.10    0.2094    0.0116
      0.00    0.2215    0.0117
      0.10    0.2333    0.0117
      0.20    0.2455    0.0117
      0.30    0.2616    0.0118
      0.40    0.2743    0.0119
      0.50    0.2876    0.0119
      0.60    0.3046    0.0120
      0.70    0.3200    0.0120
      0.80    0.3346    0.0121
      0.90    0.3545    0.0122
      1.00    0.3733    0.0122
      1.10    0.3908    0.0123
      1.20    0.4075    0.0123
      1.30    0.4290    0.0124
      1.40    0.4488    0.0124
      1.50    0.4668    0.0125
      1.60    0.4843    0.0125
      1.70    0.5050    0.0125
      1.80    0.5248    0.0126
      1.90    0.5435    0.0126
      2.00    0.5636    0.0126
      2.10    0.5837    0.0126
      2.20    0.5967    0.0126
      2.30    0.6059    0.0127
      2.40    0.6143    0.0127
      2.50    0.6225    0.0127
      2.60    0.6308    0.0127
      2.70    0.6393    0.0127
      2.80    0.6480    0.0128
      2.90    0.6573    0.0129
      3.00    0.6653    0.0129
      3.10    0.6733    0.0129
      3.20    0.6816    0.0130
      3.30    0.6900    0.0130
      3.40    0.6988    0.0131
      3.50    0.7082    0.0132
      3.60    0.7161    0.0132
      3.70    0.7241    0.0133
      3.80    0.7323    0.0133
      3.90    0.7407    0.0134
      4.00    0.7495    0.0134
      4.10    0.7588    0.0136
      4.20    0.7668    0.0136
      4.30    0.7747    0.0137
      4.40    0.7828    0.0137
      4.50    0.7912    0.0138
      4.60    0.7999    0.0139
      4.70    0.8092    0.0140
      4.80    0.8172    0.0141
      4.90    0.8250    0.0141
      5.00    0.8331    0.0142
      5.10    0.8414    0.0143
      5.20    0.8501    0.0144
      5.30    0.8594    0.0145
      5.40    0.8669    0.0146
      5.50    0.8747    0.0146
      5.60    0.8828    0.0147
      5.70    0.8911    0.0148
      5.80    0.8997    0.0149
      5.90    0.9081    0.0150
      6.00    0.9157    0.0151
      6.10    0.9235    0.0151
      6.20    0.9315    0.0152
      6.30    0.9397    0.0154
      6.40    0.9481    0.0155
      6.50    0.9557    0.0155
      6.60    0.9635    0.0156
      6.70    0.9714    0.0157
      6.80    0.9793    0.0159
      6.90    0.9873    0.0160
      7.00    0.9950    0.0161
      7.10    1.0026    0.0161
      7.20    1.0102    0.0163
      7.30    1.0178    0.0165
      7.40    1.0256    0.0165
      7.50    1.0331    0.0166
      7.60    1.0403    0.0168
      7.70    1.0471    0.0170
      7.80    1.0549    0.0171
      7.90    1.0622    0.0172
      8.00    1.0688    0.0174
      8.10    1.0751    0.0176
      8.20    1.0827    0.0177
      8.30    1.0894    0.0179
      8.40    1.0951    0.0181
      8.50    1.1016    0.0183
      8.60    1.1084    0.0185
      8.70    1.1142    0.0187
      8.80    1.1189    0.0190
      8.90    1.1259    0.0192
      9.00    1.1316    0.0194
      9.10    1.1358    0.0197
      9.20    1.1412    0.0199
      9.30    1.1468    0.0202
      9.40    1.1503    0.0204
      9.50    1.1524    0.0208
      9.60    1.1582    0.0210
      9.70    1.1620    0.0213
      9.80    1.1643    0.0217
      9.90    1.1680    0.0220
     10.00    1.1730    0.0223
     10.10    1.1764    0.0227
     10.20    1.1783    0.0231
     10.30    1.1822    0.0235
     10.40    1.1870    0.0238
     10.50    1.1902    0.0242
     10.60    1.1920    0.0247
     10.70    1.1945    0.0253
     10.80    1.1995    0.0256
     10.90    1.2033    0.0260
     11.00    1.2055    0.0265
     11.10    1.2064    0.0271
     11.20    1.2100    0.0276
     11.30    1.2144    0.0280
     11.40    1.2179    0.0285
     11.50    1.2205    0.0291
     11.60    1.2219    0.0297
     11.70    1.2226    0.0305
     11.80    1.2270    0.0309
     11.90    1.2309    0.0314
     12.00    1.2342    0.0319
     12.10    1.2371    0.0325
     12.20    1.2393    0.0332
     12.30    1.2410    0.0339
     12.40    1.2425    0.0347
     12.50    1.2458    0.0353
     12.60    1.2492    0.0359
     12.70    1.2523    0.0365
     12.80    1.2553    0.0371
     12.90    1.2579    0.0378
     13.00    1.2602    0.0384
     13.10    1.2622    0.0392
     13.20    1.2641    0.0399
     13.30    1.2664    0.0407
     13.40    1.2702    0.0414
     13.50    1.2721    0.0422
     13.60    1.2742    0.0429
     13.70    1.2763    0.0437
     13.80    1.2783    0.0444
     13.90    1.2800    0.0452
     14.00    1.2818    0.0460
     14.10    1.2834    0.0468
     14.20    1.2849    0.0477
     14.30    1.2863    0.0485
     14.40    1.2883    0.0493
     14.50    1.2924    0.0500
     14.60    1.2971    0.0508
     14.70    1.2980    0.0517
     14.80    1.2989    0.0527
     14.90    1.2997    0.0536
     15.00    1.3004    0.0546
     15.10    1.3011    0.0556
     15.20    1.3018    0.0566
     15.30    1.3025    0.0576
     15.40    1.3031    0.0587
     15.50    1.3036    0.0597
     15.60    1.3042    0.0607
     15.70    1.3049    0.0618
     15.80    1.3057    0.0628
     15.90    1.3066    0.0638
     16.00    1.3076    0.0648
     16.10    1.3089    0.0658
     16.20    1.3102    0.0668
     16.30    1.3112    0.0679
     16.40    1.3126    0.0690
     16.50    1.3122    0.0705
     16.60    1.3096    0.0720
     16.70    1.3068    0.0735
     16.80    1.3036    0.0751
     16.90    1.3002    0.0768
     17.00    1.2967    0.0785
     17.10    1.2926    0.0803
     17.20    1.2884    0.0821
     17.30    1.2840    0.0840
     17.40    1.2789    0.0860
     17.50    1.2737    0.0880
     17.60    1.2685    0.0901
     17.70    1.2624    0.0923
     17.80    1.2565    0.0945
     17.90    1.2502    0.0969
     18.00    1.2431    0.0994
     18.10    1.2361    0.1019
     18.20    1.2281    0.1047
     18.30    1.2192    0.1076
     18.40    1.2093    0.1107
     18.50    1.1974    0.1143
     18.60    1.1837    0.1183
     18.70    1.1630    0.1238
     18.80    1.1112    0.1359
     19.00    0.8864    0.2043
     19.10    0.8869    0.2066
     19.20    0.8887    0.2084
     19.30    0.8920    0.2094
     19.50    0.8660    0.2274
     19.60    0.8725    0.2283
     19.70    0.8789    0.2292
     19.80    0.8855    0.2303
     20.00    0.8249    0.1804
     21.00    0.7871    0.2064
     22.00    0.7706    0.2312
     23.00    0.7672    0.2554
     24.00    0.7721    0.2794
     25.00    0.7820    0.3036
     26.00    0.7952    0.3280
     27.00    0.8103    0.3528
