AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.01.2019 at 14:40:16 Compatible with AeroDyn v13.0.
Polar "T1_Re0.390_M0.00_N9.0 360 M" on Foil "T1_Re0.390_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
16.40          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-2.22          Angle of attack for zero Cn for linear Cn curve (deg)
5.99913        Cn slope for zero lift for linear Cn curve (1/rad)
-0.9302        Cn at stall value for positive angle of attack for linear Cn curve
-0.9435        Cn at stall value for negative angle of attack for linear Cn curve
0.20           Angle of attack for minimum CD (deg)
0.0080         Minimum CD value
   -180.00   -0.0654    0.0060
   -179.00    0.0099    0.0065
   -178.00    0.0739    0.0081
   -177.00    0.1239    0.0106
   -176.00    0.1609    0.0142
   -175.00    0.1886    0.0188
   -174.00    0.2108    0.0244
   -173.00    0.2305    0.0311
   -172.00    0.2495    0.0387
   -171.00    0.2686    0.0473
   -170.00    0.2881    0.0568
   -169.00    0.3081    0.0673
   -168.00    0.3284    0.0788
   -167.00    0.3488    0.0912
   -166.00    0.3693    0.1045
   -165.00    0.3897    0.1187
   -164.00    0.4097    0.1338
   -163.00    0.4294    0.1498
   -162.00    0.4485    0.1666
   -161.00    0.4671    0.1842
   -160.00    0.4851    0.2026
   -159.00    0.5023    0.2218
   -158.00    0.5188    0.2417
   -157.00    0.5344    0.2623
   -156.00    0.5492    0.2837
   -155.00    0.5632    0.3057
   -154.00    0.5763    0.3284
   -153.00    0.5884    0.3517
   -152.00    0.5996    0.3756
   -151.00    0.6099    0.4000
   -150.00    0.6193    0.4250
   -149.00    0.6276    0.4504
   -148.00    0.6350    0.4764
   -147.00    0.6415    0.5027
   -146.00    0.6470    0.5295
   -145.00    0.6515    0.5566
   -144.00    0.6550    0.5841
   -143.00    0.6576    0.6119
   -142.00    0.6593    0.6400
   -141.00    0.6600    0.6682
   -140.00    0.6599    0.6967
   -139.00    0.6588    0.7254
   -138.00    0.6568    0.7542
   -137.00    0.6539    0.7830
   -136.00    0.6501    0.8120
   -135.00    0.6455    0.8409
   -134.00    0.6401    0.8699
   -133.00    0.6338    0.8988
   -132.00    0.6268    0.9276
   -131.00    0.6189    0.9563
   -130.00    0.6104    0.9849
   -129.00    0.6010    1.0133
   -128.00    0.5910    1.0414
   -127.00    0.5803    1.0694
   -126.00    0.5689    1.0970
   -125.00    0.5569    1.1243
   -124.00    0.5442    1.1512
   -123.00    0.5309    1.1778
   -122.00    0.5171    1.2040
   -121.00    0.5027    1.2297
   -120.00    0.4878    1.2549
   -119.00    0.4724    1.2796
   -118.00    0.4565    1.3038
   -117.00    0.4402    1.3274
   -116.00    0.4234    1.3504
   -115.00    0.4062    1.3728
   -114.00    0.3876    1.3946
   -113.00    0.3697    1.4156
   -112.00    0.3514    1.4360
   -111.00    0.3329    1.4556
   -110.00    0.3141    1.4745
   -109.00    0.2950    1.4926
   -108.00    0.2756    1.5099
   -107.00    0.2560    1.5264
   -106.00    0.2363    1.5421
   -105.00    0.2163    1.5569
   -104.00    0.1962    1.5709
   -103.00    0.1760    1.5839
   -102.00    0.1556    1.5961
   -101.00    0.1352    1.6073
   -100.00    0.1146    1.6176
    -99.00    0.0941    1.6270
    -98.00    0.0735    1.6354
    -97.00    0.0528    1.6428
    -96.00    0.0322    1.6493
    -95.00    0.0116    1.6548
    -94.00   -0.0089    1.6593
    -93.00   -0.0294    1.6628
    -92.00   -0.0498    1.6653
    -91.00   -0.0701    1.6668
    -90.00   -0.0903    1.6673
    -89.00   -0.1104    1.6668
    -88.00   -0.1303    1.6653
    -87.00   -0.1500    1.6627
    -86.00   -0.1696    1.6592
    -85.00   -0.1890    1.6547
    -84.00   -0.2081    1.6493
    -83.00   -0.2271    1.6428
    -82.00   -0.2458    1.6353
    -81.00   -0.2642    1.6269
    -80.00   -0.2823    1.6176
    -79.00   -0.3002    1.6073
    -78.00   -0.3177    1.5960
    -77.00   -0.3349    1.5839
    -76.00   -0.3518    1.5708
    -75.00   -0.3684    1.5569
    -74.00   -0.3845    1.5420
    -73.00   -0.4003    1.5264
    -72.00   -0.4157    1.5099
    -71.00   -0.4307    1.4925
    -70.00   -0.4453    1.4744
    -69.00   -0.4595    1.4555
    -68.00   -0.4732    1.4359
    -67.00   -0.4864    1.4155
    -66.00   -0.4992    1.3944
    -65.00   -0.5114    1.3727
    -64.00   -0.5232    1.3503
    -63.00   -0.5345    1.3273
    -62.00   -0.5452    1.3036
    -61.00   -0.5554    1.2795
    -60.00   -0.5651    1.2547
    -59.00   -0.5742    1.2295
    -58.00   -0.5827    1.2038
    -57.00   -0.5907    1.1776
    -56.00   -0.5980    1.1510
    -55.00   -0.6048    1.1240
    -54.00   -0.6109    1.0967
    -53.00   -0.6165    1.0691
    -52.00   -0.6214    1.0411
    -51.00   -0.6256    1.0130
    -50.00   -0.6292    0.9846
    -49.00   -0.6322    0.9560
    -48.00   -0.6345    0.9272
    -47.00   -0.6361    0.8984
    -46.00   -0.6370    0.8694
    -45.00   -0.6373    0.8405
    -44.00   -0.6368    0.8115
    -43.00   -0.6357    0.7825
    -42.00   -0.6339    0.7536
    -41.00   -0.6314    0.7248
    -40.00   -0.6282    0.6961
    -39.00   -0.6243    0.6675
    -38.00   -0.6197    0.6392
    -37.00   -0.6144    0.6111
    -36.00   -0.6085    0.5832
    -35.00   -0.6018    0.5557
    -34.00   -0.5945    0.5285
    -33.00   -0.5866    0.5016
    -32.00   -0.5779    0.4751
    -31.00   -0.5687    0.4491
    -30.00   -0.5589    0.4235
    -29.00   -0.5485    0.3983
    -28.00   -0.5376    0.3737
    -27.00   -0.5263    0.3496
    -26.00   -0.5145    0.3261
    -25.00   -0.5024    0.3031
    -24.00   -0.4902    0.2808
    -23.00   -0.4779    0.2590
    -22.00   -0.4658    0.2379
    -21.00   -0.4541    0.2174
    -20.00   -0.4433    0.1974
    -19.00   -0.4339    0.1781
    -18.00   -0.4267    0.1594
    -17.00   -0.4228    0.1411
    -16.00   -0.4238    0.1233
    -15.00   -0.4319    0.1059
    -14.00   -0.4498    0.0887
    -13.00   -0.4802    0.0717
    -12.00   -0.5239    0.0551
    -11.00   -0.5747    0.0399
    -10.00   -0.9542    0.0221
     -9.90   -0.9404    0.0219
     -9.80   -0.9289    0.0214
     -9.70   -0.9185    0.0206
     -9.60   -0.9060    0.0202
     -9.50   -0.8925    0.0199
     -9.40   -0.8784    0.0196
     -9.30   -0.8647    0.0194
     -9.20   -0.8521    0.0192
     -9.10   -0.8391    0.0191
     -9.00   -0.8256    0.0189
     -8.90   -0.8118    0.0187
     -8.80   -0.7975    0.0186
     -8.70   -0.7827    0.0185
     -8.60   -0.7680    0.0183
     -8.50   -0.7562    0.0177
     -8.40   -0.7423    0.0173
     -8.30   -0.7275    0.0171
     -8.20   -0.7122    0.0169
     -8.10   -0.7007    0.0168
     -8.00   -0.6890    0.0166
     -7.90   -0.6759    0.0165
     -7.80   -0.6620    0.0163
     -7.70   -0.6473    0.0162
     -7.60   -0.6345    0.0158
     -7.50   -0.6202    0.0155
     -7.40   -0.6050    0.0153
     -7.30   -0.5895    0.0151
     -7.20   -0.5735    0.0150
     -7.10   -0.5571    0.0149
     -7.00   -0.5412    0.0147
     -6.90   -0.5259    0.0144
     -6.80   -0.5156    0.0142
     -6.70   -0.5051    0.0141
     -6.60   -0.4921    0.0140
     -6.50   -0.4781    0.0139
     -6.40   -0.4653    0.0136
     -6.30   -0.4517    0.0134
     -6.20   -0.4377    0.0132
     -6.10   -0.4234    0.0131
     -6.00   -0.4092    0.0129
     -5.90   -0.3960    0.0127
     -5.80   -0.3859    0.0126
     -5.70   -0.3769    0.0125
     -5.60   -0.3656    0.0124
     -5.50   -0.3545    0.0122
     -5.40   -0.3426    0.0121
     -5.30   -0.3301    0.0119
     -5.20   -0.3177    0.0118
     -5.10   -0.3056    0.0116
     -5.00   -0.2959    0.0115
     -4.90   -0.2862    0.0115
     -4.80   -0.2759    0.0113
     -4.70   -0.2651    0.0112
     -4.60   -0.2538    0.0111
     -4.50   -0.2421    0.0110
     -4.40   -0.2305    0.0108
     -4.30   -0.2206    0.0108
     -4.20   -0.2107    0.0107
     -4.10   -0.2005    0.0105
     -4.00   -0.1897    0.0105
     -3.90   -0.1785    0.0104
     -3.80   -0.1673    0.0102
     -3.70   -0.1566    0.0102
     -3.60   -0.1466    0.0101
     -3.50   -0.1364    0.0100
     -3.40   -0.1255    0.0099
     -3.30   -0.1147    0.0098
     -3.20   -0.1035    0.0097
     -3.00   -0.0828    0.0096
     -2.90   -0.0722    0.0095
     -2.80   -0.0615    0.0094
     -2.70   -0.0508    0.0093
     -2.50   -0.0298    0.0092
     -2.40   -0.0192    0.0091
     -2.30   -0.0089    0.0090
     -2.20    0.0018    0.0090
     -2.10    0.0124    0.0089
     -1.90    0.0328    0.0087
     -1.80    0.0432    0.0087
     -1.70    0.0535    0.0086
     -1.60    0.0639    0.0085
     -1.50    0.0744    0.0085
     -1.40    0.0844    0.0084
     -1.30    0.0948    0.0084
     -1.20    0.1050    0.0083
     -1.10    0.1154    0.0083
     -1.00    0.1257    0.0082
     -0.90    0.1360    0.0082
     -0.80    0.1463    0.0082
     -0.70    0.1565    0.0081
     -0.60    0.1668    0.0081
     -0.50    0.1772    0.0081
     -0.40    0.1875    0.0081
     -0.30    0.1977    0.0080
     -0.20    0.2080    0.0080
     -0.10    0.2182    0.0080
      0.00    0.2284    0.0080
      0.10    0.2388    0.0080
      0.20    0.2489    0.0080
      0.30    0.2592    0.0080
      0.40    0.2692    0.0080
      0.50    0.2795    0.0081
      0.60    0.2898    0.0081
      0.70    0.3001    0.0081
      0.80    0.3103    0.0081
      0.90    0.3204    0.0081
      1.00    0.3306    0.0082
      1.10    0.3415    0.0082
      1.20    0.3518    0.0082
      1.30    0.3628    0.0083
      1.40    0.3739    0.0084
      1.50    0.3837    0.0084
      1.60    0.3966    0.0085
      1.70    0.4093    0.0085
      1.80    0.4201    0.0086
      1.90    0.4335    0.0087
      2.00    0.4479    0.0087
      2.10    0.4612    0.0089
      2.20    0.4731    0.0089
      2.30    0.4888    0.0090
      2.40    0.5054    0.0090
      2.50    0.5217    0.0091
      2.60    0.5379    0.0092
      2.70    0.5531    0.0093
      2.80    0.5675    0.0093
      2.90    0.5855    0.0094
      3.00    0.6031    0.0094
      3.10    0.6200    0.0095
      3.20    0.6363    0.0096
      3.30    0.6524    0.0097
      3.40    0.6687    0.0097
      3.50    0.6867    0.0097
      3.60    0.7050    0.0098
      3.70    0.7230    0.0099
      3.80    0.7400    0.0100
      3.90    0.7487    0.0100
      4.00    0.7574    0.0100
      4.10    0.7659    0.0100
      4.20    0.7742    0.0101
      4.30    0.7823    0.0101
      4.40    0.7902    0.0102
      4.50    0.7985    0.0103
      4.60    0.8072    0.0103
      4.70    0.8157    0.0103
      4.80    0.8240    0.0104
      4.90    0.8320    0.0105
      5.00    0.8398    0.0106
      5.10    0.8478    0.0106
      5.20    0.8566    0.0107
      5.30    0.8651    0.0107
      5.40    0.8733    0.0108
      5.50    0.8811    0.0109
      5.60    0.8886    0.0110
      5.70    0.8971    0.0110
      5.80    0.9058    0.0111
      5.90    0.9140    0.0111
      6.00    0.9219    0.0112
      6.10    0.9292    0.0114
      6.20    0.9376    0.0114
      6.30    0.9462    0.0115
      6.40    0.9542    0.0116
      6.50    0.9617    0.0117
      6.60    0.9688    0.0118
      6.70    0.9777    0.0119
      6.80    0.9860    0.0120
      6.90    0.9935    0.0121
      7.00    1.0004    0.0123
      7.10    1.0091    0.0124
      7.20    1.0175    0.0125
      7.30    1.0251    0.0126
      7.40    1.0321    0.0128
      7.50    1.0408    0.0129
      7.60    1.0491    0.0130
      7.70    1.0564    0.0132
      7.80    1.0634    0.0134
      7.90    1.0721    0.0135
      8.00    1.0796    0.0137
      8.10    1.0861    0.0139
      8.20    1.0944    0.0140
      8.30    1.1022    0.0142
      8.40    1.1090    0.0144
      8.50    1.1160    0.0146
      8.60    1.1241    0.0147
      8.70    1.1312    0.0149
      8.80    1.1371    0.0152
      8.90    1.1448    0.0154
      9.00    1.1518    0.0155
      9.10    1.1576    0.0158
      9.20    1.1635    0.0160
      9.30    1.1702    0.0162
      9.40    1.1755    0.0165
      9.50    1.1796    0.0167
      9.60    1.1864    0.0169
      9.70    1.1923    0.0172
      9.80    1.1972    0.0174
      9.90    1.2014    0.0178
     10.00    1.2083    0.0180
     10.10    1.2142    0.0182
     10.20    1.2191    0.0185
     10.30    1.2230    0.0189
     10.40    1.2289    0.0191
     10.50    1.2351    0.0194
     10.60    1.2403    0.0197
     10.70    1.2447    0.0200
     10.80    1.2481    0.0204
     10.90    1.2529    0.0208
     11.00    1.2592    0.0210
     11.10    1.2645    0.0213
     11.20    1.2692    0.0217
     11.30    1.2728    0.0221
     11.40    1.2751    0.0227
     11.50    1.2786    0.0231
     11.60    1.2850    0.0234
     11.70    1.2904    0.0237
     11.80    1.2950    0.0241
     11.90    1.2990    0.0246
     12.00    1.3024    0.0250
     12.10    1.3045    0.0256
     12.20    1.3047    0.0264
     12.30    1.3079    0.0269
     12.40    1.3133    0.0273
     12.50    1.3180    0.0277
     12.60    1.3224    0.0282
     12.70    1.3265    0.0287
     12.80    1.3299    0.0292
     12.90    1.3328    0.0298
     13.00    1.3352    0.0305
     13.10    1.3369    0.0312
     13.20    1.3372    0.0321
     13.30    1.3359    0.0330
     13.40    1.3329    0.0342
     13.50    1.3372    0.0347
     13.60    1.3413    0.0353
     13.70    1.3450    0.0359
     13.80    1.3481    0.0366
     13.90    1.3507    0.0373
     14.00    1.3533    0.0381
     14.10    1.3557    0.0388
     14.20    1.3577    0.0396
     14.30    1.3594    0.0405
     14.40    1.3609    0.0414
     14.50    1.3620    0.0423
     14.60    1.3623    0.0433
     14.70    1.3622    0.0444
     14.80    1.3616    0.0455
     14.90    1.3597    0.0468
     15.00    1.3570    0.0481
     15.10    1.3534    0.0495
     15.20    1.3487    0.0511
     15.30    1.3511    0.0520
     15.40    1.3535    0.0529
     15.50    1.3557    0.0538
     15.60    1.3573    0.0548
     15.70    1.3585    0.0559
     15.80    1.3596    0.0570
     15.90    1.3607    0.0580
     16.00    1.3615    0.0591
     16.10    1.3617    0.0603
     16.20    1.3619    0.0616
     16.30    1.3622    0.0627
     16.40    1.3624    0.0639
     16.50    1.3620    0.0653
     16.60    1.3614    0.0666
     16.70    1.3609    0.0679
     16.80    1.3604    0.0692
     16.90    1.3593    0.0706
     17.00    1.3577    0.0721
     17.10    1.3563    0.0735
     17.20    1.3548    0.0750
     17.30    1.3533    0.0765
     17.40    1.3509    0.0781
     17.50    1.3484    0.0797
     17.60    1.3460    0.0813
     17.70    1.3434    0.0828
     17.80    1.3406    0.0843
     17.90    1.3365    0.0859
     18.00    1.3349    0.0874
     18.10    1.3341    0.0889
     18.20    1.3334    0.0904
     18.30    1.3329    0.0918
     18.40    1.3323    0.0932
     18.50    1.3314    0.0947
     18.60    1.3295    0.0964
     18.70    1.3277    0.0980
     18.80    1.3263    0.0996
     18.90    1.3248    0.1012
     19.00    1.3233    0.1028
     19.10    1.3211    0.1046
     19.20    1.3187    0.1064
     19.30    1.3166    0.1081
     19.40    1.3146    0.1099
     19.50    1.3127    0.1116
     19.60    1.3103    0.1134
     19.70    1.3073    0.1153
     19.80    1.3047    0.1172
     19.90    1.3024    0.1190
     20.00    1.3002    0.1208
     21.00    1.2961    0.1474
     22.00    1.2769    0.1694
     23.00    1.2585    0.1926
     24.00    1.2414    0.2168
     25.00    1.2261    0.2419
     26.00    1.2126    0.2679
     27.00    1.2011    0.2945
     28.00    1.1916    0.3218
     29.00    1.1838    0.3496
     30.00    1.1777    0.3779
     31.00    1.1731    0.4067
     32.00    1.1697    0.4358
     33.00    1.1675    0.4654
     34.00    1.1661    0.4952
     35.00    1.1655    0.5254
     36.00    1.1654    0.5558
     37.00    1.1658    0.5864
     38.00    1.1663    0.6172
     39.00    1.1670    0.6482
     40.00    1.1677    0.6794
     41.00    1.1682    0.7106
     42.00    1.1685    0.7419
     43.00    1.1685    0.7732
     44.00    1.1680    0.8045
     45.00    1.1670    0.8358
     46.00    1.1655    0.8671
     47.00    1.1633    0.8983
     48.00    1.1604    0.9293
     49.00    1.1568    0.9602
     50.00    1.1523    0.9909
     51.00    1.1470    1.0213
     52.00    1.1409    1.0515
     53.00    1.1338    1.0814
     54.00    1.1258    1.1110
     55.00    1.1168    1.1403
     56.00    1.1068    1.1691
     57.00    1.0958    1.1975
     58.00    1.0838    1.2255
     59.00    1.0707    1.2530
     60.00    1.0567    1.2799
     61.00    1.0415    1.3063
     62.00    1.0253    1.3322
     63.00    1.0080    1.3574
     64.00    0.9897    1.3820
     65.00    0.9704    1.4059
     66.00    0.9500    1.4292
     67.00    0.9285    1.4517
     68.00    0.9060    1.4734
     69.00    0.8826    1.4944
     70.00    0.8581    1.5146
     71.00    0.8327    1.5340
     72.00    0.8063    1.5525
     73.00    0.7789    1.5702
     74.00    0.7507    1.5870
     75.00    0.7216    1.6028
     76.00    0.6916    1.6178
     77.00    0.6608    1.6318
     78.00    0.6292    1.6448
     79.00    0.5969    1.6569
     80.00    0.5638    1.6680
     81.00    0.5300    1.6780
     82.00    0.4956    1.6871
     83.00    0.4606    1.6952
     84.00    0.4250    1.7022
     85.00    0.3888    1.7081
     86.00    0.3522    1.7131
     87.00    0.3152    1.7169
     88.00    0.2777    1.7197
     89.00    0.2399    1.7215
     90.00    0.2018    1.7222
     91.00    0.1634    1.7218
     92.00    0.1249    1.7203
     93.00    0.0861    1.7179
     94.00    0.0473    1.7143
     95.00    0.0085    1.7097
     96.00   -0.0304    1.7040
