AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.01.2019 at 14:40:16 Compatible with AeroDyn v13.0.
Polar "T1_Re0.470_M0.00_N9.0 360 M" on Foil "T1_Re0.470_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
15.80          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-2.21          Angle of attack for zero Cn for linear Cn curve (deg)
6.04444        Cn slope for zero lift for linear Cn curve (1/rad)
-0.8673        Cn at stall value for positive angle of attack for linear Cn curve
-0.9196        Cn at stall value for negative angle of attack for linear Cn curve
0.40           Angle of attack for minimum CD (deg)
0.0076         Minimum CD value
   -180.00   -0.0653    0.0060
   -179.00   -0.0030    0.0065
   -178.00    0.0475    0.0081
   -177.00    0.0883    0.0106
   -176.00    0.1220    0.0142
   -175.00    0.1511    0.0188
   -174.00    0.1776    0.0244
   -173.00    0.2025    0.0311
   -172.00    0.2266    0.0387
   -171.00    0.2503    0.0473
   -170.00    0.2736    0.0568
   -169.00    0.2967    0.0673
   -168.00    0.3194    0.0788
   -167.00    0.3418    0.0912
   -166.00    0.3638    0.1045
   -165.00    0.3854    0.1187
   -164.00    0.4064    0.1338
   -163.00    0.4267    0.1498
   -162.00    0.4465    0.1666
   -161.00    0.4655    0.1842
   -160.00    0.4837    0.2026
   -159.00    0.5012    0.2218
   -158.00    0.5179    0.2417
   -157.00    0.5337    0.2623
   -156.00    0.5486    0.2837
   -155.00    0.5626    0.3057
   -154.00    0.5757    0.3284
   -153.00    0.5879    0.3517
   -152.00    0.5991    0.3756
   -151.00    0.6094    0.4000
   -150.00    0.6187    0.4250
   -149.00    0.6270    0.4504
   -148.00    0.6344    0.4764
   -147.00    0.6408    0.5027
   -146.00    0.6463    0.5295
   -145.00    0.6507    0.5566
   -144.00    0.6543    0.5841
   -143.00    0.6568    0.6119
   -142.00    0.6584    0.6400
   -141.00    0.6591    0.6682
   -140.00    0.6589    0.6967
   -139.00    0.6577    0.7254
   -138.00    0.6557    0.7541
   -137.00    0.6528    0.7830
   -136.00    0.6490    0.8120
   -135.00    0.6443    0.8409
   -134.00    0.6389    0.8699
   -133.00    0.6326    0.8988
   -132.00    0.6255    0.9276
   -131.00    0.6176    0.9563
