  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  -1.800   0.1787   0.02192   0.01336  -0.1001   0.8824   0.3136
  -1.700   0.1979   0.02154   0.01309  -0.1015   0.8808   0.3386
  -1.600   0.2167   0.02110   0.01280  -0.1028   0.8795   0.3672
  -1.500   0.2194   0.02108   0.01289  -0.1013   0.8715   0.3846
  -1.400   0.2348   0.02066   0.01268  -0.1019   0.8688   0.4212
  -1.300   0.2506   0.02016   0.01248  -0.1026   0.8667   0.4774
  -1.200   0.2654   0.01951   0.01233  -0.1028   0.8650   0.5827
  -1.100   0.2749   0.01879   0.01225  -0.1012   0.8636   0.7530
  -1.000   0.3080   0.01835   0.01205  -0.1044   0.8614   1.0000
  -0.800   0.3318   0.01832   0.01181  -0.1045   0.8518   1.0000
  -0.700   0.3495   0.01817   0.01155  -0.1055   0.8496   1.0000
  -0.600   0.3679   0.01800   0.01128  -0.1066   0.8477   1.0000
  -0.500   0.3718   0.01818   0.01141  -0.1053   0.8400   1.0000
  -0.400   0.3862   0.01809   0.01124  -0.1057   0.8365   1.0000
  -0.300   0.4026   0.01795   0.01102  -0.1065   0.8339   1.0000
  -0.200   0.4198   0.01778   0.01077  -0.1073   0.8319   1.0000
  -0.100   0.4252   0.01795   0.01090  -0.1063   0.8248   1.0000
   0.000   0.4381   0.01789   0.01078  -0.1064   0.8208   1.0000
   0.100   0.4536   0.01775   0.01057  -0.1070   0.8180   1.0000
   0.200   0.4700   0.01759   0.01034  -0.1076   0.8158   1.0000
   0.300   0.4760   0.01776   0.01048  -0.1067   0.8090   1.0000
   0.400   0.4882   0.01772   0.01039  -0.1067   0.8047   1.0000
   0.500   0.5029   0.01760   0.01021  -0.1071   0.8018   1.0000
   0.600   0.5187   0.01745   0.01000  -0.1077   0.7995   1.0000
   0.700   0.5246   0.01765   0.01018  -0.1068   0.7926   1.0000
   0.800   0.5365   0.01762   0.01011  -0.1067   0.7883   1.0000
   0.900   0.5509   0.01751   0.00994  -0.1071   0.7853   1.0000
   1.000   0.5663   0.01738   0.00975  -0.1075   0.7829   1.0000
   1.100   0.5716   0.01762   0.00998  -0.1066   0.7758   1.0000
   1.200   0.5835   0.01760   0.00992  -0.1065   0.7718   1.0000
   1.300   0.5976   0.01751   0.00978  -0.1068   0.7688   1.0000
   1.400   0.6118   0.01743   0.00964  -0.1071   0.7660   1.0000
   1.500   0.6173   0.01768   0.00989  -0.1062   0.7590   1.0000
   1.600   0.6295   0.01766   0.00984  -0.1062   0.7551   1.0000
   1.700   0.6433   0.01759   0.00972  -0.1064   0.7521   1.0000
   1.800   0.6544   0.01764   0.00974  -0.1063   0.7481   1.0000
   1.900   0.6622   0.01782   0.00991  -0.1057   0.7424   1.0000
   2.000   0.6744   0.01782   0.00987  -0.1058   0.7385   1.0000
   2.100   0.6880   0.01776   0.00977  -0.1059   0.7356   1.0000
   2.200   0.6978   0.01787   0.00987  -0.1057   0.7311   1.0000
   2.300   0.7064   0.01803   0.01002  -0.1052   0.7259   1.0000
   2.400   0.7184   0.01805   0.01000  -0.1052   0.7221   1.0000
   2.500   0.7318   0.01801   0.00992  -0.1054   0.7192   1.0000
   2.600   0.7412   0.01816   0.01006  -0.1051   0.7147   1.0000
   2.700   0.7499   0.01832   0.01022  -0.1047   0.7097   1.0000
   2.800   0.7617   0.01835   0.01023  -0.1046   0.7060   1.0000
   2.900   0.7749   0.01834   0.01018  -0.1048   0.7030   1.0000
   3.000   0.7846   0.01849   0.01032  -0.1045   0.6989   1.0000
   3.100   0.7929   0.01868   0.01052  -0.1041   0.6938   1.0000
   3.200   0.8044   0.01873   0.01055  -0.1040   0.6901   1.0000
   3.300   0.8173   0.01873   0.01051  -0.1041   0.6870   1.0000
   3.400   0.8278   0.01885   0.01062  -0.1039   0.6833   1.0000
   3.500   0.8355   0.01908   0.01088  -0.1034   0.6783   1.0000
   3.600   0.8465   0.01916   0.01095  -0.1033   0.6744   1.0000
   3.700   0.8591   0.01918   0.01094  -0.1034   0.6713   1.0000
   3.800   0.8713   0.01924   0.01096  -0.1034   0.6682   1.0000
   3.900   0.8778   0.01952   0.01130  -0.1028   0.6629   1.0000
   4.000   0.8882   0.01964   0.01142  -0.1026   0.6589   1.0000
   4.100   0.9005   0.01967   0.01143  -0.1026   0.6556   1.0000
   4.200   0.9139   0.01968   0.01139  -0.1028   0.6529   1.0000
   4.300   0.9199   0.01999   0.01176  -0.1021   0.6477   1.0000
   4.400   0.9296   0.02015   0.01194  -0.1018   0.6435   1.0000
   4.500   0.9415   0.02020   0.01197  -0.1018   0.6401   1.0000
   4.600   0.9547   0.02022   0.01195  -0.1019   0.6372   1.0000
   4.700   0.9619   0.02049   0.01227  -0.1014   0.6325   1.0000
   4.800   0.9708   0.02067   0.01248  -0.1010   0.6280   1.0000
   4.900   0.9823   0.02074   0.01254  -0.1009   0.6244   1.0000
   5.000   0.9953   0.02077   0.01253  -0.1011   0.6214   1.0000
   5.100   1.0036   0.02100   0.01279  -0.1006   0.6171   1.0000
   5.200   1.0118   0.02121   0.01307  -0.1001   0.6124   1.0000
   5.300   1.0229   0.02129   0.01315  -0.1000   0.6085   1.0000
   5.400   1.0359   0.02131   0.01313  -0.1001   0.6054   1.0000
   5.500   1.0447   0.02152   0.01337  -0.0997   0.6011   1.0000
   5.600   1.0524   0.02175   0.01366  -0.0992   0.5962   1.0000
   5.700   1.0635   0.02183   0.01373  -0.0991   0.5923   1.0000
   5.800   1.0766   0.02184   0.01370  -0.0992   0.5890   1.0000
   5.900   1.0846   0.02207   0.01398  -0.0987   0.5844   1.0000
   6.000   1.0926   0.02228   0.01425  -0.0981   0.5794   1.0000
   6.100   1.1041   0.02233   0.01429  -0.0980   0.5753   1.0000
   6.200   1.1178   0.02231   0.01422  -0.0982   0.5719   1.0000
   6.300   1.1234   0.02261   0.01462  -0.0974   0.5665   1.0000
   6.400   1.1327   0.02274   0.01477  -0.0970   0.5615   1.0000
   6.500   1.1452   0.02273   0.01472  -0.0970   0.5574   1.0000
   6.600   1.1552   0.02285   0.01486  -0.0967   0.5528   1.0000
   6.700   1.1621   0.02305   0.01513  -0.0960   0.5470   1.0000
   6.800   1.1736   0.02304   0.01511  -0.0958   0.5422   1.0000
   6.900   1.1856   0.02306   0.01509  -0.0957   0.5376   1.0000
   7.000   1.1912   0.02327   0.01539  -0.0948   0.5312   1.0000
   7.100   1.2025   0.02324   0.01534  -0.0946   0.5259   1.0000
   7.200   1.2134   0.02327   0.01534  -0.0943   0.5207   1.0000
   7.300   1.2196   0.02343   0.01558  -0.0935   0.5141   1.0000
   7.400   1.2314   0.02336   0.01547  -0.0933   0.5086   1.0000
   7.500   1.2395   0.02347   0.01561  -0.0927   0.5026   1.0000
   7.600   1.2473   0.02355   0.01574  -0.0920   0.4961   1.0000
   7.700   1.2604   0.02345   0.01555  -0.0920   0.4906   1.0000
   7.800   1.2649   0.02366   0.01587  -0.0909   0.4838   1.0000
   7.900   1.2745   0.02365   0.01585  -0.0904   0.4775   1.0000
   8.000   1.2837   0.02370   0.01589  -0.0899   0.4713   1.0000
   8.100   1.2899   0.02381   0.01607  -0.0890   0.4643   1.0000
   8.200   1.3017   0.02374   0.01592  -0.0889   0.4582   1.0000
   8.300   1.3057   0.02393   0.01622  -0.0877   0.4508   1.0000
   8.400   1.3149   0.02392   0.01620  -0.0872   0.4441   1.0000
   8.500   1.3211   0.02403   0.01637  -0.0862   0.4369   1.0000
   8.600   1.3281   0.02408   0.01644  -0.0854   0.4295   1.0000
   8.700   1.3350   0.02415   0.01652  -0.0846   0.4223   1.0000
   8.800   1.3405   0.02424   0.01665  -0.0836   0.4142   1.0000
   8.900   1.3470   0.02431   0.01673  -0.0827   0.4066   1.0000
   9.000   1.3517   0.02441   0.01688  -0.0815   0.3980   1.0000
   9.100   1.3568   0.02452   0.01701  -0.0804   0.3896   1.0000
   9.200   1.3613   0.02461   0.01712  -0.0792   0.3806   1.0000
   9.300   1.3649   0.02477   0.01732  -0.0779   0.3711   1.0000
   9.400   1.3692   0.02488   0.01741  -0.0767   0.3618   1.0000
   9.500   1.3713   0.02509   0.01766  -0.0752   0.3509   1.0000
   9.600   1.3735   0.02531   0.01789  -0.0738   0.3398   1.0000
   9.700   1.3751   0.02556   0.01810  -0.0722   0.3286   1.0000
   9.800   1.3758   0.02585   0.01835  -0.0706   0.3168   1.0000
   9.900   1.3749   0.02620   0.01869  -0.0687   0.3041   1.0000
  10.000   1.3733   0.02660   0.01906  -0.0667   0.2912   1.0000
  10.100   1.3712   0.02708   0.01948  -0.0648   0.2778   1.0000
  10.200   1.3685   0.02765   0.01997  -0.0629   0.2641   1.0000
  10.300   1.3653   0.02829   0.02053  -0.0610   0.2502   1.0000
  10.400   1.3617   0.02902   0.02116  -0.0591   0.2367   1.0000
  10.500   1.3577   0.02983   0.02185  -0.0573   0.2240   1.0000
  10.600   1.3536   0.03069   0.02261  -0.0556   0.2118   1.0000
  10.700   1.3500   0.03159   0.02344  -0.0540   0.1997   1.0000
  10.800   1.3465   0.03253   0.02430  -0.0525   0.1890   1.0000
  10.900   1.3426   0.03352   0.02516  -0.0511   0.1804   1.0000
  11.000   1.3400   0.03447   0.02608  -0.0498   0.1711   1.0000
  11.100   1.3375   0.03546   0.02699  -0.0486   0.1634   1.0000
  11.200   1.3354   0.03643   0.02791  -0.0474   0.1563   1.0000
  11.300   1.3338   0.03741   0.02883  -0.0463   0.1499   1.0000
  11.400   1.3330   0.03834   0.02975  -0.0454   0.1437   1.0000
  11.500   1.3319   0.03933   0.03059  -0.0444   0.1390   1.0000
  11.600   1.3325   0.04020   0.03153  -0.0435   0.1333   1.0000
  11.700   1.3326   0.04111   0.03239  -0.0427   0.1288   1.0000
  11.800   1.3337   0.04201   0.03318  -0.0419   0.1246   1.0000
  11.900   1.3351   0.04286   0.03411  -0.0411   0.1203   1.0000
  12.000   1.3365   0.04371   0.03493  -0.0404   0.1165   1.0000
  12.100   1.3400   0.04449   0.03556  -0.0397   0.1129   1.0000
  12.200   1.3424   0.04533   0.03648  -0.0390   0.1097   1.0000
  12.300   1.3448   0.04615   0.03735  -0.0384   0.1064   1.0000
  12.400   1.3477   0.04693   0.03810  -0.0378   0.1035   1.0000
  12.500   1.3551   0.04757   0.03857  -0.0373   0.1002   1.0000
  12.600   1.3582   0.04841   0.03950  -0.0366   0.0978   1.0000
  12.700   1.3609   0.04925   0.04042  -0.0360   0.0955   1.0000
  12.800   1.3648   0.05003   0.04124  -0.0355   0.0931   1.0000
  12.900   1.3698   0.05073   0.04191  -0.0350   0.0909   1.0000
  13.000   1.3859   0.05122   0.04217  -0.0348   0.0875   1.0000
  13.100   1.3863   0.05215   0.04325  -0.0342   0.0862   1.0000
  13.200   1.3880   0.05307   0.04429  -0.0336   0.0846   1.0000
  13.300   1.3906   0.05397   0.04527  -0.0330   0.0830   1.0000
  13.400   1.3946   0.05480   0.04615  -0.0326   0.0813   1.0000
  13.500   1.4003   0.05556   0.04691  -0.0321   0.0797   1.0000
  13.600   1.4107   0.05617   0.04744  -0.0319   0.0779   1.0000
  13.700   1.4273   0.05706   0.04825  -0.0319   0.0757   1.0000
  13.800   1.4262   0.05813   0.04947  -0.0312   0.0749   1.0000
  13.900   1.4258   0.05922   0.05070  -0.0306   0.0740   1.0000
  14.000   1.4259   0.06031   0.05191  -0.0300   0.0730   1.0000
  14.100   1.4268   0.06138   0.05308  -0.0295   0.0720   1.0000
  14.200   1.4285   0.06243   0.05420  -0.0290   0.0710   1.0000
  14.300   1.4297   0.06350   0.05535  -0.0286   0.0701   1.0000
  14.400   1.4317   0.06456   0.05647  -0.0282   0.0692   1.0000
  14.500   1.4352   0.06559   0.05753  -0.0278   0.0684   1.0000
  14.600   1.4421   0.06653   0.05847  -0.0275   0.0674   1.0000
  14.700   1.4640   0.06794   0.05975  -0.0278   0.0657   1.0000
  14.800   1.4582   0.06931   0.06126  -0.0271   0.0654   1.0000
  14.900   1.4521   0.07074   0.06284  -0.0265   0.0652   1.0000
  15.000   1.4460   0.07225   0.06449  -0.0260   0.0649   1.0000
  15.100   1.4397   0.07383   0.06620  -0.0256   0.0647   1.0000
  15.200   1.4333   0.07546   0.06797  -0.0253   0.0644   1.0000
  15.300   1.4265   0.07717   0.06981  -0.0250   0.0642   1.0000
  15.400   1.4195   0.07895   0.07172  -0.0248   0.0640   1.0000
  15.500   1.4122   0.08080   0.07369  -0.0247   0.0637   1.0000
  15.600   1.4045   0.08272   0.07574  -0.0247   0.0635   1.0000
  15.700   1.3966   0.08472   0.07786  -0.0248   0.0634   1.0000
  15.800   1.3884   0.08679   0.08005  -0.0250   0.0632   1.0000
  15.900   1.3798   0.08896   0.08234  -0.0253   0.0631   1.0000
  16.000   1.3707   0.09122   0.08471  -0.0257   0.0630   1.0000
  16.100   1.3613   0.09357   0.08718  -0.0262   0.0630   1.0000
  16.200   1.3513   0.09605   0.08977  -0.0269   0.0629   1.0000
  16.300   1.3411   0.09865   0.09248  -0.0277   0.0629   1.0000
  16.400   1.3305   0.10138   0.09532  -0.0286   0.0630   1.0000
  16.500   1.3194   0.10427   0.09832  -0.0297   0.0630   1.0000
  16.600   1.3080   0.10731   0.10146  -0.0310   0.0631   1.0000
  16.700   1.2961   0.11051   0.10477  -0.0325   0.0633   1.0000
  16.800   1.2838   0.11390   0.10825  -0.0342   0.0634   1.0000
  16.900   1.2712   0.11745   0.11191  -0.0361   0.0636   1.0000
  17.000   1.2583   0.12119   0.11573  -0.0381   0.0639   1.0000
  17.100   1.2452   0.12512   0.11975  -0.0404   0.0642   1.0000
  17.200   1.2321   0.12921   0.12391  -0.0428   0.0645   1.0000
  17.300   1.2188   0.13350   0.12827  -0.0454   0.0647   1.0000
  17.400   1.2060   0.13786   0.13270  -0.0480   0.0650   1.0000
  17.500   1.1942   0.14223   0.13712  -0.0507   0.0653   1.0000
  17.600   1.1824   0.14675   0.14168  -0.0534   0.0656   1.0000
  17.800   1.0035   0.22018   0.21498  -0.1022   0.1288   1.0000
  17.900   1.0109   0.22153   0.21636  -0.1018   0.1277   1.0000
  18.000   1.0254   0.22335   0.21823  -0.0998   0.1266   1.0000
  18.100   1.0412   0.22633   0.22124  -0.0973   0.1257   1.0000
  18.200   1.0298   0.22786   0.22272  -0.1014   0.1252   1.0000
  18.300   1.0143   0.22855   0.22335  -0.1065   0.1236   1.0000
  18.400   1.0122   0.22988   0.22467  -0.1086   0.1207   1.0000
  18.500   1.0147   0.23115   0.22595  -0.1094   0.1185   1.0000
  18.600   1.0190   0.23233   0.22714  -0.1097   0.1167   1.0000
  18.700   1.0248   0.23352   0.22835  -0.1096   0.1153   1.0000
  18.800   1.0316   0.23492   0.22977  -0.1092   0.1144   1.0000
  18.900   1.0412   0.23682   0.23171  -0.1082   0.1136   1.0000
  19.000   1.0550   0.23978   0.23472  -0.1062   0.1129   1.0000
  19.100   1.0615   0.24277   0.23771  -0.1060   0.1124   1.0000
  19.200   1.0491   0.24304   0.23793  -0.1107   0.1119   1.0000
  19.300   1.0370   0.24314   0.23796  -0.1156   0.1098   1.0000
  19.400   1.0373   0.24443   0.23926  -0.1172   0.1076   1.0000
  19.500   1.0400   0.24572   0.24056  -0.1181   0.1059   1.0000
  19.600   1.0436   0.24693   0.24177  -0.1187   0.1043   1.0000
  19.700   1.0485   0.24809   0.24295  -0.1188   0.1029   1.0000
  19.800   1.0552   0.24939   0.24427  -0.1183   0.1017   1.0000
  19.900   1.0663   0.25151   0.24643  -0.1167   0.1006   1.0000
  20.000   1.0847   0.25633   0.25132  -0.1132   0.0998   1.0000
