  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2408                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   8.400   1.0359   0.04324   0.03529  -0.0263   0.0574   1.0000
   8.500   1.0406   0.04460   0.03685  -0.0255   0.0569   1.0000
   8.600   1.0448   0.04609   0.03854  -0.0247   0.0567   1.0000
   8.700   1.0483   0.04777   0.04046  -0.0239   0.0570   1.0000
   8.800   1.0513   0.04958   0.04245  -0.0231   0.0575   1.0000
   8.900   1.0539   0.05144   0.04448  -0.0223   0.0581   1.0000
   9.000   1.0562   0.05337   0.04656  -0.0216   0.0588   1.0000
   9.100   1.0584   0.05542   0.04872  -0.0210   0.0594   1.0000
   9.200   1.0610   0.05776   0.05113  -0.0205   0.0602   1.0000
   9.300   1.0707   0.05953   0.05292  -0.0203   0.0619   1.0000
   9.400   1.0418   0.06329   0.05759  -0.0173   0.0688   1.0000
   9.500   1.0408   0.06571   0.06009  -0.0168   0.0708   1.0000
   9.600   0.9580   0.05671   0.05147  -0.0077   0.0677   1.0000
   9.700   0.9490   0.05887   0.05372  -0.0067   0.0688   1.0000
   9.800   0.9403   0.06080   0.05572  -0.0057   0.0696   1.0000
   9.900   0.9323   0.06273   0.05771  -0.0048   0.0704   1.0000
  10.000   0.9276   0.06483   0.05983  -0.0043   0.0714   1.0000
  10.100   0.9236   0.07194   0.06706  -0.0048   0.0860   1.0000
  10.200   0.9101   0.07353   0.06871  -0.0041   0.0860   1.0000
  10.300   0.8966   0.07529   0.07053  -0.0038   0.0859   1.0000
  10.400   0.8835   0.07723   0.07252  -0.0039   0.0859   1.0000
  10.500   0.8701   0.07936   0.07469  -0.0043   0.0859   1.0000
  10.600   0.8565   0.08170   0.07707  -0.0050   0.0859   1.0000
  10.700   0.8423   0.08429   0.07969  -0.0060   0.0859   1.0000
  10.800   0.8279   0.08709   0.08253  -0.0075   0.0859   1.0000
  10.900   0.8127   0.09020   0.08566  -0.0093   0.0859   1.0000
  11.000   0.8561   0.12509   0.12031  -0.0481   0.1433   1.0000
  11.100   0.8877   0.12500   0.12034  -0.0407   0.1403   1.0000
  11.200   0.8639   0.12864   0.12390  -0.0467   0.1396   1.0000
  11.300   0.8481   0.13160   0.12677  -0.0509   0.1378   1.0000
  11.400   0.8422   0.13377   0.12891  -0.0528   0.1351   1.0000
  11.500   0.8434   0.13525   0.13040  -0.0531   0.1320   1.0000
  11.600   0.8543   0.13587   0.13107  -0.0511   0.1291   1.0000
  11.700   0.8711   0.13675   0.13201  -0.0476   0.1277   1.0000
  11.800   0.8805   0.13907   0.13434  -0.0456   0.1267   1.0000
  11.900   0.8571   0.14209   0.13727  -0.0519   0.1258   1.0000
  12.000   0.8418   0.14456   0.13968  -0.0562   0.1227   1.0000
  12.100   0.8404   0.14638   0.14149  -0.0573   0.1205   1.0000
  12.200   0.8417   0.14799   0.14310  -0.0577   0.1186   1.0000
  12.300   0.8454   0.14943   0.14454  -0.0575   0.1170   1.0000
  12.400   0.8525   0.15070   0.14584  -0.0565   0.1155   1.0000
  12.500   0.8676   0.15198   0.14717  -0.0534   0.1141   1.0000
  12.600   0.7016   0.14421   0.13959  -0.0345   0.1267   1.0000
  12.700   0.6895   0.14545   0.14082  -0.0363   0.1264   1.0000
  12.800   0.6774   0.14639   0.14174  -0.0378   0.1260   1.0000
  12.900   0.6650   0.14693   0.14226  -0.0391   0.1253   1.0000
  13.000   0.6541   0.14742   0.14274  -0.0402   0.1239   1.0000
  13.100   0.6483   0.14814   0.14345  -0.0408   0.1219   1.0000
  13.200   0.6469   0.14904   0.14436  -0.0411   0.1196   1.0000
  13.300   0.6533   0.15017   0.14551  -0.0406   0.1165   1.0000
  13.400   0.6968   0.15517   0.15058  -0.0364   0.1133   1.0000
  13.500   0.6844   0.15555   0.15094  -0.0378   0.1131   1.0000
  13.600   0.6714   0.15578   0.15115  -0.0394   0.1128   1.0000
  13.700   0.6578   0.15586   0.15119  -0.0411   0.1120   1.0000
  13.800   0.6470   0.15603   0.15135  -0.0425   0.1106   1.0000
  13.900   0.6428   0.15680   0.15211  -0.0432   0.1087   1.0000
  14.000   0.6418   0.15779   0.15310  -0.0437   0.1069   1.0000
  14.100   0.6426   0.15884   0.15416  -0.0439   0.1052   1.0000
  14.200   0.6451   0.15999   0.15531  -0.0439   0.1037   1.0000
  14.300   0.6508   0.16139   0.15675  -0.0436   0.1023   1.0000
  14.400   0.6893   0.16757   0.16298  -0.0397   0.0999   1.0000
  14.500   0.6804   0.16794   0.16334  -0.0411   0.0998   1.0000
  14.600   0.6711   0.16814   0.16352  -0.0426   0.0995   1.0000
  14.700   0.6611   0.16810   0.16346  -0.0441   0.0992   1.0000
  14.800   0.6512   0.16793   0.16328  -0.0456   0.0985   1.0000
  14.900   0.6449   0.16829   0.16363  -0.0468   0.0971   1.0000
  15.000   0.6429   0.16914   0.16448  -0.0475   0.0954   1.0000
  15.100   0.6427   0.17015   0.16550  -0.0480   0.0938   1.0000
  15.200   0.6436   0.17122   0.16657  -0.0483   0.0923   1.0000
  15.300   0.6455   0.17233   0.16769  -0.0485   0.0909   1.0000
  15.400   0.6489   0.17357   0.16893  -0.0485   0.0896   1.0000
  15.500   0.6557   0.17526   0.17064  -0.0480   0.0884   1.0000
  15.600   0.6803   0.18121   0.17661  -0.0457   0.0866   1.0000
  15.700   0.6742   0.18142   0.17681  -0.0469   0.0864   1.0000
  15.800   0.6671   0.18134   0.17672  -0.0481   0.0862   1.0000
  15.900   0.6598   0.18117   0.17654  -0.0494   0.0858   1.0000
  16.000   0.6539   0.18126   0.17662  -0.0507   0.0851   1.0000
  16.100   0.6503   0.18177   0.17713  -0.0518   0.0838   1.0000
  16.200   0.6493   0.18266   0.17802  -0.0525   0.0822   1.0000
  16.300   0.6498   0.18367   0.17903  -0.0530   0.0805   1.0000
  16.400   0.6512   0.18473   0.18010  -0.0533   0.0789   1.0000
  16.500   0.6538   0.18584   0.18122  -0.0535   0.0773   1.0000
  16.600   0.6585   0.18720   0.18259  -0.0532   0.0759   1.0000
  16.700   0.6727   0.19056   0.18598  -0.0518   0.0744   1.0000
  16.800   0.6875   0.19593   0.19135  -0.0507   0.0736   1.0000
  16.900   0.6828   0.19606   0.19148  -0.0518   0.0735   1.0000
  17.000   0.6773   0.19591   0.19132  -0.0529   0.0734   1.0000
  17.100   0.6719   0.19577   0.19117  -0.0541   0.0732   1.0000
  17.200   0.6669   0.19572   0.19111  -0.0553   0.0728   1.0000
  17.300   0.6632   0.19596   0.19135  -0.0565   0.0722   1.0000
  17.400   0.6614   0.19661   0.19200  -0.0575   0.0712   1.0000
  17.500   0.6611   0.19755   0.19294  -0.0582   0.0701   1.0000
  17.600   0.6616   0.19862   0.19401  -0.0587   0.0690   1.0000
  17.700   0.6625   0.19971   0.19511  -0.0592   0.0679   1.0000
  17.800   0.6637   0.20083   0.19623  -0.0596   0.0669   1.0000
  17.900   0.6652   0.20195   0.19738  -0.0600   0.0660   1.0000
  18.000   0.6669   0.20310   0.19854  -0.0603   0.0651   1.0000
  18.100   0.6691   0.20429   0.19974  -0.0605   0.0642   1.0000
  18.200   0.6720   0.20560   0.20106  -0.0606   0.0634   1.0000
  18.300   0.6763   0.20727   0.20273  -0.0605   0.0626   1.0000
  18.500   0.7002   0.21680   0.21229  -0.0587   0.0611   1.0000
  18.600   0.6965   0.21672   0.21220  -0.0596   0.0610   1.0000
  18.700   0.6927   0.21661   0.21209  -0.0606   0.0609   1.0000
  18.800   0.6892   0.21655   0.21202  -0.0616   0.0608   1.0000
  18.900   0.6860   0.21654   0.21202  -0.0627   0.0606   1.0000
  19.000   0.6832   0.21666   0.21213  -0.0638   0.0603   1.0000
  19.100   0.6813   0.21705   0.21252  -0.0648   0.0598   1.0000
  19.200   0.6805   0.21775   0.21322  -0.0657   0.0590   1.0000
  19.300   0.6807   0.21872   0.21419  -0.0664   0.0581   1.0000
  19.400   0.6815   0.21980   0.21528  -0.0670   0.0571   1.0000
  19.500   0.6825   0.22092   0.21640  -0.0675   0.0561   1.0000
  19.600   0.6837   0.22205   0.21754  -0.0680   0.0552   1.0000
  19.700   0.6851   0.22320   0.21870  -0.0684   0.0542   1.0000
  19.800   0.6867   0.22435   0.21986  -0.0688   0.0533   1.0000
  19.900   0.6886   0.22553   0.22104  -0.0691   0.0524   1.0000
  20.000   0.6909   0.22678   0.22230  -0.0693   0.0515   1.0000
