AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.01.2019 at 09:20:31 Compatible with AeroDyn v13.0.
Polar "T1_Re0.070_M0.00_N9.0 360 M" on Foil "T1_Re0.070_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
-137.00        Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
3.48           Angle of attack for zero Cn for linear Cn curve (deg)
7.38433        Cn slope for zero lift for linear Cn curve (1/rad)
-0.9374        Cn at stall value for positive angle of attack for linear Cn curve
-0.9866        Cn at stall value for negative angle of attack for linear Cn curve
8.70           Angle of attack for minimum CD (deg)
0.0265         Minimum CD value
   -180.00    0.1004    0.0060
   -179.00    0.1796    0.0065
   -178.00    0.2588    0.0080
   -177.00    0.3380    0.0106
   -176.00    0.4164    0.0141
   -175.00    0.4906    0.0187
   -174.00    0.5539    0.0242
   -173.00    0.5983    0.0307
   -172.00    0.6203    0.0382
   -171.00    0.6249    0.0467
   -170.00    0.6218    0.0561
   -169.00    0.6194    0.0665
   -168.00    0.6218    0.0778
   -167.00    0.6300    0.0900
   -166.00    0.6435    0.1031
   -165.00    0.6609    0.1171
   -164.00    0.6814    0.1320
   -163.00    0.7039    0.1477
   -162.00    0.7279    0.1643
   -161.00    0.7527    0.1816
   -160.00    0.7779    0.1997
   -159.00    0.8033    0.2186
   -158.00    0.8285    0.2382
   -157.00    0.8533    0.2586
   -156.00    0.8777    0.2796
   -155.00    0.9014    0.3012
   -154.00    0.9243    0.3236
   -153.00    0.9464    0.3465
   -152.00    0.9676    0.3700
   -151.00    0.9878    0.3940
   -150.00    1.0068    0.4185
   -149.00    1.0247    0.4436
   -148.00    1.0414    0.4691
   -147.00    1.0569    0.4950
   -146.00    1.0710    0.5213
   -145.00    1.0839    0.5480
   -144.00    1.0953    0.5750
   -143.00    1.1053    0.6023
   -142.00    1.1139    0.6299
   -141.00    1.1211    0.6577
   -140.00    1.1267    0.6856
   -139.00    1.1308    0.7138
   -138.00    1.1334    0.7421
   -137.00    1.1345    0.7704
   -136.00    1.1340    0.7988
   -135.00    1.1319    0.8273
   -134.00    1.1283    0.8557
   -133.00    1.1231    0.8841
   -132.00    1.1164    0.9124
   -131.00    1.1081    0.9406
   -130.00    1.0982    0.9686
   -129.00    1.0868    0.9965
   -128.00    1.0739    1.0241
   -127.00    1.0594    1.0515
   -126.00    1.0435    1.0786
   -125.00    1.0260    1.1054
   -124.00    1.0072    1.1319
   -123.00    0.9868    1.1579
   -122.00    0.9651    1.1836
   -121.00    0.9421    1.2088
   -120.00    0.9176    1.2335
   -119.00    0.8919    1.2578
   -118.00    0.8649    1.2815
   -117.00    0.8367    1.3046
   -116.00    0.8073    1.3272
   -115.00    0.7768    1.3492
   -114.00    0.7452    1.3705
   -113.00    0.7125    1.3911
   -112.00    0.6788    1.4111
   -111.00    0.6442    1.4303
   -110.00    0.6087    1.4489
   -109.00    0.5723    1.4666
   -108.00    0.5351    1.4836
   -107.00    0.4966    1.4998
   -106.00    0.4580    1.5151
   -105.00    0.4188    1.5296
   -104.00    0.3790    1.5433
   -103.00    0.3387    1.5561
   -102.00    0.2979    1.5680
   -101.00    0.2567    1.5790
   -100.00    0.2153    1.5891
    -99.00    0.1735    1.5983
    -98.00    0.1315    1.6065
    -97.00    0.0893    1.6138
    -96.00    0.0471    1.6201
    -95.00    0.0048    1.6255
    -94.00   -0.0375    1.6299
    -93.00   -0.0797    1.6334
    -92.00   -0.1218    1.6358
    -91.00   -0.1637    1.6373
    -90.00   -0.2053    1.6378
    -89.00   -0.2467    1.6373
    -88.00   -0.2876    1.6358
    -87.00   -0.3282    1.6334
    -86.00   -0.3683    1.6299
    -85.00   -0.4079    1.6255
    -84.00   -0.4469    1.6201
    -83.00   -0.4852    1.6138
    -82.00   -0.5229    1.6065
    -81.00   -0.5599    1.5983
    -80.00   -0.5962    1.5891
    -79.00   -0.6316    1.5790
    -78.00   -0.6662    1.5680
    -77.00   -0.6998    1.5561
    -76.00   -0.7326    1.5433
    -75.00   -0.7644    1.5296
    -74.00   -0.7951    1.5151
    -73.00   -0.8249    1.4997
    -72.00   -0.8535    1.4836
    -71.00   -0.8811    1.4666
    -70.00   -0.9075    1.4488
    -69.00   -0.9327    1.4303
    -68.00   -0.9568    1.4111
    -67.00   -0.9797    1.3911
    -66.00   -1.0013    1.3705
    -65.00   -1.0216    1.3491
    -64.00   -1.0407    1.3272
    -63.00   -1.0585    1.3046
    -62.00   -1.0750    1.2815
    -61.00   -1.0902    1.2577
