AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.01.2019 at 09:20:33 Compatible with AeroDyn v13.0.
Polar "T1_Re0.380_M0.00_N9.0 360 M" on Foil "T1_Re0.380_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
15.70          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-2.12          Angle of attack for zero Cn for linear Cn curve (deg)
7.39306        Cn slope for zero lift for linear Cn curve (1/rad)
-0.8778        Cn at stall value for positive angle of attack for linear Cn curve
-0.9161        Cn at stall value for negative angle of attack for linear Cn curve
3.20           Angle of attack for minimum CD (deg)
0.0104         Minimum CD value
   -180.00   -0.0616    0.0060
   -179.00    0.0438    0.0065
   -178.00    0.1265    0.0080
   -177.00    0.1817    0.0106
   -176.00    0.2140    0.0141
   -175.00    0.2324    0.0187
   -174.00    0.2447    0.0242
   -173.00    0.2557    0.0307
   -172.00    0.2677    0.0382
   -171.00    0.2812    0.0467
   -170.00    0.2964    0.0561
   -169.00    0.3129    0.0665
   -168.00    0.3303    0.0778
   -167.00    0.3483    0.0900
   -166.00    0.3667    0.1031
   -165.00    0.3851    0.1171
   -164.00    0.4035    0.1320
   -163.00    0.4215    0.1477
   -162.00    0.4391    0.1642
   -161.00    0.4563    0.1816
   -160.00    0.4728    0.1997
   -159.00    0.4886    0.2186
   -158.00    0.5037    0.2382
   -157.00    0.5181    0.2585
   -156.00    0.5316    0.2796
   -155.00    0.5443    0.3012
   -154.00    0.5561    0.3235
   -153.00    0.5670    0.3465
   -152.00    0.5770    0.3699
   -151.00    0.5861    0.3940
   -150.00    0.5942    0.4185
   -149.00    0.6014    0.4436
   -148.00    0.6077    0.4691
   -147.00    0.6131    0.4950
   -146.00    0.6176    0.5213
   -145.00    0.6211    0.5480
   -144.00    0.6237    0.5750
   -143.00    0.6254    0.6023
   -142.00    0.6262    0.6299
   -141.00    0.6261    0.6576
   -140.00    0.6252    0.6856
   -139.00    0.6234    0.7138
   -138.00    0.6208    0.7420
   -137.00    0.6173    0.7704
   -136.00    0.6130    0.7988
   -135.00    0.6080    0.8272
   -134.00    0.6022    0.8557
   -133.00    0.5956    0.8841
   -132.00    0.5883    0.9124
   -131.00    0.5803    0.9405
   -130.00    0.5716    0.9686
   -129.00    0.5623    0.9964
   -128.00    0.5523    1.0241
   -127.00    0.5417    1.0515
   -126.00    0.5305    1.0786
   -125.00    0.5188    1.1053
   -124.00    0.5065    1.1318
