AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.01.2019 at 09:20:33 Compatible with AeroDyn v13.0.
Polar "T1_Re0.420_M0.00_N9.0 360 M" on Foil "T1_Re0.420_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
15.80          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-2.26          Angle of attack for zero Cn for linear Cn curve (deg)
7.40850        Cn slope for zero lift for linear Cn curve (1/rad)
-0.8775        Cn at stall value for positive angle of attack for linear Cn curve
-0.8898        Cn at stall value for negative angle of attack for linear Cn curve
1.90           Angle of attack for minimum CD (deg)
0.0097         Minimum CD value
   -180.00   -0.0657    0.0060
   -179.00    0.0269    0.0065
   -178.00    0.0951    0.0080
   -177.00    0.1410    0.0106
   -176.00    0.1713    0.0141
   -175.00    0.1931    0.0187
   -174.00    0.2110    0.0242
   -173.00    0.2279    0.0307
   -172.00    0.2449    0.0382
   -171.00    0.2625    0.0467
   -170.00    0.2807    0.0561
   -169.00    0.2994    0.0665
   -168.00    0.3185    0.0778
   -167.00    0.3376    0.0900
   -166.00    0.3568    0.1031
   -165.00    0.3757    0.1171
   -164.00    0.3942    0.1320
   -163.00    0.4124    0.1477
   -162.00    0.4299    0.1642
   -161.00    0.4469    0.1816
   -160.00    0.4631    0.1997
   -159.00    0.4787    0.2186
   -158.00    0.4934    0.2382
   -157.00    0.5073    0.2585
   -156.00    0.5204    0.2796
   -155.00    0.5326    0.3012
   -154.00    0.5439    0.3235
   -153.00    0.5543    0.3465
   -152.00    0.5638    0.3699
   -151.00    0.5723    0.3940
   -150.00    0.5799    0.4185
   -149.00    0.5866    0.4436
   -148.00    0.5924    0.4691
   -147.00    0.5973    0.4950
   -146.00    0.6012    0.5213
   -145.00    0.6042    0.5480
   -144.00    0.6063    0.5750
   -143.00    0.6076    0.6023
   -142.00    0.6079    0.6299
   -141.00    0.6074    0.6576
   -140.00    0.6061    0.6856
   -139.00    0.6039    0.7138
   -138.00    0.6009    0.7420
   -137.00    0.5971    0.7704
   -136.00    0.5926    0.7988
   -135.00    0.5873    0.8272
   -134.00    0.5812    0.8557
   -133.00    0.5745    0.8841
   -132.00    0.5670    0.9124
   -131.00    0.5589    0.9405
   -130.00    0.5501    0.9686
   -129.00    0.5408    0.9964
   -128.00    0.5308    1.0241
   -127.00    0.5202    1.0515
   -126.00    0.5091    1.0786
   -125.00    0.4975    1.1053
   -124.00    0.4854    1.1318
   -123.00    0.4728    1.1578
   -122.00    0.4597    1.1835
   -121.00    0.4462    1.2087
   -120.00    0.4323    1.2334
   -119.00    0.4180    1.2577
   -118.00    0.4033    1.2814
   -117.00    0.3883    1.3045
   -116.00    0.3730    1.3271
   -115.00    0.3548    1.3491
   -114.00    0.3388    1.3704
   -113.00    0.3227    1.3910
   -112.00    0.3063    1.4110
   -111.00    0.2896    1.4302
   -110.00    0.2728    1.4487
   -109.00    0.2557    1.4665
   -108.00    0.2385    1.4834
   -107.00    0.2212    1.4996
   -106.00    0.2037    1.5149
   -105.00    0.1862    1.5294
   -104.00    0.1685    1.5431
   -103.00    0.1507    1.5559
   -102.00    0.1329    1.5678
   -101.00    0.1150    1.5788
   -100.00    0.0971    1.5889
    -99.00    0.0792    1.5980
    -98.00    0.0612    1.6063
    -97.00    0.0433    1.6135
    -96.00    0.0254    1.6199
    -95.00    0.0075    1.6252
    -94.00   -0.0103    1.6296
    -93.00   -0.0281    1.6330
    -92.00   -0.0458    1.6355
    -91.00   -0.0634    1.6369
    -90.00   -0.0809    1.6374
    -89.00   -0.0983    1.6369
    -88.00   -0.1157    1.6354
    -87.00   -0.1328    1.6329
    -86.00   -0.1499    1.6295
    -85.00   -0.1668    1.6250
    -84.00   -0.1835    1.6196
    -83.00   -0.2001    1.6133
    -82.00   -0.2165    1.6060
    -81.00   -0.2327    1.5977
    -80.00   -0.2487    1.5885
    -79.00   -0.2644    1.5784
    -78.00   -0.2800    1.5673
    -77.00   -0.2953    1.5554
    -76.00   -0.3104    1.5426
    -75.00   -0.3253    1.5289
    -74.00   -0.3398    1.5143
    -73.00   -0.3542    1.4989
    -72.00   -0.3682    1.4827
    -71.00   -0.3819    1.4657
    -70.00   -0.3953    1.4479
    -69.00   -0.4084    1.4293
    -68.00   -0.4212    1.4100
