AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.01.2019 at 09:20:32 Compatible with AeroDyn v13.0.
Polar "T1_Re0.150_M0.00_N9.0 360 M" on Foil "T1_Re0.150_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
13.60          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.23           Angle of attack for zero Cn for linear Cn curve (deg)
6.66741        Cn slope for zero lift for linear Cn curve (1/rad)
-1.0382        Cn at stall value for positive angle of attack for linear Cn curve
-1.0803        Cn at stall value for negative angle of attack for linear Cn curve
6.70           Angle of attack for minimum CD (deg)
0.0187         Minimum CD value
   -180.00    0.0067    0.0060
   -179.00    0.1083    0.0065
   -178.00    0.2094    0.0080
   -177.00    0.3066    0.0106
   -176.00    0.3906    0.0141
   -175.00    0.4488    0.0187
   -174.00    0.4745    0.0242
   -173.00    0.4746    0.0307
   -172.00    0.4632    0.0382
   -171.00    0.4521    0.0467
   -170.00    0.4466    0.0561
   -169.00    0.4478    0.0665
   -168.00    0.4548    0.0778
   -167.00    0.4663    0.0900
   -166.00    0.4811    0.1031
   -165.00    0.4981    0.1171
   -164.00    0.5167    0.1320
   -163.00    0.5362    0.1477
   -162.00    0.5562    0.1642
   -161.00    0.5763    0.1816
   -160.00    0.5965    0.1997
   -159.00    0.6163    0.2186
   -158.00    0.6358    0.2382
   -157.00    0.6547    0.2585
   -156.00    0.6730    0.2795
   -155.00    0.6906    0.3012
   -154.00    0.7074    0.3235
   -153.00    0.7234    0.3464
   -152.00    0.7385    0.3699
   -151.00    0.7527    0.3940
   -150.00    0.7660    0.4185
   -149.00    0.7783    0.4435
   -148.00    0.7895    0.4690
   -147.00    0.7997    0.4950
   -146.00    0.8089    0.5213
   -145.00    0.8169    0.5479
   -144.00    0.8239    0.5749
   -143.00    0.8298    0.6022
   -142.00    0.8345    0.6298
   -141.00    0.8382    0.6576
   -140.00    0.8407    0.6856
   -139.00    0.8421    0.7137
   -138.00    0.8423    0.7420
   -137.00    0.8414    0.7703
   -136.00    0.8394    0.7987
   -135.00    0.8363    0.8272
   -134.00    0.8320    0.8556
   -133.00    0.8267    0.8840
   -132.00    0.8202    0.9123
   -131.00    0.8126    0.9404
   -130.00    0.8040    0.9685
   -129.00    0.7943    0.9963
   -128.00    0.7836    1.0239
   -127.00    0.7718    1.0513
   -126.00    0.7590    1.0784
   -125.00    0.7452    1.1052
   -124.00    0.7305    1.1316
   -123.00    0.7148    1.1577
   -122.00    0.6981    1.1833
   -121.00    0.6806    1.2085
   -120.00    0.6622    1.2332
   -119.00    0.6430    1.2575
   -118.00    0.6229    1.2812
   -117.00    0.6021    1.3043
   -116.00    0.5805    1.3269
   -115.00    0.5581    1.3488
   -114.00    0.5351    1.3701
   -113.00    0.5114    1.3907
   -112.00    0.4871    1.4107
   -111.00    0.4622    1.4299
   -110.00    0.4367    1.4484
   -109.00    0.4050    1.4661
   -108.00    0.3784    1.4831
   -107.00    0.3514    1.4992
   -106.00    0.3239    1.5145
   -105.00    0.2960    1.5290
   -104.00    0.2678    1.5427
   -103.00    0.2392    1.5554
   -102.00    0.2104    1.5673
   -101.00    0.1814    1.5783
   -100.00    0.1521    1.5883
    -99.00    0.1227    1.5975
    -98.00    0.0931    1.6057
    -97.00    0.0635    1.6129
    -96.00    0.0338    1.6192
    -95.00    0.0041    1.6246
    -94.00   -0.0256    1.6289
    -93.00   -0.0552    1.6323
    -92.00   -0.0848    1.6347
    -91.00   -0.1142    1.6361
    -90.00   -0.1435    1.6366
    -89.00   -0.1725    1.6360
    -88.00   -0.2014    1.6345
    -87.00   -0.2300    1.6320
    -86.00   -0.2582    1.6285
    -85.00   -0.2862    1.6240
    -84.00   -0.3138    1.6186
    -83.00   -0.3410    1.6122
    -82.00   -0.3678    1.6048
    -81.00   -0.3942    1.5965
    -80.00   -0.4200    1.5873
    -79.00   -0.4454    1.5771
    -78.00   -0.4703    1.5660
    -77.00   -0.4945    1.5540
    -76.00   -0.5183    1.5411
    -75.00   -0.5414    1.5274
    -74.00   -0.5639    1.5128
    -73.00   -0.5857    1.4973
    -72.00   -0.6069    1.4810
    -71.00   -0.6274    1.4639
    -70.00   -0.6472    1.4461
    -69.00   -0.6663    1.4274
    -68.00   -0.6846    1.4081
    -67.00   -0.7022    1.3880
    -66.00   -0.7190    1.3672
    -65.00   -0.7351    1.3457
    -64.00   -0.7503    1.3236
    -63.00   -0.7648    1.3009
    -62.00   -0.7785    1.2776
    -61.00   -0.7913    1.2537
    -60.00   -0.8033    1.2293
    -59.00   -0.8146    1.2043
    -58.00   -0.8249    1.1789
    -57.00   -0.8345    1.1531
    -56.00   -0.8432    1.1268
    -55.00   -0.8511    1.1001
    -54.00   -0.8582    1.0731
    -53.00   -0.8645    1.0457
    -52.00   -0.8699    1.0181
    -51.00   -0.8746    0.9901
    -50.00   -0.8784    0.9620
    -49.00   -0.8815    0.9336
    -48.00   -0.8838    0.9051
    -47.00   -0.8854    0.8765
    -46.00   -0.8863    0.8477
    -45.00   -0.8864    0.8189
    -44.00   -0.8859    0.7901
    -43.00   -0.8848    0.7612
    -42.00   -0.8830    0.7324
    -41.00   -0.8806    0.7037
    -40.00   -0.8778    0.6750
    -39.00   -0.8744    0.6465
    -38.00   -0.8706    0.6181
    -37.00   -0.8664    0.5900
    -36.00   -0.8619    0.5620
    -35.00   -0.8572    0.5343
    -34.00   -0.8523    0.5069
    -33.00   -0.8474    0.4798
    -32.00   -0.8425    0.4531
    -31.00   -0.8377    0.4267
    -30.00   -0.8333    0.4008
    -29.00   -0.8292    0.3752
    -28.00   -0.8257    0.3501
    -27.00   -0.8230    0.3256
    -26.00   -0.8213    0.3015
    -25.00   -0.8206    0.2780
    -24.00   -0.8214    0.2550
    -23.00   -0.8237    0.2327
    -22.00   -0.8279    0.2110
    -21.00   -0.8342    0.1901
    -20.00   -0.8426    0.1698
    -19.00   -0.8533    0.1504
    -18.00   -0.8663    0.1319
    -17.00   -0.8812    0.1143
    -16.00   -0.8976    0.0979
    -15.00   -0.9145    0.0826
    -14.00   -0.9303    0.0687
    -13.00   -0.9431    0.0562
    -12.00   -0.9501    0.0454
    -11.00   -0.9484    0.0363
    -10.00   -1.1359    0.0303
     -9.90   -1.1307    0.0301
     -9.80   -1.1252    0.0299
     -9.70   -1.1204    0.0289
     -9.60   -1.1149    0.0285
     -9.50   -1.1092    0.0282
     -9.40   -1.1031    0.0279
     -9.30   -1.0966    0.0277
     -9.20   -1.0900    0.0275
     -9.10   -1.0831    0.0274
     -9.00   -1.0760    0.0272
     -8.90   -1.0688    0.0271
     -8.80   -1.0614    0.0269
     -8.70   -1.0538    0.0268
     -8.60   -1.0460    0.0267
     -8.50   -1.0390    0.0262
     -8.40   -1.0320    0.0258
     -8.30   -1.0245    0.0255
     -8.20   -1.0167    0.0254
     -8.10   -1.0087    0.0253
     -8.00   -1.0005    0.0251
     -7.90   -0.9922    0.0250
     -7.80   -0.9839    0.0249
     -7.70   -0.9754    0.0248
     -7.60   -0.9668    0.0247
     -7.40   -0.9268    0.0248
     -7.30   -0.9103    0.0247
     -7.20   -0.8933    0.0248
     -7.10   -0.8748    0.0250
     -7.00   -0.8583    0.0250
     -6.90   -0.8453    0.0250
     -6.80   -0.8320    0.0250
     -6.70   -0.8186    0.0251
     -6.60   -0.8043    0.0252
     -6.50   -0.7908    0.0249
     -6.40   -0.7766    0.0248
     -6.30   -0.7611    0.0250
     -6.20   -0.7446    0.0252
     -6.10   -0.7382    0.0249
     -6.00   -0.7288    0.0248
     -5.90   -0.7182    0.0248
     -5.80   -0.7066    0.0248
     -5.70   -0.6943    0.0248
     -5.60   -0.6813    0.0249
     -5.50   -0.6693    0.0246
     -5.40   -0.6564    0.0246
     -5.30   -0.6426    0.0247
     -5.20   -0.6279    0.0248
     -5.10   -0.6119    0.0250
     -5.00   -0.5948    0.0252
     -4.90   -0.5766    0.0255
     -4.70   -0.5667    0.0249
     -4.60   -0.5553    0.0248
     -4.50   -0.5439    0.0246
     -4.40   -0.5317    0.0246
     -4.30   -0.5190    0.0247
     -4.20   -0.5058    0.0248
     -4.10   -0.4917    0.0249
     -4.00   -0.4769    0.0250
     -3.90   -0.4614    0.0251
     -3.80   -0.4453    0.0253
     -3.70   -0.4289    0.0254
     -3.60   -0.4136    0.0254
     -3.50   -0.3976    0.0256
     -3.30   -0.3967    0.0252
     -3.20   -0.3885    0.0252
     -3.10   -0.3786    0.0253
     -3.00   -0.3674    0.0253
     -2.90   -0.3553    0.0254
     -2.80   -0.3422    0.0255
     -2.70   -0.3283    0.0256
     -2.60   -0.3157    0.0255
     -2.40   -0.2875    0.0258
     -2.30   -0.2718    0.0259
     -2.20   -0.2551    0.0261
     -2.10   -0.2377    0.0263
     -2.00   -0.2197    0.0265
     -1.90   -0.2012    0.0267
     -1.70   -0.2074    0.0264
     -1.60   -0.1986    0.0264
     -1.50   -0.1898    0.0264
     -1.40   -0.1799    0.0266
     -1.30   -0.1691    0.0267
     -1.20   -0.1572    0.0269
     -1.10   -0.1445    0.0271
     -1.00   -0.1309    0.0272
     -0.90   -0.1160    0.0274
     -0.80   -0.0999    0.0275
     -0.70   -0.0828    0.0275
     -0.60   -0.0646    0.0276
     -0.50   -0.0460    0.0277
     -0.40   -0.0298    0.0277
     -0.30   -0.0144    0.0278
     -0.10   -0.0301    0.0281
      0.00   -0.0233    0.0283
      0.10   -0.0143    0.0284
      0.20   -0.0036    0.0286
      0.30    0.0086    0.0287
      0.40    0.0223    0.0287
      0.50    0.0375    0.0288
      0.60    0.0540    0.0288
      0.70    0.0714    0.0288
      0.80    0.0893    0.0288
      0.90    0.1069    0.0288
      1.00    0.1214    0.0287
      1.10    0.1357    0.0287
      1.20    0.1503    0.0287
      1.30    0.1653    0.0288
      1.50    0.1435    0.0294
      1.60    0.1525    0.0295
      1.70    0.1636    0.0295
      1.80    0.1761    0.0295
      1.90    0.1899    0.0295
      2.00    0.2050    0.0295
