AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.01.2019 at 09:20:32 Compatible with AeroDyn v13.0.
Polar "T1_Re0.095_M0.00_N9.0 360 M" on Foil "T1_Re0.095_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
13.20          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
1.98           Angle of attack for zero Cn for linear Cn curve (deg)
6.23226        Cn slope for zero lift for linear Cn curve (1/rad)
-1.0382        Cn at stall value for positive angle of attack for linear Cn curve
-1.0628        Cn at stall value for negative angle of attack for linear Cn curve
8.20           Angle of attack for minimum CD (deg)
0.0221         Minimum CD value
   -180.00    0.0578    0.0060
   -179.00    0.1818    0.0065
   -178.00    0.3058    0.0080
   -177.00    0.4289    0.0106
   -176.00    0.5439    0.0141
   -175.00    0.6332    0.0187
   -174.00    0.6757    0.0242
   -173.00    0.6688    0.0307
   -172.00    0.6337    0.0382
   -171.00    0.5955    0.0467
   -170.00    0.5677    0.0561
   -169.00    0.5530    0.0665
   -168.00    0.5498    0.0778
   -167.00    0.5551    0.0900
   -166.00    0.5666    0.1031
   -165.00    0.5822    0.1171
   -164.00    0.6006    0.1320
   -163.00    0.6208    0.1477
   -162.00    0.6422    0.1642
   -161.00    0.6642    0.1816
   -160.00    0.6865    0.1997
   -159.00    0.7088    0.2186
   -158.00    0.7308    0.2382
   -157.00    0.7524    0.2585
   -156.00    0.7735    0.2795
   -155.00    0.7939    0.3012
   -154.00    0.8136    0.3235
   -153.00    0.8324    0.3464
   -152.00    0.8504    0.3699
   -151.00    0.8674    0.3940
   -150.00    0.8834    0.4185
   -149.00    0.8983    0.4435
   -148.00    0.9122    0.4690
   -147.00    0.9249    0.4950
   -146.00    0.9364    0.5213
   -145.00    0.9468    0.5479
   -144.00    0.9559    0.5749
   -143.00    0.9638    0.6022
   -142.00    0.9704    0.6298
   -141.00    0.9757    0.6576
   -140.00    0.9798    0.6855
   -139.00    0.9825    0.7137
   -138.00    0.9839    0.7419
   -137.00    0.9840    0.7703
   -136.00    0.9827    0.7987
   -135.00    0.9802    0.8271
   -134.00    0.9762    0.8556
   -133.00    0.9710    0.8839
   -132.00    0.9644    0.9122
   -131.00    0.9566    0.9404
   -130.00    0.9474    0.9684
   -129.00    0.9369    0.9963
   -128.00    0.9251    1.0239
   -127.00    0.9121    1.0513
   -126.00    0.8978    1.0784
   -125.00    0.8823    1.1052
   -124.00    0.8656    1.1316
   -123.00    0.8477    1.1576
   -122.00    0.8286    1.1833
   -121.00    0.8084    1.2085
   -120.00    0.7872    1.2332
