AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.01.2019 at 09:20:32 Compatible with AeroDyn v13.0.
Polar "T1_Re0.160_M0.00_N9.0 360 M" on Foil "T1_Re0.160_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
14.30          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-0.40          Angle of attack for zero Cn for linear Cn curve (deg)
6.67437        Cn slope for zero lift for linear Cn curve (1/rad)
-1.1276        Cn at stall value for positive angle of attack for linear Cn curve
-0.7911        Cn at stall value for negative angle of attack for linear Cn curve
6.60           Angle of attack for minimum CD (deg)
0.0181         Minimum CD value
   -180.00   -0.0119    0.0060
   -179.00    0.0505    0.0065
   -178.00    0.1122    0.0080
   -177.00    0.1716    0.0106
   -176.00    0.2256    0.0141
   -175.00    0.2710    0.0187
   -174.00    0.3056    0.0242
   -173.00    0.3305    0.0307
   -172.00    0.3487    0.0382
   -171.00    0.3639    0.0467
   -170.00    0.3787    0.0561
   -169.00    0.3945    0.0665
   -168.00    0.4116    0.0778
   -167.00    0.4301    0.0900
   -166.00    0.4497    0.1031
   -165.00    0.4702    0.1171
   -164.00    0.4912    0.1320
   -163.00    0.5124    0.1477
   -162.00    0.5337    0.1642
   -161.00    0.5548    0.1816
   -160.00    0.5756    0.1997
   -159.00    0.5960    0.2186
   -158.00    0.6159    0.2382
   -157.00    0.6351    0.2585
   -156.00    0.6537    0.2795
   -155.00    0.6715    0.3012
   -154.00    0.6885    0.3235
   -153.00    0.7046    0.3464
   -152.00    0.7199    0.3699
   -151.00    0.7342    0.3939
   -150.00    0.7476    0.4185
   -149.00    0.7599    0.4435
   -148.00    0.7713    0.4690
   -147.00    0.7816    0.4949
   -146.00    0.7908    0.5212
   -145.00    0.7990    0.5479
   -144.00    0.8061    0.5749
   -143.00    0.8121    0.6022
   -142.00    0.8170    0.6297
   -141.00    0.8208    0.6575
   -140.00    0.8235    0.6855
   -139.00    0.8250    0.7136
   -138.00    0.8254    0.7419
   -137.00    0.8247    0.7702
   -136.00    0.8229    0.7986
   -135.00    0.8200    0.8271
   -134.00    0.8159    0.8555
   -133.00    0.8108    0.8838
   -132.00    0.8046    0.9121
   -131.00    0.7973    0.9403
   -130.00    0.7889    0.9683
   -129.00    0.7795    0.9961
   -128.00    0.7691    1.0238
   -127.00    0.7576    1.0511
   -126.00    0.7452    1.0782
   -125.00    0.7317    1.1050
   -124.00    0.7173    1.1314
   -123.00    0.7020    1.1574
   -122.00    0.6857    1.1831
   -121.00    0.6686    1.2083
   -120.00    0.6506    1.2330
   -119.00    0.6318    1.2572
   -118.00    0.6121    1.2809
   -117.00    0.5917    1.3040
   -116.00    0.5706    1.3265
   -115.00    0.5487    1.3484
   -114.00    0.5262    1.3697
   -113.00    0.5029    1.3903
   -112.00    0.4791    1.4102
   -111.00    0.4547    1.4295
   -110.00    0.4230    1.4479
   -109.00    0.3973    1.4656
   -108.00    0.3712    1.4826
   -107.00    0.3447    1.4987
   -106.00    0.3177    1.5140
   -105.00    0.2903    1.5284
   -104.00    0.2626    1.5421
   -103.00    0.2346    1.5548
   -102.00    0.2063    1.5666
   -101.00    0.1778    1.5776
   -100.00    0.1491    1.5876
    -99.00    0.1202    1.5967
    -98.00    0.0912    1.6049
    -97.00    0.0621    1.6121
    -96.00    0.0329    1.6183
    -95.00    0.0037    1.6236
    -94.00   -0.0254    1.6279
    -93.00   -0.0545    1.6313
    -92.00   -0.0836    1.6336
    -91.00   -0.1125    1.6350
    -90.00   -0.1412    1.6354
    -89.00   -0.1698    1.6348
    -88.00   -0.1981    1.6332
    -87.00   -0.2262    1.6306
    -86.00   -0.2540    1.6271
    -85.00   -0.2815    1.6225
    -84.00   -0.3086    1.6170
    -83.00   -0.3354    1.6105
    -82.00   -0.3618    1.6031
    -81.00   -0.3877    1.5947
    -80.00   -0.4131    1.5854
    -79.00   -0.4381    1.5751
    -78.00   -0.4626    1.5639
    -77.00   -0.4865    1.5518
    -76.00   -0.5098    1.5388
    -75.00   -0.5326    1.5249
    -74.00   -0.5548    1.5102
    -73.00   -0.5763    1.4946
    -72.00   -0.5972    1.4782
    -71.00   -0.6175    1.4610
    -70.00   -0.6370    1.4430
    -69.00   -0.6559    1.4242
    -68.00   -0.6740    1.4047
    -67.00   -0.6914    1.3844
    -66.00   -0.7081    1.3634
    -65.00   -0.7240    1.3418
    -64.00   -0.7392    1.3195
    -63.00   -0.7536    1.2966
    -62.00   -0.7672    1.2730
    -61.00   -0.7801    1.2489
    -60.00   -0.7921    1.2242
    -59.00   -0.8034    1.1990
    -58.00   -0.8139    1.1733
    -57.00   -0.8236    1.1472
    -56.00   -0.8325    1.1206
    -55.00   -0.8406    1.0936
    -54.00   -0.8480    1.0662
    -53.00   -0.8546    1.0385
    -52.00   -0.8604    1.0104
    -51.00   -0.8656    0.9821
    -50.00   -0.8699    0.9534
    -49.00   -0.8736    0.9246
    -48.00   -0.8767    0.8956
    -47.00   -0.8790    0.8664
    -46.00   -0.8807    0.8370
    -45.00   -0.8819    0.8076
    -44.00   -0.8825    0.7781
    -43.00   -0.8825    0.7485
    -42.00   -0.8822    0.7189
    -41.00   -0.8814    0.6893
    -40.00   -0.8802    0.6597
    -39.00   -0.8788    0.6302
    -38.00   -0.8772    0.6008
    -37.00   -0.8754    0.5715
    -36.00   -0.8736    0.5423
    -35.00   -0.8719    0.5134
    -34.00   -0.8704    0.4846
    -33.00   -0.8692    0.4560
    -32.00   -0.8684    0.4276
    -31.00   -0.8683    0.3995
    -30.00   -0.8689    0.3718
    -29.00   -0.8704    0.3443
    -28.00   -0.8729    0.3173
    -27.00   -0.8767    0.2906
    -26.00   -0.8818    0.2645
    -25.00   -0.8882    0.2389
    -24.00   -0.8960    0.2139
    -23.00   -0.9050    0.1897
    -22.00   -0.9150    0.1664
    -21.00   -0.9254    0.1442
    -20.00   -0.9355    0.1233
    -19.00   -0.9444    0.1039
    -18.00   -0.9506    0.0861
    -17.00   -0.9526    0.0703
    -16.00   -0.9489    0.0567
    -15.00   -0.9379    0.0452
    -14.00   -0.9181    0.0359
    -13.00   -0.8889    0.0287
    -12.00   -0.8501    0.0233
    -11.00   -0.8021    0.0196
    -10.00   -1.1398    0.0293
     -9.90   -1.1345    0.0290
     -9.80   -1.1289    0.0288
     -9.70   -1.1229    0.0286
     -9.60   -1.1175    0.0280
     -9.50   -1.1120    0.0275
     -9.40   -1.1061    0.0271
     -9.30   -1.0999    0.0269
     -9.20   -1.0932    0.0267
     -9.10   -1.0863    0.0265
     -9.00   -1.0791    0.0263
     -8.90   -1.0718    0.0262
     -8.80   -1.0643    0.0260
     -8.70   -1.0566    0.0259
     -8.60   -1.0488    0.0258
     -8.50   -1.0407    0.0257
     -8.40   -1.0331    0.0254
     -8.30   -1.0260    0.0249
     -8.00   -0.9734    0.0250
     -7.90   -0.9596    0.0250
     -7.80   -0.9452    0.0250
     -7.70   -0.9299    0.0251
     -7.60   -0.9129    0.0253
