AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.01.2019 at 09:20:32 Compatible with AeroDyn v13.0.
Polar "T1_Re0.140_M0.00_N9.0 360 M" on Foil "T1_Re0.140_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
13.90          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.44           Angle of attack for zero Cn for linear Cn curve (deg)
6.52944        Cn slope for zero lift for linear Cn curve (1/rad)
-1.0429        Cn at stall value for positive angle of attack for linear Cn curve
-1.0704        Cn at stall value for negative angle of attack for linear Cn curve
7.20           Angle of attack for minimum CD (deg)
0.0194         Minimum CD value
   -180.00    0.0129    0.0060
   -179.00    0.1209    0.0065
   -178.00    0.2286    0.0080
   -177.00    0.3325    0.0106
   -176.00    0.4226    0.0141
   -175.00    0.4842    0.0187
   -174.00    0.5087    0.0242
   -173.00    0.5038    0.0307
   -172.00    0.4863    0.0382
   -171.00    0.4697    0.0467
   -170.00    0.4601    0.0561
   -169.00    0.4582    0.0665
   -168.00    0.4631    0.0778
   -167.00    0.4731    0.0900
   -166.00    0.4867    0.1031
   -165.00    0.5028    0.1171
   -164.00    0.5205    0.1320
   -163.00    0.5393    0.1477
   -162.00    0.5587    0.1642
   -161.00    0.5783    0.1816
   -160.00    0.5978    0.1997
   -159.00    0.6171    0.2186
   -158.00    0.6360    0.2382
   -157.00    0.6544    0.2585
   -156.00    0.6722    0.2795
   -155.00    0.6893    0.3012
   -154.00    0.7056    0.3235
   -153.00    0.7211    0.3464
   -152.00    0.7357    0.3699
   -151.00    0.7494    0.3940
   -150.00    0.7621    0.4185
   -149.00    0.7739    0.4436
   -148.00    0.7846    0.4690
   -147.00    0.7943    0.4950
   -146.00    0.8030    0.5213
   -145.00    0.8106    0.5480
   -144.00    0.8171    0.5750
   -143.00    0.8226    0.6022
   -142.00    0.8269    0.6298
   -141.00    0.8301    0.6576
   -140.00    0.8323    0.6856
   -139.00    0.8333    0.7137
   -138.00    0.8332    0.7420
   -137.00    0.8320    0.7703
   -136.00    0.8296    0.7987
   -135.00    0.8262    0.8272
   -134.00    0.8217    0.8556
   -133.00    0.8161    0.8840
   -132.00    0.8094    0.9123
   -131.00    0.8017    0.9404
   -130.00    0.7929    0.9685
   -129.00    0.7831    0.9963
   -128.00    0.7722    1.0239
   -127.00    0.7604    1.0513
   -126.00    0.7475    1.0784
   -125.00    0.7337    1.1052
   -124.00    0.7190    1.1316
   -123.00    0.7033    1.1577
   -122.00    0.6868    1.1833
   -121.00    0.6693    1.2085
   -120.00    0.6511    1.2333
   -119.00    0.6320    1.2575
   -118.00    0.6121    1.2812
   -117.00    0.5915    1.3043
   -116.00    0.5701    1.3269
   -115.00    0.5480    1.3488
   -114.00    0.5253    1.3701
   -113.00    0.5019    1.3908
   -112.00    0.4779    1.4107
   -111.00    0.4534    1.4299
   -110.00    0.4283    1.4484
   -109.00    0.3971    1.4661
   -108.00    0.3710    1.4831
   -107.00    0.3443    1.4992
   -106.00    0.3173    1.5146
   -105.00    0.2899    1.5291
   -104.00    0.2622    1.5427
   -103.00    0.2342    1.5555
   -102.00    0.2059    1.5674
   -101.00    0.1774    1.5783
   -100.00    0.1486    1.5884
    -99.00    0.1198    1.5975
    -98.00    0.0908    1.6057
    -97.00    0.0617    1.6130
    -96.00    0.0326    1.6193
    -95.00    0.0035    1.6246
    -94.00   -0.0256    1.6290
    -93.00   -0.0547    1.6324
    -92.00   -0.0837    1.6348
    -91.00   -0.1125    1.6362
    -90.00   -0.1412    1.6367
    -89.00   -0.1697    1.6361
    -88.00   -0.1980    1.6346
    -87.00   -0.2260    1.6321
    -86.00   -0.2537    1.6286
    -85.00   -0.2811    1.6242
    -84.00   -0.3082    1.6187
    -83.00   -0.3349    1.6123
    -82.00   -0.3612    1.6050
    -81.00   -0.3871    1.5967
    -80.00   -0.4125    1.5874
    -79.00   -0.4374    1.5773
    -78.00   -0.4618    1.5662
    -77.00   -0.4857    1.5542
    -76.00   -0.5090    1.5413
    -75.00   -0.5318    1.5276
    -74.00   -0.5539    1.5129
    -73.00   -0.5754    1.4975
    -72.00   -0.5963    1.4812
    -71.00   -0.6165    1.4641
    -70.00   -0.6361    1.4463
    -69.00   -0.6549    1.4277
    -68.00   -0.6730    1.4083
    -67.00   -0.6904    1.3882
    -66.00   -0.7071    1.3674
    -65.00   -0.7230    1.3460
    -64.00   -0.7382    1.3239
    -63.00   -0.7525    1.3012
    -62.00   -0.7661    1.2779
    -61.00   -0.7789    1.2540
    -60.00   -0.7910    1.2296
    -59.00   -0.8022    1.2047
    -58.00   -0.8126    1.1793
    -57.00   -0.8222    1.1534
    -56.00   -0.8310    1.1272
    -55.00   -0.8390    1.1005
    -54.00   -0.8462    1.0735
    -53.00   -0.8527    1.0462
    -52.00   -0.8583    1.0186
    -51.00   -0.8631    0.9907
    -50.00   -0.8672    0.9625
    -49.00   -0.8705    0.9342
    -48.00   -0.8731    0.9057
    -47.00   -0.8749    0.8771
    -46.00   -0.8760    0.8484
    -45.00   -0.8764    0.8196
    -44.00   -0.8762    0.7908
    -43.00   -0.8753    0.7620
    -42.00   -0.8739    0.7332
    -41.00   -0.8718    0.7045
    -40.00   -0.8692    0.6759
    -39.00   -0.8662    0.6475
    -38.00   -0.8627    0.6192
    -37.00   -0.8588    0.5911
    -36.00   -0.8546    0.5632
    -35.00   -0.8501    0.5356
    -34.00   -0.8455    0.5082
    -33.00   -0.8407    0.4812
    -32.00   -0.8360    0.4546
    -31.00   -0.8314    0.4283
    -30.00   -0.8271    0.4024
    -29.00   -0.8231    0.3770
    -28.00   -0.8196    0.3520
    -27.00   -0.8169    0.3275
    -26.00   -0.8150    0.3036
    -25.00   -0.8142    0.2802
    -24.00   -0.8147    0.2574
    -23.00   -0.8168    0.2352
    -22.00   -0.8206    0.2136
    -21.00   -0.8264    0.1928
    -20.00   -0.8344    0.1727
    -19.00   -0.8447    0.1533
    -18.00   -0.8573    0.1349
    -17.00   -0.8721    0.1174
    -16.00   -0.8886    0.1009
    -15.00   -0.9061    0.0855
    -14.00   -0.9233    0.0715
    -13.00   -0.9381    0.0588
    -12.00   -0.9481    0.0477
    -11.00   -0.9502    0.0382
    -10.00   -1.1319    0.0315
     -9.90   -1.1274    0.0307
     -9.80   -1.1223    0.0301
     -9.70   -1.1169    0.0297
     -9.60   -1.1113    0.0294
     -9.50   -1.1053    0.0292
     -9.40   -1.0992    0.0290
     -9.30   -1.0928    0.0288
     -9.20   -1.0862    0.0286
     -9.10   -1.0795    0.0284
     -9.00   -1.0726    0.0283
     -8.90   -1.0656    0.0281
     -8.80   -1.0583    0.0280
     -8.70   -1.0508    0.0279
     -8.60   -1.0444    0.0271
     -8.50   -1.0374    0.0268
     -8.40   -1.0300    0.0266
     -8.30   -1.0223    0.0264
     -8.20   -1.0145    0.0263
     -8.10   -1.0065    0.0262
     -8.00   -0.9984    0.0260
     -7.90   -0.9902    0.0259
     -7.80   -0.9819    0.0258
     -7.70   -0.9734    0.0257
     -7.60   -0.9648    0.0256
     -7.50   -0.9563    0.0254
     -7.40   -0.9487    0.0249
     -7.30   -0.9406    0.0247
     -7.20   -0.9324    0.0246
     -7.10   -0.9239    0.0245
     -7.00   -0.9154    0.0245
     -6.90   -0.9067    0.0244
     -6.80   -0.8978    0.0244
     -6.70   -0.8889    0.0243
     -6.60   -0.8798    0.0243
     -6.50   -0.8357    0.0249
     -6.40   -0.8200    0.0248
     -6.30   -0.8018    0.0251
     -6.20   -0.7884    0.0250
     -6.10   -0.7763    0.0250
     -6.00   -0.7636    0.0251
     -5.90   -0.7501    0.0251
     -5.80   -0.7357    0.0252
     -5.70   -0.7202    0.0254
     -5.60   -0.7047    0.0254
     -5.50   -0.6889    0.0255
     -5.40   -0.6782    0.0254
     -5.30   -0.6699    0.0253
     -5.20   -0.6592    0.0253
     -5.10   -0.6469    0.0253
     -5.00   -0.6332    0.0253
     -4.90   -0.6181    0.0254
     -4.80   -0.6017    0.0255
     -4.70   -0.5842    0.0257
     -4.60   -0.5680    0.0256
     -4.50   -0.5509    0.0259
     -4.40   -0.5425    0.0258
     -4.30   -0.5373    0.0256
     -4.20   -0.5283    0.0256
     -4.10   -0.5179    0.0256
     -4.00   -0.5063    0.0257
     -3.90   -0.4937    0.0257
     -3.80   -0.4802    0.0258
     -3.70   -0.4668    0.0258
     -3.60   -0.4538    0.0258
     -3.50   -0.4401    0.0259
     -3.40   -0.4255    0.0260
     -3.30   -0.4101    0.0262
     -3.20   -0.3940    0.0265
     -3.10   -0.3771    0.0268
     -3.00   -0.3594    0.0271
     -2.90   -0.3672    0.0266
     -2.80   -0.3597    0.0266
     -2.70   -0.3511    0.0265
     -2.60   -0.3418    0.0265
     -2.50   -0.3310    0.0266
     -2.40   -0.3185    0.0267
     -2.30   -0.3046    0.0269
     -2.20   -0.2895    0.0270
     -2.10   -0.2735    0.0271
     -2.00   -0.2566    0.0273
     -1.90   -0.2392    0.0274
     -1.80   -0.2214    0.0276
     -1.70   -0.2055    0.0277
     -1.60   -0.1904    0.0280
     -1.40   -0.1982    0.0279
     -1.30   -0.1917    0.0280
     -1.20   -0.1831    0.0282
     -1.10   -0.1728    0.0284
     -1.00   -0.1609    0.0285
     -0.90   -0.1471    0.0286
     -0.80   -0.1317    0.0287
     -0.70   -0.1149    0.0288
     -0.60   -0.0970    0.0289
     -0.50   -0.0812    0.0289
     -0.40   -0.0660    0.0290
     -0.30   -0.0506    0.0292
     -0.20   -0.0352    0.0294
     -0.10   -0.0200    0.0297
      0.10   -0.0351    0.0299
      0.20   -0.0283    0.0301
      0.30   -0.0183    0.0302
      0.40   -0.0059    0.0303
      0.50    0.0086    0.0303
      0.60    0.0245    0.0304
      0.70    0.0413    0.0304
      0.80    0.0584    0.0304
      0.90    0.0726    0.0303
      1.00    0.0863    0.0303
      1.10    0.1004    0.0304
      1.20    0.1149    0.0304
      1.30    0.1297    0.0305
      1.40    0.1452    0.0306
      1.50    0.1614    0.0308
      1.60    0.1272    0.0312
      1.70    0.1360    0.0312
      1.80    0.1475    0.0313
      1.90    0.1607    0.0313
      2.00    0.1754    0.0313
      2.10    0.1918    0.0313
      2.20    0.2096    0.0312
      2.30    0.2284    0.0312
      2.40    0.2436    0.0308
      2.50    0.2581    0.0305
      2.60    0.2729    0.0303
      2.70    0.2880    0.0302
      2.80    0.3033    0.0301
      2.90    0.3191    0.0299
      3.00    0.3356    0.0298
      3.20    0.3062    0.0310
      3.30    0.3195    0.0308
      3.40    0.3345    0.0306
      3.50    0.3503    0.0304
      3.60    0.3675    0.0302
      3.70    0.3862    0.0299
      3.80    0.4059    0.0296
      3.90    0.4262    0.0293
      4.00    0.4435    0.0287
      4.10    0.4595    0.0281
      4.20    0.4756    0.0276
      4.30    0.4921    0.0271
      4.40    0.5094    0.0266
      4.50    0.5278    0.0261
      4.60    0.5475    0.0255
      4.80    0.5117    0.0274
      4.90    0.5273    0.0269
      5.00    0.5448    0.0264
      5.10    0.5638    0.0258
      5.20    0.5845    0.0253
      5.30    0.6069    0.0246
      5.40    0.6306    0.0240
      5.50    0.6556    0.0234
      5.60    0.6836    0.0227
      5.70    0.7146    0.0219
      5.80    0.6931    0.0224
      5.90    0.6895    0.0225
      6.00    0.6977    0.0222
      6.10    0.7103    0.0218
      6.20    0.7290    0.0212
      6.30    0.7559    0.0204
      6.40    0.7790    0.0200
      6.50    0.7714    0.0203
      6.60    0.7739    0.0203
      6.70    0.7891    0.0200
      6.80    0.8156    0.0195
      6.90    0.8239    0.0195
      7.00    0.8270    0.0196
      7.10    0.8397    0.0196
      7.20    0.8573    0.0194
      7.30    0.8597    0.0196
      7.40    0.8674    0.0198
      7.50    0.8770    0.0197
      7.60    0.8774    0.0197
      7.70    0.8795    0.0198
      7.80    0.8837    0.0199
      7.90    0.8854    0.0200
      8.00    0.8875    0.0202
      8.10    0.8901    0.0204
      8.20    0.8939    0.0206
      8.30    0.8972    0.0209
      8.40    0.8997    0.0212
      8.50    0.9037    0.0215
      8.60    0.9081    0.0218
      8.70    0.9107    0.0222
      8.80    0.9134    0.0226
      8.90    0.9190    0.0229
      9.00    0.9225    0.0233
      9.10    0.9232    0.0236
      9.20    0.9264    0.0239
      9.30    0.9290    0.0241
      9.40    0.9299    0.0245
      9.50    0.9295    0.0249
      9.60    0.9335    0.0252
      9.70    0.9375    0.0255
      9.80    0.9400    0.0259
      9.90    0.9410    0.0265
     10.00    0.9454    0.0269
     10.10    0.9511    0.0272
     10.20    0.9547    0.0277
     10.30    0.9560    0.0283
     10.40    0.9579    0.0289
     10.50    0.9632    0.0292
     10.60    0.9677    0.0296
     10.70    0.9708    0.0300
     10.80    0.9725    0.0307
     10.90    0.9757    0.0315
     11.10    0.9875    0.0323
     11.20    0.9915    0.0327
     11.40    0.9972    0.0340
     11.50    1.0028    0.0350
     11.60    1.0097    0.0354
     11.70    1.0166    0.0360
     11.80    1.0232    0.0366
     11.90    1.0291    0.0373
     12.00    1.0344    0.0380
     12.10    1.0389    0.0388
     12.20    1.0435    0.0397
     12.30    1.0558    0.0413
     12.40    1.0622    0.0418
     12.50    1.0683    0.0424
     12.60    1.0740    0.0431
     12.70    1.0794    0.0439
     12.80    1.0845    0.0447
     12.90    1.0893    0.0456
     13.00    1.0941    0.0464
     13.10    1.0988    0.0473
     13.20    1.1033    0.0482
     13.30    1.1076    0.0492
     13.40    1.1118    0.0501
     13.50    1.1156    0.0512
     13.60    1.1192    0.0523
     13.70    1.1224    0.0536
     13.80    1.1245    0.0551
     13.90    1.1246    0.0569
     14.00    1.1222    0.0589
     14.10    1.1172    0.0612
     14.20    1.1104    0.0636
     14.30    1.1025    0.0660
     14.40    1.0939    0.0685
     14.50    1.0888    0.0703
     14.60    1.0866    0.0715
     14.70    1.0841    0.0729
     14.80    1.0814    0.0744
     14.90    1.0781    0.0760
     15.00    1.0732    0.0778
     15.10    1.0678    0.0798
     15.20    1.0622    0.0819
     15.30    1.0557    0.0840
     15.40    1.0478    0.0865
     15.50    1.0397    0.0890
     15.60    1.0311    0.0916
     15.70    1.0211    0.0946
     15.80    1.0108    0.0976
     15.90    0.9994    0.1009
     16.00    0.9865    0.1046
     16.10    0.9720    0.1087
     16.20    0.9531    0.1137
     16.40    0.8055    0.1582
     16.50    0.7976    0.1631
     16.60    0.7932    0.1670
     16.70    0.7905    0.1704
     16.80    0.7888    0.1736
     16.90    0.7878    0.1765
     17.00    0.7873    0.1794
     17.10    0.7871    0.1822
     17.20    0.7873    0.1849
     17.30    0.7879    0.1875
     17.40    0.7888    0.1901
     17.50    0.7902    0.1928
     17.60    0.7717    0.2033
     17.70    0.7737    0.2052
     17.80    0.7761    0.2071
     17.90    0.7787    0.2089
     18.00    0.7817    0.2106
     18.10    0.7850    0.2123
     18.20    0.7886    0.2139
     18.30    0.7928    0.2154
     18.40    0.7974    0.2168
     18.50    0.8027    0.2182
     18.60    0.8088    0.2196
     18.70    0.8152    0.2209
     18.80    0.8213    0.2224
     18.90    0.8274    0.2240
     19.00    0.8322    0.2262
     19.10    0.8218    0.2366
     19.20    0.8238    0.2390
     19.30    0.8258    0.2413
     19.40    0.8278    0.2436
     19.50    0.8297    0.2459
     19.60    0.8317    0.2482
     19.70    0.8336    0.2504
     19.80    0.8355    0.2526
     19.90    0.8374    0.2548
     20.00    0.8393    0.2569
     21.00    0.8015    0.1964
     22.00    0.7844    0.2189
     23.00    0.7725    0.2419
     24.00    0.7651    0.2654
     25.00    0.7613    0.2894
     26.00    0.7604    0.3138
     27.00    0.7617    0.3388
     28.00    0.7648    0.3642
     29.00    0.7692    0.3901
     30.00    0.7747    0.4165
     31.00    0.7808    0.4432
     32.00    0.7875    0.4704
     33.00    0.7944    0.4980
     34.00    0.8014    0.5259
     35.00    0.8084    0.5542
     36.00    0.8152    0.5828
     37.00    0.8217    0.6117
     38.00    0.8279    0.6408
     39.00    0.8337    0.6702
     40.00    0.8390    0.6997
     41.00    0.8437    0.7294
     42.00    0.8479    0.7593
     43.00    0.8514    0.7892
     44.00    0.8542    0.8193
     45.00    0.8563    0.8493
     46.00    0.8577    0.8793
     47.00    0.8583    0.9093
     48.00    0.8581    0.9392
     49.00    0.8571    0.9690
     50.00    0.8553    0.9987
     51.00    0.8526    1.0282
     52.00    0.8491    1.0574
     53.00    0.8448    1.0864
     54.00    0.8395    1.1152
     55.00    0.8335    1.1436
     56.00    0.8265    1.1716
     57.00    0.8187    1.1993
     58.00    0.8100    1.2265
     59.00    0.8004    1.2533
     60.00    0.7899    1.2796
     61.00    0.7786    1.3053
     62.00    0.7664    1.3305
     63.00    0.7534    1.3552
     64.00    0.7395    1.3792
     65.00    0.7248    1.4026
     66.00    0.7092    1.4253
     67.00    0.6929    1.4473
     68.00    0.6757    1.4686
     69.00    0.6578    1.4891
     70.00    0.6391    1.5088
     71.00    0.6196    1.5278
     72.00    0.5994    1.5459
     73.00    0.5785    1.5632
     74.00    0.5569    1.5796
     75.00    0.5346    1.5951
     76.00    0.5117    1.6097
     77.00    0.4882    1.6234
     78.00    0.4640    1.6362
     79.00    0.4393    1.6479
     80.00    0.4140    1.6587
     81.00    0.3882    1.6686
