AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.01.2019 at 09:20:32 Compatible with AeroDyn v13.0.
Polar "T1_Re0.135_M0.00_N9.0 360 M" on Foil "T1_Re0.135_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
14.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.54           Angle of attack for zero Cn for linear Cn curve (deg)
6.46988        Cn slope for zero lift for linear Cn curve (1/rad)
-1.0485        Cn at stall value for positive angle of attack for linear Cn curve
-1.0686        Cn at stall value for negative angle of attack for linear Cn curve
7.60           Angle of attack for minimum CD (deg)
0.0197         Minimum CD value
   -180.00    0.0159    0.0060
   -179.00    0.1199    0.0065
   -178.00    0.2236    0.0080
   -177.00    0.3242    0.0106
   -176.00    0.4128    0.0141
   -175.00    0.4757    0.0187
   -174.00    0.5039    0.0242
   -173.00    0.5030    0.0307
   -172.00    0.4883    0.0382
   -171.00    0.4732    0.0467
   -170.00    0.4642    0.0561
   -169.00    0.4627    0.0665
   -168.00    0.4678    0.0778
   -167.00    0.4778    0.0900
   -166.00    0.4916    0.1031
   -165.00    0.5078    0.1171
   -164.00    0.5258    0.1320
   -163.00    0.5447    0.1477
   -162.00    0.5643    0.1642
   -161.00    0.5841    0.1816
   -160.00    0.6039    0.1997
   -159.00    0.6235    0.2186
   -158.00    0.6426    0.2382
   -157.00    0.6613    0.2585
   -156.00    0.6794    0.2795
   -155.00    0.6967    0.3012
   -154.00    0.7133    0.3235
   -153.00    0.7290    0.3464
   -152.00    0.7439    0.3699
   -151.00    0.7579    0.3940
   -150.00    0.7709    0.4185
   -149.00    0.7829    0.4435
   -148.00    0.7939    0.4690
   -147.00    0.8038    0.4950
   -146.00    0.8127    0.5213
   -145.00    0.8206    0.5479
   -144.00    0.8273    0.5749
   -143.00    0.8330    0.6022
   -142.00    0.8375    0.6298
   -141.00    0.8409    0.6576
   -140.00    0.8432    0.6856
   -139.00    0.8444    0.7137
   -138.00    0.8444    0.7420
   -137.00    0.8433    0.7703
   -136.00    0.8411    0.7987
   -135.00    0.8377    0.8272
   -134.00    0.8333    0.8556
   -133.00    0.8277    0.8840
   -132.00    0.8211    0.9123
   -131.00    0.8134    0.9404
   -130.00    0.8045    0.9685
   -129.00    0.7947    0.9963
   -128.00    0.7838    1.0239
   -127.00    0.7719    1.0513
   -126.00    0.7589    1.0784
   -125.00    0.7450    1.1052
   -124.00    0.7302    1.1316
   -123.00    0.7143    1.1577
   -122.00    0.6976    1.1833
   -121.00    0.6800    1.2085
   -120.00    0.6615    1.2333
   -119.00    0.6422    1.2575
   -118.00    0.6220    1.2812
   -117.00    0.6011    1.3043
   -116.00    0.5795    1.3269
   -115.00    0.5571    1.3488
   -114.00    0.5340    1.3701
   -113.00    0.5103    1.3907
   -112.00    0.4859    1.4107
   -111.00    0.4610    1.4299
   -110.00    0.4355    1.4484
   -109.00    0.4039    1.4661
   -108.00    0.3773    1.4831
   -107.00    0.3502    1.4992
   -106.00    0.3227    1.5146
   -105.00    0.2949    1.5290
   -104.00    0.2667    1.5427
   -103.00    0.2382    1.5555
   -102.00    0.2094    1.5673
   -101.00    0.1804    1.5783
   -100.00    0.1511    1.5884
    -99.00    0.1218    1.5975
    -98.00    0.0923    1.6057
    -97.00    0.0627    1.6130
    -96.00    0.0330    1.6193
    -95.00    0.0034    1.6246
    -94.00   -0.0263    1.6290
    -93.00   -0.0559    1.6323
    -92.00   -0.0854    1.6347
    -91.00   -0.1147    1.6362
    -90.00   -0.1439    1.6366
    -89.00   -0.1730    1.6361
    -88.00   -0.2017    1.6345
    -87.00   -0.2303    1.6320
    -86.00   -0.2585    1.6285
    -85.00   -0.2864    1.6241
    -84.00   -0.3140    1.6186
    -83.00   -0.3412    1.6122
    -82.00   -0.3679    1.6049
    -81.00   -0.3942    1.5966
    -80.00   -0.4201    1.5873
    -79.00   -0.4454    1.5772
    -78.00   -0.4703    1.5661
    -77.00   -0.4945    1.5541
    -76.00   -0.5182    1.5412
    -75.00   -0.5414    1.5274
    -74.00   -0.5638    1.5128
    -73.00   -0.5857    1.4974
    -72.00   -0.6069    1.4811
    -71.00   -0.6274    1.4640
    -70.00   -0.6472    1.4462
    -69.00   -0.6663    1.4275
    -68.00   -0.6847    1.4082
    -67.00   -0.7023    1.3881
    -66.00   -0.7192    1.3673
    -65.00   -0.7353    1.3458
    -64.00   -0.7507    1.3237
    -63.00   -0.7652    1.3010
    -62.00   -0.7789    1.2777
    -61.00   -0.7918    1.2538
    -60.00   -0.8040    1.2294
    -59.00   -0.8153    1.2045
    -58.00   -0.8257    1.1791
    -57.00   -0.8354    1.1532
    -56.00   -0.8442    1.1269
    -55.00   -0.8522    1.1003
    -54.00   -0.8594    1.0733
    -53.00   -0.8658    1.0459
    -52.00   -0.8714    1.0183
    -51.00   -0.8762    0.9904
    -50.00   -0.8802    0.9622
    -49.00   -0.8834    0.9339
