AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.01.2019 at 09:20:32 Compatible with AeroDyn v13.0.
Polar "T1_Re0.140_M0.00_N9.0 360 M" on Foil "T1_Re0.140_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
18.10          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-2.00          Angle of attack for zero Cn for linear Cn curve (deg)
6.59959        Cn slope for zero lift for linear Cn curve (1/rad)
0.9147         Cn at stall value for positive angle of attack for linear Cn curve
-0.9099        Cn at stall value for negative angle of attack for linear Cn curve
-0.50          Angle of attack for minimum CD (deg)
0.0151         Minimum CD value
   -180.00   -0.0582    0.0060
   -179.00    0.0296    0.0065
   -178.00    0.1155    0.0080
   -177.00    0.1942    0.0106
   -176.00    0.2574    0.0141
   -175.00    0.2984    0.0187
   -174.00    0.3182    0.0242
   -173.00    0.3245    0.0307
   -172.00    0.3261    0.0382
   -171.00    0.3285    0.0467
   -170.00    0.3340    0.0562
   -169.00    0.3430    0.0665
   -168.00    0.3550    0.0779
   -167.00    0.3692    0.0901
   -166.00    0.3850    0.1032
   -165.00    0.4019    0.1173
   -164.00    0.4193    0.1322
   -163.00    0.4371    0.1479
   -162.00    0.4547    0.1645
   -161.00    0.4722    0.1819
   -160.00    0.4893    0.2000
   -159.00    0.5059    0.2189
   -158.00    0.5219    0.2386
   -157.00    0.5373    0.2590
   -156.00    0.5519    0.2801
   -155.00    0.5657    0.3018
   -154.00    0.5786    0.3242
   -153.00    0.5908    0.3472
   -152.00    0.6020    0.3707
   -151.00    0.6123    0.3949
   -150.00    0.6217    0.4195
   -149.00    0.6302    0.4446
   -148.00    0.6378    0.4702
   -147.00    0.6443    0.4962
   -146.00    0.6500    0.5227
   -145.00    0.6547    0.5494
   -144.00    0.6584    0.5765
   -143.00    0.6612    0.6040
   -142.00    0.6630    0.6316
   -141.00    0.6640    0.6595
   -140.00    0.6640    0.6877
   -139.00    0.6630    0.7159
   -138.00    0.6612    0.7443
   -137.00    0.6585    0.7728
   -136.00    0.6549    0.8014
   -135.00    0.6505    0.8300
   -134.00    0.6452    0.8585
   -133.00    0.6391    0.8871
   -132.00    0.6322    0.9155
   -131.00    0.6245    0.9438
   -130.00    0.6160    0.9720
   -129.00    0.6068    1.0000
   -128.00    0.5969    1.0278
   -127.00    0.5862    1.0554
   -126.00    0.5749    1.0826
   -125.00    0.5629    1.1096
   -124.00    0.5503    1.1362
   -123.00    0.5370    1.1624
   -122.00    0.5232    1.1882
   -121.00    0.5087    1.2135
   -120.00    0.4938    1.2384
   -119.00    0.4783    1.2628
   -118.00    0.4623    1.2867
   -117.00    0.4459    1.3100
   -116.00    0.4290    1.3327
   -115.00    0.4117    1.3548
   -114.00    0.3940    1.3762
   -113.00    0.3759    1.3970
   -112.00    0.3574    1.4171
   -111.00    0.3386    1.4365
   -110.00    0.3184    1.4551
   -109.00    0.2990    1.4730
   -108.00    0.2794    1.4901
   -107.00    0.2596    1.5063
   -106.00    0.2395    1.5218
   -105.00    0.2192    1.5364
   -104.00    0.1988    1.5502
   -103.00    0.1782    1.5631
   -102.00    0.1575    1.5750
   -101.00    0.1367    1.5861
   -100.00    0.1158    1.5963
    -99.00    0.0949    1.6055
    -98.00    0.0739    1.6138
    -97.00    0.0529    1.6211
    -96.00    0.0319    1.6275
    -95.00    0.0109    1.6329
    -94.00   -0.0101    1.6373
    -93.00   -0.0310    1.6408
    -92.00   -0.0518    1.6433
    -91.00   -0.0725    1.6447
    -90.00   -0.0931    1.6452
    -89.00   -0.1135    1.6447
    -88.00   -0.1339    1.6432
    -87.00   -0.1540    1.6407
    -86.00   -0.1740    1.6373
    -85.00   -0.1937    1.6328
    -84.00   -0.2132    1.6274
    -83.00   -0.2325    1.6210
    -82.00   -0.2516    1.6137
    -81.00   -0.2703    1.6054
    -80.00   -0.2888    1.5961
    -79.00   -0.3070    1.5859
    -78.00   -0.3248    1.5748
    -77.00   -0.3424    1.5628
    -76.00   -0.3596    1.5499
    -75.00   -0.3764    1.5362
    -74.00   -0.3928    1.5215
    -73.00   -0.4089    1.5060
    -72.00   -0.4245    1.4897
    -71.00   -0.4397    1.4726
    -70.00   -0.4545    1.4547
    -69.00   -0.4689    1.4361
    -68.00   -0.4827    1.4167
    -67.00   -0.4961    1.3966
    -66.00   -0.5091    1.3758
    -65.00   -0.5215    1.3543
    -64.00   -0.5334    1.3322
    -63.00   -0.5448    1.3094
    -62.00   -0.5557    1.2861
    -61.00   -0.5660    1.2622
    -60.00   -0.5758    1.2378
    -59.00   -0.5850    1.2128
    -58.00   -0.5936    1.1874
    -57.00   -0.6016    1.1616
    -56.00   -0.6091    1.1353
    -55.00   -0.6159    1.1087
    -54.00   -0.6221    1.0817
    -53.00   -0.6278    1.0543
    -52.00   -0.6327    1.0267
    -51.00   -0.6371    0.9989
    -50.00   -0.6408    0.9708
    -49.00   -0.6439    0.9425
    -48.00   -0.6464    0.9141
    -47.00   -0.6482    0.8856
    -46.00   -0.6493    0.8570
    -45.00   -0.6498    0.8283
    -44.00   -0.6497    0.7996
    -43.00   -0.6489    0.7709
    -42.00   -0.6474    0.7423
    -41.00   -0.6454    0.7138
    -40.00   -0.6427    0.6853
    -39.00   -0.6394    0.6571
    -38.00   -0.6355    0.6290
    -37.00   -0.6310    0.6011
    -36.00   -0.6260    0.5734
    -35.00   -0.6205    0.5461
    -34.00   -0.6144    0.5190
    -33.00   -0.6079    0.4923
    -32.00   -0.6011    0.4659
    -31.00   -0.5939    0.4399
    -30.00   -0.5864    0.4143
    -29.00   -0.5788    0.3892
    -28.00   -0.5712    0.3645
    -27.00   -0.5638    0.3403
    -26.00   -0.5567    0.3165
    -25.00   -0.5502    0.2933
    -24.00   -0.5446    0.2705
    -23.00   -0.5404    0.2483
    -22.00   -0.5380    0.2265
    -21.00   -0.5381    0.2052
    -20.00   -0.5416    0.1843
    -19.00   -0.5496    0.1639
    -18.00   -0.5632    0.1439
    -17.00   -0.5837    0.1243
    -16.00   -0.6124    0.1051
    -15.00   -0.6495    0.0865
    -14.00   -0.6933    0.0689
    -13.00   -0.7389    0.0528
    -12.00   -0.7766    0.0389
    -11.00   -0.7938    0.0282
    -10.00   -0.9955    0.0332
     -9.90   -0.9920    0.0327
     -9.80   -0.9848    0.0323
     -9.70   -0.9786    0.0320
     -9.60   -0.9731    0.0318
     -9.50   -0.9682    0.0315
     -9.40   -0.9637    0.0313
     -9.30   -0.9596    0.0310
     -9.20   -0.9556    0.0307
     -9.10   -0.9522    0.0304
     -9.00   -0.9457    0.0300
     -8.90   -0.9388    0.0297
     -8.80   -0.9326    0.0295
     -8.70   -0.9267    0.0293
     -8.60   -0.9211    0.0291
     -8.50   -0.9157    0.0288
     -8.40   -0.9005    0.0285
     -8.30   -0.8844    0.0281
     -8.20   -0.8688    0.0279
     -8.10   -0.8530    0.0277
     -8.00   -0.8367    0.0274
     -7.90   -0.8227    0.0271
     -7.80   -0.8071    0.0268
     -7.70   -0.7907    0.0267
     -7.60   -0.7751    0.0264
     -7.50   -0.7617    0.0261
     -7.40   -0.7461    0.0259
     -7.30   -0.7293    0.0257
     -7.20   -0.7143    0.0255
     -7.10   -0.7015    0.0252
     -7.00   -0.6860    0.0250
     -6.90   -0.6690    0.0249
     -6.80   -0.6512    0.0246
     -6.70   -0.6416    0.0244
     -6.60   -0.6267    0.0242
     -6.50   -0.6100    0.0240
     -6.40   -0.5923    0.0238
     -6.30   -0.5813    0.0236
     -6.20   -0.5682    0.0234
     -6.10   -0.5522    0.0232
     -6.00   -0.5347    0.0230
     -5.90   -0.5164    0.0228
     -5.80   -0.5090    0.0227
     -5.70   -0.4948    0.0225
     -5.60   -0.4783    0.0223
     -5.50   -0.4604    0.0221
     -5.40   -0.4418    0.0218
     -5.30   -0.4363    0.0217
     -5.20   -0.4216    0.0216
     -5.10   -0.4047    0.0213
     -5.00   -0.3866    0.0212
     -4.90   -0.3680    0.0209
     -4.70   -0.3474    0.0206
     -4.60   -0.3308    0.0205
     -4.50   -0.3135    0.0202
     -4.40   -0.2959    0.0200
     -4.30   -0.2784    0.0197
     -4.20   -0.2742    0.0197
     -4.10   -0.2603    0.0195
     -4.00   -0.2444    0.0193
     -3.90   -0.2282    0.0190
     -3.80   -0.2114    0.0188
     -3.70   -0.2065    0.0187
     -3.60   -0.1938    0.0186
     -3.50   -0.1792    0.0183
     -3.40   -0.1638    0.0181
     -3.30   -0.1480    0.0178
     -3.20   -0.1435    0.0178
     -3.10   -0.1310    0.0176
     -3.00   -0.1171    0.0174
     -2.90   -0.1023    0.0172
     -2.80   -0.0930    0.0171
     -2.70   -0.0841    0.0170
     -2.60   -0.0714    0.0168
     -2.50   -0.0576    0.0166
     -2.40   -0.0433    0.0164
     -2.30   -0.0382    0.0164
     -2.20   -0.0267    0.0163
     -2.10   -0.0137    0.0161
     -2.00    0.0001    0.0159
     -1.90    0.0063    0.0159
     -1.80    0.0171    0.0158
     -1.70    0.0295    0.0157
     -1.60    0.0430    0.0155
     -1.50    0.0496    0.0155
     -1.40    0.0602    0.0155
     -1.30    0.0725    0.0154
     -1.20    0.0856    0.0153
     -1.10    0.0923    0.0153
     -1.00    0.1029    0.0152
     -0.90    0.1150    0.0152
     -0.80    0.1270    0.0151
     -0.70    0.1347    0.0152
     -0.50    0.1578    0.0151
     -0.40    0.1686    0.0151
     -0.30    0.1769    0.0151
     -0.20    0.1883    0.0151
     -0.10    0.2001    0.0151
      0.00    0.2112    0.0152
      0.10    0.2200    0.0152
      0.20    0.2317    0.0153
