AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.01.2019 at 09:20:32 Compatible with AeroDyn v13.0.
Polar "T1_Re0.080_M0.00_N9.0 360 M" on Foil "T1_Re0.080_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
14.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-0.88          Angle of attack for zero Cn for linear Cn curve (deg)
10.67946       Cn slope for zero lift for linear Cn curve (1/rad)
0.8481         Cn at stall value for positive angle of attack for linear Cn curve
-0.8057        Cn at stall value for negative angle of attack for linear Cn curve
2.00           Angle of attack for minimum CD (deg)
0.0244         Minimum CD value
   -180.00   -0.0253    0.0060
   -179.00    0.0939    0.0065
   -178.00    0.2126    0.0080
   -177.00    0.3266    0.0106
   -176.00    0.4225    0.0141
   -175.00    0.4816    0.0187
   -174.00    0.4959    0.0242
   -173.00    0.4785    0.0307
   -172.00    0.4511    0.0382
   -171.00    0.4280    0.0467
   -170.00    0.4143    0.0562
   -169.00    0.4098    0.0665
   -168.00    0.4125    0.0779
   -167.00    0.4205    0.0901
   -166.00    0.4322    0.1032
   -165.00    0.4463    0.1173
   -164.00    0.4620    0.1322
   -163.00    0.4786    0.1479
   -162.00    0.4957    0.1645
   -161.00    0.5129    0.1819
   -160.00    0.5300    0.2000
   -159.00    0.5467    0.2189
   -158.00    0.5630    0.2386
   -157.00    0.5788    0.2590
   -156.00    0.5938    0.2801
   -155.00    0.6082    0.3018
   -154.00    0.6218    0.3242
   -153.00    0.6345    0.3472
   -152.00    0.6464    0.3707
   -151.00    0.6574    0.3949
   -150.00    0.6675    0.4195
   -149.00    0.6766    0.4446
   -148.00    0.6848    0.4702
   -147.00    0.6920    0.4962
   -146.00    0.6983    0.5227
   -145.00    0.7036    0.5494
   -144.00    0.7079    0.5766
   -143.00    0.7112    0.6040
   -142.00    0.7135    0.6316
   -141.00    0.7149    0.6596
   -140.00    0.7153    0.6877
   -139.00    0.7148    0.7159
   -138.00    0.7133    0.7443
   -137.00    0.7108    0.7728
   -136.00    0.7074    0.8014
   -135.00    0.7031    0.8300
   -134.00    0.6979    0.8585
   -133.00    0.6918    0.8871
   -132.00    0.6848    0.9155
   -131.00    0.6770    0.9438
   -130.00    0.6683    0.9720
   -129.00    0.6588    1.0000
   -128.00    0.6485    1.0278
   -127.00    0.6374    1.0554
   -126.00    0.6255    1.0826
   -125.00    0.6129    1.1096
   -124.00    0.5996    1.1362
   -123.00    0.5856    1.1624
   -122.00    0.5709    1.1882
   -121.00    0.5555    1.2136
   -120.00    0.5395    1.2385
   -119.00    0.5230    1.2628
   -118.00    0.5058    1.2867
   -117.00    0.4881    1.3100
   -116.00    0.4699    1.3327
   -115.00    0.4511    1.3548
   -114.00    0.4319    1.3763
   -113.00    0.4123    1.3970
   -112.00    0.3922    1.4171
   -111.00    0.3717    1.4365
   -110.00    0.3508    1.4551
   -109.00    0.3288    1.4730
   -108.00    0.3073    1.4901
   -107.00    0.2855    1.5064
   -106.00    0.2634    1.5218
   -105.00    0.2411    1.5365
   -104.00    0.2186    1.5502
   -103.00    0.1959    1.5631
   -102.00    0.1730    1.5751
   -101.00    0.1500    1.5862
   -100.00    0.1269    1.5963
    -99.00    0.1036    1.6056
    -98.00    0.0804    1.6139
    -97.00    0.0571    1.6212
    -96.00    0.0338    1.6276
    -95.00    0.0105    1.6330
    -94.00   -0.0128    1.6374
    -93.00   -0.0360    1.6409
    -92.00   -0.0591    1.6433
    -91.00   -0.0821    1.6448
    -90.00   -0.1050    1.6453
    -89.00   -0.1277    1.6448
    -88.00   -0.1503    1.6433
    -87.00   -0.1727    1.6408
    -86.00   -0.1948    1.6374
    -85.00   -0.2167    1.6329
    -84.00   -0.2383    1.6275
    -83.00   -0.2597    1.6211
    -82.00   -0.2808    1.6138
    -81.00   -0.3015    1.6055
    -80.00   -0.3219    1.5963
    -79.00   -0.3419    1.5861
    -78.00   -0.3616    1.5750
    -77.00   -0.3809    1.5630
    -76.00   -0.3997    1.5501
    -75.00   -0.4181    1.5363
    -74.00   -0.4361    1.5217
    -73.00   -0.4536    1.5062
    -72.00   -0.4706    1.4899
    -71.00   -0.4872    1.4728
    -70.00   -0.5032    1.4550
    -69.00   -0.5187    1.4363
    -68.00   -0.5337    1.4169
    -67.00   -0.5481    1.3968
    -66.00   -0.5619    1.3760
    -65.00   -0.5752    1.3546
    -64.00   -0.5878    1.3325
    -63.00   -0.5999    1.3097
    -62.00   -0.6113    1.2864
    -61.00   -0.6222    1.2626
    -60.00   -0.6323    1.2381
    -59.00   -0.6419    1.2132
    -58.00   -0.6507    1.1879
    -57.00   -0.6590    1.1620
    -56.00   -0.6665    1.1358
    -55.00   -0.6734    1.1092
    -54.00   -0.6795    1.0822
    -53.00   -0.6850    1.0549
    -52.00   -0.6898    1.0273
    -51.00   -0.6938    0.9995
    -50.00   -0.6972    0.9715
    -49.00   -0.6998    0.9433
    -48.00   -0.7018    0.9149
    -47.00   -0.7030    0.8864
    -46.00   -0.7035    0.8579
    -45.00   -0.7032    0.8292
    -44.00   -0.7023    0.8006
    -43.00   -0.7006    0.7720
    -42.00   -0.6983    0.7435
    -41.00   -0.6952    0.7150
    -40.00   -0.6914    0.6867
    -39.00   -0.6869    0.6585
    -38.00   -0.6818    0.6305
    -37.00   -0.6759    0.6028
    -36.00   -0.6694    0.5753
    -35.00   -0.6623    0.5481
    -34.00   -0.6546    0.5212
    -33.00   -0.6462    0.4947
    -32.00   -0.6373    0.4685
    -31.00   -0.6278    0.4428
    -30.00   -0.6179    0.4175
    -29.00   -0.6075    0.3927
    -28.00   -0.5968    0.3684
    -27.00   -0.5857    0.3446
    -26.00   -0.5744    0.3214
    -25.00   -0.5630    0.2988
    -24.00   -0.5516    0.2767
    -23.00   -0.5404    0.2553
    -22.00   -0.5297    0.2345
    -21.00   -0.5197    0.2144
    -20.00   -0.5108    0.1949
    -19.00   -0.5035    0.1762
    -18.00   -0.4984    0.1580
    -17.00   -0.4963    0.1406
    -16.00   -0.4985    0.1239
    -15.00   -0.5062    0.1078
    -14.00   -0.5212    0.0924
    -13.00   -0.5456    0.0777
    -12.00   -0.5809    0.0638
    -11.00   -0.6275    0.0509
    -10.00   -0.8748    0.0517
     -9.00   -0.9027    0.0426
     -8.00   -0.8617    0.0378
     -7.00   -0.8076    0.0338
     -6.00   -0.7427    0.0313
     -5.00   -0.5751    0.0298
     -4.00   -0.4197    0.0286
     -3.00   -0.2798    0.0275
     -2.00   -0.1320    0.0266
     -1.00   -0.0193    0.0265
      0.00    0.1451    0.0269
      1.00    0.4334    0.0261
      2.00    0.6504    0.0244
      3.00    0.7059    0.0249
      4.00    0.7725    0.0256
      5.00    0.8491    0.0264
      6.00    0.9051    0.0282
      7.00    0.9838    0.0294
      8.00    1.0566    0.0310
      9.00    1.1433    0.0320
     10.00    1.1978    0.0341
     11.00    1.2458    0.0367
     12.00    1.2851    0.0401
     13.00    1.2981    0.0455
     14.00    1.3047    0.0526
     15.00    1.3003    0.0620
     16.00    1.1901    0.0838
     19.00    0.7896    0.2260
     20.00    0.7983    0.2368
     21.00    0.7439    0.2094
     22.00    0.7369    0.2313
     23.00    0.7365    0.2536
     24.00    0.7409    0.2764
     25.00    0.7487    0.2996
     26.00    0.7588    0.3233
     27.00    0.7706    0.3475
     28.00    0.7836    0.3723
     29.00    0.7972    0.3975
     30.00    0.8111    0.4232
     31.00    0.8252    0.4494
     32.00    0.8393    0.4760
     33.00    0.8531    0.5030
     34.00    0.8666    0.5305
     35.00    0.8796    0.5583
     36.00    0.8920    0.5864
     37.00    0.9039    0.6149
     38.00    0.9151    0.6436
     39.00    0.9255    0.6726
     40.00    0.9351    0.7017
     41.00    0.9439    0.7311
     42.00    0.9519    0.7606
     43.00    0.9589    0.7902
     44.00    0.9650    0.8199
     45.00    0.9702    0.8496
     46.00    0.9743    0.8793
     47.00    0.9775    0.9090
     48.00    0.9797    0.9387
     49.00    0.9808    0.9682
     50.00    0.9808    0.9976
     51.00    0.9798    1.0268
     52.00    0.9777    1.0558
     53.00    0.9746    1.0845
     54.00    0.9703    1.1130
     55.00    0.9649    1.1412
     56.00    0.9585    1.1690
     57.00    0.9509    1.1964
     58.00    0.9422    1.2234
     59.00    0.9324    1.2499
     60.00    0.9216    1.2760
     61.00    0.9096    1.3016
     62.00    0.8965    1.3266
     63.00    0.8824    1.3510
     64.00    0.8671    1.3748
     65.00    0.8509    1.3980
     66.00    0.8335    1.4205
     67.00    0.8152    1.4423
     68.00    0.7958    1.4634
     69.00    0.7754    1.4838
     70.00    0.7541    1.5034
     71.00    0.7318    1.5222
     72.00    0.7085    1.5402
     73.00    0.6844    1.5573
     74.00    0.6593    1.5736
     75.00    0.6334    1.5889
     76.00    0.6067    1.6034
     77.00    0.5792    1.6170
     78.00    0.5509    1.6296
     79.00    0.5219    1.6413
     80.00    0.4921    1.6520
     81.00    0.4617    1.6617
     82.00    0.4307    1.6705
     83.00    0.3991    1.6782
     84.00    0.3669    1.6850
     85.00    0.3342    1.6907
     86.00    0.3011    1.6953
     87.00    0.2675    1.6990
     88.00    0.2335    1.7016
     89.00    0.1992    1.7032
     90.00    0.1646    1.7037
     91.00    0.1297    1.7032
     92.00    0.0947    1.7016
     93.00    0.0594    1.6990
     94.00    0.0241    1.6954
     95.00   -0.0113    1.6907
     96.00   -0.0467    1.6850
     97.00   -0.0821    1.6783
     98.00   -0.1174    1.6706
     99.00   -0.1526    1.6618
    100.00   -0.1875    1.6521
    101.00   -0.2223    1.6414
    102.00   -0.2568    1.6297
    103.00   -0.2909    1.6171
    104.00   -0.3247    1.6036
    105.00   -0.3580    1.5891
    106.00   -0.3909    1.5737
    107.00   -0.4233    1.5575
    108.00   -0.4550    1.5403
    109.00   -0.4871    1.5224
    110.00   -0.5176    1.5036
    111.00   -0.5475    1.4840
    112.00   -0.5766    1.4637
    113.00   -0.6048    1.4426
    114.00   -0.6323    1.4208
    115.00   -0.6589    1.3983
    116.00   -0.6846    1.3751
    117.00   -0.7094    1.3513
    118.00   -0.7331    1.3269
    119.00   -0.7559    1.3019
    120.00   -0.7776    1.2764
    121.00   -0.7982    1.2503
    122.00   -0.8177    1.2238
    123.00   -0.8361    1.1968
    124.00   -0.8533    1.1694
    125.00   -0.8693    1.1417
    126.00   -0.8842    1.1136
    127.00   -0.8977    1.0851
    128.00   -0.9101    1.0564
    129.00   -0.9211    1.0274
    130.00   -0.9309    0.9983
    131.00   -0.9394    0.9689
    132.00   -0.9465    0.9395
    133.00   -0.9524    0.9099
    134.00   -0.9569    0.8803
    135.00   -0.9601    0.8506
    136.00   -0.9620    0.8210
    137.00   -0.9626    0.7914
    138.00   -0.9618    0.7618
    139.00   -0.9598    0.7324
    140.00   -0.9564    0.7032
    141.00   -0.9517    0.6741
    142.00   -0.9457    0.6453
    143.00   -0.9385    0.6167
    144.00   -0.9300    0.5884
    145.00   -0.9203    0.5605
    146.00   -0.9094    0.5329
    147.00   -0.8973    0.5057
    148.00   -0.8841    0.4789
    149.00   -0.8698    0.4526
    150.00   -0.8544    0.4268
    151.00   -0.8379    0.4015
    152.00   -0.8205    0.3768
    153.00   -0.8021    0.3526
    154.00   -0.7828    0.3291
    155.00   -0.7627    0.3062
    156.00   -0.7419    0.2840
    157.00   -0.7205    0.2625
    158.00   -0.6985    0.2417
    159.00   -0.6761    0.2216
    160.00   -0.6534    0.2024
    161.00   -0.6307    0.1839
    162.00   -0.6082    0.1662
    163.00   -0.5863    0.1494
    164.00   -0.5653    0.1334
    165.00   -0.5459    0.1183
    166.00   -0.5290    0.1041
    167.00   -0.5158    0.0908
    168.00   -0.5078    0.0784
    169.00   -0.5072    0.0670
    170.00   -0.5164    0.0565
    171.00   -0.5370    0.0469
    172.00   -0.5672    0.0384
    173.00   -0.5964    0.0308
    174.00   -0.6038    0.0243
    175.00   -0.5685    0.0187
    176.00   -0.4887    0.0141
    177.00   -0.3812    0.0106
    178.00   -0.2637    0.0080
    179.00   -0.1445    0.0065
    180.00   -0.0253    0.0060
    180.00   -0.0253    0.0060
