AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.01.2019 at 09:20:32 Compatible with AeroDyn v13.0.
Polar "T1_Re0.085_M0.00_N9.0 360 M" on Foil "T1_Re0.085_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
14.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-1.06          Angle of attack for zero Cn for linear Cn curve (deg)
8.97291        Cn slope for zero lift for linear Cn curve (1/rad)
1.1969         Cn at stall value for positive angle of attack for linear Cn curve
-0.8091        Cn at stall value for negative angle of attack for linear Cn curve
3.00           Angle of attack for minimum CD (deg)
0.0234         Minimum CD value
   -180.00   -0.0307    0.0060
   -179.00    0.0877    0.0065
   -178.00    0.2055    0.0080
   -177.00    0.3180    0.0106
   -176.00    0.4114    0.0141
   -175.00    0.4676    0.0187
   -174.00    0.4804    0.0242
   -173.00    0.4634    0.0307
   -172.00    0.4376    0.0382
   -171.00    0.4164    0.0467
   -170.00    0.4042    0.0562
   -169.00    0.4008    0.0665
   -168.00    0.4042    0.0779
   -167.00    0.4126    0.0901
   -166.00    0.4246    0.1032
   -165.00    0.4388    0.1173
   -164.00    0.4544    0.1322
   -163.00    0.4710    0.1479
   -162.00    0.4879    0.1645
   -161.00    0.5050    0.1819
   -160.00    0.5218    0.2000
   -159.00    0.5384    0.2189
   -158.00    0.5545    0.2386
   -157.00    0.5700    0.2590
   -156.00    0.5848    0.2801
   -155.00    0.5989    0.3018
   -154.00    0.6122    0.3242
   -153.00    0.6247    0.3472
   -152.00    0.6363    0.3707
   -151.00    0.6470    0.3949
   -150.00    0.6568    0.4195
   -149.00    0.6657    0.4446
   -148.00    0.6737    0.4702
   -147.00    0.6806    0.4962
   -146.00    0.6867    0.5227
   -145.00    0.6917    0.5494
   -144.00    0.6958    0.5766
   -143.00    0.6989    0.6040
   -142.00    0.7010    0.6316
   -141.00    0.7022    0.6596
   -140.00    0.7025    0.6877
   -139.00    0.7018    0.7159
   -138.00    0.7001    0.7443
   -137.00    0.6975    0.7728
   -136.00    0.6941    0.8014
   -135.00    0.6897    0.8300
   -134.00    0.6844    0.8585
   -133.00    0.6782    0.8871
   -132.00    0.6712    0.9155
   -131.00    0.6634    0.9438
   -130.00    0.6547    0.9720
   -129.00    0.6452    1.0000
   -128.00    0.6350    1.0278
   -127.00    0.6240    1.0554
   -126.00    0.6122    1.0826
   -125.00    0.5997    1.1096
   -124.00    0.5866    1.1362
   -123.00    0.5727    1.1624
   -122.00    0.5582    1.1882
   -121.00    0.5431    1.2136
   -120.00    0.5274    1.2385
   -119.00    0.5111    1.2629
   -118.00    0.4942    1.2867
   -117.00    0.4768    1.3100
   -116.00    0.4589    1.3327
   -115.00    0.4405    1.3548
   -114.00    0.4217    1.3763
   -113.00    0.4025    1.3970
   -112.00    0.3828    1.4171
   -111.00    0.3628    1.4365
   -110.00    0.3424    1.4551
   -109.00    0.3208    1.4730
   -108.00    0.2998    1.4901
   -107.00    0.2785    1.5064
   -106.00    0.2570    1.5218
   -105.00    0.2352    1.5365
   -104.00    0.2132    1.5502
   -103.00    0.1911    1.5631
   -102.00    0.1688    1.5751
   -101.00    0.1464    1.5862
   -100.00    0.1239    1.5963
    -99.00    0.1013    1.6056
    -98.00    0.0786    1.6139
    -97.00    0.0559    1.6212
    -96.00    0.0332    1.6276
    -95.00    0.0105    1.6330
    -94.00   -0.0121    1.6374
    -93.00   -0.0347    1.6409
    -92.00   -0.0572    1.6433
    -91.00   -0.0796    1.6448
    -90.00   -0.1019    1.6453
    -89.00   -0.1240    1.6448
    -88.00   -0.1459    1.6433
    -87.00   -0.1677    1.6409
    -86.00   -0.1893    1.6374
    -85.00   -0.2106    1.6330
    -84.00   -0.2317    1.6275
    -83.00   -0.2525    1.6211
    -82.00   -0.2730    1.6138
    -81.00   -0.2932    1.6055
    -80.00   -0.3131    1.5963
    -79.00   -0.3326    1.5861
    -78.00   -0.3518    1.5750
    -77.00   -0.3706    1.5630
    -76.00   -0.3890    1.5501
    -75.00   -0.4070    1.5363
    -74.00   -0.4246    1.5217
    -73.00   -0.4417    1.5062
    -72.00   -0.4583    1.4900
    -71.00   -0.4745    1.4729
    -70.00   -0.4902    1.4550
    -69.00   -0.5054    1.4363
    -68.00   -0.5201    1.4169
    -67.00   -0.5342    1.3968
    -66.00   -0.5478    1.3760
    -65.00   -0.5609    1.3546
    -64.00   -0.5733    1.3325
    -63.00   -0.5852    1.3097
    -62.00   -0.5965    1.2864
    -61.00   -0.6072    1.2626
    -60.00   -0.6173    1.2382
    -59.00   -0.6267    1.2132
    -58.00   -0.6356    1.1879
    -57.00   -0.6437    1.1620
    -56.00   -0.6513    1.1358
    -55.00   -0.6581    1.1092
