AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.01.2019 at 09:20:32 Compatible with AeroDyn v13.0.
Polar "T1_Re0.120_M0.00_N9.0 360 M" on Foil "T1_Re0.120_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
16.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-1.78          Angle of attack for zero Cn for linear Cn curve (deg)
7.10853        Cn slope for zero lift for linear Cn curve (1/rad)
1.1471         Cn at stall value for positive angle of attack for linear Cn curve
-0.8774        Cn at stall value for negative angle of attack for linear Cn curve
-1.00          Angle of attack for minimum CD (deg)
0.0172         Minimum CD value
   -180.00   -0.0532    0.0060
   -179.00    0.0652    0.0065
   -178.00    0.1819    0.0080
   -177.00    0.2894    0.0106
   -176.00    0.3719    0.0141
   -175.00    0.4150    0.0187
   -174.00    0.4202    0.0242
   -173.00    0.4044    0.0307
   -172.00    0.3850    0.0382
   -171.00    0.3712    0.0467
   -170.00    0.3652    0.0562
   -169.00    0.3663    0.0665
   -168.00    0.3730    0.0779
   -167.00    0.3836    0.0901
   -166.00    0.3970    0.1032
   -165.00    0.4122    0.1173
   -164.00    0.4284    0.1322
   -163.00    0.4453    0.1479
   -162.00    0.4624    0.1645
   -161.00    0.4795    0.1818
   -160.00    0.4963    0.2000
   -159.00    0.5128    0.2189
   -158.00    0.5287    0.2386
   -157.00    0.5440    0.2590
   -156.00    0.5585    0.2801
   -155.00    0.5724    0.3018
   -154.00    0.5854    0.3242
   -153.00    0.5976    0.3471
   -152.00    0.6089    0.3707
   -151.00    0.6193    0.3948
   -150.00    0.6288    0.4195
   -149.00    0.6373    0.4446
   -148.00    0.6450    0.4702
   -147.00    0.6517    0.4962
   -146.00    0.6574    0.5226
   -145.00    0.6622    0.5494
   -144.00    0.6660    0.5765
   -143.00    0.6689    0.6039
   -142.00    0.6708    0.6316
   -141.00    0.6718    0.6595
   -140.00    0.6719    0.6876
   -139.00    0.6710    0.7158
   -138.00    0.6693    0.7442
   -137.00    0.6666    0.7727
   -136.00    0.6631    0.8013
   -135.00    0.6586    0.8298
   -134.00    0.6534    0.8584
   -133.00    0.6473    0.8869
   -132.00    0.6404    0.9154
   -131.00    0.6327    0.9437
   -130.00    0.6242    0.9719
   -129.00    0.6149    0.9999
   -128.00    0.6049    1.0276
   -127.00    0.5942    1.0552
   -126.00    0.5828    1.0824
   -125.00    0.5707    1.1094
   -124.00    0.5580    1.1359
   -123.00    0.5446    1.1621
   -122.00    0.5306    1.1879
   -121.00    0.5161    1.2133
   -120.00    0.5010    1.2382
   -119.00    0.4853    1.2625
   -118.00    0.4692    1.2864
   -117.00    0.4525    1.3097
   -116.00    0.4354    1.3324
   -115.00    0.4179    1.3544
   -114.00    0.3999    1.3759
   -113.00    0.3816    1.3966
   -112.00    0.3629    1.4167
   -111.00    0.3438    1.4361
   -110.00    0.3245    1.4547
   -109.00    0.2983    1.4725
   -108.00    0.2782    1.4896
   -107.00    0.2579    1.5058
   -106.00    0.2374    1.5213
   -105.00    0.2166    1.5359
   -104.00    0.1957    1.5496
   -103.00    0.1746    1.5624
   -102.00    0.1534    1.5744
   -101.00    0.1321    1.5854
   -100.00    0.1107    1.5956
    -99.00    0.0892    1.6048
    -98.00    0.0676    1.6130
    -97.00    0.0461    1.6203
    -96.00    0.0245    1.6267
    -95.00    0.0029    1.6320
    -94.00   -0.0186    1.6364
    -93.00   -0.0401    1.6398
    -92.00   -0.0615    1.6423
    -91.00   -0.0829    1.6437
    -90.00   -0.1041    1.6441
    -89.00   -0.1252    1.6436
    -88.00   -0.1461    1.6421
    -87.00   -0.1669    1.6395
    -86.00   -0.1875    1.6360
    -85.00   -0.2079    1.6315
    -84.00   -0.2281    1.6260
    -83.00   -0.2481    1.6196
    -82.00   -0.2678    1.6122
    -81.00   -0.2872    1.6038
    -80.00   -0.3064    1.5945
    -79.00   -0.3253    1.5842
    -78.00   -0.3439    1.5731
    -77.00   -0.3621    1.5610
    -76.00   -0.3800    1.5480
    -75.00   -0.3976    1.5342
    -74.00   -0.4148    1.5195
    -73.00   -0.4316    1.5039
    -72.00   -0.4480    1.4875
    -71.00   -0.4640    1.4703
    -70.00   -0.4796    1.4523
    -69.00   -0.4948    1.4336
    -68.00   -0.5095    1.4141
    -67.00   -0.5238    1.3938
    -66.00   -0.5376    1.3729
    -65.00   -0.5509    1.3513
    -64.00   -0.5638    1.3291
    -63.00   -0.5762    1.3062
    -62.00   -0.5880    1.2827
    -61.00   -0.5994    1.2587
    -60.00   -0.6103    1.2342
    -59.00   -0.6206    1.2091
    -58.00   -0.6304    1.1835
    -57.00   -0.6397    1.1575
    -56.00   -0.6484    1.1311
    -55.00   -0.6566    1.1043
    -54.00   -0.6643    1.0771
    -53.00   -0.6715    1.0496
    -52.00   -0.6780    1.0218
    -51.00   -0.6841    0.9937
    -50.00   -0.6896    0.9654
    -49.00   -0.6946    0.9369
    -48.00   -0.6991    0.9083
    -47.00   -0.7031    0.8795
    -46.00   -0.7065    0.8507
    -45.00   -0.7095    0.8217
    -44.00   -0.7120    0.7928
    -43.00   -0.7140    0.7638
    -42.00   -0.7156    0.7349
    -41.00   -0.7168    0.7060
    -40.00   -0.7176    0.6773
    -39.00   -0.7181    0.6487
    -38.00   -0.7182    0.6203
    -37.00   -0.7181    0.5920
    -36.00   -0.7178    0.5640
    -35.00   -0.7173    0.5363
    -34.00   -0.7168    0.5089
    -33.00   -0.7162    0.4817
    -32.00   -0.7156    0.4550
    -31.00   -0.7152    0.4286
    -30.00   -0.7151    0.4027
    -29.00   -0.7153    0.3772
    -28.00   -0.7160    0.3522
    -27.00   -0.7174    0.3277
    -26.00   -0.7195    0.3037
    -25.00   -0.7226    0.2803
    -24.00   -0.7267    0.2575
    -23.00   -0.7321    0.2353
    -22.00   -0.7389    0.2138
    -21.00   -0.7473    0.1931
    -20.00   -0.7573    0.1730
    -19.00   -0.7690    0.1538
    -18.00   -0.7822    0.1355
    -17.00   -0.7967    0.1181
    -16.00   -0.8118    0.1018
    -15.00   -0.8267    0.0866
    -14.00   -0.8401    0.0727
    -13.00   -0.8499    0.0601
    -12.00   -0.8539    0.0490
    -11.00   -0.8490    0.0395
    -10.00   -0.9778    0.0366
     -9.00   -0.9392    0.0327
     -8.00   -0.8818    0.0296
     -7.00   -0.7361    0.0273
     -6.00   -0.5801    0.0252
     -5.00   -0.4366    0.0235
     -4.00   -0.2907    0.0218
     -3.00   -0.1496    0.0199
     -2.00   -0.0256    0.0183
     -1.00    0.0911    0.0172
      0.00    0.2009    0.0173
      1.00    0.3425    0.0180
      2.00    0.5374    0.0187
      3.00    0.7446    0.0186
      4.00    0.8156    0.0190
      5.00    0.8861    0.0197
      6.00    0.9579    0.0206
      7.00    1.0310    0.0217
      8.00    1.0922    0.0230
      9.00    1.1576    0.0243
     10.00    1.2094    0.0261
     11.00    1.2419    0.0287
     12.00    1.2737    0.0323
     13.00    1.2945    0.0373
     14.00    1.3154    0.0434
     15.00    1.3314    0.0509
     16.00    1.3654    0.0577
     17.00    1.3530    0.0690
     18.00    1.3381    0.0819
     20.00    0.8082    0.2320
     21.00    0.8141    0.2069
     22.00    0.7937    0.2298
     23.00    0.7851    0.2528
     24.00    0.7845    0.2760
     25.00    0.7894    0.2995
     26.00    0.7980    0.3234
     27.00    0.8091    0.3478
     28.00    0.8218    0.3726
     29.00    0.8356    0.3979
     30.00    0.8500    0.4236
     31.00    0.8646    0.4498
     32.00    0.8793    0.4764
     33.00    0.8938    0.5034
     34.00    0.9079    0.5309
     35.00    0.9216    0.5587
     36.00    0.9347    0.5868
     37.00    0.9472    0.6152
     38.00    0.9589    0.6439
     39.00    0.9699    0.6729
     40.00    0.9801    0.7021
     41.00    0.9894    0.7314
     42.00    0.9978    0.7609
     43.00    1.0052    0.7905
     44.00    1.0117    0.8202
     45.00    1.0171    0.8499
     46.00    1.0216    0.8796
     47.00    1.0250    0.9093
     48.00    1.0273    0.9389
     49.00    1.0285    0.9684
     50.00    1.0286    0.9978
     51.00    1.0276    1.0270
     52.00    1.0255    1.0560
     53.00    1.0222    1.0847
     54.00    1.0178    1.1132
     55.00    1.0122    1.1413
     56.00    1.0055    1.1691
     57.00    0.9976    1.1965
     58.00    0.9886    1.2235
     59.00    0.9784    1.2501
     60.00    0.9670    1.2761
     61.00    0.9545    1.3017
     62.00    0.9409    1.3267
     63.00    0.9261    1.3511
     64.00    0.9102    1.3749
     65.00    0.8932    1.3981
     66.00    0.8751    1.4206
     67.00    0.8559    1.4424
     68.00    0.8357    1.4635
     69.00    0.8144    1.4839
     70.00    0.7921    1.5035
     71.00    0.7687    1.5223
     72.00    0.7444    1.5402
     73.00    0.7192    1.5574
     74.00    0.6930    1.5736
     75.00    0.6659    1.5890
     76.00    0.6379    1.6035
     77.00    0.6091    1.6171
     78.00    0.5795    1.6297
     79.00    0.5491    1.6414
     80.00    0.5180    1.6521
     81.00    0.4861    1.6618
     82.00    0.4537    1.6705
     83.00    0.4206    1.6783
     84.00    0.3869    1.6850
     85.00    0.3527    1.6907
     86.00    0.3179    1.6954
     87.00    0.2828    1.6990
     88.00    0.2472    1.7016
     89.00    0.2113    1.7032
     90.00    0.1750    1.7037
     91.00    0.1385    1.7032
     92.00    0.1018    1.7016
     93.00    0.0649    1.6990
     94.00    0.0279    1.6954
     95.00   -0.0091    1.6907
     96.00   -0.0462    1.6850
     97.00   -0.0833    1.6783
     98.00   -0.1202    1.6706
     99.00   -0.1571    1.6618
    100.00   -0.1937    1.6521
    101.00   -0.2301    1.6414
    102.00   -0.2662    1.6298
    103.00   -0.3019    1.6171
    104.00   -0.3373    1.6036
    105.00   -0.3722    1.5891
    106.00   -0.4067    1.5737
    107.00   -0.4405    1.5575
    108.00   -0.4738    1.5403
