AeroDyn airfoil file Created with QBlade v0.963 64bit on 03.01.2019 at 09:20:32 Compatible with AeroDyn v13.0.
Polar "T1_Re0.150_M0.00_N9.0 360 M" on Foil "T1_Re0.150_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
17.90          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-2.02          Angle of attack for zero Cn for linear Cn curve (deg)
6.43065        Cn slope for zero lift for linear Cn curve (1/rad)
0.9682         Cn at stall value for positive angle of attack for linear Cn curve
-0.9298        Cn at stall value for negative angle of attack for linear Cn curve
-0.60          Angle of attack for minimum CD (deg)
0.0143         Minimum CD value
   -180.00   -0.0585    0.0060
   -179.00    0.0268    0.0065
   -178.00    0.1101    0.0080
   -177.00    0.1861    0.0106
   -176.00    0.2471    0.0141
   -175.00    0.2872    0.0187
   -174.00    0.3076    0.0242
   -173.00    0.3156    0.0307
   -172.00    0.3191    0.0382
   -171.00    0.3233    0.0467
   -170.00    0.3302    0.0562
   -169.00    0.3402    0.0665
   -168.00    0.3528    0.0779
   -167.00    0.3676    0.0901
   -166.00    0.3837    0.1032
   -165.00    0.4008    0.1173
   -164.00    0.4185    0.1322
   -163.00    0.4363    0.1479
   -162.00    0.4541    0.1645
   -161.00    0.4716    0.1819
   -160.00    0.4888    0.2000
   -159.00    0.5054    0.2189
   -158.00    0.5215    0.2386
   -157.00    0.5368    0.2590
   -156.00    0.5514    0.2801
   -155.00    0.5652    0.3018
   -154.00    0.5782    0.3242
   -153.00    0.5903    0.3472
   -152.00    0.6016    0.3707
   -151.00    0.6119    0.3949
   -150.00    0.6213    0.4195
   -149.00    0.6298    0.4446
   -148.00    0.6373    0.4702
   -147.00    0.6439    0.4962
   -146.00    0.6495    0.5227
   -145.00    0.6542    0.5494
   -144.00    0.6579    0.5765
   -143.00    0.6607    0.6040
   -142.00    0.6626    0.6316
   -141.00    0.6635    0.6595
   -140.00    0.6635    0.6877
   -139.00    0.6626    0.7159
   -138.00    0.6607    0.7443
   -137.00    0.6580    0.7728
   -136.00    0.6544    0.8014
   -135.00    0.6500    0.8300
   -134.00    0.6447    0.8585
   -133.00    0.6386    0.8871
   -132.00    0.6317    0.9155
   -131.00    0.6240    0.9438
   -130.00    0.6155    0.9720
   -129.00    0.6063    1.0000
   -128.00    0.5964    1.0278
   -127.00    0.5857    1.0554
   -126.00    0.5744    1.0826
   -125.00    0.5624    1.1096
   -124.00    0.5498    1.1362
   -123.00    0.5365    1.1624
   -122.00    0.5227    1.1882
   -121.00    0.5083    1.2135
   -120.00    0.4934    1.2384
   -119.00    0.4779    1.2628
   -118.00    0.4619    1.2867
   -117.00    0.4455    1.3100
   -116.00    0.4286    1.3327
   -115.00    0.4113    1.3548
   -114.00    0.3936    1.3762
   -113.00    0.3755    1.3970
   -112.00    0.3571    1.4171
   -111.00    0.3383    1.4365
   -110.00    0.3181    1.4551
   -109.00    0.2987    1.4730
   -108.00    0.2791    1.4901
   -107.00    0.2593    1.5063
   -106.00    0.2392    1.5218
   -105.00    0.2190    1.5364
   -104.00    0.1986    1.5502
   -103.00    0.1780    1.5630
   -102.00    0.1574    1.5750
   -101.00    0.1366    1.5861
   -100.00    0.1157    1.5963
    -99.00    0.0948    1.6055
    -98.00    0.0738    1.6138
    -97.00    0.0528    1.6211
    -96.00    0.0318    1.6275
    -95.00    0.0109    1.6329
    -94.00   -0.0101    1.6373
    -93.00   -0.0309    1.6408
    -92.00   -0.0517    1.6433
    -91.00   -0.0724    1.6447
    -90.00   -0.0930    1.6452
    -89.00   -0.1134    1.6447
    -88.00   -0.1337    1.6432
    -87.00   -0.1538    1.6407
    -86.00   -0.1738    1.6373
    -85.00   -0.1935    1.6328
    -84.00   -0.2130    1.6274
    -83.00   -0.2323    1.6210
    -82.00   -0.2513    1.6137
    -81.00   -0.2700    1.6054
    -80.00   -0.2885    1.5961
    -79.00   -0.3067    1.5859
    -78.00   -0.3245    1.5748
    -77.00   -0.3420    1.5628
    -76.00   -0.3592    1.5499
    -75.00   -0.3760    1.5361
    -74.00   -0.3924    1.5215
    -73.00   -0.4084    1.5060
    -72.00   -0.4241    1.4897
    -71.00   -0.4393    1.4726
    -70.00   -0.4541    1.4547
    -69.00   -0.4684    1.4361
    -68.00   -0.4823    1.4167
    -67.00   -0.4957    1.3965
    -66.00   -0.5086    1.3757
    -65.00   -0.5210    1.3543
    -64.00   -0.5329    1.3321
    -63.00   -0.5443    1.3094
    -62.00   -0.5552    1.2861
    -61.00   -0.5655    1.2622
    -60.00   -0.5752    1.2377
    -59.00   -0.5844    1.2128
    -58.00   -0.5931    1.1874
    -57.00   -0.6011    1.1615
    -56.00   -0.6086    1.1353
    -55.00   -0.6154    1.1086
    -54.00   -0.6216    1.0816
    -53.00   -0.6273    1.0543
    -52.00   -0.6323    1.0267
    -51.00   -0.6366    0.9988
    -50.00   -0.6404    0.9707
    -49.00   -0.6435    0.9425
    -48.00   -0.6459    0.9141
    -47.00   -0.6477    0.8855
    -46.00   -0.6489    0.8569
    -45.00   -0.6494    0.8282
    -44.00   -0.6493    0.7995
    -43.00   -0.6485    0.7708
    -42.00   -0.6471    0.7422
    -41.00   -0.6451    0.7136
    -40.00   -0.6424    0.6852
    -39.00   -0.6392    0.6569
    -38.00   -0.6353    0.6288
    -37.00   -0.6309    0.6009
    -36.00   -0.6259    0.5732
    -35.00   -0.6205    0.5459
    -34.00   -0.6145    0.5188
    -33.00   -0.6081    0.4920
    -32.00   -0.6013    0.4656
    -31.00   -0.5942    0.4396
    -30.00   -0.5869    0.4140
    -29.00   -0.5795    0.3888
    -28.00   -0.5721    0.3641
    -27.00   -0.5649    0.3398
    -26.00   -0.5581    0.3160
    -25.00   -0.5519    0.2927
    -24.00   -0.5468    0.2698
    -23.00   -0.5431    0.2474
    -22.00   -0.5414    0.2255
    -21.00   -0.5424    0.2041
    -20.00   -0.5470    0.1830
    -19.00   -0.5562    0.1624
    -18.00   -0.5713    0.1421
    -17.00   -0.5936    0.1222
    -16.00   -0.6239    0.1028
    -15.00   -0.6622    0.0840
    -14.00   -0.7061    0.0663
    -13.00   -0.7496    0.0503
    -12.00   -0.7822    0.0368
    -11.00   -0.7918    0.0266
    -10.00   -0.9939    0.0320
     -9.90   -0.9905    0.0317
     -9.80   -0.9874    0.0313
     -9.70   -0.9846    0.0310
     -9.60   -0.9792    0.0306
     -9.50   -0.9724    0.0302
     -9.40   -0.9664    0.0300
     -9.30   -0.9609    0.0298
     -9.20   -0.9558    0.0296
     -9.10   -0.9509    0.0294
     -9.00   -0.9463    0.0291
     -8.90   -0.9420    0.0289
     -8.80   -0.9365    0.0285
     -8.70   -0.9221    0.0282
     -8.60   -0.9061    0.0280
     -8.50   -0.8907    0.0277
     -8.40   -0.8756    0.0275
     -8.30   -0.8601    0.0271
     -8.20   -0.8447    0.0268
     -8.10   -0.8301    0.0266
     -8.00   -0.8146    0.0264
     -7.90   -0.7983    0.0262
     -7.80   -0.7842    0.0259
     -7.70   -0.7701    0.0256
     -7.60   -0.7545    0.0254
     -7.50   -0.7379    0.0252
     -7.40   -0.7234    0.0249
     -7.30   -0.7106    0.0247
     -7.20   -0.6952    0.0245
     -7.10   -0.6787    0.0243
     -7.00   -0.6611    0.0241
     -6.90   -0.6511    0.0239
     -6.80   -0.6367    0.0237
     -6.70   -0.6205    0.0234
     -6.60   -0.6031    0.0232
     -6.50   -0.5885    0.0231
     -6.40   -0.5781    0.0228
     -6.30   -0.5631    0.0227
     -6.20   -0.5462    0.0225
     -6.10   -0.5286    0.0222
     -5.90   -0.5053    0.0219
     -5.80   -0.4901    0.0217
     -5.70   -0.4729    0.0215
     -5.60   -0.4552    0.0213
     -5.50   -0.4366    0.0211
     -5.40   -0.4317    0.0210
     -5.30   -0.4168    0.0208
     -5.20   -0.3997    0.0206
     -5.10   -0.3820    0.0203
     -5.00   -0.3633    0.0201
     -4.90   -0.3452    0.0199
     -4.80   -0.3419    0.0198
     -4.70   -0.3270    0.0196
     -4.60   -0.3108    0.0194
     -4.50   -0.2941    0.0192
     -4.40   -0.2770    0.0190
     -4.30   -0.2712    0.0189
     -4.20   -0.2587    0.0187
     -4.10   -0.2438    0.0185
     -4.00   -0.2281    0.0183
     -3.90   -0.2121    0.0180
     -3.80   -0.2053    0.0179
     -3.70   -0.1940    0.0178
     -3.60   -0.1801    0.0176
     -3.50   -0.1654    0.0173
     -3.40   -0.1501    0.0171
     -3.30   -0.1446    0.0170
     -3.20   -0.1329    0.0169
     -3.10   -0.1196    0.0167
     -3.00   -0.1054    0.0164
     -2.90   -0.0958    0.0164
     -2.80   -0.0870    0.0162
     -2.70   -0.0747    0.0161
     -2.60   -0.0614    0.0159
     -2.50   -0.0491    0.0157
     -2.40   -0.0421    0.0157
     -2.30   -0.0308    0.0155
     -2.20   -0.0182    0.0154
     -2.10   -0.0056    0.0152
     -2.00    0.0013    0.0152
     -1.90    0.0122    0.0151
     -1.80    0.0246    0.0150
