  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.075 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  -5.400  -0.5186   0.02853   0.01909  -0.0288   1.0000   0.1454
  -5.300  -0.5103   0.02796   0.01832  -0.0283   1.0000   0.1488
  -5.200  -0.5018   0.02729   0.01755  -0.0280   1.0000   0.1519
  -5.100  -0.4935   0.02684   0.01719  -0.0276   1.0000   0.1554
  -5.000  -0.4851   0.02648   0.01682  -0.0273   1.0000   0.1597
  -4.900  -0.4764   0.02606   0.01623  -0.0268   1.0000   0.1645
  -4.800  -0.4676   0.02552   0.01570  -0.0266   1.0000   0.1686
  -4.700  -0.4591   0.02517   0.01541  -0.0262   1.0000   0.1732
  -4.600  -0.4503   0.02484   0.01497  -0.0259   1.0000   0.1791
  -4.500  -0.4413   0.02440   0.01454  -0.0256   1.0000   0.1845
  -4.400  -0.4326   0.02410   0.01430  -0.0253   1.0000   0.1904
  -4.300  -0.4233   0.02381   0.01383  -0.0250   1.0000   0.1977
  -4.200  -0.4145   0.02343   0.01364  -0.0248   1.0000   0.2039
  -4.100  -0.4053   0.02318   0.01330  -0.0245   1.0000   0.2124
  -4.000  -0.3963   0.02283   0.01308  -0.0243   1.0000   0.2196
  -3.900  -0.3871   0.02261   0.01276  -0.0240   1.0000   0.2295
  -3.800  -0.3783   0.02230   0.01261  -0.0238   1.0000   0.2380
  -3.700  -0.3692   0.02205   0.01234  -0.0236   1.0000   0.2488
  -3.600  -0.3603   0.02182   0.01217  -0.0233   1.0000   0.2600
  -3.500  -0.3515   0.02157   0.01202  -0.0231   1.0000   0.2715
  -3.400  -0.3426   0.02134   0.01185  -0.0229   1.0000   0.2846
  -3.300  -0.3336   0.02112   0.01168  -0.0226   1.0000   0.2989
  -3.200  -0.3248   0.02091   0.01154  -0.0224   1.0000   0.3145
  -3.100  -0.3160   0.02070   0.01143  -0.0222   1.0000   0.3311
  -3.000  -0.3072   0.02049   0.01133  -0.0220   1.0000   0.3488
  -2.900  -0.2984   0.02027   0.01123  -0.0217   1.0000   0.3679
  -2.800  -0.2897   0.02007   0.01116  -0.0215   1.0000   0.3892
  -2.700  -0.2808   0.01988   0.01109  -0.0213   1.0000   0.4137
  -2.600  -0.2722   0.01968   0.01109  -0.0210   1.0000   0.4380
  -2.500  -0.2638   0.01951   0.01108  -0.0207   1.0000   0.4668
  -2.400  -0.2554   0.01935   0.01110  -0.0203   1.0000   0.4988
  -2.300  -0.2472   0.01920   0.01115  -0.0199   1.0000   0.5341
  -2.200  -0.2392   0.01905   0.01124  -0.0193   1.0000   0.5741
  -2.100  -0.2318   0.01892   0.01133  -0.0186   1.0000   0.6192
  -2.000  -0.2252   0.01881   0.01146  -0.0175   1.0000   0.6679
  -1.900  -0.2198   0.01873   0.01161  -0.0160   1.0000   0.7190
  -1.800  -0.2158   0.01869   0.01179  -0.0141   1.0000   0.7721
  -1.700  -0.2119   0.01871   0.01199  -0.0121   1.0000   0.8296
  -1.600  -0.1932   0.01884   0.01224  -0.0127   0.9978   0.9131
  -1.500  -0.1455   0.01911   0.01239  -0.0199   0.9947   1.0000
  -1.400  -0.1239   0.01926   0.01237  -0.0227   0.9896   1.0000
  -1.300  -0.1020   0.01944   0.01241  -0.0254   0.9851   1.0000
  -1.200  -0.0813   0.01961   0.01246  -0.0278   0.9802   1.0000
  -1.100  -0.0611   0.01977   0.01251  -0.0300   0.9749   1.0000
  -1.000  -0.0380   0.01997   0.01260  -0.0327   0.9710   1.0000
  -0.900  -0.0214   0.02008   0.01262  -0.0342   0.9647   1.0000
  -0.800  -0.0006   0.02023   0.01268  -0.0364   0.9598   1.0000
  -0.700   0.0229   0.02039   0.01277  -0.0391   0.9562   1.0000
  -0.600   0.0365   0.02048   0.01279  -0.0399   0.9489   1.0000
  -0.500   0.0581   0.02060   0.01284  -0.0422   0.9443   1.0000
  -0.400   0.0793   0.02071   0.01289  -0.0443   0.9399   1.0000
  -0.300   0.0927   0.02080   0.01293  -0.0451   0.9328   1.0000
  -0.200   0.1147   0.02088   0.01296  -0.0473   0.9284   1.0000
  -0.100   0.1353   0.02096   0.01299  -0.0492   0.9239   1.0000
   0.000   0.1478   0.02103   0.01303  -0.0497   0.9166   1.0000
   0.100   0.1703   0.02107   0.01302  -0.0519   0.9125   1.0000
   0.200   0.1952   0.02108   0.01300  -0.0545   0.9093   1.0000
   0.300   0.2025   0.02118   0.01307  -0.0540   0.9006   1.0000
   0.400   0.2256   0.02116   0.01303  -0.0563   0.8966   1.0000
   0.500   0.2527   0.02110   0.01294  -0.0592   0.8939   1.0000
   0.600   0.2581   0.02123   0.01305  -0.0583   0.8850   1.0000
   0.700   0.2808   0.02116   0.01296  -0.0603   0.8809   1.0000
   0.800   0.3054   0.02104   0.01282  -0.0626   0.8779   1.0000
   0.900   0.3113   0.02117   0.01294  -0.0618   0.8694   1.0000
   1.000   0.3309   0.02109   0.01284  -0.0632   0.8649   1.0000
   1.100   0.3539   0.02093   0.01268  -0.0651   0.8617   1.0000
   1.200   0.3597   0.02107   0.01281  -0.0642   0.8534   1.0000
   1.300   0.3776   0.02097   0.01270  -0.0651   0.8486   1.0000
   1.400   0.3990   0.02078   0.01251  -0.0666   0.8453   1.0000
   1.500   0.4044   0.02095   0.01266  -0.0656   0.8370   1.0000
   1.600   0.4209   0.02084   0.01255  -0.0663   0.8321   1.0000
   1.700   0.4410   0.02063   0.01233  -0.0675   0.8287   1.0000
   1.800   0.4455   0.02083   0.01253  -0.0663   0.8201   1.0000
   1.900   0.4614   0.02071   0.01240  -0.0668   0.8153   1.0000
   2.000   0.4803   0.02049   0.01218  -0.0677   0.8119   1.0000
   2.100   0.4840   0.02073   0.01241  -0.0665   0.8030   1.0000
   2.200   0.4995   0.02059   0.01227  -0.0668   0.7983   1.0000
   2.300   0.5142   0.02048   0.01215  -0.0670   0.7937   1.0000
   2.400   0.5204   0.02065   0.01233  -0.0661   0.7857   1.0000
   2.500   0.5358   0.02049   0.01217  -0.0664   0.7811   1.0000
   2.600   0.5454   0.02055   0.01223  -0.0659   0.7747   1.0000
   2.700   0.5554   0.02059   0.01227  -0.0655   0.7681   1.0000
   2.800   0.5706   0.02042   0.01208  -0.0656   0.7637   1.0000
   2.900   0.5776   0.02060   0.01227  -0.0648   0.7561   1.0000
   3.000   0.5894   0.02056   0.01223  -0.0646   0.7503   1.0000
   3.100   0.6047   0.02038   0.01202  -0.0647   0.7462   1.0000
   3.200   0.6098   0.02064   0.01232  -0.0637   0.7376   1.0000
   3.300   0.6227   0.02055   0.01221  -0.0636   0.7323   1.0000
   3.400   0.6331   0.02059   0.01225  -0.0632   0.7261   1.0000
   3.500   0.6420   0.02069   0.01236  -0.0626   0.7189   1.0000
   3.600   0.6559   0.02056   0.01220  -0.0625   0.7141   1.0000
   3.700   0.6628   0.02077   0.01243  -0.0617   0.7062   1.0000
   3.800   0.6743   0.02074   0.01239  -0.0614   0.7001   1.0000
   3.900   0.6859   0.02073   0.01237  -0.0610   0.6943   1.0000
   4.000   0.6937   0.02089   0.01256  -0.0604   0.6865   1.0000
   4.100   0.7071   0.02078   0.01242  -0.0602   0.6812   1.0000
   4.200   0.7142   0.02098   0.01265  -0.0594   0.6731   1.0000
   4.300   0.7257   0.02096   0.01261  -0.0591   0.6667   1.0000
   4.400   0.7357   0.02103   0.01268  -0.0586   0.6599   1.0000
   4.500   0.7449   0.02112   0.01278  -0.0580   0.6523   1.0000
   4.600   0.7581   0.02103   0.01263  -0.0578   0.6467   1.0000
   4.800   0.7773   0.02118   0.01280  -0.0567   0.6316   1.0000
   4.900   0.7845   0.02137   0.01304  -0.0559   0.6230   1.0000
   5.000   0.7963   0.02133   0.01296  -0.0556   0.6161   1.0000
   5.100   0.8044   0.02149   0.01314  -0.0549   0.6077   1.0000
   5.200   0.8155   0.02148   0.01310  -0.0545   0.6002   1.0000
   5.300   0.8241   0.02160   0.01325  -0.0538   0.5918   1.0000
   5.400   0.8348   0.02161   0.01322  -0.0533   0.5839   1.0000
   5.500   0.8434   0.02173   0.01337  -0.0527   0.5752   1.0000
   5.600   0.8541   0.02173   0.01333  -0.0522   0.5671   1.0000
   5.700   0.8623   0.02186   0.01349  -0.0515   0.5579   1.0000
   5.800   0.8734   0.02184   0.01341  -0.0510   0.5497   1.0000
   5.900   0.8809   0.02199   0.01360  -0.0503   0.5399   1.0000
   6.100   0.8994   0.02212   0.01370  -0.0490   0.5212   1.0000
   6.200   0.9091   0.02217   0.01371  -0.0484   0.5120   1.0000
   6.300   0.9180   0.02223   0.01378  -0.0478   0.5020   1.0000
   6.400   0.9260   0.02235   0.01391  -0.0470   0.4916   1.0000
   6.500   0.9364   0.02236   0.01383  -0.0465   0.4822   1.0000
   6.600   0.9432   0.02249   0.01401  -0.0456   0.4707   1.0000
   6.700   0.9513   0.02260   0.01411  -0.0449   0.4597   1.0000
   6.800   0.9607   0.02264   0.01406  -0.0443   0.4493   1.0000
   6.900   0.9675   0.02277   0.01422  -0.0434   0.4370   1.0000
   7.000   0.9745   0.02290   0.01436  -0.0425   0.4248   1.0000
   7.100   0.9821   0.02301   0.01443  -0.0417   0.4127   1.0000
   7.200   0.9899   0.02311   0.01447  -0.0409   0.4003   1.0000
   7.300   0.9963   0.02325   0.01460  -0.0399   0.3867   1.0000
   7.400   1.0022   0.02343   0.01476  -0.0389   0.3725   1.0000
   7.500   1.0082   0.02362   0.01492  -0.0379   0.3580   1.0000
   7.600   1.0138   0.02385   0.01509  -0.0369   0.3430   1.0000
   7.700   1.0192   0.02411   0.01529  -0.0358   0.3277   1.0000
   7.800   1.0244   0.02442   0.01552  -0.0348   0.3122   1.0000
   7.900   1.0293   0.02479   0.01579  -0.0337   0.2965   1.0000
   8.000   1.0341   0.02520   0.01611  -0.0327   0.2812   1.0000
   8.100   1.0388   0.02565   0.01648  -0.0316   0.2663   1.0000
   8.200   1.0435   0.02615   0.01688  -0.0306   0.2522   1.0000
   8.300   1.0484   0.02668   0.01729  -0.0297   0.2392   1.0000
   8.400   1.0537   0.02723   0.01769  -0.0288   0.2273   1.0000
   8.500   1.0589   0.02778   0.01819  -0.0279   0.2157   1.0000
   8.600   1.0643   0.02838   0.01877  -0.0271   0.2051   1.0000
   8.700   1.0705   0.02900   0.01925  -0.0264   0.1960   1.0000
   8.800   1.0763   0.02957   0.01980  -0.0256   0.1870   1.0000
   8.900   1.0831   0.03024   0.02042  -0.0250   0.1793   1.0000
   9.000   1.0898   0.03083   0.02096  -0.0244   0.1720   1.0000
   9.100   1.0972   0.03154   0.02161  -0.0239   0.1654   1.0000
   9.200   1.1036   0.03214   0.02225  -0.0232   0.1591   1.0000
   9.300   1.1137   0.03293   0.02283  -0.0232   0.1535   1.0000
   9.400   1.1191   0.03356   0.02364  -0.0223   0.1485   1.0000
   9.500   1.1267   0.03419   0.02424  -0.0219   0.1436   1.0000
   9.600   1.1378   0.03508   0.02494  -0.0220   0.1390   1.0000
   9.700   1.1428   0.03575   0.02581  -0.0211   0.1351   1.0000
   9.800   1.1499   0.03644   0.02656  -0.0206   0.1314   1.0000
   9.900   1.1600   0.03718   0.02718  -0.0205   0.1277   1.0000
  10.000   1.1693   0.03819   0.02817  -0.0204   0.1244   1.0000
  10.100   1.1742   0.03894   0.02910  -0.0195   0.1215   1.0000
  10.200   1.1804   0.03970   0.02997  -0.0189   0.1187   1.0000
  10.300   1.1881   0.04045   0.03074  -0.0185   0.1160   1.0000
  10.400   1.2000   0.04145   0.03160  -0.0189   0.1133   1.0000
  10.500   1.2070   0.04261   0.03284  -0.0184   0.1113   1.0000
  10.600   1.2097   0.04349   0.03394  -0.0173   0.1095   1.0000
  10.700   1.2133   0.04440   0.03501  -0.0164   0.1076   1.0000
  10.800   1.2182   0.04529   0.03600  -0.0158   0.1056   1.0000
  10.900   1.2243   0.04614   0.03690  -0.0152   0.1037   1.0000
  11.000   1.2315   0.04706   0.03782  -0.0149   0.1020   1.0000
  11.100   1.2413   0.04827   0.03898  -0.0150   0.1003   1.0000
  11.200   1.2476   0.04986   0.04061  -0.0148   0.0990   1.0000
  11.300   1.2461   0.05091   0.04190  -0.0133   0.0983   1.0000
  11.400   1.2444   0.05203   0.04323  -0.0120   0.0976   1.0000
  11.500   1.2424   0.05320   0.04460  -0.0107   0.0968   1.0000
  11.600   1.2400   0.05440   0.04597  -0.0094   0.0960   1.0000
  11.700   1.2374   0.05561   0.04734  -0.0082   0.0952   1.0000
  11.800   1.2345   0.05683   0.04871  -0.0069   0.0945   1.0000
  11.900   1.2312   0.05806   0.05008  -0.0057   0.0938   1.0000
  12.000   1.2273   0.05926   0.05140  -0.0045   0.0932   1.0000
  12.100   1.2226   0.06047   0.05272  -0.0032   0.0927   1.0000
  12.200   1.2174   0.06175   0.05410  -0.0019   0.0923   1.0000
  12.300   1.2115   0.06308   0.05553  -0.0007   0.0920   1.0000
  12.400   1.2044   0.06450   0.05707   0.0004   0.0918   1.0000
  12.500   1.1959   0.06604   0.05872   0.0014   0.0917   1.0000
  12.600   1.1860   0.06771   0.06051   0.0023   0.0918   1.0000
  12.700   1.1746   0.06952   0.06244   0.0031   0.0919   1.0000
  12.800   1.1616   0.07152   0.06456   0.0036   0.0921   1.0000
  12.900   1.1473   0.07372   0.06689   0.0039   0.0925   1.0000
  13.000   1.1316   0.07617   0.06947   0.0037   0.0929   1.0000
  13.100   1.1148   0.07892   0.07232   0.0033   0.0934   1.0000
  13.200   1.0970   0.08199   0.07549   0.0023   0.0940   1.0000
  13.300   1.0789   0.08537   0.07896   0.0010   0.0948   1.0000
  13.400   1.0609   0.08903   0.08271  -0.0007   0.0955   1.0000
  13.500   1.0436   0.09292   0.08666  -0.0026   0.0963   1.0000
  13.600   1.0275   0.09692   0.09072  -0.0047   0.0970   1.0000
  13.700   1.0126   0.10100   0.09484  -0.0069   0.0977   1.0000
  13.800   0.9992   0.10510   0.09896  -0.0090   0.0982   1.0000
  13.900   0.9880   0.10904   0.10292  -0.0110   0.0987   1.0000
  14.000   0.9785   0.11284   0.10674  -0.0128   0.0991   1.0000
  14.100   0.9708   0.11650   0.11041  -0.0144   0.0994   1.0000
