  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  -7.300  -0.5387   0.06671   0.06185  -0.0321   1.0000   0.1866
  -7.200  -0.6451   0.03659   0.02910  -0.0375   1.0000   0.0910
  -7.100  -0.6413   0.03545   0.02775  -0.0366   1.0000   0.0917
  -7.000  -0.6368   0.03437   0.02644  -0.0358   1.0000   0.0924
  -6.900  -0.6318   0.03338   0.02522  -0.0350   1.0000   0.0930
  -6.800  -0.6265   0.03258   0.02418  -0.0341   1.0000   0.0938
  -6.700  -0.6201   0.03136   0.02298  -0.0338   1.0000   0.0952
  -6.600  -0.6130   0.03080   0.02246  -0.0333   1.0000   0.0968
  -6.500  -0.6056   0.03038   0.02205  -0.0328   1.0000   0.0984
  -6.400  -0.5984   0.02988   0.02151  -0.0323   1.0000   0.1002
  -6.300  -0.5912   0.02929   0.02081  -0.0317   1.0000   0.1019
  -6.200  -0.5839   0.02864   0.02000  -0.0311   1.0000   0.1036
  -6.100  -0.5763   0.02799   0.01916  -0.0305   1.0000   0.1053
  -6.000  -0.5688   0.02753   0.01845  -0.0299   1.0000   0.1070
  -5.900  -0.5607   0.02665   0.01767  -0.0297   1.0000   0.1091
  -5.800  -0.5528   0.02626   0.01733  -0.0293   1.0000   0.1114
  -5.700  -0.5447   0.02590   0.01695  -0.0288   1.0000   0.1139
  -5.600  -0.5364   0.02549   0.01646  -0.0284   1.0000   0.1166
  -5.500  -0.5279   0.02506   0.01587  -0.0279   1.0000   0.1192
  -5.400  -0.5192   0.02454   0.01523  -0.0275   1.0000   0.1218
  -5.300  -0.5107   0.02405   0.01486  -0.0273   1.0000   0.1246
  -5.200  -0.5023   0.02377   0.01460  -0.0269   1.0000   0.1279
  -5.100  -0.4937   0.02347   0.01423  -0.0265   1.0000   0.1316
  -5.000  -0.4848   0.02319   0.01378  -0.0261   1.0000   0.1353
  -4.900  -0.4757   0.02265   0.01336  -0.0260   1.0000   0.1388
  -4.800  -0.4670   0.02240   0.01316  -0.0257   1.0000   0.1429
  -4.700  -0.4580   0.02216   0.01285  -0.0254   1.0000   0.1478
  -4.600  -0.4487   0.02180   0.01245  -0.0251   1.0000   0.1525
  -4.500  -0.4399   0.02152   0.01227  -0.0249   1.0000   0.1572
  -4.400  -0.4309   0.02132   0.01202  -0.0246   1.0000   0.1631
  -4.300  -0.4218   0.02101   0.01172  -0.0244   1.0000   0.1688
  -4.200  -0.4130   0.02080   0.01158  -0.0242   1.0000   0.1749
  -4.100  -0.4039   0.02061   0.01131  -0.0239   1.0000   0.1823
  -4.000  -0.3951   0.02034   0.01118  -0.0237   1.0000   0.1889
  -3.900  -0.3861   0.02021   0.01097  -0.0235   1.0000   0.1978
  -3.800  -0.3774   0.01994   0.01085  -0.0233   1.0000   0.2054
  -3.700  -0.3684   0.01977   0.01066  -0.0231   1.0000   0.2152
  -3.600  -0.3597   0.01959   0.01058  -0.0229   1.0000   0.2248
  -3.500  -0.3509   0.01941   0.01046  -0.0227   1.0000   0.2355
  -3.400  -0.3420   0.01926   0.01034  -0.0225   1.0000   0.2478
  -3.300  -0.3332   0.01912   0.01027  -0.0223   1.0000   0.2603
  -3.200  -0.3245   0.01896   0.01021  -0.0222   1.0000   0.2735
  -3.100  -0.3157   0.01882   0.01016  -0.0220   1.0000   0.2881
  -3.000  -0.3069   0.01868   0.01012  -0.0219   1.0000   0.3038
  -2.900  -0.2946   0.01854   0.01007  -0.0224   0.9989   0.3238
  -2.800  -0.2762   0.01836   0.01003  -0.0241   0.9961   0.3503
  -2.700  -0.2574   0.01820   0.01002  -0.0258   0.9937   0.3806
  -2.600  -0.2408   0.01799   0.01000  -0.0271   0.9902   0.4112
  -2.500  -0.2232   0.01780   0.01002  -0.0285   0.9870   0.4476
  -2.400  -0.2052   0.01762   0.01008  -0.0300   0.9844   0.4890
  -2.300  -0.1889   0.01745   0.01014  -0.0310   0.9812   0.5348
  -2.200  -0.1743   0.01727   0.01019  -0.0317   0.9772   0.5835
  -2.100  -0.1586   0.01713   0.01030  -0.0323   0.9739   0.6370
  -2.000  -0.1421   0.01703   0.01043  -0.0329   0.9712   0.6926
  -1.900  -0.1306   0.01696   0.01052  -0.0325   0.9666   0.7405
  -1.800  -0.1182   0.01692   0.01064  -0.0322   0.9624   0.7889
  -1.700  -0.1032   0.01695   0.01077  -0.0321   0.9592   0.8366
  -1.600  -0.0835   0.01704   0.01091  -0.0330   0.9570   0.8833
  -1.500  -0.0628   0.01713   0.01101  -0.0343   0.9532   0.9236
  -1.400  -0.0316   0.01725   0.01107  -0.0379   0.9511   0.9576
  -1.300   0.0058   0.01734   0.01108  -0.0429   0.9501   0.9831
  -1.200   0.0490   0.01740   0.01105  -0.0492   0.9504   1.0000
  -1.100   0.0681   0.01736   0.01093  -0.0511   0.9459   1.0000
  -1.000   0.0909   0.01732   0.01082  -0.0536   0.9429   1.0000
  -0.900   0.1057   0.01729   0.01073  -0.0547   0.9370   1.0000
  -0.800   0.1234   0.01725   0.01063  -0.0561   0.9319   1.0000
  -0.700   0.1460   0.01718   0.01052  -0.0585   0.9287   1.0000
  -0.600   0.1712   0.01710   0.01038  -0.0613   0.9265   1.0000
  -0.500   0.1819   0.01709   0.01033  -0.0614   0.9191   1.0000
  -0.400   0.2018   0.01700   0.01021  -0.0631   0.9149   1.0000
  -0.300   0.2242   0.01688   0.01005  -0.0652   0.9119   1.0000
  -0.200   0.2418   0.01680   0.00993  -0.0665   0.9074   1.0000
  -0.100   0.2533   0.01676   0.00986  -0.0666   0.9003   1.0000
   0.000   0.2731   0.01663   0.00970  -0.0681   0.8966   1.0000
   0.100   0.2945   0.01646   0.00950  -0.0699   0.8938   1.0000
   0.200   0.3006   0.01649   0.00951  -0.0690   0.8850   1.0000
   0.300   0.3179   0.01636   0.00935  -0.0700   0.8807   1.0000
   0.400   0.3371   0.01618   0.00915  -0.0712   0.8776   1.0000
   0.500   0.3430   0.01623   0.00917  -0.0702   0.8687   1.0000
   0.600   0.3585   0.01609   0.00902  -0.0708   0.8641   1.0000
   0.700   0.3754   0.01593   0.00883  -0.0716   0.8605   1.0000
   0.800   0.3811   0.01599   0.00888  -0.0706   0.8516   1.0000
   0.900   0.3957   0.01585   0.00872  -0.0709   0.8470   1.0000
   1.000   0.4064   0.01582   0.00866  -0.0706   0.8408   1.0000
   1.100   0.4162   0.01579   0.00861  -0.0702   0.8339   1.0000
   1.200   0.4303   0.01566   0.00845  -0.0704   0.8294   1.0000
   1.300   0.4380   0.01570   0.00847  -0.0696   0.8217   1.0000
   1.400   0.4494   0.01563   0.00839  -0.0694   0.8158   1.0000
   1.500   0.4631   0.01551   0.00823  -0.0695   0.8116   1.0000
   1.600   0.4694   0.01561   0.00832  -0.0685   0.8029   1.0000
   1.700   0.4814   0.01553   0.00821  -0.0684   0.7976   1.0000
   1.800   0.4907   0.01555   0.00821  -0.0678   0.7909   1.0000
   1.900   0.5003   0.01555   0.00820  -0.0673   0.7841   1.0000
   2.000   0.5126   0.01547   0.00807  -0.0672   0.7794   1.0000
   2.100   0.5200   0.01557   0.00817  -0.0664   0.7712   1.0000
   2.200   0.5309   0.01554   0.00811  -0.0661   0.7654   1.0000
   2.300   0.5410   0.01556   0.00811  -0.0657   0.7593   1.0000
   2.400   0.5498   0.01562   0.00815  -0.0651   0.7520   1.0000
   2.500   0.5614   0.01558   0.00807  -0.0648   0.7469   1.0000
   2.600   0.5695   0.01568   0.00817  -0.0642   0.7393   1.0000
   2.700   0.5798   0.01569   0.00816  -0.0638   0.7331   1.0000
   2.800   0.5903   0.01572   0.00815  -0.0634   0.7273   1.0000
   2.900   0.5988   0.01581   0.00824  -0.0628   0.7198   1.0000
   3.000   0.6100   0.01580   0.00819  -0.0625   0.7144   1.0000
   3.100   0.6186   0.01591   0.00830  -0.0620   0.7070   1.0000
   3.200   0.6285   0.01595   0.00832  -0.0615   0.7006   1.0000
   3.300   0.6393   0.01599   0.00831  -0.0612   0.6950   1.0000
   3.400   0.6477   0.01610   0.00844  -0.0606   0.6873   1.0000
   3.500   0.6586   0.01612   0.00841  -0.0603   0.6816   1.0000
   3.600   0.6674   0.01623   0.00853  -0.0598   0.6744   1.0000
   3.700   0.6773   0.01629   0.00857  -0.0593   0.6677   1.0000
   3.800   0.6879   0.01634   0.00858  -0.0590   0.6618   1.0000
   3.900   0.6964   0.01646   0.00873  -0.0584   0.6541   1.0000
   4.000   0.7074   0.01649   0.00871  -0.0581   0.6483   1.0000
   4.100   0.7159   0.01661   0.00885  -0.0576   0.6407   1.0000
   4.200   0.7260   0.01668   0.00888  -0.0572   0.6340   1.0000
   4.300   0.7358   0.01676   0.00895  -0.0567   0.6273   1.0000
   4.400   0.7449   0.01686   0.00905  -0.0562   0.6197   1.0000
   4.500   0.7561   0.01691   0.00903  -0.0559   0.6138   1.0000
   4.600   0.7640   0.01704   0.00920  -0.0553   0.6054   1.0000
   4.700   0.7747   0.01709   0.00921  -0.0550   0.5989   1.0000
   4.800   0.7832   0.01721   0.00936  -0.0544   0.5908   1.0000
   4.900   0.7933   0.01727   0.00938  -0.0540   0.5837   1.0000
   5.000   0.8023   0.01738   0.00950  -0.0535   0.5758   1.0000
   5.100   0.8120   0.01746   0.00955  -0.0530   0.5681   1.0000
   5.200   0.8213   0.01756   0.00964  -0.0525   0.5604   1.0000
   5.300   0.8306   0.01764   0.00971  -0.0520   0.5523   1.0000
   5.400   0.8399   0.01774   0.00980  -0.0515   0.5444   1.0000
   5.500   0.8490   0.01782   0.00988  -0.0510   0.5359   1.0000
   5.600   0.8583   0.01792   0.00997  -0.0505   0.5278   1.0000
   5.700   0.8673   0.01801   0.01004  -0.0500   0.5191   1.0000
   5.800   0.8762   0.01811   0.01014  -0.0494   0.5106   1.0000
   5.900   0.8854   0.01820   0.01020  -0.0489   0.5019   1.0000
   6.000   0.8938   0.01831   0.01032  -0.0483   0.4927   1.0000
   6.100   0.9032   0.01839   0.01035  -0.0478   0.4841   1.0000
   6.200   0.9111   0.01851   0.01051  -0.0472   0.4741   1.0000
   6.300   0.9204   0.01861   0.01055  -0.0466   0.4655   1.0000
   6.400   0.9282   0.01872   0.01070  -0.0460   0.4549   1.0000
   6.500   0.9365   0.01883   0.01080  -0.0453   0.4450   1.0000
   6.600   0.9449   0.01894   0.01086  -0.0447   0.4351   1.0000
   6.700   0.9524   0.01906   0.01102  -0.0440   0.4238   1.0000
   6.800   0.9603   0.01918   0.01112  -0.0433   0.4132   1.0000
   6.900   0.9681   0.01931   0.01120  -0.0426   0.4022   1.0000
   7.000   0.9752   0.01944   0.01136  -0.0419   0.3896   1.0000
   7.100   0.9824   0.01959   0.01151  -0.0411   0.3771   1.0000
   7.200   0.9894   0.01976   0.01164  -0.0403   0.3643   1.0000
   7.300   0.9961   0.01994   0.01176  -0.0395   0.3513   1.0000
   7.400   1.0025   0.02016   0.01191  -0.0387   0.3376   1.0000
   7.500   1.0086   0.02040   0.01211  -0.0378   0.3226   1.0000
   7.600   1.0143   0.02067   0.01233  -0.0369   0.3073   1.0000
   7.700   1.0198   0.02099   0.01258  -0.0359   0.2918   1.0000
   7.800   1.0249   0.02135   0.01285  -0.0350   0.2761   1.0000
   7.900   1.0298   0.02175   0.01316  -0.0340   0.2605   1.0000
   8.000   1.0345   0.02218   0.01350  -0.0330   0.2452   1.0000
   8.100   1.0392   0.02265   0.01389  -0.0321   0.2307   1.0000
   8.200   1.0439   0.02314   0.01429  -0.0311   0.2169   1.0000
   8.300   1.0486   0.02365   0.01472  -0.0302   0.2043   1.0000
   8.400   1.0533   0.02419   0.01516  -0.0293   0.1933   1.0000
   8.500   1.0578   0.02475   0.01559  -0.0284   0.1839   1.0000
   8.600   1.0634   0.02525   0.01609  -0.0275   0.1739   1.0000
   8.700   1.0685   0.02584   0.01657  -0.0267   0.1662   1.0000
   8.800   1.0741   0.02633   0.01705  -0.0259   0.1583   1.0000
   8.900   1.0798   0.02695   0.01757  -0.0252   0.1519   1.0000
   9.000   1.0858   0.02744   0.01809  -0.0245   0.1453   1.0000
   9.100   1.0922   0.02810   0.01859  -0.0239   0.1401   1.0000
   9.200   1.0985   0.02861   0.01920  -0.0232   0.1346   1.0000
   9.300   1.1049   0.02912   0.01969  -0.0226   0.1298   1.0000
   9.400   1.1129   0.02989   0.02028  -0.0223   0.1255   1.0000
   9.500   1.1192   0.03038   0.02091  -0.0216   0.1214   1.0000
   9.600   1.1260   0.03091   0.02146  -0.0210   0.1175   1.0000
   9.700   1.1340   0.03153   0.02197  -0.0207   0.1141   1.0000
   9.800   1.1426   0.03231   0.02274  -0.0204   0.1107   1.0000
   9.900   1.1488   0.03286   0.02340  -0.0197   0.1076   1.0000
  10.000   1.1560   0.03343   0.02400  -0.0192   0.1047   1.0000
  10.100   1.1645   0.03405   0.02456  -0.0190   0.1020   1.0000
  10.200   1.1771   0.03514   0.02550  -0.0194   0.0991   1.0000
  10.300   1.1821   0.03569   0.02622  -0.0186   0.0971   1.0000
  10.400   1.1880   0.03631   0.02696  -0.0179   0.0949   1.0000
  10.500   1.1945   0.03694   0.02766  -0.0173   0.0927   1.0000
  10.600   1.2022   0.03758   0.02830  -0.0169   0.0907   1.0000
  10.700   1.2122   0.03837   0.02902  -0.0170   0.0888   1.0000
  10.800   1.2251   0.03974   0.03031  -0.0175   0.0868   1.0000
  10.900   1.2285   0.04041   0.03116  -0.0165   0.0856   1.0000
  11.000   1.2325   0.04115   0.03206  -0.0156   0.0842   1.0000
  11.100   1.2371   0.04192   0.03295  -0.0148   0.0828   1.0000
  11.200   1.2424   0.04267   0.03380  -0.0142   0.0813   1.0000
  11.300   1.2477   0.04341   0.03459  -0.0136   0.0799   1.0000
  11.400   1.2535   0.04418   0.03540  -0.0131   0.0787   1.0000
  11.500   1.2613   0.04508   0.03629  -0.0129   0.0776   1.0000
  11.600   1.2722   0.04642   0.03758  -0.0132   0.0763   1.0000
  11.700   1.2778   0.04798   0.03921  -0.0129   0.0754   1.0000
  11.800   1.2769   0.04886   0.04028  -0.0115   0.0749   1.0000
  11.900   1.2757   0.04980   0.04141  -0.0102   0.0744   1.0000
  12.000   1.2741   0.05080   0.04259  -0.0089   0.0738   1.0000
  12.100   1.2721   0.05184   0.04378  -0.0076   0.0733   1.0000
  12.200   1.2692   0.05285   0.04493  -0.0062   0.0727   1.0000
  12.300   1.2659   0.05387   0.04608  -0.0048   0.0722   1.0000
  12.400   1.2624   0.05493   0.04727  -0.0035   0.0717   1.0000
  12.500   1.2587   0.05602   0.04847  -0.0022   0.0712   1.0000
  12.600   1.2548   0.05715   0.04971  -0.0010   0.0708   1.0000
  12.700   1.2507   0.05831   0.05098   0.0000   0.0704   1.0000
  12.800   1.2463   0.05953   0.05230   0.0010   0.0700   1.0000
  12.900   1.2415   0.06080   0.05368   0.0020   0.0697   1.0000
  13.000   1.2361   0.06215   0.05513   0.0028   0.0695   1.0000
  13.100   1.2297   0.06360   0.05669   0.0036   0.0693   1.0000
  13.200   1.2221   0.06517   0.05838   0.0043   0.0693   1.0000
  13.300   1.2136   0.06685   0.06017   0.0048   0.0692   1.0000
  13.400   1.2041   0.06866   0.06210   0.0052   0.0692   1.0000
  13.500   1.1933   0.07064   0.06419   0.0055   0.0693   1.0000
  13.600   1.1813   0.07281   0.06648   0.0055   0.0695   1.0000
  13.700   1.1680   0.07520   0.06900   0.0052   0.0697   1.0000
  13.800   1.1535   0.07783   0.07175   0.0046   0.0699   1.0000
  13.900   1.1377   0.08076   0.07480   0.0037   0.0703   1.0000
  14.000   1.1209   0.08399   0.07815   0.0024   0.0707   1.0000
  14.100   1.1031   0.08755   0.08182   0.0007   0.0712   1.0000
  14.200   1.0844   0.09149   0.08586  -0.0013   0.0717   1.0000
  14.300   1.0655   0.09579   0.09025  -0.0038   0.0723   1.0000
  14.400   1.0469   0.10031   0.09485  -0.0065   0.0730   1.0000
  14.500   1.0295   0.10495   0.09955  -0.0092   0.0737   1.0000
  14.600   1.0137   0.10960   0.10424  -0.0119   0.0742   1.0000
  14.700   0.9997   0.11416   0.10883  -0.0145   0.0747   1.0000
  14.800   0.9882   0.11843   0.11311  -0.0168   0.0752   1.0000
  14.900   0.9784   0.12254   0.11723  -0.0189   0.0755   1.0000
  15.200   0.5906   0.16089   0.15580  -0.0319   0.1511   1.0000
  15.300   0.5863   0.16162   0.15653  -0.0326   0.1483   1.0000
  15.400   0.5872   0.16252   0.15744  -0.0329   0.1458   1.0000
  15.500   0.5916   0.16349   0.15842  -0.0328   0.1436   1.0000
  15.600   0.5991   0.16474   0.15968  -0.0324   0.1420   1.0000
  15.700   0.6113   0.16669   0.16166  -0.0318   0.1409   1.0000
  15.800   0.6416   0.17158   0.16658  -0.0299   0.1398   1.0000
  15.900   0.6270   0.17161   0.16660  -0.0315   0.1395   1.0000
  16.000   0.6096   0.17095   0.16592  -0.0332   0.1390   1.0000
  16.100   0.5940   0.17055   0.16551  -0.0351   0.1372   1.0000
  16.200   0.5902   0.17127   0.16622  -0.0359   0.1347   1.0000
  16.300   0.5906   0.17220   0.16716  -0.0363   0.1325   1.0000
  16.400   0.5931   0.17316   0.16814  -0.0365   0.1306   1.0000
  16.500   0.5983   0.17423   0.16922  -0.0363   0.1288   1.0000
  16.600   0.6105   0.17599   0.17100  -0.0355   0.1271   1.0000
  16.700   0.6421   0.18172   0.17676  -0.0334   0.1258   1.0000
  16.800   0.6284   0.18132   0.17634  -0.0350   0.1256   1.0000
  16.900   0.6126   0.18041   0.17542  -0.0367   0.1250   1.0000
  17.000   0.6000   0.18007   0.17508  -0.0385   0.1234   1.0000
  17.100   0.5970   0.18082   0.17582  -0.0394   0.1212   1.0000
  17.200   0.5974   0.18178   0.17679  -0.0399   0.1194   1.0000
  17.300   0.5989   0.18278   0.17780  -0.0402   0.1178   1.0000
  17.400   0.6015   0.18381   0.17884  -0.0404   0.1164   1.0000
  17.500   0.6053   0.18493   0.17997  -0.0404   0.1152   1.0000
  17.600   0.6114   0.18631   0.18136  -0.0402   0.1141   1.0000
  17.700   0.6257   0.18909   0.18417  -0.0392   0.1130   1.0000
  17.800   0.6389   0.19315   0.18824  -0.0387   0.1122   1.0000
  17.900   0.6262   0.19223   0.18730  -0.0402   0.1119   1.0000
  18.000   0.6143   0.19154   0.18660  -0.0419   0.1112   1.0000
  18.100   0.6075   0.19174   0.18680  -0.0434   0.1092   1.0000
  18.200   0.6068   0.19262   0.18768  -0.0440   0.1071   1.0000
  18.300   0.6080   0.19359   0.18866  -0.0444   0.1053   1.0000
  18.400   0.6102   0.19459   0.18967  -0.0447   0.1038   1.0000
  18.500   0.6134   0.19566   0.19075  -0.0448   0.1025   1.0000
  18.600   0.6176   0.19686   0.19197  -0.0448   0.1015   1.0000
  18.700   0.6238   0.19846   0.19358  -0.0445   0.1006   1.0000
  18.800   0.6355   0.20135   0.19650  -0.0438   0.0999   1.0000
  18.900   0.6498   0.20598   0.20113  -0.0432   0.0993   1.0000
  19.000   0.6392   0.20502   0.20016  -0.0446   0.0991   1.0000
  19.100   0.6293   0.20426   0.19939  -0.0462   0.0987   1.0000
  19.200   0.6216   0.20409   0.19921  -0.0477   0.0976   1.0000
  19.300   0.6194   0.20480   0.19993  -0.0487   0.0960   1.0000
  19.400   0.6197   0.20579   0.20092  -0.0493   0.0945   1.0000
  19.500   0.6208   0.20681   0.20195  -0.0498   0.0930   1.0000
  19.600   0.6227   0.20783   0.20298  -0.0501   0.0917   1.0000
  19.700   0.6253   0.20888   0.20404  -0.0503   0.0904   1.0000
  19.800   0.6291   0.21004   0.20521  -0.0503   0.0893   1.0000
  19.900   0.6350   0.21157   0.20675  -0.0501   0.0883   1.0000
  20.000   0.6478   0.21498   0.21020  -0.0491   0.0875   1.0000
