  6.40	  1.081	  0.021 
  6.50	  1.091	  0.021 
  6.60	  1.101	  0.021 
  6.70	  1.111	  0.021 
  6.80	  1.122	  0.021 
  6.90	  1.132	  0.022 
  7.00	  1.140	  0.022 
  7.10	  1.149	  0.022 
  7.20	  1.158	  0.022 
  7.30	  1.167	  0.022 
  7.40	  1.177	  0.022 
  7.50	  1.187	  0.022 
  7.60	  1.198	  0.023 
  7.70	  1.205	  0.023 
  7.80	  1.213	  0.023 
  7.90	  1.221	  0.023 
  8.00	  1.230	  0.024 
  8.10	  1.239	  0.024 
  8.20	  1.248	  0.024 
  8.30	  1.259	  0.024 
  8.40	  1.266	  0.025 
  8.50	  1.273	  0.025 
  8.60	  1.280	  0.025 
  8.70	  1.288	  0.025 
  8.80	  1.296	  0.025 
  8.90	  1.305	  0.026 
  9.00	  1.313	  0.026 
  9.10	  1.319	  0.026 
  9.20	  1.326	  0.027 
  9.30	  1.332	  0.027 
  9.40	  1.339	  0.027 
  9.50	  1.346	  0.027 
  9.60	  1.355	  0.028 
  9.70	  1.360	  0.028 
  9.80	  1.363	  0.028 
  9.90	  1.368	  0.029 
 10.00	  1.373	  0.029 
 10.10	  1.377	  0.029 
 10.20	  1.384	  0.030 
 10.30	  1.387	  0.030 
 10.40	  1.390	  0.031 
 10.50	  1.393	  0.031 
 10.60	  1.395	  0.032 
 10.70	  1.398	  0.032 
 10.80	  1.403	  0.033 
 10.90	  1.403	  0.033 
 11.00	  1.404	  0.034 
 11.10	  1.404	  0.034 
 11.20	  1.404	  0.035 
 11.30	  1.404	  0.036 
 11.40	  1.409	  0.037 
 11.50	  1.408	  0.037 
 11.60	  1.407	  0.038 
 11.70	  1.406	  0.039 
 11.80	  1.406	  0.039 
 11.90	  1.405	  0.040 
 12.00	  1.404	  0.041 
 12.10	  1.404	  0.042 
 12.20	  1.409	  0.043 
 12.30	  1.408	  0.044 
 12.40	  1.408	  0.045 
 12.50	  1.408	  0.046 
 12.60	  1.408	  0.047 
 12.70	  1.408	  0.048 
 12.80	  1.409	  0.049 
 12.90	  1.409	  0.049 
 13.00	  1.409	  0.050 
 13.10	  1.409	  0.051 
 13.20	  1.410	  0.053 
 13.30	  1.414	  0.054 
 13.40	  1.415	  0.057 
 13.50	  1.413	  0.058 
 13.60	  1.410	  0.059 
 13.70	  1.407	  0.060 
 13.80	  1.403	  0.062 
 13.90	  1.399	  0.063 
 14.00	  1.395	  0.065 
 14.10	  1.390	  0.066 
 14.20	  1.385	  0.068 
 14.30	  1.379	  0.070 
 14.40	  1.372	  0.072 
 14.50	  1.365	  0.074 
 14.60	  1.357	  0.076 
 14.70	  1.350	  0.079 
 14.80	  1.340	  0.081 
 14.90	  1.330	  0.084 
 15.00	  1.320	  0.087 
 15.10	  1.307	  0.090 
 15.20	  1.294	  0.093 
 15.30	  1.279	  0.097 
 15.40	  1.261	  0.101 
 15.50	  1.240	  0.107 
 15.60	  1.215	  0.113 
 15.70	  1.184	  0.121 
 15.80	  1.145	  0.131 
 15.90	  1.108	  0.142 
 16.00	  1.086	  0.151 
 16.10	  1.071	  0.158 
 16.20	  1.062	  0.163 
 16.30	  1.054	  0.168 
 16.40	  1.049	  0.173 
 16.50	  1.044	  0.177 
 16.60	  1.040	  0.181 
 16.70	  1.037	  0.185 
 16.80	  1.037	  0.188 
 16.90	  1.037	  0.191 
 17.00	  1.037	  0.194 
 17.10	  0.983	  0.217 
 17.20	  0.985	  0.219 
 17.30	  0.988	  0.220 
 17.40	  0.990	  0.222 
 17.50	  0.993	  0.224 
 17.60	  0.996	  0.226 
 17.70	  0.999	  0.228 
 17.80	  1.003	  0.230 
