  
       XFOIL         Version 6.99
  
 Calculated polar for: S4180                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  -4.700  -0.3654   0.08033   0.07538  -0.0077   1.0000   0.2716
  -4.600  -0.3638   0.07908   0.07417  -0.0049   1.0000   0.2740
  -4.500  -0.3636   0.07829   0.07341  -0.0034   1.0000   0.2778
  -4.400  -0.3685   0.07824   0.07336  -0.0075   1.0000   0.2872
  -4.300  -0.3678   0.07691   0.07207  -0.0045   1.0000   0.2892
  -4.200  -0.3670   0.07602   0.07122  -0.0023   1.0000   0.2934
  -4.100  -0.3688   0.07570   0.07090  -0.0057   1.0000   0.3037
  -4.000  -0.3685   0.07454   0.06978  -0.0027   1.0000   0.3063
  -3.900  -0.3678   0.07380   0.06908  -0.0011   1.0000   0.3120
  -3.800  -0.3685   0.07302   0.06831  -0.0021   1.0000   0.3218
  -3.700  -0.3680   0.07225   0.06757  -0.0000   1.0000   0.3271
  -3.600  -0.3678   0.07150   0.06684  -0.0010   1.0000   0.3378
  -3.500  -0.3674   0.07074   0.06611   0.0011   1.0000   0.3438
  -3.400  -0.3570   0.06954   0.06492   0.0004   0.9966   0.3596
  -3.300  -0.3432   0.06848   0.06384  -0.0025   0.9914   0.3849
  -3.000  -0.3134   0.06492   0.06034  -0.0003   0.9783   0.4382
  -2.800  -0.2942   0.06289   0.05835   0.0017   0.9697   0.4863
  -2.700  -0.2909   0.06216   0.05765   0.0037   0.9647   0.5149
  -2.600  -0.2823   0.06109   0.05661   0.0062   0.9606   0.5385
  -2.500  -0.2722   0.06002   0.05557   0.0085   0.9572   0.5696
  -2.300  -0.2624   0.05829   0.05388   0.0133   0.9477   0.6210
  -2.200   0.0078   0.03871   0.03057  -0.0808   0.9432   0.1514
  -2.100   0.0260   0.03767   0.02928  -0.0824   0.9383   0.1505
  -2.000   0.0449   0.03675   0.02812  -0.0840   0.9333   0.1503
  -1.900   0.0677   0.03586   0.02695  -0.0862   0.9291   0.1530
  -1.800   0.0889   0.03521   0.02590  -0.0879   0.9247   0.1568
  -1.700   0.1012   0.03459   0.02540  -0.0885   0.9191   0.1620
  -1.600   0.1221   0.03397   0.02461  -0.0902   0.9145   0.1689
  -1.500   0.1452   0.03328   0.02380  -0.0922   0.9108   0.1791
  -1.400   0.1544   0.03305   0.02345  -0.0920   0.9044   0.1870
  -1.300   0.1729   0.03253   0.02291  -0.0933   0.8996   0.2019
  -1.200   0.1959   0.03196   0.02227  -0.0951   0.8960   0.2230
  -1.100   0.2041   0.03179   0.02210  -0.0948   0.8900   0.2369
  -1.000   0.2197   0.03141   0.02178  -0.0955   0.8849   0.2577
  -0.900   0.2426   0.03091   0.02129  -0.0971   0.8811   0.2879
  -0.800   0.2549   0.03066   0.02114  -0.0973   0.8758   0.3125
  -0.700   0.2684   0.03033   0.02094  -0.0977   0.8705   0.3446
  -0.600   0.2883   0.02965   0.02063  -0.0989   0.8666   0.4097
  -0.500   0.2998   0.02793   0.02045  -0.0977   0.8645   0.6589
  -0.400   0.3072   0.02757   0.02014  -0.0963   0.8580   1.0000
  -0.300   0.3236   0.02780   0.02004  -0.0971   0.8526   1.0000
  -0.200   0.3478   0.02794   0.01990  -0.0990   0.8488   1.0000
  -0.100   0.3528   0.02831   0.02013  -0.0984   0.8422   1.0000
   0.000   0.3672   0.02855   0.02021  -0.0990   0.8369   1.0000
   0.100   0.3893   0.02867   0.02016  -0.1005   0.8331   1.0000
   0.200   0.3949   0.02907   0.02046  -0.1000   0.8271   1.0000
   0.300   0.4062   0.02935   0.02064  -0.1002   0.8217   1.0000
   0.400   0.4259   0.02946   0.02061  -0.1013   0.8176   1.0000
   0.500   0.4343   0.02982   0.02089  -0.1010   0.8121   1.0000
   0.600   0.4425   0.03017   0.02116  -0.1008   0.8064   1.0000
   0.700   0.4609   0.03029   0.02117  -0.1017   0.8024   1.0000
   0.800   0.4758   0.03050   0.02129  -0.1022   0.7984   1.0000
   0.900   0.4774   0.03104   0.02179  -0.1013   0.7918   1.0000
   1.000   0.4930   0.03120   0.02187  -0.1018   0.7875   1.0000
   1.100   0.5135   0.03121   0.02179  -0.1028   0.7843   1.0000
   1.200   0.5120   0.03191   0.02246  -0.1017   0.7774   1.0000
   1.300   0.5236   0.03219   0.02268  -0.1017   0.7729   1.0000
   1.400   0.5422   0.03222   0.02264  -0.1024   0.7694   1.0000
   1.500   0.5469   0.03277   0.02314  -0.1019   0.7640   1.0000
   1.600   0.5542   0.03320   0.02353  -0.1017   0.7586   1.0000
   1.700   0.5704   0.03329   0.02356  -0.1021   0.7547   1.0000
   1.800   0.5884   0.03331   0.02352  -0.1025   0.7516   1.0000
   1.900   0.5841   0.03425   0.02445  -0.1014   0.7447   1.0000
   2.000   0.5970   0.03448   0.02464  -0.1016   0.7405   1.0000
   2.100   0.6153   0.03445   0.02456  -0.1020   0.7373   1.0000
   2.200   0.6160   0.03523   0.02533  -0.1013   0.7314   1.0000
   2.300   0.6238   0.03568   0.02575  -0.1011   0.7265   1.0000
   2.400   0.6395   0.03575   0.02578  -0.1013   0.7230   1.0000
   2.500   0.6596   0.03561   0.02560  -0.1017   0.7204   1.0000
   2.600   0.6509   0.03692   0.02691  -0.1006   0.7131   1.0000
   2.700   0.6631   0.03716   0.02713  -0.1006   0.7089   1.0000
   2.800   0.6819   0.03704   0.02698  -0.1009   0.7059   1.0000
   2.900   0.6816   0.03799   0.02792  -0.1003   0.7002   1.0000
   3.000   0.6877   0.03856   0.02849  -0.1000   0.6952   1.0000
   3.100   0.7025   0.03864   0.02855  -0.1000   0.6917   1.0000
   3.200   0.7229   0.03839   0.02827  -0.1003   0.6891   1.0000
   3.300   0.7128   0.03997   0.02986  -0.0994   0.6819   1.0000
   3.400   0.7245   0.04023   0.03011  -0.0993   0.6777   1.0000
   3.500   0.7432   0.04004   0.02990  -0.0994   0.6746   1.0000
   3.600   0.7435   0.04106   0.03092  -0.0989   0.6694   1.0000
   3.700   0.7456   0.04192   0.03179  -0.0985   0.6641   1.0000
   3.800   0.7618   0.04187   0.03174  -0.0985   0.6604   1.0000
   3.900   0.7831   0.04145   0.03131  -0.0985   0.6577   1.0000
   4.000   0.7698   0.04342   0.03330  -0.0978   0.6505   1.0000
   4.100   0.7810   0.04370   0.03358  -0.0976   0.6463   1.0000
   4.200   0.8009   0.04335   0.03323  -0.0975   0.6432   1.0000
   4.300   0.7984   0.04464   0.03452  -0.0971   0.6376   1.0000
   4.400   0.8010   0.04553   0.03542  -0.0967   0.6322   1.0000
   4.500   0.8192   0.04528   0.03518  -0.0966   0.6286   1.0000
   4.600   0.8430   0.04455   0.03445  -0.0964   0.6261   1.0000
   4.700   0.8216   0.04732   0.03724  -0.0958   0.6183   1.0000
   4.800   0.8361   0.04731   0.03726  -0.0955   0.6141   1.0000
   4.900   0.8603   0.04650   0.03646  -0.0953   0.6112   1.0000
   5.000   0.8449   0.04890   0.03887  -0.0948   0.6041   1.0000
   5.100   0.8547   0.04927   0.03926  -0.0946   0.5994   1.0000
   5.200   0.8783   0.04845   0.03846  -0.0943   0.5962   1.0000
   5.300   0.8710   0.05025   0.04027  -0.0939   0.5902   1.0000
   5.400   0.8730   0.05124   0.04128  -0.0935   0.5846   1.0000
   5.500   0.8975   0.05028   0.04035  -0.0931   0.5810   1.0000
   5.600   0.9010   0.05122   0.04130  -0.0927   0.5760   1.0000
   5.700   0.8914   0.05320   0.04329  -0.0924   0.5695   1.0000
   5.800   0.9168   0.05212   0.04228  -0.0919   0.5657   1.0000
   5.900   0.9395   0.05122   0.04141  -0.0913   0.5621   1.0000
   6.000   0.9101   0.05506   0.04524  -0.0911   0.5540   1.0000
   6.100   0.9388   0.05364   0.04388  -0.0905   0.5501   1.0000
   6.200   0.9768   0.05119   0.04146  -0.0897   0.5475   1.0000
   6.300   0.9285   0.05695   0.04720  -0.0898   0.5383   1.0000
   6.400   0.9635   0.05487   0.04519  -0.0891   0.5343   1.0000
   6.600   0.9480   0.05871   0.04904  -0.0884   0.5222   1.0000
   6.700   0.9908   0.05574   0.04618  -0.0874   0.5184   1.0000
   6.800   0.9711   0.05888   0.04930  -0.0873   0.5117   1.0000
   6.900   0.9740   0.05976   0.05023  -0.0868   0.5057   1.0000
   7.000   1.0262   0.05557   0.04613  -0.0854   0.5022   1.0000
   7.100   0.9791   0.06164   0.05215  -0.0858   0.4945   1.0000
   7.200   1.0049   0.06018   0.05076  -0.0849   0.4891   1.0000
   7.300   1.0714   0.05415   0.04483  -0.0831   0.4859   1.0000
   7.400   0.9952   0.06359   0.05419  -0.0843   0.4770   1.0000
   7.500   1.0543   0.05838   0.04912  -0.0824   0.4724   1.0000
   7.600   1.0898   0.05550   0.04632  -0.0810   0.4678   1.0000
   7.700   1.0209   0.06441   0.05514  -0.0823   0.4597   1.0000
   7.800   1.1192   0.05435   0.04527  -0.0793   0.4555   1.0000
   7.900   1.0347   0.06524   0.05604  -0.0810   0.4477   1.0000
   8.000   1.1042   0.05830   0.04929  -0.0784   0.4422   1.0000
   8.100   1.1580   0.05319   0.04423  -0.0768   0.4365   1.0000
   8.200   1.0493   0.06711   0.05805  -0.0792   0.4298   1.0000
   8.300   1.2147   0.04889   0.03996  -0.0749   0.4227   1.0000
   8.400   1.1379   0.05868   0.04984  -0.0751   0.4167   1.0000
   8.500   1.2404   0.04800   0.03911  -0.0734   0.4079   1.0000
   8.600   1.1983   0.05367   0.04495  -0.0727   0.4020   1.0000
   8.700   1.2633   0.04744   0.03858  -0.0719   0.3927   1.0000
   8.800   1.2345   0.05156   0.04288  -0.0709   0.3869   1.0000
   8.900   1.2886   0.04658   0.03773  -0.0703   0.3766   1.0000
   9.000   1.2639   0.05019   0.04156  -0.0693   0.3710   1.0000
   9.100   1.3065   0.04664   0.03783  -0.0689   0.3609   1.0000
   9.200   1.2889   0.04942   0.04081  -0.0677   0.3551   1.0000
   9.300   1.3225   0.04681   0.03803  -0.0673   0.3450   1.0000
   9.400   1.3125   0.04875   0.04014  -0.0662   0.3388   1.0000
   9.500   1.3385   0.04706   0.03830  -0.0658   0.3293   1.0000
   9.600   1.3329   0.04857   0.03996  -0.0648   0.3230   1.0000
   9.700   1.3545   0.04742   0.03869  -0.0644   0.3140   1.0000
   9.800   1.3503   0.04877   0.04017  -0.0633   0.3079   1.0000
   9.900   1.3707   0.04782   0.03908  -0.0630   0.2991   1.0000
  10.000   1.3654   0.04929   0.04070  -0.0619   0.2936   1.0000
  10.100   1.3881   0.04831   0.03952  -0.0618   0.2850   1.0000
  10.200   1.3793   0.05015   0.04157  -0.0606   0.2806   1.0000
  10.300   1.4071   0.04879   0.03993  -0.0607   0.2713   1.0000
  10.400   1.3954   0.05084   0.04224  -0.0594   0.2678   1.0000
  10.500   1.3950   0.05190   0.04338  -0.0586   0.2628   1.0000
  10.600   1.4153   0.05136   0.04267  -0.0585   0.2553   1.0000
  10.700   1.4055   0.05327   0.04478  -0.0573   0.2522   1.0000
  10.800   1.4063   0.05431   0.04591  -0.0566   0.2478   1.0000
  10.900   1.4290   0.05388   0.04529  -0.0567   0.2410   1.0000
  11.000   1.4170   0.05594   0.04757  -0.0555   0.2391   1.0000
  11.100   1.4064   0.05790   0.04968  -0.0545   0.2370   1.0000
  11.200   1.4046   0.05921   0.05106  -0.0537   0.2337   1.0000
  11.300   1.4331   0.05833   0.05000  -0.0539   0.2262   1.0000
  11.400   1.4190   0.06053   0.05237  -0.0528   0.2251   1.0000
  11.500   1.4033   0.06275   0.05473  -0.0517   0.2244   1.0000
  11.600   1.3855   0.06517   0.05725  -0.0507   0.2242   1.0000
  11.700   1.3647   0.06810   0.06028  -0.0501   0.2244   1.0000
  11.800   1.3409   0.07168   0.06394  -0.0502   0.2251   1.0000
  11.900   1.3142   0.07604   0.06834  -0.0511   0.2260   1.0000
  12.000   1.2854   0.08122   0.07357  -0.0527   0.2270   1.0000
