  
       XFOIL         Version 6.99
  
 Calculated polar for: S4180                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  -2.500   0.2028   0.02211   0.01387  -0.1039   0.8605   0.0909
  -2.400   0.2138   0.02182   0.01341  -0.1035   0.8546   0.0941
  -2.300   0.2257   0.02111   0.01271  -0.1034   0.8507   0.0977
  -2.200   0.2376   0.02069   0.01226  -0.1031   0.8469   0.1019
  -2.100   0.2474   0.02038   0.01189  -0.1027   0.8402   0.1069
  -2.000   0.2586   0.01985   0.01136  -0.1023   0.8358   0.1134
  -1.900   0.2706   0.01957   0.01100  -0.1020   0.8323   0.1247
  -1.800   0.2797   0.01923   0.01078  -0.1016   0.8258   0.1352
  -1.700   0.2902   0.01891   0.01050  -0.1013   0.8208   0.1495
  -1.600   0.3012   0.01861   0.01023  -0.1009   0.8171   0.1657
  -1.500   0.3110   0.01843   0.01010  -0.1006   0.8112   0.1815
  -1.400   0.3211   0.01819   0.00991  -0.1002   0.8059   0.1973
  -1.300   0.3318   0.01789   0.00965  -0.0998   0.8020   0.2141
  -1.200   0.3420   0.01764   0.00946  -0.0994   0.7972   0.2324
  -1.100   0.3518   0.01740   0.00932  -0.0990   0.7913   0.2553
  -1.000   0.3619   0.01704   0.00912  -0.0985   0.7871   0.2883
  -0.900   0.3718   0.01649   0.00891  -0.0980   0.7839   0.3574
  -0.800   0.3774   0.01563   0.00902  -0.0970   0.7775   0.5847
  -0.700   0.3855   0.01466   0.00882  -0.0944   0.7733   1.0000
  -0.600   0.3968   0.01466   0.00862  -0.0940   0.7695   1.0000
  -0.500   0.4074   0.01475   0.00858  -0.0938   0.7641   1.0000
  -0.400   0.4180   0.01482   0.00853  -0.0936   0.7586   1.0000
  -0.300   0.4290   0.01484   0.00841  -0.0932   0.7546   1.0000
  -0.200   0.4398   0.01489   0.00835  -0.0929   0.7503   1.0000
  -0.100   0.4502   0.01499   0.00838  -0.0928   0.7442   1.0000
   0.000   0.4611   0.01503   0.00831  -0.0925   0.7399   1.0000
   0.100   0.4722   0.01504   0.00820  -0.0921   0.7366   1.0000
   0.200   0.4824   0.01518   0.00829  -0.0920   0.7303   1.0000
   0.300   0.4932   0.01524   0.00826  -0.0918   0.7256   1.0000
   0.400   0.5043   0.01526   0.00818  -0.0914   0.7219   1.0000
   0.500   0.5148   0.01537   0.00822  -0.0913   0.7169   1.0000
   0.600   0.5254   0.01546   0.00826  -0.0911   0.7116   1.0000
   0.700   0.5364   0.01550   0.00821  -0.0908   0.7076   1.0000
   0.800   0.5476   0.01553   0.00814  -0.0905   0.7045   1.0000
   0.900   0.5577   0.01570   0.00829  -0.0905   0.6982   1.0000
   1.000   0.5686   0.01577   0.00829  -0.0903   0.6938   1.0000
   1.100   0.5797   0.01580   0.00824  -0.0900   0.6903   1.0000
   1.200   0.5903   0.01593   0.00832  -0.0898   0.6855   1.0000
   1.300   0.6008   0.01604   0.00840  -0.0897   0.6804   1.0000
   1.400   0.6118   0.01610   0.00839  -0.0894   0.6765   1.0000
   1.500   0.6230   0.01614   0.00834  -0.0892   0.6734   1.0000
   1.600   0.6332   0.01632   0.00852  -0.0891   0.6677   1.0000
   1.700   0.6440   0.01641   0.00857  -0.0889   0.6632   1.0000
   1.800   0.6551   0.01647   0.00855  -0.0887   0.6597   1.0000
   1.900   0.6660   0.01656   0.00858  -0.0885   0.6561   1.0000
   2.000   0.6763   0.01673   0.00876  -0.0884   0.6506   1.0000
   2.100   0.6871   0.01682   0.00881  -0.0882   0.6465   1.0000
   2.200   0.6983   0.01688   0.00879  -0.0880   0.6432   1.0000
   2.300   0.7089   0.01702   0.00891  -0.0879   0.6389   1.0000
   2.400   0.7192   0.01717   0.00906  -0.0878   0.6339   1.0000
   2.500   0.7302   0.01726   0.00910  -0.0876   0.6301   1.0000
   2.600   0.7414   0.01732   0.00909  -0.0873   0.6270   1.0000
   2.700   0.7517   0.01750   0.00927  -0.0872   0.6224   1.0000
   2.800   0.7621   0.01765   0.00942  -0.0871   0.6176   1.0000
   2.900   0.7731   0.01773   0.00945  -0.0869   0.6139   1.0000
   3.000   0.7844   0.01779   0.00944  -0.0867   0.6109   1.0000
   3.100   0.7944   0.01799   0.00968  -0.0866   0.6061   1.0000
   3.200   0.8049   0.01814   0.00983  -0.0865   0.6015   1.0000
   3.300   0.8159   0.01822   0.00986  -0.0863   0.5979   1.0000
   3.400   0.8273   0.01829   0.00985  -0.0860   0.5950   1.0000
   3.500   0.8370   0.01851   0.01012  -0.0860   0.5899   1.0000
   3.600   0.8475   0.01865   0.01026  -0.0858   0.5854   1.0000
   3.700   0.8585   0.01873   0.01029  -0.0856   0.5819   1.0000
   3.800   0.8700   0.01879   0.01028  -0.0854   0.5790   1.0000
   3.900   0.8794   0.01903   0.01060  -0.0853   0.5736   1.0000
   4.000   0.8899   0.01916   0.01073  -0.0851   0.5692   1.0000
   4.100   0.9010   0.01923   0.01075  -0.0849   0.5657   1.0000
   4.200   0.9122   0.01932   0.01077  -0.0847   0.5626   1.0000
   4.300   0.9215   0.01956   0.01109  -0.0846   0.5570   1.0000
   4.400   0.9321   0.01967   0.01119  -0.0844   0.5528   1.0000
   4.500   0.9433   0.01972   0.01119  -0.0842   0.5494   1.0000
   4.600   0.9537   0.01987   0.01133  -0.0840   0.5453   1.0000
   4.700   0.9633   0.02007   0.01160  -0.0838   0.5401   1.0000
   4.800   0.9741   0.02015   0.01166  -0.0836   0.5360   1.0000
   4.900   0.9855   0.02020   0.01163  -0.0833   0.5328   1.0000
   5.000   0.9949   0.02042   0.01191  -0.0832   0.5276   1.0000
   5.100   1.0050   0.02056   0.01207  -0.0830   0.5228   1.0000
   5.200   1.0161   0.02061   0.01208  -0.0827   0.5190   1.0000
   5.300   1.0272   0.02069   0.01211  -0.0825   0.5153   1.0000
   5.400   1.0361   0.02092   0.01243  -0.0823   0.5096   1.0000
   5.500   1.0467   0.02100   0.01252  -0.0821   0.5051   1.0000
   5.600   1.0581   0.02103   0.01247  -0.0819   0.5016   1.0000
   5.700   1.0673   0.02125   0.01276  -0.0816   0.4962   1.0000
   5.800   1.0772   0.02138   0.01290  -0.0814   0.4912   1.0000
   5.900   1.0884   0.02141   0.01288  -0.0811   0.4872   1.0000
   6.000   1.0985   0.02155   0.01303  -0.0809   0.4825   1.0000
   6.100   1.1077   0.02172   0.01326  -0.0806   0.4768   1.0000
   6.200   1.1185   0.02176   0.01326  -0.0804   0.4724   1.0000
   6.300   1.1293   0.02184   0.01330  -0.0801   0.4681   1.0000
   6.400   1.1379   0.02204   0.01361  -0.0798   0.4619   1.0000
   6.500   1.1485   0.02208   0.01362  -0.0796   0.4572   1.0000
   6.600   1.1594   0.02214   0.01363  -0.0793   0.4528   1.0000
   6.700   1.1678   0.02233   0.01392  -0.0790   0.4463   1.0000
   6.800   1.1784   0.02236   0.01391  -0.0787   0.4413   1.0000
   6.900   1.1885   0.02246   0.01399  -0.0784   0.4362   1.0000
   7.000   1.1972   0.02261   0.01422  -0.0781   0.4298   1.0000
   7.100   1.2080   0.02262   0.01416  -0.0778   0.4248   1.0000
   7.200   1.2169   0.02277   0.01439  -0.0774   0.4186   1.0000
   7.300   1.2262   0.02286   0.01450  -0.0771   0.4124   1.0000
   7.400   1.2374   0.02286   0.01439  -0.0768   0.4077   1.0000
   7.500   1.2449   0.02307   0.01473  -0.0764   0.4002   1.0000
   7.600   1.2550   0.02310   0.01471  -0.0761   0.3944   1.0000
   7.700   1.2636   0.02325   0.01491  -0.0757   0.3878   1.0000
   7.800   1.2726   0.02333   0.01500  -0.0753   0.3810   1.0000
   7.900   1.2821   0.02342   0.01505  -0.0749   0.3748   1.0000
   8.000   1.2901   0.02357   0.01527  -0.0744   0.3672   1.0000
   8.100   1.3001   0.02362   0.01524  -0.0741   0.3612   1.0000
   8.200   1.3071   0.02382   0.01557  -0.0736   0.3529   1.0000
   8.300   1.3168   0.02389   0.01554  -0.0732   0.3467   1.0000
   8.400   1.3235   0.02411   0.01587  -0.0726   0.3379   1.0000
   8.600   1.3391   0.02444   0.01621  -0.0716   0.3221   1.0000
   8.700   1.3473   0.02460   0.01630  -0.0712   0.3148   1.0000
   8.800   1.3539   0.02484   0.01660  -0.0705   0.3058   1.0000
   8.900   1.3611   0.02508   0.01682  -0.0700   0.2976   1.0000
   9.000   1.3679   0.02533   0.01705  -0.0694   0.2891   1.0000
   9.100   1.3743   0.02565   0.01739  -0.0688   0.2801   1.0000
   9.200   1.3812   0.02593   0.01758  -0.0683   0.2723   1.0000
   9.300   1.3866   0.02632   0.01802  -0.0676   0.2629   1.0000
   9.400   1.3927   0.02669   0.01830  -0.0669   0.2552   1.0000
   9.500   1.3980   0.02710   0.01874  -0.0662   0.2466   1.0000
   9.600   1.4036   0.02755   0.01914  -0.0656   0.2390   1.0000
   9.700   1.4089   0.02799   0.01956  -0.0649   0.2312   1.0000
   9.800   1.4141   0.02850   0.02003  -0.0642   0.2241   1.0000
   9.900   1.4190   0.02898   0.02049  -0.0635   0.2170   1.0000
  10.000   1.4242   0.02952   0.02097  -0.0629   0.2106   1.0000
  10.100   1.4289   0.03004   0.02153  -0.0622   0.2040   1.0000
  10.200   1.4351   0.03061   0.02195  -0.0617   0.1985   1.0000
  10.300   1.4388   0.03117   0.02262  -0.0609   0.1926   1.0000
  10.400   1.4442   0.03170   0.02310  -0.0603   0.1874   1.0000
  10.500   1.4500   0.03234   0.02369  -0.0598   0.1827   1.0000
  10.600   1.4541   0.03293   0.02435  -0.0590   0.1778   1.0000
  10.700   1.4596   0.03348   0.02484  -0.0585   0.1735   1.0000
  10.800   1.4664   0.03415   0.02543  -0.0581   0.1694   1.0000
  10.900   1.4695   0.03476   0.02617  -0.0572   0.1655   1.0000
  11.000   1.4740   0.03534   0.02675  -0.0566   0.1616   1.0000
  11.100   1.4814   0.03593   0.02723  -0.0562   0.1580   1.0000
  11.200   1.4874   0.03667   0.02800  -0.0558   0.1547   1.0000
  11.300   1.4902   0.03732   0.02876  -0.0550   0.1517   1.0000
  11.400   1.4948   0.03794   0.02944  -0.0543   0.1487   1.0000
  11.500   1.5019   0.03854   0.02998  -0.0540   0.1457   1.0000
  11.600   1.5147   0.03939   0.03068  -0.0544   0.1423   1.0000
  11.700   1.5149   0.04006   0.03153  -0.0532   0.1403   1.0000
  11.800   1.5164   0.04075   0.03233  -0.0523   0.1381   1.0000
  11.900   1.5195   0.04141   0.03305  -0.0516   0.1357   1.0000
  12.000   1.5250   0.04203   0.03367  -0.0511   0.1333   1.0000
  12.100   1.5375   0.04271   0.03422  -0.0514   0.1304   1.0000
  12.200   1.5461   0.04370   0.03522  -0.0514   0.1281   1.0000
  12.300   1.5455   0.04446   0.03614  -0.0502   0.1267   1.0000
  12.400   1.5455   0.04527   0.03707  -0.0493   0.1252   1.0000
  12.500   1.5466   0.04607   0.03797  -0.0484   0.1235   1.0000
  12.600   1.5492   0.04684   0.03881  -0.0478   0.1218   1.0000
  12.700   1.5540   0.04756   0.03956  -0.0473   0.1200   1.0000
  12.800   1.5645   0.04823   0.04016  -0.0474   0.1178   1.0000
  12.900   1.5799   0.04944   0.04129  -0.0481   0.1153   1.0000
  13.000   1.5760   0.05031   0.04232  -0.0469   0.1145   1.0000
  13.100   1.5727   0.05126   0.04342  -0.0458   0.1136   1.0000
  13.200   1.5701   0.05227   0.04456  -0.0449   0.1126   1.0000
  13.300   1.5681   0.05331   0.04571  -0.0441   0.1116   1.0000
  13.400   1.5669   0.05437   0.04688  -0.0435   0.1105   1.0000
  13.500   1.5657   0.05545   0.04806  -0.0428   0.1095   1.0000
  13.600   1.5649   0.05652   0.04922  -0.0423   0.1085   1.0000
  13.700   1.5653   0.05756   0.05032  -0.0418   0.1074   1.0000
  13.800   1.5681   0.05848   0.05128  -0.0415   0.1062   1.0000
  13.900   1.5795   0.05920   0.05193  -0.0415   0.1045   1.0000
  14.000   1.5939   0.06067   0.05334  -0.0419   0.1026   1.0000
  14.100   1.5858   0.06200   0.05481  -0.0411   0.1023   1.0000
  14.200   1.5776   0.06342   0.05638  -0.0405   0.1019   1.0000
  14.300   1.5695   0.06495   0.05805  -0.0400   0.1015   1.0000
  14.400   1.5611   0.06660   0.05984  -0.0396   0.1012   1.0000
  14.500   1.5522   0.06835   0.06173  -0.0394   0.1008   1.0000
  14.600   1.5433   0.07022   0.06372  -0.0393   0.1005   1.0000
  14.700   1.5339   0.07221   0.06585  -0.0394   0.1001   1.0000
  14.800   1.5241   0.07434   0.06810  -0.0396   0.0999   1.0000
  14.900   1.5136   0.07660   0.07049  -0.0400   0.0996   1.0000
  15.000   1.5024   0.07902   0.07303  -0.0405   0.0994   1.0000
  15.100   1.4904   0.08166   0.07578  -0.0412   0.0993   1.0000
  15.200   1.4773   0.08452   0.07877  -0.0422   0.0992   1.0000
  15.300   1.4631   0.08760   0.08197  -0.0434   0.0993   1.0000
  15.400   1.4474   0.09107   0.08556  -0.0449   0.0994   1.0000
  15.500   1.4301   0.09488   0.08949  -0.0467   0.0996   1.0000
  15.600   1.4109   0.09917   0.09388  -0.0489   0.0999   1.0000
  15.700   1.3901   0.10396   0.09879  -0.0515   0.1004   1.0000
  15.800   1.3678   0.10924   0.10416  -0.0546   0.1009   1.0000
  15.900   1.3437   0.11529   0.11029  -0.0582   0.1015   1.0000
  16.000   1.3182   0.12202   0.11710  -0.0624   0.1021   1.0000
  16.100   1.2922   0.12951   0.12462  -0.0670   0.1027   1.0000
  16.400   0.8305   0.19940   0.19489  -0.1056   0.1602   1.0000
  16.500   0.8369   0.20077   0.19628  -0.1055   0.1588   1.0000
  16.600   0.8458   0.20240   0.19794  -0.1051   0.1578   1.0000
  16.700   0.8624   0.20533   0.20091  -0.1041   0.1569   1.0000
  16.800   0.8638   0.20762   0.20320  -0.1047   0.1563   1.0000
  16.900   0.8411   0.20726   0.20283  -0.1082   0.1550   1.0000
  17.000   0.8341   0.20812   0.20370  -0.1097   0.1518   1.0000
  17.100   0.8354   0.20953   0.20512  -0.1105   0.1497   1.0000
  17.200   0.8386   0.21055   0.20616  -0.1107   0.1472   1.0000
  17.300   0.8424   0.21168   0.20731  -0.1107   0.1459   1.0000
  17.400   0.8500   0.21312   0.20878  -0.1105   0.1445   1.0000
  17.500   0.8597   0.21511   0.21081  -0.1100   0.1436   1.0000
  17.600   0.8765   0.21873   0.21447  -0.1088   0.1429   1.0000
  17.700   0.8724   0.22020   0.21594  -0.1100   0.1425   1.0000
  17.800   0.8545   0.21987   0.21559  -0.1130   0.1416   1.0000
  17.900   0.8467   0.22083   0.21655  -0.1151   0.1389   1.0000
  18.000   0.8469   0.22211   0.21785  -0.1159   0.1371   1.0000
  18.100   0.8484   0.22335   0.21911  -0.1164   0.1351   1.0000
  18.200   0.8511   0.22454   0.22032  -0.1166   0.1334   1.0000
  18.300   0.8559   0.22584   0.22165  -0.1167   0.1319   1.0000
  18.400   0.8617   0.22730   0.22313  -0.1166   0.1308   1.0000
  18.500   0.8761   0.23002   0.22588  -0.1154   0.1296   1.0000
  18.600   0.8894   0.23406   0.22995  -0.1147   0.1291   1.0000
  18.700   0.8751   0.23369   0.22956  -0.1171   0.1287   1.0000
  18.800   0.8625   0.23388   0.22975  -0.1199   0.1273   1.0000
  18.900   0.8594   0.23498   0.23086  -0.1211   0.1253   1.0000
  19.000   0.8601   0.23643   0.23233  -0.1219   0.1234   1.0000
  19.100   0.8620   0.23793   0.23384  -0.1227   0.1218   1.0000
  19.200   0.8646   0.23928   0.23522  -0.1231   0.1202   1.0000
  19.300   0.8674   0.24054   0.23649  -0.1233   0.1191   1.0000
  19.400   0.8722   0.24185   0.23784  -0.1231   0.1178   1.0000
  19.500   0.8788   0.24374   0.23976  -0.1231   0.1170   1.0000
  19.600   0.8971   0.24808   0.24415  -0.1213   0.1160   1.0000
  19.700   0.8952   0.24981   0.24588  -0.1224   0.1156   1.0000
  19.800   0.8837   0.24964   0.24570  -0.1248   0.1152   1.0000
  19.900   0.8749   0.25016   0.24621  -0.1271   0.1136   1.0000
  20.000   0.8738   0.25154   0.24761  -0.1282   0.1114   1.0000
