  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2415                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  -3.700  -0.3422   0.02222   0.01351  -0.0328   0.9572   0.3273
  -3.600  -0.3231   0.02206   0.01347  -0.0345   0.9549   0.3414
  -3.500  -0.3117   0.02190   0.01338  -0.0347   0.9500   0.3531
  -3.400  -0.2971   0.02176   0.01328  -0.0354   0.9458   0.3677
  -3.300  -0.2798   0.02161   0.01319  -0.0367   0.9426   0.3840
  -3.200  -0.2612   0.02143   0.01313  -0.0382   0.9401   0.4010
  -3.100  -0.2480   0.02128   0.01309  -0.0386   0.9360   0.4159
  -3.000  -0.2364   0.02113   0.01304  -0.0388   0.9309   0.4311
  -2.900  -0.2204   0.02097   0.01298  -0.0397   0.9274   0.4497
  -2.800  -0.2023   0.02080   0.01292  -0.0410   0.9247   0.4703
  -2.700  -0.1829   0.02064   0.01286  -0.0425   0.9226   0.4933
  -2.500  -0.1627   0.02042   0.01283  -0.0420   0.9118   0.5303
  -2.400  -0.1455   0.02026   0.01278  -0.0430   0.9089   0.5553
  -2.300  -0.1271   0.02008   0.01275  -0.0441   0.9067   0.5800
  -2.200  -0.1149   0.01999   0.01276  -0.0441   0.9024   0.6023
  -2.100  -0.1061   0.01991   0.01278  -0.0434   0.8965   0.6234
  -2.000  -0.0905   0.01978   0.01274  -0.0439   0.8932   0.6495
  -1.900  -0.0731   0.01964   0.01271  -0.0447   0.8908   0.6748
  -1.800  -0.0547   0.01951   0.01268  -0.0455   0.8889   0.7004
  -1.700  -0.0466   0.01950   0.01274  -0.0445   0.8833   0.7207
  -1.600  -0.0359   0.01947   0.01278  -0.0440   0.8782   0.7418
  -1.500  -0.0205   0.01938   0.01274  -0.0442   0.8752   0.7645
  -1.400  -0.0041   0.01928   0.01268  -0.0445   0.8727   0.7863
  -1.300   0.0135   0.01920   0.01263  -0.0449   0.8708   0.8062
  -1.200   0.0209   0.01928   0.01275  -0.0437   0.8647   0.8227
  -1.100   0.0335   0.01931   0.01280  -0.0433   0.8601   0.8392
  -1.000   0.0508   0.01928   0.01278  -0.0437   0.8571   0.8553
  -0.900   0.0707   0.01924   0.01273  -0.0445   0.8549   0.8703
  -0.800   0.0917   0.01918   0.01264  -0.0456   0.8530   0.8848
  -0.700   0.1086   0.01924   0.01269  -0.0461   0.8487   0.8974
  -0.600   0.1271   0.01933   0.01277  -0.0470   0.8435   0.9081
  -0.500   0.1481   0.01930   0.01270  -0.0484   0.8401   0.9198
  -0.400   0.1786   0.01924   0.01260  -0.0514   0.8379   0.9269
  -0.300   0.2033   0.01913   0.01244  -0.0534   0.8356   0.9367
  -0.200   0.2373   0.01899   0.01225  -0.0572   0.8338   0.9416
  -0.100   0.2577   0.01908   0.01232  -0.0589   0.8269   0.9504
   0.000   0.2868   0.01896   0.01217  -0.0621   0.8228   0.9563
   0.100   0.3160   0.01878   0.01194  -0.0652   0.8193   0.9624
   0.200   0.3424   0.01857   0.01169  -0.0678   0.8163   0.9692
   0.300   0.3679   0.01852   0.01161  -0.0706   0.8100   0.9756
   0.400   0.3923   0.01839   0.01145  -0.0731   0.8045   0.9827
   0.500   0.4198   0.01814   0.01115  -0.0760   0.8001   0.9883
   0.600   0.4455   0.01793   0.01090  -0.0787   0.7956   0.9944
   0.700   0.4686   0.01784   0.01080  -0.0813   0.7881   1.0000
   0.800   0.4767   0.01772   0.01063  -0.0808   0.7827   1.0000
   0.900   0.4862   0.01756   0.01041  -0.0805   0.7784   1.0000
   1.000   0.4910   0.01762   0.01047  -0.0797   0.7704   1.0000
   1.100   0.4993   0.01753   0.01034  -0.0792   0.7649   1.0000
   1.200   0.5092   0.01740   0.01014  -0.0789   0.7607   1.0000
   1.300   0.5145   0.01747   0.01022  -0.0782   0.7532   1.0000
   1.400   0.5226   0.01743   0.01014  -0.0776   0.7476   1.0000
   1.500   0.5324   0.01733   0.00998  -0.0773   0.7432   1.0000
   1.600   0.5387   0.01740   0.01004  -0.0766   0.7366   1.0000
   1.700   0.5461   0.01740   0.01002  -0.0760   0.7306   1.0000
   1.800   0.5556   0.01735   0.00991  -0.0756   0.7261   1.0000
   1.900   0.5637   0.01737   0.00990  -0.0750   0.7208   1.0000
   2.000   0.5702   0.01744   0.00996  -0.0743   0.7143   1.0000
   2.100   0.5792   0.01742   0.00990  -0.0738   0.7093   1.0000
   2.200   0.5898   0.01737   0.00978  -0.0735   0.7054   1.0000
   2.300   0.5950   0.01751   0.00995  -0.0727   0.6985   1.0000
   2.400   0.6032   0.01754   0.00995  -0.0721   0.6931   1.0000
   2.500   0.6133   0.01751   0.00986  -0.0717   0.6888   1.0000
   2.600   0.6209   0.01760   0.00993  -0.0711   0.6833   1.0000
   2.700   0.6279   0.01769   0.01002  -0.0704   0.6773   1.0000
   2.800   0.6372   0.01770   0.00999  -0.0700   0.6725   1.0000
   2.900   0.6483   0.01769   0.00990  -0.0697   0.6687   1.0000
   3.000   0.6534   0.01785   0.01010  -0.0688   0.6620   1.0000
   3.100   0.6618   0.01791   0.01015  -0.0682   0.6567   1.0000
   3.200   0.6721   0.01792   0.01009  -0.0679   0.6524   1.0000
   3.300   0.6803   0.01801   0.01017  -0.0673   0.6473   1.0000
   3.400   0.6871   0.01813   0.01030  -0.0666   0.6413   1.0000
   3.500   0.6964   0.01818   0.01031  -0.0661   0.6364   1.0000
   3.600   0.7077   0.01819   0.01024  -0.0659   0.6324   1.0000
   3.700   0.7134   0.01836   0.01045  -0.0650   0.6263   1.0000
   3.800   0.7215   0.01845   0.01053  -0.0644   0.6208   1.0000
   3.900   0.7318   0.01848   0.01051  -0.0640   0.6163   1.0000
   4.000   0.7411   0.01857   0.01056  -0.0636   0.6116   1.0000
   4.100   0.7474   0.01871   0.01075  -0.0627   0.6054   1.0000
   4.200   0.7565   0.01878   0.01078  -0.0623   0.6004   1.0000
   4.300   0.7679   0.01881   0.01074  -0.0621   0.5962   1.0000
   4.400   0.7742   0.01898   0.01094  -0.0612   0.5903   1.0000
   4.500   0.7820   0.01908   0.01105  -0.0606   0.5846   1.0000
   4.600   0.7924   0.01913   0.01103  -0.0602   0.5799   1.0000
   4.700   0.8021   0.01922   0.01110  -0.0599   0.5752   1.0000
   4.800   0.8082   0.01938   0.01130  -0.0590   0.5689   1.0000
   4.900   0.8175   0.01945   0.01134  -0.0585   0.5637   1.0000
   5.000   0.8292   0.01950   0.01130  -0.0583   0.5593   1.0000
   5.100   0.8348   0.01968   0.01154  -0.0574   0.5532   1.0000
   5.200   0.8429   0.01978   0.01164  -0.0568   0.5475   1.0000
   5.300   0.8538   0.01983   0.01161  -0.0565   0.5426   1.0000
   5.500   0.8687   0.02010   0.01193  -0.0551   0.5310   1.0000
   5.600   0.8788   0.02016   0.01194  -0.0547   0.5258   1.0000
   5.700   0.8889   0.02026   0.01198  -0.0544   0.5208   1.0000
   5.800   0.8947   0.02042   0.01221  -0.0534   0.5143   1.0000
   5.900   0.9040   0.02050   0.01225  -0.0529   0.5088   1.0000
   6.000   0.9159   0.02056   0.01221  -0.0528   0.5040   1.0000
   6.100   0.9206   0.02075   0.01249  -0.0517   0.4972   1.0000
   6.200   0.9294   0.02083   0.01256  -0.0512   0.4913   1.0000
   6.300   0.9412   0.02089   0.01251  -0.0511   0.4864   1.0000
   6.400   0.9462   0.02107   0.01279  -0.0500   0.4796   1.0000
   6.500   0.9548   0.02116   0.01286  -0.0495   0.4735   1.0000
   6.600   0.9664   0.02123   0.01281  -0.0493   0.4684   1.0000
   6.700   0.9714   0.02141   0.01309  -0.0483   0.4615   1.0000
   6.800   0.9799   0.02150   0.01316  -0.0477   0.4553   1.0000
   6.900   0.9914   0.02157   0.01311  -0.0476   0.4500   1.0000
   7.000   0.9959   0.02175   0.01342  -0.0464   0.4428   1.0000
   7.100   1.0047   0.02184   0.01347  -0.0459   0.4365   1.0000
   7.200   1.0144   0.02194   0.01350  -0.0455   0.4308   1.0000
   7.300   1.0198   0.02211   0.01374  -0.0445   0.4236   1.0000
   7.400   1.0290   0.02218   0.01376  -0.0440   0.4174   1.0000
   7.500   1.0366   0.02233   0.01391  -0.0433   0.4109   1.0000
   7.600   1.0431   0.02247   0.01408  -0.0425   0.4038   1.0000
   7.700   1.0529   0.02255   0.01406  -0.0421   0.3978   1.0000
   7.800   1.0581   0.02273   0.01432  -0.0411   0.3904   1.0000
   7.900   1.0657   0.02284   0.01441  -0.0404   0.3836   1.0000
   8.000   1.0737   0.02298   0.01450  -0.0398   0.3772   1.0000
   8.100   1.0793   0.02315   0.01471  -0.0388   0.3695   1.0000
   8.200   1.0879   0.02325   0.01473  -0.0383   0.3632   1.0000
   8.300   1.0929   0.02346   0.01500  -0.0373   0.3555   1.0000
   8.400   1.0999   0.02360   0.01510  -0.0365   0.3484   1.0000
   8.500   1.1065   0.02380   0.01527  -0.0357   0.3414   1.0000
   8.600   1.1119   0.02398   0.01547  -0.0348   0.3337   1.0000
   8.700   1.1197   0.02417   0.01556  -0.0342   0.3272   1.0000
   8.800   1.1237   0.02441   0.01588  -0.0330   0.3191   1.0000
   8.900   1.1307   0.02460   0.01598  -0.0323   0.3123   1.0000
   9.000   1.1351   0.02487   0.01629  -0.0312   0.3045   1.0000
   9.100   1.1407   0.02510   0.01647  -0.0303   0.2974   1.0000
   9.200   1.1459   0.02539   0.01674  -0.0294   0.2901   1.0000
   9.300   1.1505   0.02565   0.01700  -0.0284   0.2827   1.0000
   9.400   1.1563   0.02596   0.01721  -0.0276   0.2760   1.0000
   9.500   1.1597   0.02626   0.01757  -0.0264   0.2683   1.0000
   9.600   1.1657   0.02657   0.01776  -0.0256   0.2620   1.0000
   9.700   1.1687   0.02693   0.01818  -0.0244   0.2547   1.0000
   9.800   1.1732   0.02725   0.01845  -0.0234   0.2481   1.0000
   9.900   1.1776   0.02764   0.01880  -0.0225   0.2417   1.0000
  10.000   1.1807   0.02799   0.01917  -0.0213   0.2350   1.0000
  10.100   1.1867   0.02839   0.01942  -0.0207   0.2293   1.0000
  10.200   1.1885   0.02880   0.01992  -0.0193   0.2230   1.0000
  10.300   1.1919   0.02916   0.02025  -0.0183   0.2173   1.0000
  10.400   1.1970   0.02961   0.02060  -0.0175   0.2119   1.0000
  10.500   1.1980   0.03003   0.02109  -0.0160   0.2065   1.0000
  10.600   1.2013   0.03043   0.02146  -0.0150   0.2014   1.0000
  10.700   1.2070   0.03092   0.02185  -0.0144   0.1965   1.0000
  10.800   1.2080   0.03138   0.02240  -0.0130   0.1916   1.0000
  10.900   1.2112   0.03182   0.02281  -0.0120   0.1870   1.0000
  11.000   1.2190   0.03234   0.02316  -0.0117   0.1824   1.0000
  11.100   1.2190   0.03285   0.02380  -0.0103   0.1783   1.0000
  11.200   1.2217   0.03334   0.02431  -0.0093   0.1741   1.0000
  11.300   1.2269   0.03381   0.02470  -0.0087   0.1702   1.0000
  11.400   1.2328   0.03440   0.02524  -0.0082   0.1662   1.0000
  11.500   1.2338   0.03496   0.02590  -0.0070   0.1626   1.0000
  11.600   1.2370   0.03547   0.02642  -0.0062   0.1590   1.0000
  11.700   1.2432   0.03596   0.02683  -0.0057   0.1556   1.0000
  11.800   1.2498   0.03660   0.02742  -0.0053   0.1522   1.0000
  11.900   1.2504   0.03721   0.02815  -0.0042   0.1493   1.0000
  12.000   1.2533   0.03779   0.02877  -0.0034   0.1462   1.0000
  12.100   1.2584   0.03830   0.02924  -0.0028   0.1433   1.0000
  12.200   1.2721   0.03890   0.02963  -0.0033   0.1397   1.0000
  12.300   1.2703   0.03958   0.03047  -0.0020   0.1377   1.0000
  12.400   1.2708   0.04025   0.03125  -0.0010   0.1353   1.0000
  12.500   1.2735   0.04088   0.03192  -0.0002   0.1329   1.0000
  12.600   1.2789   0.04143   0.03244   0.0002   0.1304   1.0000
  12.700   1.2920   0.04194   0.03279  -0.0001   0.1275   1.0000
  12.800   1.2956   0.04274   0.03365   0.0005   0.1255   1.0000
  12.900   1.2942   0.04352   0.03456   0.0016   0.1238   1.0000
  13.000   1.2946   0.04427   0.03542   0.0025   0.1219   1.0000
  13.100   1.2968   0.04497   0.03615   0.0032   0.1200   1.0000
  13.200   1.3020   0.04556   0.03673   0.0036   0.1180   1.0000
  13.300   1.3135   0.04605   0.03710   0.0035   0.1158   1.0000
  13.400   1.3234   0.04690   0.03792   0.0035   0.1137   1.0000
  13.500   1.3204   0.04780   0.03895   0.0045   0.1126   1.0000
  13.600   1.3188   0.04870   0.03998   0.0054   0.1113   1.0000
  13.700   1.3178   0.04960   0.04098   0.0062   0.1100   1.0000
  13.800   1.3181   0.05046   0.04191   0.0069   0.1086   1.0000
  13.900   1.3199   0.05124   0.04273   0.0074   0.1072   1.0000
  14.000   1.3255   0.05187   0.04335   0.0077   0.1057   1.0000
  14.100   1.3484   0.05230   0.04354   0.0069   0.1032   1.0000
  14.200   1.3462   0.05340   0.04475   0.0077   0.1023   1.0000
  14.300   1.3406   0.05453   0.04603   0.0086   0.1016   1.0000
  14.400   1.3355   0.05571   0.04735   0.0094   0.1009   1.0000
  14.500   1.3309   0.05692   0.04868   0.0102   0.1001   1.0000
  14.600   1.3269   0.05813   0.05001   0.0108   0.0993   1.0000
  14.700   1.3238   0.05933   0.05130   0.0113   0.0985   1.0000
  14.800   1.3219   0.06047   0.05251   0.0117   0.0976   1.0000
  14.900   1.3202   0.06160   0.05372   0.0121   0.0967   1.0000
  15.000   1.3198   0.06265   0.05481   0.0124   0.0958   1.0000
  15.100   1.3218   0.06356   0.05573   0.0127   0.0948   1.0000
  15.200   1.3336   0.06396   0.05605   0.0128   0.0934   1.0000
  15.300   1.3460   0.06489   0.05690   0.0128   0.0920   1.0000
  15.400   1.3363   0.06652   0.05866   0.0132   0.0917   1.0000
  15.500   1.3263   0.06826   0.06055   0.0136   0.0915   1.0000
  15.600   1.3161   0.07010   0.06253   0.0138   0.0913   1.0000
  15.700   1.3055   0.07206   0.06462   0.0138   0.0910   1.0000
  15.800   1.2944   0.07415   0.06683   0.0138   0.0908   1.0000
  15.900   1.2829   0.07636   0.06918   0.0135   0.0907   1.0000
  16.000   1.2706   0.07873   0.07167   0.0132   0.0905   1.0000
  16.100   1.2577   0.08126   0.07433   0.0126   0.0904   1.0000
  16.200   1.2437   0.08400   0.07719   0.0119   0.0904   1.0000
  16.300   1.2288   0.08697   0.08028   0.0109   0.0904   1.0000
  16.400   1.2129   0.09018   0.08361   0.0097   0.0904   1.0000
  16.500   1.1958   0.09370   0.08726   0.0082   0.0905   1.0000
  16.600   1.1772   0.09762   0.09129   0.0064   0.0907   1.0000
  16.700   1.1572   0.10197   0.09575   0.0043   0.0910   1.0000
  16.800   1.1355   0.10681   0.10070   0.0017   0.0913   1.0000
  16.900   1.1122   0.11224   0.10623  -0.0013   0.0917   1.0000
  17.000   1.0874   0.11829   0.11237  -0.0048   0.0920   1.0000
  17.300   0.5771   0.17797   0.17267  -0.0261   0.1541   1.0000
  17.400   0.5898   0.18122   0.17592  -0.0258   0.1534   1.0000
  17.500   0.5694   0.18010   0.17479  -0.0276   0.1528   1.0000
  17.600   0.5529   0.17961   0.17430  -0.0294   0.1503   1.0000
  17.700   0.5513   0.18036   0.17506  -0.0301   0.1476   1.0000
  17.800   0.5530   0.18123   0.17594  -0.0304   0.1455   1.0000
  17.900   0.5561   0.18216   0.17688  -0.0305   0.1439   1.0000
  18.000   0.5605   0.18319   0.17791  -0.0306   0.1426   1.0000
  18.100   0.5670   0.18443   0.17917  -0.0304   0.1415   1.0000
  18.200   0.5777   0.18637   0.18112  -0.0299   0.1406   1.0000
  18.300   0.6031   0.19143   0.18621  -0.0288   0.1398   1.0000
  18.400   0.5834   0.18993   0.18469  -0.0305   0.1394   1.0000
  18.500   0.5652   0.18890   0.18366  -0.0326   0.1379   1.0000
  18.600   0.5611   0.18948   0.18424  -0.0336   0.1352   1.0000
  18.700   0.5621   0.19036   0.18513  -0.0340   0.1330   1.0000
  18.800   0.5646   0.19126   0.18604  -0.0342   0.1312   1.0000
  18.900   0.5683   0.19222   0.18701  -0.0343   0.1298   1.0000
  19.000   0.5733   0.19334   0.18814  -0.0343   0.1288   1.0000
  19.100   0.5802   0.19481   0.18963  -0.0341   0.1279   1.0000
  19.200   0.5911   0.19718   0.19201  -0.0336   0.1272   1.0000
  19.300   0.6053   0.20103   0.19586  -0.0332   0.1267   1.0000
  19.400   0.5874   0.19944   0.19427  -0.0350   0.1262   1.0000
  19.500   0.5746   0.19892   0.19375  -0.0369   0.1245   1.0000
  19.600   0.5727   0.19968   0.19452  -0.0377   0.1223   1.0000
  19.700   0.5736   0.20059   0.19544  -0.0382   0.1205   1.0000
  19.800   0.5759   0.20151   0.19637  -0.0385   0.1188   1.0000
  19.900   0.5793   0.20247   0.19733  -0.0386   0.1174   1.0000
  20.000   0.5841   0.20356   0.19843  -0.0386   0.1163   1.0000
