  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2415                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.075 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  -6.600  -0.6878   0.03331   0.02421  -0.0218   1.0000   0.1645
  -6.500  -0.6817   0.03278   0.02353  -0.0212   1.0000   0.1674
  -6.400  -0.6760   0.03221   0.02270  -0.0205   1.0000   0.1704
  -6.300  -0.6686   0.03161   0.02217  -0.0201   1.0000   0.1730
  -6.200  -0.6611   0.03128   0.02191  -0.0197   1.0000   0.1757
  -6.100  -0.6538   0.03096   0.02158  -0.0192   1.0000   0.1788
  -6.000  -0.6466   0.03058   0.02113  -0.0187   1.0000   0.1825
  -5.900  -0.6396   0.03015   0.02048  -0.0182   1.0000   0.1864
  -5.800  -0.6315   0.02968   0.02009  -0.0179   1.0000   0.1896
  -5.700  -0.6237   0.02941   0.01989  -0.0175   1.0000   0.1930
  -5.600  -0.6160   0.02913   0.01958  -0.0171   1.0000   0.1971
  -5.500  -0.6084   0.02880   0.01910  -0.0167   1.0000   0.2018
  -5.400  -0.6004   0.02841   0.01872  -0.0164   1.0000   0.2058
  -5.300  -0.5925   0.02818   0.01858  -0.0160   1.0000   0.2099
  -5.200  -0.5847   0.02794   0.01832  -0.0157   1.0000   0.2147
  -5.100  -0.5770   0.02768   0.01786  -0.0153   1.0000   0.2203
  -5.000  -0.5689   0.02735   0.01770  -0.0150   1.0000   0.2246
  -4.900  -0.5612   0.02718   0.01757  -0.0146   1.0000   0.2298
  -4.800  -0.5533   0.02696   0.01723  -0.0143   1.0000   0.2361
  -4.700  -0.5453   0.02668   0.01702  -0.0140   1.0000   0.2412
  -4.600  -0.5376   0.02652   0.01693  -0.0136   1.0000   0.2469
  -4.500  -0.5298   0.02636   0.01665  -0.0133   1.0000   0.2541
  -4.400  -0.5219   0.02612   0.01653  -0.0130   1.0000   0.2599
  -4.300  -0.5142   0.02598   0.01643  -0.0127   1.0000   0.2665
  -4.200  -0.5062   0.02582   0.01618  -0.0125   1.0000   0.2744
  -4.100  -0.4986   0.02566   0.01616  -0.0121   1.0000   0.2808
  -4.000  -0.4908   0.02555   0.01601  -0.0119   1.0000   0.2893
  -3.900  -0.4830   0.02538   0.01592  -0.0116   1.0000   0.2966
  -3.800  -0.4753   0.02528   0.01585  -0.0113   1.0000   0.3051
  -3.700  -0.4607   0.02516   0.01579  -0.0123   0.9979   0.3161
  -3.600  -0.4410   0.02509   0.01574  -0.0142   0.9945   0.3307
  -3.500  -0.4225   0.02502   0.01572  -0.0159   0.9909   0.3452
  -3.400  -0.4049   0.02491   0.01573  -0.0173   0.9870   0.3592
  -3.300  -0.3858   0.02483   0.01574  -0.0191   0.9835   0.3752
  -3.200  -0.3678   0.02475   0.01574  -0.0206   0.9798   0.3918
  -3.100  -0.3519   0.02464   0.01572  -0.0217   0.9752   0.4084
  -3.000  -0.3334   0.02457   0.01575  -0.0232   0.9715   0.4270
  -2.900  -0.3140   0.02454   0.01583  -0.0249   0.9683   0.4471
  -2.800  -0.3014   0.02443   0.01581  -0.0254   0.9629   0.4646
  -2.700  -0.2846   0.02436   0.01586  -0.0265   0.9587   0.4853
  -2.600  -0.2653   0.02433   0.01595  -0.0281   0.9555   0.5090
  -2.500  -0.2522   0.02426   0.01599  -0.0285   0.9505   0.5300
  -2.400  -0.2380   0.02419   0.01603  -0.0291   0.9455   0.5535
  -2.300  -0.2206   0.02414   0.01613  -0.0301   0.9417   0.5787
  -2.200  -0.2010   0.02412   0.01624  -0.0314   0.9388   0.6074
  -2.100  -0.1942   0.02407   0.01629  -0.0306   0.9322   0.6288
  -2.000  -0.1801   0.02403   0.01639  -0.0308   0.9277   0.6551
  -1.900  -0.1629   0.02402   0.01650  -0.0315   0.9243   0.6844
  -1.800  -0.1503   0.02404   0.01661  -0.0314   0.9198   0.7112
  -1.700  -0.1420   0.02405   0.01673  -0.0304   0.9138   0.7346
  -1.600  -0.1277   0.02408   0.01683  -0.0303   0.9096   0.7625
  -1.500  -0.1108   0.02414   0.01697  -0.0306   0.9065   0.7902
  -1.400  -0.1021   0.02425   0.01714  -0.0295   0.9012   0.8130
  -1.300  -0.0917   0.02436   0.01729  -0.0287   0.8958   0.8365
  -1.200  -0.0741   0.02448   0.01741  -0.0291   0.8921   0.8620
  -1.100  -0.0490   0.02465   0.01757  -0.0307   0.8895   0.8848
  -1.000  -0.0167   0.02484   0.01772  -0.0338   0.8878   0.9051
  -0.900   0.0015   0.02509   0.01794  -0.0349   0.8817   0.9226
  -0.800   0.0358   0.02528   0.01808  -0.0388   0.8785   0.9383
  -0.700   0.0801   0.02541   0.01813  -0.0445   0.8767   0.9507
  -0.600   0.1333   0.02542   0.01805  -0.0520   0.8757   0.9592
  -0.500   0.1802   0.02530   0.01787  -0.0585   0.8745   0.9691
  -0.400   0.2281   0.02507   0.01758  -0.0652   0.8732   0.9771
  -0.300   0.2738   0.02474   0.01719  -0.0715   0.8718   0.9851
  -0.200   0.3181   0.02434   0.01674  -0.0776   0.8704   0.9930
  -0.100   0.3483   0.02415   0.01653  -0.0816   0.8644   1.0000
   0.000   0.3571   0.02400   0.01635  -0.0816   0.8579   1.0000
   0.100   0.3735   0.02370   0.01601  -0.0827   0.8540   1.0000
   0.200   0.3795   0.02365   0.01593  -0.0821   0.8473   1.0000
   0.300   0.3857   0.02359   0.01585  -0.0815   0.8403   1.0000
   0.400   0.4007   0.02332   0.01554  -0.0822   0.8362   1.0000
   0.500   0.4112   0.02318   0.01537  -0.0822   0.8312   1.0000
   0.700   0.4259   0.02306   0.01520  -0.0811   0.8188   1.0000
   0.800   0.4422   0.02276   0.01486  -0.0818   0.8156   1.0000
   0.900   0.4385   0.02305   0.01514  -0.0797   0.8064   1.0000
   1.000   0.4502   0.02289   0.01496  -0.0796   0.8016   1.0000
   1.100   0.4652   0.02263   0.01467  -0.0800   0.7982   1.0000
   1.200   0.4654   0.02286   0.01488  -0.0784   0.7905   1.0000
   1.300   0.4738   0.02282   0.01481  -0.0779   0.7849   1.0000
   1.400   0.4875   0.02261   0.01457  -0.0780   0.7811   1.0000
   1.500   0.4960   0.02259   0.01453  -0.0775   0.7761   1.0000
   1.600   0.4980   0.02279   0.01472  -0.0761   0.7688   1.0000
   1.700   0.5098   0.02266   0.01455  -0.0760   0.7645   1.0000
   1.800   0.5246   0.02243   0.01429  -0.0762   0.7612   1.0000
   1.900   0.5243   0.02276   0.01462  -0.0745   0.7536   1.0000
   2.000   0.5329   0.02275   0.01459  -0.0740   0.7483   1.0000
   2.100   0.5462   0.02258   0.01438  -0.0740   0.7445   1.0000
   2.200   0.5561   0.02257   0.01434  -0.0736   0.7400   1.0000
   2.300   0.5576   0.02286   0.01463  -0.0721   0.7328   1.0000
   2.400   0.5687   0.02278   0.01452  -0.0718   0.7283   1.0000
   2.500   0.5832   0.02258   0.01429  -0.0719   0.7249   1.0000
   2.600   0.5855   0.02288   0.01460  -0.0706   0.7182   1.0000
   2.700   0.5926   0.02298   0.01468  -0.0698   0.7126   1.0000
   2.800   0.6053   0.02286   0.01453  -0.0697   0.7085   1.0000
   2.900   0.6206   0.02266   0.01427  -0.0699   0.7053   1.0000
   3.000   0.6188   0.02314   0.01478  -0.0681   0.6975   1.0000
   3.100   0.6287   0.02314   0.01476  -0.0677   0.6926   1.0000
   3.200   0.6427   0.02299   0.01457  -0.0677   0.6888   1.0000
   3.300   0.6490   0.02317   0.01476  -0.0668   0.6834   1.0000
   3.400   0.6540   0.02339   0.01498  -0.0658   0.6771   1.0000
   3.500   0.6658   0.02333   0.01489  -0.0656   0.6727   1.0000
   3.600   0.6809   0.02316   0.01466  -0.0657   0.6691   1.0000
   3.700   0.6818   0.02357   0.01511  -0.0643   0.6622   1.0000
   3.800   0.6903   0.02365   0.01518  -0.0636   0.6568   1.0000
   3.900   0.7039   0.02353   0.01502  -0.0636   0.6527   1.0000
   4.000   0.7134   0.02362   0.01509  -0.0631   0.6479   1.0000
   4.100   0.7167   0.02393   0.01544  -0.0619   0.6413   1.0000
   4.200   0.7279   0.02391   0.01539  -0.0616   0.6365   1.0000
   4.300   0.7430   0.02376   0.01517  -0.0618   0.6327   1.0000
   4.400   0.7451   0.02414   0.01560  -0.0604   0.6261   1.0000
   4.500   0.7532   0.02426   0.01572  -0.0597   0.6204   1.0000
   4.600   0.7669   0.02415   0.01556  -0.0597   0.6161   1.0000
   4.700   0.7760   0.02427   0.01567  -0.0592   0.6110   1.0000
   4.800   0.7800   0.02457   0.01600  -0.0580   0.6045   1.0000
   4.900   0.7918   0.02454   0.01595  -0.0578   0.5995   1.0000
   5.000   0.8075   0.02438   0.01571  -0.0581   0.5955   1.0000
   5.100   0.8080   0.02484   0.01625  -0.0565   0.5884   1.0000
   5.200   0.8177   0.02490   0.01630  -0.0560   0.5828   1.0000
   5.300   0.8325   0.02477   0.01609  -0.0561   0.5783   1.0000
   5.400   0.8368   0.02508   0.01645  -0.0550   0.5720   1.0000
   5.500   0.8444   0.02523   0.01661  -0.0543   0.5659   1.0000
   5.600   0.8583   0.02513   0.01646  -0.0543   0.5610   1.0000
   5.700   0.8658   0.02532   0.01666  -0.0536   0.5552   1.0000
   5.800   0.8717   0.02555   0.01692  -0.0527   0.5487   1.0000
   5.900   0.8848   0.02548   0.01679  -0.0526   0.5434   1.0000
   6.000   0.8943   0.02559   0.01688  -0.0521   0.5379   1.0000
   6.100   0.8992   0.02586   0.01720  -0.0511   0.5310   1.0000
   6.200   0.9118   0.02580   0.01709  -0.0510   0.5255   1.0000
   6.300   0.9218   0.02590   0.01716  -0.0505   0.5199   1.0000
   6.400   0.9265   0.02616   0.01750  -0.0495   0.5128   1.0000
   6.500   0.9392   0.02610   0.01737  -0.0493   0.5071   1.0000
   6.600   0.9482   0.02624   0.01749  -0.0488   0.5011   1.0000
   6.700   0.9537   0.02647   0.01777  -0.0478   0.4941   1.0000
   6.800   0.9669   0.02638   0.01761  -0.0478   0.4883   1.0000
   6.900   0.9736   0.02660   0.01785  -0.0469   0.4818   1.0000
   7.000   0.9808   0.02676   0.01803  -0.0462   0.4748   1.0000
   7.100   0.9951   0.02665   0.01782  -0.0462   0.4691   1.0000
   7.200   0.9987   0.02697   0.01822  -0.0450   0.4618   1.0000
   7.300   1.0078   0.02703   0.01827  -0.0445   0.4550   1.0000
   7.400   1.0208   0.02700   0.01813  -0.0444   0.4490   1.0000
   7.500   1.0236   0.02732   0.01855  -0.0431   0.4414   1.0000
   7.600   1.0351   0.02728   0.01844  -0.0429   0.4348   1.0000
   7.700   1.0420   0.02748   0.01866  -0.0421   0.4278   1.0000
   7.800   1.0488   0.02763   0.01882  -0.0412   0.4204   1.0000
   7.900   1.0626   0.02756   0.01861  -0.0413   0.4141   1.0000
   8.000   1.0643   0.02790   0.01909  -0.0398   0.4062   1.0000
   8.100   1.0750   0.02789   0.01900  -0.0395   0.3993   1.0000
   8.200   1.0808   0.02812   0.01925  -0.0386   0.3919   1.0000
   8.300   1.0877   0.02825   0.01937  -0.0377   0.3844   1.0000
   8.400   1.0978   0.02831   0.01935  -0.0374   0.3774   1.0000
   8.500   1.1014   0.02858   0.01969  -0.0361   0.3695   1.0000
   8.600   1.1138   0.02855   0.01950  -0.0360   0.3625   1.0000
   8.700   1.1152   0.02891   0.02000  -0.0345   0.3545   1.0000
   8.800   1.1246   0.02897   0.01996  -0.0341   0.3472   1.0000
   8.900   1.1290   0.02927   0.02029  -0.0330   0.3396   1.0000
   9.000   1.1357   0.02943   0.02042  -0.0322   0.3319   1.0000
   9.100   1.1424   0.02967   0.02061  -0.0314   0.3245   1.0000
   9.200   1.1468   0.02994   0.02090  -0.0303   0.3167   1.0000
   9.300   1.1558   0.03013   0.02096  -0.0299   0.3095   1.0000
   9.400   1.1578   0.03051   0.02143  -0.0285   0.3018   1.0000
   9.500   1.1684   0.03066   0.02139  -0.0283   0.2946   1.0000
   9.600   1.1686   0.03113   0.02200  -0.0267   0.2872   1.0000
   9.700   1.1762   0.03136   0.02213  -0.0261   0.2800   1.0000
   9.800   1.1798   0.03180   0.02258  -0.0250   0.2731   1.0000
   9.900   1.1843   0.03214   0.02292  -0.0240   0.2661   1.0000
  10.000   1.1920   0.03250   0.02315  -0.0235   0.2595   1.0000
  10.100   1.1931   0.03298   0.02372  -0.0221   0.2529   1.0000
  10.200   1.2021   0.03328   0.02386  -0.0217   0.2464   1.0000
  10.300   1.2038   0.03383   0.02449  -0.0204   0.2404   1.0000
  10.400   1.2075   0.03426   0.02492  -0.0194   0.2344   1.0000
  10.500   1.2178   0.03466   0.02513  -0.0193   0.2283   1.0000
  10.600   1.2167   0.03525   0.02589  -0.0177   0.2231   1.0000
  10.700   1.2217   0.03568   0.02629  -0.0169   0.2176   1.0000
  10.800   1.2315   0.03617   0.02662  -0.0168   0.2121   1.0000
  10.900   1.2303   0.03679   0.02739  -0.0152   0.2075   1.0000
  11.000   1.2346   0.03727   0.02787  -0.0143   0.2027   1.0000
  11.100   1.2481   0.03778   0.02814  -0.0147   0.1973   1.0000
  11.200   1.2454   0.03845   0.02900  -0.0130   0.1936   1.0000
  11.300   1.2468   0.03903   0.02964  -0.0118   0.1896   1.0000
  11.400   1.2557   0.03948   0.02998  -0.0116   0.1851   1.0000
  11.500   1.2637   0.04017   0.03060  -0.0113   0.1809   1.0000
  11.600   1.2614   0.04085   0.03144  -0.0097   0.1779   1.0000
  11.700   1.2626   0.04147   0.03212  -0.0085   0.1746   1.0000
  11.800   1.2710   0.04196   0.03253  -0.0082   0.1707   1.0000
  11.900   1.2838   0.04270   0.03314  -0.0087   0.1666   1.0000
  12.000   1.2795   0.04344   0.03405  -0.0068   0.1644   1.0000
  12.100   1.2782   0.04417   0.03489  -0.0054   0.1618   1.0000
  12.200   1.2807   0.04483   0.03558  -0.0045   0.1591   1.0000
  12.300   1.2930   0.04534   0.03596  -0.0048   0.1555   1.0000
  12.400   1.3032   0.04623   0.03680  -0.0049   0.1524   1.0000
  12.500   1.2983   0.04708   0.03781  -0.0032   0.1508   1.0000
  12.600   1.2953   0.04795   0.03880  -0.0018   0.1489   1.0000
  12.700   1.2943   0.04877   0.03970  -0.0007   0.1468   1.0000
  12.800   1.2970   0.04948   0.04045   0.0001   0.1446   1.0000
  12.900   1.3111   0.04999   0.04083  -0.0003   0.1415   1.0000
  13.000   1.3213   0.05102   0.04180  -0.0005   0.1390   1.0000
  13.100   1.3141   0.05203   0.04298   0.0012   0.1380   1.0000
  13.200   1.3078   0.05310   0.04420   0.0026   0.1369   1.0000
  13.300   1.3026   0.05420   0.04543   0.0039   0.1357   1.0000
  13.400   1.2989   0.05528   0.04661   0.0049   0.1343   1.0000
  13.500   1.2972   0.05629   0.04769   0.0058   0.1328   1.0000
  13.600   1.2977   0.05719   0.04864   0.0064   0.1312   1.0000
  13.700   1.3064   0.05779   0.04919   0.0066   0.1291   1.0000
  14.000   1.3066   0.06135   0.05289   0.0082   0.1255   1.0000
  14.100   1.2960   0.06288   0.05456   0.0093   0.1250   1.0000
  14.200   1.2850   0.06453   0.05635   0.0101   0.1246   1.0000
  14.300   1.2736   0.06629   0.05824   0.0108   0.1242   1.0000
  14.400   1.2616   0.06818   0.06027   0.0114   0.1239   1.0000
  14.500   1.2488   0.07024   0.06245   0.0117   0.1236   1.0000
  14.600   1.2351   0.07248   0.06481   0.0119   0.1234   1.0000
  14.700   1.2203   0.07494   0.06741   0.0118   0.1233   1.0000
  14.800   1.2039   0.07769   0.07028   0.0115   0.1234   1.0000
  14.900   1.1856   0.08079   0.07351   0.0109   0.1236   1.0000
  15.000   1.1653   0.08433   0.07716   0.0099   0.1239   1.0000
  15.100   1.1430   0.08834   0.08129   0.0084   0.1244   1.0000
  15.200   1.1189   0.09290   0.08595   0.0066   0.1250   1.0000
  15.300   1.0933   0.09803   0.09117   0.0042   0.1256   1.0000
  15.400   1.0669   0.10370   0.09691   0.0015   0.1263   1.0000
