AeroDyn airfoil file Created with QBlade v0.963 64bit on 07.12.2018 at 12:21:44 Compatible with AeroDyn v13.0.
Polar "T1_Re0.120_M0.00_N9.0 360 M" on Foil "T1_Re0.120_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
13.80          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.97           Angle of attack for zero Cn for linear Cn curve (deg)
6.32314        Cn slope for zero lift for linear Cn curve (1/rad)
-1.0628        Cn at stall value for positive angle of attack for linear Cn curve
-1.0687        Cn at stall value for negative angle of attack for linear Cn curve
7.50           Angle of attack for minimum CD (deg)
0.0205         Minimum CD value
-31.00	 -0.758	  0.444 
-30.00	 -0.742	  0.418 
-29.00	 -0.724	  0.394 
-28.00	 -0.707	  0.370 
-27.00	 -0.688	  0.346 
-26.00	 -0.669	  0.324 
-25.00	 -0.650	  0.301 
-24.00	 -0.629	  0.280 
-23.00	 -0.609	  0.259 
-22.00	 -0.587	  0.238 
-21.00	 -0.565	  0.219 
-20.00	 -0.543	  0.200 
-19.00	 -0.520	  0.181 
-18.00	 -0.497	  0.164 
-17.00	 -0.474	  0.148 
-16.00	 -0.450	  0.132 
-15.00	 -0.428	  0.117 
-14.00	 -0.408	  0.102 
-13.00	 -0.399	  0.089 
-12.00	 -0.442	  0.073 
-11.00	 -0.831	  0.043 
-10.00	 -1.121	  0.033 
 -9.90	 -1.116	  0.033 
 -9.80	 -1.111	  0.033 
 -9.70	 -1.106	  0.033 
 -9.60	 -1.100	  0.032 
 -9.50	 -1.095	  0.032 
 -9.40	 -1.089	  0.032 
 -9.30	 -1.083	  0.032 
 -9.20	 -1.077	  0.031 
 -9.10	 -1.071	  0.031 
 -9.00	 -1.065	  0.031 
 -8.90	 -1.059	  0.030 
 -8.80	 -1.053	  0.030 
 -8.70	 -1.046	  0.030 
 -8.60	 -1.039	  0.029 
 -8.50	 -1.031	  0.029 
 -8.40	 -1.024	  0.029 
 -8.30	 -1.016	  0.029 
 -8.20	 -1.009	  0.029 
 -8.10	 -1.001	  0.029 
 -8.00	 -0.993	  0.028 
 -7.90	 -0.985	  0.028 
 -7.80	 -0.977	  0.028 
 -7.70	 -0.970	  0.027 
 -7.60	 -0.963	  0.027 
 -7.50	 -0.955	  0.027 
 -7.40	 -0.946	  0.027 
 -7.30	 -0.938	  0.027 
 -7.20	 -0.930	  0.027 
 -7.10	 -0.921	  0.027 
 -7.00	 -0.913	  0.027 
 -6.90	 -0.904	  0.027 
 -6.80	 -0.895	  0.026 
 -6.70	 -0.887	  0.026 
 -6.60	 -0.879	  0.026 
 -6.50	 -0.871	  0.026 
 -6.40	 -0.862	  0.026 
 -6.30	 -0.854	  0.025 
 -6.20	 -0.845	  0.025 
 -6.10	 -0.836	  0.025 
 -6.00	 -0.827	  0.025 
 -5.90	 -0.818	  0.025 
 -5.80	 -0.809	  0.025 
 -5.70	 -0.799	  0.025 
 -5.60	 -0.791	  0.025 
 -5.50	 -0.783	  0.025 
 -5.40	 -0.774	  0.025 
 -5.30	 -0.766	  0.025 
 -5.20	 -0.757	  0.025 
 -5.10	 -0.748	  0.025 
 -5.00	 -0.739	  0.025 
 -4.90	 -0.730	  0.025 
 -4.80	 -0.721	  0.025 
 -4.70	 -0.711	  0.025 
 -4.60	 -0.702	  0.025 
 -4.50	 -0.636	  0.026 
 -4.40	 -0.623	  0.026 
 -4.30	 -0.608	  0.027 
 -4.20	 -0.591	  0.027 
 -4.10	 -0.572	  0.028 
 -4.00	 -0.562	  0.027 
 -3.90	 -0.551	  0.027 
 -3.80	 -0.540	  0.027 
 -3.70	 -0.529	  0.027 
 -3.60	 -0.517	  0.027 
 -3.50	 -0.503	  0.028 
 -3.40	 -0.489	  0.028 
 -3.30	 -0.473	  0.028 
 -3.20	 -0.456	  0.029 
 -3.10	 -0.437	  0.029 
 -3.00	 -0.432	  0.029 
 -2.90	 -0.427	  0.028 
 -2.80	 -0.419	  0.028 
 -2.70	 -0.409	  0.028 
 -2.60	 -0.397	  0.029 
 -2.50	 -0.383	  0.029 
 -2.40	 -0.367	  0.029 
 -2.30	 -0.350	  0.029 
 -2.20	 -0.331	  0.030 
 -2.10	 -0.311	  0.030 
 -2.00	 -0.311	  0.030 
 -1.90	 -0.304	  0.030 
 -1.80	 -0.297	  0.030 
 -1.70	 -0.289	  0.030 
 -1.60	 -0.279	  0.030 
 -1.50	 -0.269	  0.030 
 -1.40	 -0.257	  0.030 
 -1.30	 -0.245	  0.031 
 -1.20	 -0.231	  0.031 
 -1.10	 -0.215	  0.031 
 -1.00	 -0.197	  0.032 
 -0.90	 -0.177	  0.032 
 -0.80	 -0.156	  0.032 
 -0.70	 -0.169	  0.032 
 -0.60	 -0.164	  0.032 
 -0.50	 -0.156	  0.032 
 -0.40	 -0.147	  0.032 
 -0.30	 -0.137	  0.032 
 -0.20	 -0.125	  0.033 
 -0.10	 -0.113	  0.033 
  0.00	 -0.100	  0.033 
  0.10	 -0.085	  0.033 
  0.20	 -0.068	  0.033 
  0.30	 -0.049	  0.034 
  0.40	 -0.028	  0.034 
  0.50	 -0.006	  0.034 
  0.60	 -0.028	  0.034 
  0.70	 -0.024	  0.034 
  0.80	 -0.017	  0.034 
  0.90	 -0.007	  0.034 
  1.00	  0.003	  0.034 
  1.10	  0.014	  0.034 
  1.20	  0.027	  0.034 
  1.30	  0.042	  0.034 
  1.40	  0.058	  0.035 
  1.50	  0.075	  0.035 
  1.60	  0.094	  0.035 
  1.70	  0.114	  0.035 
  1.80	  0.135	  0.035 
  1.90	  0.113	  0.035 
  2.00	  0.117	  0.035 
  2.10	  0.123	  0.035 
  2.20	  0.132	  0.035 
  2.30	  0.142	  0.035 
  2.40	  0.154	  0.035 
  2.50	  0.169	  0.035 
  2.60	  0.184	  0.035 
  2.70	  0.201	  0.035 
  2.80	  0.219	  0.035 
  2.90	  0.236	  0.035 
  3.00	  0.254	  0.034 
  3.10	  0.274	  0.034 
  3.20	  0.273	  0.035 
  3.30	  0.272	  0.035 
  3.40	  0.271	  0.035 
  3.50	  0.280	  0.035 
  3.60	  0.292	  0.035 
  3.70	  0.305	  0.034 
  3.80	  0.319	  0.034 
  3.90	  0.334	  0.034 
  4.00	  0.350	  0.033 
  4.10	  0.368	  0.033 
  4.20	  0.387	  0.033 
  4.30	  0.406	  0.032 
  4.40	  0.426	  0.032 
  4.50	  0.446	  0.031 
  4.60	  0.449	  0.032 
  4.70	  0.451	  0.032 
  4.80	  0.453	  0.032 
  4.90	  0.456	  0.032 
  5.00	  0.469	  0.032 
  5.10	  0.484	  0.031 
  5.20	  0.500	  0.030 
  5.30	  0.517	  0.029 
  5.40	  0.536	  0.029 
  5.50	  0.556	  0.028 
  5.60	  0.578	  0.027 
  5.70	  0.601	  0.026 
  5.80	  0.625	  0.026 
  5.90	  0.612	  0.027 
  6.00	  0.599	  0.027 
  6.10	  0.617	  0.027 
  6.20	  0.639	  0.026 
  6.30	  0.663	  0.025 
  6.40	  0.686	  0.024 
  6.50	  0.711	  0.023 
  6.60	  0.745	  0.022 
  6.70	  0.730	  0.023 
  6.80	  0.728	  0.023 
  6.90	  0.738	  0.022 
  7.00	  0.761	  0.022 
  7.10	  0.798	  0.021 
  7.20	  0.792	  0.021 
  7.30	  0.794	  0.021 
  7.40	  0.810	  0.021 
  7.50	  0.829	  0.021 
  7.60	  0.829	  0.021 
  7.70	  0.837	  0.021 
  7.80	  0.852	  0.021 
  7.90	  0.852	  0.021 
  8.00	  0.855	  0.021 
  8.10	  0.862	  0.021 
  8.20	  0.863	  0.021 
  8.30	  0.866	  0.021 
  8.40	  0.871	  0.021 
  8.50	  0.874	  0.021 
  8.60	  0.877	  0.022 
  8.70	  0.881	  0.022 
  8.80	  0.885	  0.022 
  8.90	  0.889	  0.023 
  9.00	  0.893	  0.023 
  9.10	  0.895	  0.023 
  9.20	  0.899	  0.024 
  9.30	  0.900	  0.024 
  9.40	  0.901	  0.024 
  9.50	  0.905	  0.025 
  9.60	  0.909	  0.025 
  9.70	  0.912	  0.025 
  9.80	  0.914	  0.026 
  9.90	  0.921	  0.026 
 10.00	  0.926	  0.026 
 10.10	  0.930	  0.027 
 10.20	  0.933	  0.028 
 10.30	  0.940	  0.028 
 10.40	  0.946	  0.029 
 10.50	  0.949	  0.029 
 10.60	  0.955	  0.030 
 10.70	  0.962	  0.031 
 10.80	  0.968	  0.031 
 10.90	  0.974	  0.032 
 11.00	  0.978	  0.033 
 11.10	  0.987	  0.034 
 11.20	  0.993	  0.034 
 11.30	  0.998	  0.035 
 11.40	  1.003	  0.035 
 11.50	  1.006	  0.036 
 11.60	  1.010	  0.037 
 11.70	  1.019	  0.038 
 11.80	  1.024	  0.038 
 11.90	  1.031	  0.039 
 12.00	  1.038	  0.040 
 12.10	  1.044	  0.040 
 12.20	  1.049	  0.041 
 12.30	  1.055	  0.042 
 12.40	  1.060	  0.043 
 12.50	  1.066	  0.043 
 12.60	  1.081	  0.046 
 12.70	  1.086	  0.046 
 12.80	  1.090	  0.047 
 12.90	  1.095	  0.048 
 13.00	  1.100	  0.049 
 13.10	  1.104	  0.050 
 13.20	  1.108	  0.051 
 13.30	  1.111	  0.052 
 13.40	  1.113	  0.053 
 13.50	  1.115	  0.055 
 13.60	  1.116	  0.056 
 13.70	  1.117	  0.057 
 13.80	  1.117	  0.059 
 13.90	  1.117	  0.060 
 14.00	  1.115	  0.061 
 14.10	  1.113	  0.063 
 14.20	  1.111	  0.064 
 14.30	  1.109	  0.066 
 14.40	  1.106	  0.068 
 14.50	  1.103	  0.069 
 14.60	  1.099	  0.071 
 14.70	  1.095	  0.072 
 14.80	  1.091	  0.074 
 14.90	  1.087	  0.076 
 15.00	  1.083	  0.078 
 15.10	  1.077	  0.080 
 15.20	  1.071	  0.082 
 15.30	  1.065	  0.084 
 15.40	  1.057	  0.086 
 15.50	  1.048	  0.089 
 15.60	  1.037	  0.092 
 15.70	  1.018	  0.096 
 15.80	  0.979	  0.104 
 15.90	  0.917	  0.117 
 16.00	  0.853	  0.134 
 16.10	  0.822	  0.145 
 16.20	  0.810	  0.151 
 16.30	  0.803	  0.155 
 16.40	  0.798	  0.159 
 16.50	  0.794	  0.163 
 16.60	  0.792	  0.166 
 16.70	  0.794	  0.169 
 16.80	  0.799	  0.171 
 16.90	  0.804	  0.172 
 17.00	  0.767	  0.192 
 17.10	  0.775	  0.193 
 17.20	  0.787	  0.194 
 17.30	  0.794	  0.197 
 17.40	  0.785	  0.205 
 17.50	  0.786	  0.208 
 17.60	  0.788	  0.210 
 17.70	  0.789	  0.212 
 17.80	  0.791	  0.214 
 17.90	  0.793	  0.216 
 18.00	  0.794	  0.218 
 18.10	  0.796	  0.221 
 18.20	  0.798	  0.222 
 18.30	  0.799	  0.224 
 18.40	  0.801	  0.226 
 18.50	  0.801	  0.227 
 18.60	  0.797	  0.227 
 18.70	  0.792	  0.227 
 18.80	  0.792	  0.229 
 18.90	  0.794	  0.231 
 19.00	  0.796	  0.233 
 19.10	  0.798	  0.234 
 19.20	  0.801	  0.236 
 19.30	  0.804	  0.238 
 19.40	  0.807	  0.240 
 19.50	  0.810	  0.241 
 19.60	  0.813	  0.243 
 19.70	  0.817	  0.245 
 19.80	  0.821	  0.246 
 19.90	  0.825	  0.248 
 20.00	  0.830	  0.249 
 21.00	  0.824	  0.187 
 22.00	  0.830	  0.207 
 23.00	  0.834	  0.228 
 24.00	  0.839	  0.250 
 25.00	  0.843	  0.273 
 26.00	  0.847	  0.296 
 27.00	  0.851	  0.320 
 28.00	  0.855	  0.345 
 29.00	  0.858	  0.370 
 30.00	  0.862	  0.396 
 31.00	  0.865	  0.423 
 32.00	  0.868	  0.450 
 33.00	  0.871	  0.477 
 34.00	  0.874	  0.505 
 35.00	  0.876	  0.534 
 36.00	  0.878	  0.563 
 37.00	  0.879	  0.592 
 38.00	  0.881	  0.621 
 39.00	  0.881	  0.651 
 40.00	  0.882	  0.681 
 41.00	  0.882	  0.711 
 42.00	  0.881	  0.741 
 43.00	  0.880	  0.771 
 44.00	  0.878	  0.802 
 45.00	  0.876	  0.832 
 46.00	  0.873	  0.863 
 47.00	  0.870	  0.893 
 48.00	  0.866	  0.923 
 49.00	  0.861	  0.954 
 50.00	  0.856	  0.984 
 51.00	  0.850	  1.013 
 52.00	  0.843	  1.043 
 53.00	  0.836	  1.073 
 54.00	  0.828	  1.102 
 55.00	  0.820	  1.130 
 56.00	  0.810	  1.159 
 57.00	  0.800	  1.187 
 58.00	  0.790	  1.214 
 59.00	  0.779	  1.242 
 60.00	  0.767	  1.268 
 61.00	  0.754	  1.294 
 62.00	  0.741	  1.320 
 63.00	  0.727	  1.345 
 64.00	  0.712	  1.369 
 65.00	  0.697	  1.393 
 66.00	  0.681	  1.416 
 67.00	  0.665	  1.438 
 68.00	  0.648	  1.460 
 69.00	  0.630	  1.480 
 70.00	  0.612	  1.500 
 71.00	  0.593	  1.520 
 72.00	  0.573	  1.538 
 73.00	  0.553	  1.556 
 74.00	  0.533	  1.572 
 75.00	  0.512	  1.588 
 76.00	  0.490	  1.603 
 77.00	  0.468	  1.617 
 78.00	  0.446	  1.630 
 79.00	  0.423	  1.642 
 80.00	  0.399	  1.653 
 81.00	  0.376	  1.663 
 82.00	  0.351	  1.672 
 83.00	  0.327	  1.680 
