AeroDyn airfoil file Created with QBlade v0.963 64bit on 17.01.2019 at 13:27:42 Compatible with AeroDyn v13.0.
Polar "T1_Re0.125_M0.00_N9.0 360 M" on Foil "T1_Re0.125_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
12.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
-4.79          Angle of attack for zero Cn for linear Cn curve (deg)
8.89523        Cn slope for zero lift for linear Cn curve (1/rad)
-0.4524        Cn at stall value for positive angle of attack for linear Cn curve
-0.4724        Cn at stall value for negative angle of attack for linear Cn curve
-0.10          Angle of attack for minimum CD (deg)
0.0188         Minimum CD value
   -180.00   -0.1400    0.0060
   -179.00   -0.0110    0.0065
   -178.00    0.1117    0.0080
   -177.00    0.2129    0.0106
   -176.00    0.2748    0.0142
   -175.00    0.2939    0.0187
   -174.00    0.2855    0.0243
   -173.00    0.2686    0.0309
   -172.00    0.2545    0.0384
   -171.00    0.2468    0.0469
   -170.00    0.2454    0.0564
   -169.00    0.2488    0.0668
   -168.00    0.2557    0.0781
   -167.00    0.2648    0.0903
   -166.00    0.2753    0.1035
   -165.00    0.2865    0.1175
   -164.00    0.2978    0.1324
   -163.00    0.3091    0.1481
   -162.00    0.3199    0.1646
   -161.00    0.3302    0.1819
   -160.00    0.3397    0.2000
   -159.00    0.3484    0.2188
   -158.00    0.3563    0.2384
   -157.00    0.3633    0.2587
   -156.00    0.3692    0.2796
   -155.00    0.3743    0.3012
   -154.00    0.3783    0.3234
   -153.00    0.3814    0.3462
   -152.00    0.3836    0.3695
   -151.00    0.3848    0.3934
   -150.00    0.3851    0.4178
   -149.00    0.3845    0.4427
   -148.00    0.3831    0.4680
   -147.00    0.3808    0.4937
   -146.00    0.3777    0.5198
   -145.00    0.3739    0.5462
   -144.00    0.3693    0.5730
   -143.00    0.3641    0.6000
   -142.00    0.3583    0.6273
   -141.00    0.3518    0.6548
   -140.00    0.3449    0.6824
   -139.00    0.3374    0.7102
   -138.00    0.3294    0.7382
   -137.00    0.3211    0.7662
   -136.00    0.3124    0.7942
   -135.00    0.3033    0.8223
   -134.00    0.2940    0.8503
   -133.00    0.2844    0.8783
   -132.00    0.2746    0.9062
   -131.00    0.2647    0.9340
   -130.00    0.2546    0.9616
   -129.00    0.2445    0.9890
   -128.00    0.2343    1.0162
   -127.00    0.2242    1.0431
   -126.00    0.2140    1.0698
   -125.00    0.2039    1.0961
   -124.00    0.1939    1.1221
   -123.00    0.1840    1.1477
   -122.00    0.1742    1.1729
   -121.00    0.1646    1.1977
   -120.00    0.1552    1.2220
   -119.00    0.1461    1.2458
   -118.00    0.1371    1.2690
   -117.00    0.1284    1.2917
   -116.00    0.1199    1.3138
   -115.00    0.1117    1.3354
   -114.00    0.1037    1.3563
   -113.00    0.0961    1.3765
   -112.00    0.0887    1.3960
   -111.00    0.0817    1.4149
   -110.00    0.0744    1.4330
   -109.00    0.0679    1.4504
   -108.00    0.0617    1.4670
   -107.00    0.0558    1.4828
   -106.00    0.0501    1.4979
   -105.00    0.0447    1.5121
   -104.00    0.0396    1.5254
   -103.00    0.0347    1.5379
   -102.00    0.0301    1.5496
   -101.00    0.0256    1.5604
   -100.00    0.0214    1.5702
    -99.00    0.0173    1.5792
    -98.00    0.0135    1.5872
    -97.00    0.0097    1.5944
    -96.00    0.0061    1.6006
    -95.00    0.0026    1.6058
    -94.00   -0.0008    1.6101
    -93.00   -0.0042    1.6135
    -92.00   -0.0075    1.6159
    -91.00   -0.0107    1.6173
    -90.00   -0.0140    1.6178
    -89.00   -0.0172    1.6173
