  
       XFOIL         Version 6.99
  
 Calculated polar for: S4061                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.075 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   4.800   0.8870   0.02765   0.01930  -0.0897   0.6705   1.0000
   4.900   0.8983   0.02753   0.01922  -0.0892   0.6652   1.0000
   5.000   0.9146   0.02701   0.01874  -0.0890   0.6619   1.0000
   5.100   0.9221   0.02720   0.01897  -0.0884   0.6552   1.0000
   5.200   0.9342   0.02698   0.01879  -0.0879   0.6498   1.0000
   5.300   0.9506   0.02642   0.01825  -0.0876   0.6465   1.0000
   5.400   0.9567   0.02670   0.01858  -0.0869   0.6387   1.0000
   5.500   0.9706   0.02632   0.01822  -0.0865   0.6337   1.0000
   5.600   0.9878   0.02568   0.01759  -0.0863   0.6304   1.0000
   5.700   0.9921   0.02608   0.01806  -0.0854   0.6211   1.0000
   5.800   1.0083   0.02550   0.01751  -0.0851   0.6168   1.0000
   5.900   1.0150   0.02570   0.01777  -0.0844   0.6083   1.0000
   6.000   1.0296   0.02525   0.01733  -0.0840   0.6029   1.0000
   6.100   1.0383   0.02527   0.01740  -0.0834   0.5949   1.0000
   6.200   1.0516   0.02491   0.01705  -0.0829   0.5884   1.0000
   6.300   1.0609   0.02489   0.01707  -0.0823   0.5801   1.0000
   6.400   1.0741   0.02453   0.01672  -0.0818   0.5730   1.0000
   6.500   1.0826   0.02456   0.01679  -0.0811   0.5638   1.0000
   6.600   1.0969   0.02413   0.01635  -0.0807   0.5567   1.0000
   6.700   1.1043   0.02423   0.01653  -0.0799   0.5464   1.0000
   6.800   1.1152   0.02408   0.01638  -0.0793   0.5373   1.0000
   6.900   1.1267   0.02388   0.01616  -0.0788   0.5279   1.0000
   7.000   1.1348   0.02393   0.01626  -0.0781   0.5169   1.0000
   7.100   1.1445   0.02388   0.01621  -0.0774   0.5063   1.0000
   7.200   1.1558   0.02372   0.01600  -0.0768   0.4960   1.0000
   7.300   1.1640   0.02378   0.01607  -0.0761   0.4840   1.0000
   7.400   1.1720   0.02387   0.01618  -0.0754   0.4717   1.0000
   7.500   1.1802   0.02395   0.01625  -0.0746   0.4592   1.0000
   7.600   1.1886   0.02404   0.01634  -0.0739   0.4466   1.0000
   7.700   1.1968   0.02415   0.01641  -0.0732   0.4338   1.0000
   7.800   1.2049   0.02429   0.01650  -0.0724   0.4207   1.0000
   7.900   1.2126   0.02447   0.01662  -0.0717   0.4075   1.0000
   8.000   1.2197   0.02470   0.01680  -0.0709   0.3940   1.0000
   8.100   1.2260   0.02499   0.01707  -0.0701   0.3802   1.0000
   8.200   1.2322   0.02531   0.01736  -0.0693   0.3666   1.0000
   8.300   1.2381   0.02565   0.01767  -0.0684   0.3531   1.0000
   8.400   1.2440   0.02603   0.01801  -0.0676   0.3397   1.0000
   8.500   1.2496   0.02643   0.01837  -0.0668   0.3267   1.0000
   8.600   1.2552   0.02686   0.01874  -0.0659   0.3139   1.0000
   8.700   1.2608   0.02731   0.01913  -0.0651   0.3016   1.0000
   8.800   1.2665   0.02779   0.01953  -0.0644   0.2895   1.0000
   8.900   1.2717   0.02829   0.01996  -0.0635   0.2774   1.0000
   9.000   1.2760   0.02883   0.02051  -0.0627   0.2655   1.0000
   9.100   1.2805   0.02941   0.02107  -0.0618   0.2540   1.0000
   9.200   1.2854   0.03001   0.02161  -0.0610   0.2429   1.0000
   9.300   1.2906   0.03062   0.02210  -0.0602   0.2320   1.0000
   9.400   1.2943   0.03123   0.02270  -0.0593   0.2212   1.0000
   9.500   1.2979   0.03191   0.02340  -0.0584   0.2108   1.0000
   9.600   1.3022   0.03260   0.02402  -0.0576   0.2008   1.0000
   9.700   1.3069   0.03327   0.02454  -0.0569   0.1908   1.0000
   9.800   1.3076   0.03391   0.02530  -0.0556   0.1816   1.0000
   9.900   1.3099   0.03460   0.02593  -0.0547   0.1725   1.0000
  10.000   1.3119   0.03521   0.02645  -0.0537   0.1639   1.0000
  10.100   1.3115   0.03589   0.02722  -0.0524   0.1558   1.0000
  10.200   1.3132   0.03656   0.02771  -0.0515   0.1479   1.0000
  10.300   1.3107   0.03719   0.02848  -0.0500   0.1411   1.0000
  10.400   1.3121   0.03792   0.02908  -0.0490   0.1340   1.0000
  10.500   1.3105   0.03863   0.02993  -0.0477   0.1277   1.0000
  10.600   1.3130   0.03948   0.03060  -0.0469   0.1209   1.0000
  10.700   1.3117   0.04030   0.03157  -0.0457   0.1150   1.0000
  10.800   1.3154   0.04124   0.03230  -0.0451   0.1082   1.0000
  10.900   1.3146   0.04217   0.03343  -0.0439   0.1031   1.0000
  11.000   1.3192   0.04311   0.03420  -0.0434   0.0973   1.0000
  11.100   1.3227   0.04431   0.03552  -0.0426   0.0924   1.0000
  11.200   1.3245   0.04523   0.03649  -0.0418   0.0883   1.0000
  11.300   1.3350   0.04647   0.03752  -0.0418   0.0830   1.0000
  11.400   1.3351   0.04750   0.03875  -0.0408   0.0804   1.0000
  11.500   1.3366   0.04852   0.03989  -0.0401   0.0776   1.0000
  11.600   1.3410   0.04946   0.04082  -0.0395   0.0749   1.0000
  11.700   1.3595   0.05125   0.04247  -0.0402   0.0713   1.0000
  11.800   1.3604   0.05247   0.04390  -0.0393   0.0702   1.0000
  11.900   1.3617   0.05379   0.04541  -0.0385   0.0690   1.0000
  12.000   1.3637   0.05515   0.04693  -0.0378   0.0680   1.0000
  12.100   1.3653   0.05652   0.04845  -0.0372   0.0670   1.0000
  12.200   1.3667   0.05792   0.04997  -0.0365   0.0661   1.0000
  12.300   1.3681   0.05928   0.05147  -0.0359   0.0652   1.0000
  12.400   1.3691   0.06060   0.05288  -0.0354   0.0644   1.0000
  12.500   1.3696   0.06196   0.05433  -0.0348   0.0637   1.0000
  12.600   1.3710   0.06324   0.05565  -0.0344   0.0627   1.0000
  12.700   1.3782   0.06482   0.05720  -0.0344   0.0614   1.0000
  12.800   1.3828   0.06727   0.05967  -0.0344   0.0605   1.0000
  12.900   1.3762   0.06865   0.06120  -0.0336   0.0604   1.0000
  13.000   1.3702   0.07018   0.06287  -0.0329   0.0603   1.0000
  13.100   1.3623   0.07171   0.06454  -0.0323   0.0601   1.0000
  13.200   1.3545   0.07335   0.06632  -0.0319   0.0600   1.0000
  13.300   1.3478   0.07511   0.06821  -0.0315   0.0600   1.0000
  13.400   1.3394   0.07690   0.07013  -0.0313   0.0599   1.0000
  13.500   1.3318   0.07881   0.07216  -0.0312   0.0599   1.0000
  13.600   1.3234   0.08078   0.07425  -0.0312   0.0598   1.0000
  13.700   1.3147   0.08284   0.07643  -0.0314   0.0598   1.0000
  13.800   1.3067   0.08501   0.07869  -0.0317   0.0598   1.0000
  13.900   1.2977   0.08723   0.08102  -0.0321   0.0599   1.0000
  14.000   1.2892   0.08954   0.08343  -0.0326   0.0599   1.0000
  14.100   1.2804   0.09198   0.08596  -0.0333   0.0600   1.0000
  14.200   1.2716   0.09447   0.08854  -0.0340   0.0601   1.0000
  14.300   1.2622   0.09707   0.09123  -0.0349   0.0602   1.0000
  14.400   1.2541   0.09970   0.09393  -0.0359   0.0603   1.0000
  14.500   1.2444   0.10250   0.09681  -0.0371   0.0604   1.0000
  14.600   1.2356   0.10535   0.09974  -0.0383   0.0605   1.0000
  14.900   1.0439   0.15531   0.15006  -0.0752   0.0804   1.0000
  15.000   1.0393   0.15925   0.15398  -0.0772   0.0810   1.0000
  15.100   1.0356   0.16294   0.15766  -0.0792   0.0814   1.0000
  15.200   1.0335   0.16615   0.16084  -0.0807   0.0818   1.0000
  15.300   1.0318   0.16927   0.16396  -0.0822   0.0821   1.0000
  15.400   1.0313   0.17207   0.16675  -0.0834   0.0825   1.0000
  15.500   1.0325   0.17446   0.16914  -0.0843   0.0829   1.0000
  15.600   1.0350   0.17658   0.17127  -0.0848   0.0832   1.0000
  15.700   1.0390   0.17842   0.17312  -0.0849   0.0836   1.0000
  16.000   0.7811   0.19012   0.18531  -0.0869   0.1614   1.0000
  16.100   0.7737   0.19085   0.18603  -0.0884   0.1600   1.0000
  16.200   0.7702   0.19191   0.18710  -0.0896   0.1567   1.0000
  16.300   0.7713   0.19324   0.18843  -0.0901   0.1548   1.0000
  16.400   0.7751   0.19472   0.18994  -0.0903   0.1523   1.0000
  16.500   0.7840   0.19667   0.19192  -0.0898   0.1502   1.0000
  16.600   0.7978   0.20047   0.19574  -0.0889   0.1484   1.0000
  16.700   0.7889   0.20075   0.19601  -0.0906   0.1479   1.0000
  16.800   0.7845   0.20161   0.19686  -0.0919   0.1474   1.0000
  16.900   0.7778   0.20222   0.19747  -0.0936   0.1446   1.0000
  17.000   0.7781   0.20343   0.19870  -0.0942   0.1415   1.0000
  17.100   0.7824   0.20479   0.20007  -0.0943   0.1386   1.0000
  17.200   0.7940   0.20717   0.20249  -0.0934   0.1362   1.0000
  17.400   0.8038   0.21218   0.20752  -0.0937   0.1348   1.0000
  17.500   0.7951   0.21225   0.20758  -0.0956   0.1343   1.0000
  17.600   0.7881   0.21273   0.20805  -0.0974   0.1327   1.0000
  17.700   0.7868   0.21388   0.20920  -0.0984   0.1310   1.0000
  17.800   0.7872   0.21519   0.21053  -0.0991   0.1290   1.0000
  17.900   0.7891   0.21662   0.21197  -0.0996   0.1270   1.0000
  18.000   0.7921   0.21809   0.21345  -0.0999   0.1254   1.0000
  18.100   0.7978   0.21985   0.21526  -0.0997   0.1237   1.0000
  18.200   0.8093   0.22295   0.21839  -0.0989   0.1224   1.0000
  18.300   0.8140   0.22585   0.22128  -0.0991   0.1216   1.0000
  18.400   0.8118   0.22675   0.22219  -0.1002   0.1214   1.0000
  18.500   0.8029   0.22660   0.22203  -0.1022   0.1206   1.0000
  18.600   0.7987   0.22736   0.22278  -0.1037   0.1187   1.0000
  18.700   0.7988   0.22863   0.22406  -0.1045   0.1168   1.0000
  18.800   0.8001   0.23005   0.22550  -0.1052   0.1156   1.0000
  18.900   0.8026   0.23139   0.22685  -0.1056   0.1131   1.0000
  19.000   0.8062   0.23295   0.22843  -0.1058   0.1116   1.0000
  19.100   0.8163   0.23561   0.23112  -0.1049   0.1096   1.0000
  19.200   0.8316   0.24090   0.23643  -0.1037   0.1087   1.0000
  19.300   0.8236   0.24059   0.23611  -0.1056   0.1085   1.0000
  19.400   0.8189   0.24089   0.23642  -0.1070   0.1081   1.0000
  19.500   0.8137   0.24131   0.23682  -0.1087   0.1072   1.0000
  19.600   0.8122   0.24241   0.23793  -0.1099   0.1057   1.0000
  19.700   0.8126   0.24373   0.23926  -0.1107   0.1044   1.0000
  19.800   0.8137   0.24520   0.24074  -0.1113   0.1026   1.0000
  19.900   0.8155   0.24670   0.24226  -0.1119   0.1012   1.0000
  20.000   0.8177   0.24818   0.24375  -0.1124   0.1000   1.0000
