  
       XFOIL         Version 6.99
  
 Calculated polar for: S4061                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  -4.600  -0.4213   0.07631   0.07134  -0.0045   1.0000   0.3150
  -4.500  -0.4186   0.07512   0.07015  -0.0025   1.0000   0.3184
  -4.400  -0.4219   0.07457   0.06961  -0.0045   1.0000   0.3295
  -4.300  -0.4192   0.07321   0.06828  -0.0023   1.0000   0.3320
  -4.200  -0.4174   0.07228   0.06736  -0.0010   1.0000   0.3383
  -4.000  -0.3343   0.05356   0.04724  -0.0445   1.0000   0.1432
  -3.900  -0.3283   0.05219   0.04591  -0.0441   1.0000   0.1403
  -3.800  -0.3093   0.04839   0.04165  -0.0484   1.0000   0.1272
  -3.700  -0.2994   0.04677   0.03991  -0.0492   1.0000   0.1259
  -3.600  -0.2886   0.04511   0.03808  -0.0503   1.0000   0.1249
  -3.500  -0.2770   0.04345   0.03621  -0.0514   1.0000   0.1238
  -3.400  -0.2651   0.04187   0.03440  -0.0525   1.0000   0.1229
  -3.300  -0.2530   0.04036   0.03265  -0.0535   1.0000   0.1223
  -3.200  -0.2407   0.03891   0.03094  -0.0543   1.0000   0.1222
  -3.100  -0.2284   0.03754   0.02931  -0.0551   1.0000   0.1222
  -3.000  -0.2166   0.03636   0.02789  -0.0556   1.0000   0.1226
  -2.900  -0.2048   0.03526   0.02653  -0.0560   1.0000   0.1244
  -2.800  -0.1926   0.03428   0.02522  -0.0565   1.0000   0.1276
  -2.700  -0.1817   0.03339   0.02413  -0.0567   1.0000   0.1314
  -2.600  -0.1737   0.03297   0.02380  -0.0566   1.0000   0.1376
  -2.500  -0.1616   0.03220   0.02268  -0.0568   1.0000   0.1433
  -2.400  -0.1527   0.03162   0.02219  -0.0568   1.0000   0.1502
  -2.300  -0.1420   0.03100   0.02138  -0.0569   1.0000   0.1617
  -2.200  -0.1326   0.03062   0.02093  -0.0568   1.0000   0.1730
  -2.100  -0.1228   0.03013   0.02039  -0.0567   1.0000   0.1884
  -2.000  -0.1134   0.02975   0.01997  -0.0567   1.0000   0.2042
  -1.900  -0.1040   0.02933   0.01956  -0.0566   1.0000   0.2210
  -1.800  -0.0954   0.02898   0.01928  -0.0564   1.0000   0.2382
  -1.700  -0.0864   0.02864   0.01898  -0.0562   1.0000   0.2562
  -1.600  -0.0775   0.02836   0.01872  -0.0560   1.0000   0.2764
  -1.500  -0.0678   0.02808   0.01841  -0.0559   1.0000   0.2983
  -1.400  -0.0586   0.02786   0.01828  -0.0557   1.0000   0.3214
  -1.300  -0.0485   0.02762   0.01807  -0.0557   1.0000   0.3476
  -1.200  -0.0388   0.02742   0.01795  -0.0557   1.0000   0.3776
  -1.100  -0.0290   0.02718   0.01785  -0.0556   1.0000   0.4116
  -1.000  -0.0192   0.02694   0.01775  -0.0555   1.0000   0.4538
  -0.900  -0.0033   0.02654   0.01776  -0.0562   0.9972   0.5263
  -0.800   0.0090   0.02578   0.01782  -0.0556   0.9950   0.6592
  -0.700   0.0200   0.02480   0.01732  -0.0554   0.9901   1.0000
  -0.600   0.0407   0.02529   0.01737  -0.0577   0.9862   1.0000
  -0.500   0.0577   0.02572   0.01751  -0.0593   0.9824   1.0000
  -0.400   0.0728   0.02610   0.01767  -0.0606   0.9782   1.0000
  -0.300   0.0911   0.02659   0.01793  -0.0624   0.9743   1.0000
  -0.200   0.1061   0.02700   0.01816  -0.0636   0.9702   1.0000
  -0.100   0.1193   0.02735   0.01837  -0.0645   0.9659   1.0000
   0.000   0.1360   0.02781   0.01867  -0.0660   0.9619   1.0000
   0.100   0.1531   0.02830   0.01901  -0.0675   0.9580   1.0000
   0.200   0.1632   0.02859   0.01920  -0.0679   0.9535   1.0000
   0.300   0.1784   0.02902   0.01951  -0.0691   0.9491   1.0000
   0.400   0.1979   0.02957   0.01992  -0.0710   0.9453   1.0000
   0.500   0.2062   0.02985   0.02012  -0.0710   0.9408   1.0000
   0.600   0.2186   0.03023   0.02041  -0.0718   0.9363   1.0000
   0.700   0.2364   0.03072   0.02080  -0.0733   0.9322   1.0000
   0.800   0.2484   0.03112   0.02112  -0.0740   0.9279   1.0000
   0.900   0.2580   0.03146   0.02139  -0.0742   0.9233   1.0000
   1.000   0.2736   0.03190   0.02176  -0.0754   0.9189   1.0000
   1.100   0.2910   0.03241   0.02218  -0.0769   0.9149   1.0000
   1.200   0.2967   0.03270   0.02243  -0.0764   0.9100   1.0000
   1.300   0.3099   0.03311   0.02278  -0.0772   0.9054   1.0000
   1.400   0.3296   0.03364   0.02324  -0.0790   0.9014   1.0000
   1.500   0.3347   0.03396   0.02352  -0.0785   0.8964   1.0000
   1.600   0.3457   0.03435   0.02387  -0.0789   0.8917   1.0000
   1.700   0.3643   0.03484   0.02431  -0.0805   0.8872   1.0000
   1.800   0.3725   0.03522   0.02466  -0.0804   0.8825   1.0000
   1.900   0.3813   0.03560   0.02501  -0.0805   0.8774   1.0000
   2.000   0.3982   0.03606   0.02542  -0.0818   0.8730   1.0000
   2.100   0.4091   0.03649   0.02583  -0.0821   0.8683   1.0000
   2.200   0.4161   0.03686   0.02618  -0.0819   0.8629   1.0000
   2.300   0.4324   0.03730   0.02659  -0.0830   0.8583   1.0000
   2.400   0.4450   0.03774   0.02701  -0.0836   0.8534   1.0000
   2.500   0.4505   0.03813   0.02738  -0.0832   0.8480   1.0000
   2.600   0.4668   0.03855   0.02779  -0.0842   0.8432   1.0000
   2.700   0.4794   0.03899   0.02822  -0.0847   0.8382   1.0000
   2.800   0.4845   0.03940   0.02862  -0.0843   0.8326   1.0000
   2.900   0.5018   0.03979   0.02901  -0.0854   0.8276   1.0000
   3.000   0.5118   0.04023   0.02944  -0.0855   0.8222   1.0000
   3.100   0.5185   0.04065   0.02986  -0.0852   0.8165   1.0000
   3.200   0.5384   0.04100   0.03022  -0.0866   0.8116   1.0000
   3.300   0.5431   0.04146   0.03068  -0.0860   0.8057   1.0000
   3.400   0.5534   0.04186   0.03108  -0.0862   0.7999   1.0000
   3.500   0.5774   0.04214   0.03140  -0.0879   0.7952   1.0000
   3.600   0.5745   0.04268   0.03193  -0.0865   0.7885   1.0000
   3.700   0.5904   0.04300   0.03227  -0.0872   0.7829   1.0000
   3.800   0.6034   0.04338   0.03266  -0.0875   0.7774   1.0000
   3.900   0.6079   0.04385   0.03314  -0.0870   0.7709   1.0000
   4.000   0.6316   0.04398   0.03331  -0.0884   0.7657   1.0000
   4.100   0.6308   0.04458   0.03392  -0.0873   0.7588   1.0000
   4.200   0.6463   0.04484   0.03420  -0.0878   0.7529   1.0000
   4.300   0.6593   0.04516   0.03456  -0.0881   0.7471   1.0000
   4.400   0.6646   0.04563   0.03507  -0.0876   0.7402   1.0000
   4.500   0.6909   0.04556   0.03506  -0.0890   0.7353   1.0000
   4.600   0.6862   0.04633   0.03583  -0.0876   0.7276   1.0000
   4.700   0.7066   0.04634   0.03590  -0.0883   0.7219   1.0000
   4.800   0.7109   0.04688   0.03646  -0.0877   0.7150   1.0000
   4.900   0.7247   0.04706   0.03668  -0.0879   0.7085   1.0000
   5.000   0.7407   0.04718   0.03685  -0.0882   0.7025   1.0000
   5.100   0.7446   0.04771   0.03741  -0.0875   0.6950   1.0000
   5.200   0.7750   0.04716   0.03698  -0.0888   0.6902   1.0000
   5.300   0.7663   0.04823   0.03805  -0.0872   0.6814   1.0000
   5.400   0.7940   0.04768   0.03759  -0.0881   0.6762   1.0000
   5.500   0.7896   0.04865   0.03857  -0.0868   0.6678   1.0000
   5.600   0.8143   0.04812   0.03814  -0.0874   0.6621   1.0000
   5.700   0.8148   0.04886   0.03890  -0.0865   0.6540   1.0000
   5.800   0.8368   0.04838   0.03851  -0.0868   0.6478   1.0000
   5.900   0.8412   0.04890   0.03907  -0.0860   0.6400   1.0000
   6.000   0.8612   0.04843   0.03873  -0.0860   0.6335   1.0000
   6.100   0.8703   0.04864   0.03899  -0.0855   0.6261   1.0000
   6.200   0.8872   0.04827   0.03871  -0.0853   0.6190   1.0000
   6.300   0.9192   0.04676   0.03734  -0.0855   0.6142   1.0000
   6.400   0.9167   0.04770   0.03831  -0.0844   0.6046   1.0000
   6.500   0.9571   0.04520   0.03598  -0.0845   0.6011   1.0000
   6.600   0.9476   0.04683   0.03761  -0.0833   0.5903   1.0000
   6.700   0.9880   0.04408   0.03506  -0.0831   0.5865   1.0000
   6.800   0.9815   0.04545   0.03646  -0.0820   0.5759   1.0000
   6.900   1.0230   0.04245   0.03362  -0.0817   0.5717   1.0000
   7.000   1.0180   0.04368   0.03489  -0.0805   0.5609   1.0000
   7.100   1.0637   0.04017   0.03152  -0.0804   0.5561   1.0000
   7.200   1.0595   0.04129   0.03273  -0.0791   0.5451   1.0000
   7.300   1.0742   0.04065   0.03217  -0.0783   0.5361   1.0000
   7.400   1.1074   0.03822   0.02983  -0.0778   0.5276   1.0000
   7.500   1.1116   0.03857   0.03024  -0.0767   0.5167   1.0000
   7.600   1.1283   0.03773   0.02946  -0.0759   0.5062   1.0000
   7.700   1.1523   0.03621   0.02795  -0.0753   0.4953   1.0000
   7.800   1.1673   0.03553   0.02729  -0.0745   0.4832   1.0000
   7.900   1.1747   0.03559   0.02743  -0.0735   0.4710   1.0000
   8.000   1.1852   0.03540   0.02726  -0.0725   0.4584   1.0000
   8.100   1.1968   0.03512   0.02698  -0.0716   0.4455   1.0000
   8.200   1.2084   0.03488   0.02671  -0.0708   0.4323   1.0000
   8.300   1.2194   0.03471   0.02651  -0.0699   0.4188   1.0000
   8.400   1.2296   0.03464   0.02638  -0.0690   0.4051   1.0000
   8.500   1.2393   0.03466   0.02634  -0.0682   0.3913   1.0000
   8.600   1.2484   0.03476   0.02638  -0.0673   0.3775   1.0000
   8.700   1.2568   0.03493   0.02647  -0.0664   0.3635   1.0000
   8.800   1.2645   0.03521   0.02669  -0.0655   0.3499   1.0000
   8.900   1.2696   0.03570   0.02721  -0.0645   0.3367   1.0000
   9.000   1.2745   0.03621   0.02771  -0.0635   0.3238   1.0000
   9.100   1.2798   0.03673   0.02821  -0.0625   0.3110   1.0000
   9.200   1.2856   0.03731   0.02875  -0.0616   0.2984   1.0000
   9.300   1.2917   0.03789   0.02926  -0.0608   0.2858   1.0000
   9.400   1.2981   0.03847   0.02975  -0.0599   0.2732   1.0000
   9.500   1.3053   0.03911   0.03027  -0.0592   0.2607   1.0000
   9.600   1.3112   0.03982   0.03091  -0.0584   0.2487   1.0000
   9.700   1.3125   0.04074   0.03195  -0.0573   0.2386   1.0000
   9.800   1.3174   0.04161   0.03278  -0.0564   0.2279   1.0000
   9.900   1.3246   0.04246   0.03351  -0.0558   0.2166   1.0000
  10.000   1.3307   0.04325   0.03419  -0.0551   0.2055   1.0000
  10.100   1.3297   0.04432   0.03544  -0.0538   0.1978   1.0000
  10.200   1.3359   0.04522   0.03623  -0.0531   0.1877   1.0000
  10.300   1.3400   0.04602   0.03696  -0.0523   0.1780   1.0000
  10.400   1.3392   0.04712   0.03823  -0.0510   0.1711   1.0000
  10.500   1.3461   0.04792   0.03882  -0.0505   0.1613   1.0000
  10.600   1.3427   0.04902   0.04015  -0.0491   0.1560   1.0000
  10.700   1.3494   0.04988   0.04081  -0.0486   0.1473   1.0000
  10.800   1.3461   0.05107   0.04223  -0.0472   0.1426   1.0000
  10.900   1.3551   0.05203   0.04294  -0.0470   0.1343   1.0000
  11.000   1.3503   0.05331   0.04450  -0.0456   0.1311   1.0000
  11.100   1.3513   0.05445   0.04572  -0.0446   0.1264   1.0000
  11.200   1.3603   0.05577   0.04689  -0.0445   0.1206   1.0000
  11.300   1.3551   0.05715   0.04852  -0.0431   0.1184   1.0000
  11.400   1.3524   0.05849   0.05003  -0.0420   0.1159   1.0000
  11.500   1.3578   0.05960   0.05111  -0.0415   0.1116   1.0000
  11.600   1.3667   0.06139   0.05282  -0.0415   0.1080   1.0000
  11.700   1.3607   0.06290   0.05455  -0.0402   0.1072   1.0000
  11.800   1.3545   0.06441   0.05624  -0.0390   0.1065   1.0000
  11.900   1.3476   0.06596   0.05796  -0.0378   0.1058   1.0000
  12.000   1.3409   0.06755   0.05970  -0.0368   0.1053   1.0000
  12.100   1.3335   0.06918   0.06148  -0.0358   0.1048   1.0000
  12.200   1.3255   0.07090   0.06333  -0.0350   0.1044   1.0000
  12.300   1.3173   0.07267   0.06523  -0.0344   0.1041   1.0000
  12.400   1.3085   0.07453   0.06720  -0.0339   0.1039   1.0000
  12.500   1.2993   0.07649   0.06928  -0.0335   0.1039   1.0000
  12.600   1.2891   0.07855   0.07147  -0.0333   0.1039   1.0000
  12.700   1.2784   0.08076   0.07378  -0.0333   0.1040   1.0000
  12.800   1.2674   0.08309   0.07622  -0.0335   0.1044   1.0000
  12.900   1.2563   0.08555   0.07877  -0.0339   0.1048   1.0000
  13.000   1.2448   0.08812   0.08143  -0.0345   0.1052   1.0000
  13.100   1.2331   0.09086   0.08425  -0.0353   0.1056   1.0000
  13.200   1.2212   0.09375   0.08721  -0.0362   0.1061   1.0000
  13.300   1.2099   0.09670   0.09022  -0.0373   0.1066   1.0000
  13.400   1.1984   0.09982   0.09341  -0.0386   0.1070   1.0000
  13.500   1.1875   0.10303   0.09666  -0.0400   0.1075   1.0000
  13.600   1.1767   0.10637   0.10004  -0.0415   0.1079   1.0000
  13.700   1.1665   0.10979   0.10349  -0.0431   0.1083   1.0000
  13.800   1.1571   0.11326   0.10698  -0.0448   0.1086   1.0000
