  
       XFOIL         Version 6.99
  
 Calculated polar for: S1210                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  -7.000  -0.2453   0.12302   0.11745  -0.0179   1.0000   0.1861
  -6.900  -0.2543   0.12365   0.11815  -0.0171   1.0000   0.1870
  -6.800  -0.2658   0.12460   0.11917  -0.0162   1.0000   0.1876
  -6.700  -0.2762   0.12544   0.12008  -0.0153   1.0000   0.1880
  -6.600  -0.2879   0.12636   0.12108  -0.0143   1.0000   0.1882
  -6.500  -0.2710   0.12221   0.11693  -0.0139   1.0000   0.1899
  -6.400  -0.2645   0.12031   0.11505  -0.0129   1.0000   0.1919
  -6.300  -0.2652   0.11971   0.11448  -0.0120   1.0000   0.1934
  -6.200  -0.2676   0.11929   0.11410  -0.0110   1.0000   0.1953
  -6.100  -0.2718   0.11914   0.11400  -0.0101   1.0000   0.1968
  -6.000  -0.2774   0.11917   0.11408  -0.0092   1.0000   0.1984
  -5.900  -0.2847   0.11941   0.11438  -0.0083   1.0000   0.1999
  -5.800  -0.2940   0.11997   0.11500  -0.0074   1.0000   0.2011
  -5.700  -0.3034   0.12052   0.11561  -0.0065   1.0000   0.2018
  -5.600  -0.3147   0.12128   0.11644  -0.0056   1.0000   0.2024
  -5.500  -0.3281   0.12227   0.11748  -0.0044   1.0000   0.2028
  -5.400  -0.3386   0.12291   0.11819  -0.0035   1.0000   0.2030
  -5.300  -0.3515   0.12407   0.11940  -0.0034   0.9994   0.2034
  -5.200  -0.3115   0.11751   0.11279  -0.0042   0.9981   0.2080
  -5.100  -0.2969   0.11611   0.11135  -0.0066   0.9939   0.2132
  -5.000  -0.2974   0.11658   0.11185  -0.0094   0.9883   0.2173
  -4.900  -0.3040   0.11831   0.11363  -0.0141   0.9810   0.2190
  -4.800  -0.2773   0.11341   0.10868  -0.0134   0.9795   0.2225
  -4.700  -0.2626   0.11150   0.10675  -0.0146   0.9748   0.2270
  -4.600  -0.2566   0.11099   0.10625  -0.0170   0.9698   0.2317
  -4.500  -0.2649   0.11270   0.10800  -0.0217   0.9614   0.2351
  -4.400  -0.2537   0.11038   0.10568  -0.0227   0.9575   0.2365
  -4.300  -0.2389   0.10759   0.10287  -0.0217   0.9537   0.2393
  -4.200  -0.2262   0.10601   0.10128  -0.0229   0.9495   0.2429
  -4.100  -0.2200   0.10515   0.10042  -0.0246   0.9445   0.2471
  -4.000  -0.2236   0.10649   0.10179  -0.0308   0.9365   0.2518
  -3.900  -0.2103   0.10386   0.09916  -0.0315   0.9339   0.2534
  -3.800  -0.2062   0.10236   0.09766  -0.0301   0.9285   0.2547
  -3.700  -0.1961   0.10075   0.09605  -0.0304   0.9244   0.2570
  -3.600  -0.1832   0.09929   0.09456  -0.0322   0.9209   0.2609
  -3.500  -0.1821   0.09874   0.09402  -0.0330   0.9150   0.2644
  -3.400  -0.1777   0.09905   0.09435  -0.0407   0.9085   0.2692
  -3.300  -0.1657   0.09668   0.09197  -0.0401   0.9060   0.2704
  -3.200  -0.1629   0.09548   0.09078  -0.0390   0.9014   0.2716
  -3.100  -0.1583   0.09441   0.08971  -0.0387   0.8968   0.2732
  -3.000  -0.1478   0.09298   0.08827  -0.0400   0.8931   0.2757
  -2.900  -0.1326   0.09151   0.08678  -0.0430   0.8901   0.2793
  -2.800  -0.1355   0.09131   0.08659  -0.0433   0.8840   0.2819
  -2.700  -0.1200   0.09041   0.08568  -0.0521   0.8789   0.2861
  -2.600  -0.1073   0.08854   0.08378  -0.0534   0.8760   0.2867
  -2.500  -0.0983   0.08705   0.08229  -0.0542   0.8730   0.2874
  -2.400  -0.0999   0.08648   0.08174  -0.0535   0.8680   0.2878
  -2.300  -0.0916   0.08526   0.08051  -0.0546   0.8643   0.2885
  -2.200  -0.0780   0.08368   0.07891  -0.0568   0.8614   0.2895
  -2.100  -0.0563   0.08170   0.07688  -0.0618   0.8589   0.2895
  -2.000  -0.0548   0.08108   0.07627  -0.0627   0.8545   0.2893
  -1.900   0.4409   0.04065   0.03276  -0.1966   0.8718   0.2055
  -1.700   0.4500   0.04253   0.03519  -0.1924   0.8613   0.2937
  -1.600   0.4506   0.04362   0.03644  -0.1886   0.8577   0.3391
  -1.500   0.4455   0.04451   0.03739  -0.1859   0.8509   0.3547
  -1.400   0.4435   0.04524   0.03823  -0.1823   0.8467   0.3736
  -1.100   0.4389   0.04722   0.04035  -0.1734   0.8338   0.4240
  -1.000   0.4397   0.04766   0.04083  -0.1705   0.8305   0.4416
  -0.900   0.4445   0.04790   0.04106  -0.1681   0.8280   0.4608
  -0.800   0.4499   0.04818   0.04130  -0.1669   0.8247   0.4755
  -0.700   0.4547   0.04870   0.04176  -0.1669   0.8199   0.4874
  -0.600   0.4583   0.04890   0.04195  -0.1653   0.8164   0.4965
  -0.500   0.4735   0.04877   0.04174  -0.1658   0.8137   0.5091
  -0.400   0.4970   0.04843   0.04125  -0.1678   0.8116   0.5224
  -0.300   0.5050   0.04871   0.04148  -0.1679   0.8080   0.5287
  -0.200   0.5183   0.04915   0.04182  -0.1699   0.8035   0.5360
  -0.100   0.5254   0.04929   0.04193  -0.1693   0.8003   0.5409
   0.000   0.5511   0.04912   0.04161  -0.1724   0.7978   0.5494
   0.100   0.5712   0.04887   0.04128  -0.1739   0.7957   0.5560
   0.200   0.5977   0.04851   0.04079  -0.1766   0.7941   0.5632
   0.300   0.5902   0.04986   0.04216  -0.1756   0.7888   0.5641
   0.400   0.6072   0.05019   0.04240  -0.1778   0.7855   0.5691
   0.500   0.6195   0.05027   0.04245  -0.1782   0.7827   0.5733
   0.600   0.6426   0.05011   0.04219  -0.1804   0.7805   0.5791
   0.700   0.6758   0.04973   0.04166  -0.1846   0.7786   0.5854
   0.800   0.6762   0.05066   0.04259  -0.1840   0.7749   0.5871
   0.900   0.6764   0.05163   0.04357  -0.1836   0.7711   0.5891
   1.000   0.6876   0.05207   0.04397  -0.1844   0.7683   0.5929
   1.100   0.7093   0.05220   0.04401  -0.1869   0.7658   0.5986
   1.200   0.7312   0.05209   0.04384  -0.1888   0.7637   0.6037
   1.300   0.7551   0.05179   0.04347  -0.1907   0.7619   0.6091
   1.400   0.7504   0.05325   0.04495  -0.1900   0.7581   0.6106
   1.500   0.7526   0.05437   0.04605  -0.1902   0.7546   0.6129
   1.600   0.7677   0.05493   0.04656  -0.1920   0.7517   0.6175
   1.700   0.7796   0.05518   0.04680  -0.1923   0.7494   0.6216
   1.800   0.7997   0.05516   0.04674  -0.1938   0.7473   0.6281
   1.900   0.8263   0.05488   0.04638  -0.1962   0.7455   0.6359
   2.000   0.8194   0.05649   0.04801  -0.1951   0.7423   0.6374
   2.100   0.8142   0.05796   0.04952  -0.1943   0.7390   0.6393
   2.200   0.8203   0.05881   0.05035  -0.1946   0.7362   0.6436
   2.300   0.8371   0.05925   0.05074  -0.1962   0.7336   0.6502
   2.400   0.8521   0.05936   0.05084  -0.1968   0.7314   0.6558
   2.500   0.8794   0.05909   0.05051  -0.1991   0.7294   0.6658
   2.600   0.8789   0.06028   0.05173  -0.1985   0.7268   0.6692
   2.700   0.8683   0.06220   0.05369  -0.1974   0.7238   0.6705
   2.800   0.8690   0.06336   0.05487  -0.1971   0.7210   0.6749
   2.900   0.8797   0.06410   0.05559  -0.1979   0.7183   0.6827
   3.000   0.8917   0.06438   0.05589  -0.1981   0.7159   0.6906
   3.100   0.9137   0.06422   0.05571  -0.1994   0.7136   0.7026
   3.200   0.9303   0.06448   0.05597  -0.2004   0.7112   0.7140
   3.300   0.9150   0.06685   0.05838  -0.1991   0.7084   0.7144
   3.400   0.9107   0.06830   0.05987  -0.1983   0.7057   0.7183
   3.500   0.9148   0.06925   0.06086  -0.1983   0.7030   0.7260
   3.600   0.9257   0.06974   0.06137  -0.1986   0.7003   0.7368
   3.700   0.9441   0.06964   0.06129  -0.1993   0.6977   0.7530
   3.800   0.9674   0.06911   0.06077  -0.2000   0.6951   0.7753
   3.900   0.9488   0.07175   0.06347  -0.1986   0.6923   0.7742
   4.000   0.9438   0.07333   0.06511  -0.1980   0.6895   0.7815
   4.100   0.9458   0.07434   0.06617  -0.1977   0.6867   0.7948
   4.200   0.9519   0.07478   0.06668  -0.1972   0.6840   0.8136
   4.300   0.9642   0.07440   0.06638  -0.1966   0.6813   0.8464
   4.500   0.9566   0.07584   0.06797  -0.1937   0.6763   0.9721
   4.600   0.9559   0.07788   0.07003  -0.1948   0.6730   1.0000
   4.700   0.9753   0.07934   0.07140  -0.1981   0.6687   1.0000
   4.800   1.0461   0.07768   0.06942  -0.2047   0.6623   1.0000
   4.900   1.0220   0.08080   0.07263  -0.2032   0.6594   1.0000
   5.000   1.0159   0.08284   0.07467  -0.2030   0.6562   1.0000
   5.100   1.0221   0.08410   0.07590  -0.2035   0.6525   1.0000
   5.200   1.0514   0.08373   0.07544  -0.2050   0.6478   1.0000
   5.300   1.0606   0.08468   0.07635  -0.2052   0.6439   1.0000
   5.400   1.0476   0.08716   0.07887  -0.2046   0.6407   1.0000
   5.500   1.0479   0.08868   0.08040  -0.2045   0.6369   1.0000
   5.600   1.0705   0.08853   0.08019  -0.2052   0.6320   1.0000
   5.700   1.0882   0.08878   0.08040  -0.2056   0.6276   1.0000
   5.800   1.0722   0.09158   0.08325  -0.2049   0.6245   1.0000
   5.900   1.0700   0.09330   0.08499  -0.2047   0.6208   1.0000
   6.000   1.0938   0.09292   0.08457  -0.2051   0.6153   1.0000
   6.100   1.1055   0.09355   0.08518  -0.2052   0.6105   1.0000
   6.200   1.0913   0.09628   0.08796  -0.2047   0.6071   1.0000
   6.300   1.0917   0.09784   0.08954  -0.2046   0.6032   1.0000
   6.400   1.1370   0.09554   0.08719  -0.2052   0.5966   1.0000
   6.500   1.1173   0.09879   0.09050  -0.2045   0.5926   1.0000
   6.600   1.1088   0.10108   0.09282  -0.2042   0.5885   1.0000
   6.700   1.1272   0.10099   0.09272  -0.2043   0.5828   1.0000
   6.800   1.1442   0.10108   0.09280  -0.2042   0.5773   1.0000
   6.900   1.1274   0.10419   0.09597  -0.2039   0.5735   1.0000
   7.000   1.1337   0.10514   0.09694  -0.2038   0.5682   1.0000
   7.100   1.1692   0.10337   0.09512  -0.2036   0.5615   1.0000
   7.200   1.1454   0.10714   0.09896  -0.2033   0.5569   1.0000
   7.300   1.1514   0.10813   0.09997  -0.2031   0.5516   1.0000
   7.400   1.1916   0.10578   0.09762  -0.2028   0.5453   1.0000
   7.500   1.1624   0.11025   0.10213  -0.2027   0.5407   1.0000
   7.600   1.1671   0.11133   0.10323  -0.2025   0.5351   1.0000
   7.700   1.2066   0.10882   0.10072  -0.2019   0.5286   1.0000
   7.800   1.1777   0.11337   0.10534  -0.2020   0.5236   1.0000
   7.900   1.1867   0.11399   0.10598  -0.2017   0.5178   1.0000
   8.000   1.2206   0.11194   0.10392  -0.2010   0.5120   1.0000
   8.100   1.1922   0.11658   0.10862  -0.2012   0.5065   1.0000
   8.200   1.2078   0.11637   0.10843  -0.2008   0.5004   1.0000
   8.300   1.2268   0.11581   0.10788  -0.2001   0.4946   1.0000
   8.400   1.2069   0.11963   0.11175  -0.2004   0.4890   1.0000
   8.500   1.2286   0.11871   0.11085  -0.1997   0.4832   1.0000
   8.600   1.2364   0.11941   0.11157  -0.1993   0.4776   1.0000
   8.700   1.2213   0.12276   0.11496  -0.1997   0.4718   1.0000
   8.800   1.2530   0.12042   0.11267  -0.1984   0.4658   1.0000
   8.900   1.2435   0.12322   0.11549  -0.1986   0.4601   1.0000
   9.000   1.2358   0.12580   0.11811  -0.1989   0.4546   1.0000
   9.100   1.2712   0.12288   0.11522  -0.1973   0.4491   1.0000
   9.200   1.2540   0.12678   0.11915  -0.1980   0.4436   1.0000
   9.300   1.2507   0.12872   0.12113  -0.1981   0.4375   1.0000
   9.400   1.2974   0.12397   0.11641  -0.1957   0.4322   1.0000
   9.500   1.2625   0.13037   0.12284  -0.1974   0.4261   1.0000
   9.600   1.2669   0.13135   0.12386  -0.1972   0.4203   1.0000
   9.700   1.3142   0.12628   0.11886  -0.1944   0.4157   1.0000
   9.900   1.2764   0.13505   0.12765  -0.1968   0.4043   1.0000
  10.000   1.3265   0.12917   0.12185  -0.1934   0.3995   1.0000
  10.200   1.2875   0.13838   0.13110  -0.1963   0.3881   1.0000
  10.300   1.3325   0.13307   0.12585  -0.1930   0.3837   1.0000
  10.400   1.2940   0.14086   0.13365  -0.1961   0.3783   1.0000
  10.500   1.2918   0.14294   0.13576  -0.1965   0.3733   1.0000
  10.600   1.3307   0.13836   0.13124  -0.1934   0.3684   1.0000
  10.700   1.3072   0.14400   0.13689  -0.1957   0.3638   1.0000
  10.800   1.2971   0.14738   0.14030  -0.1969   0.3589   1.0000
  10.900   1.3218   0.14502   0.13798  -0.1949   0.3540   1.0000
  11.000   1.3260   0.14618   0.13917  -0.1947   0.3500   1.0000
  11.100   1.3041   0.15182   0.14483  -0.1974   0.3465   1.0000
  11.200   1.3017   0.15421   0.14725  -0.1982   0.3428   1.0000
  11.300   1.3277   0.15162   0.14474  -0.1958   0.3383   1.0000
  11.400   1.3250   0.15404   0.14717  -0.1966   0.3346   1.0000
  11.500   1.3071   0.15906   0.15219  -0.1992   0.3315   1.0000
  11.600   1.3038   0.16163   0.15480  -0.2002   0.3283   1.0000
  11.700   1.3369   0.15755   0.15079  -0.1967   0.3227   1.0000
  11.800   1.3299   0.16083   0.15408  -0.1981   0.3197   1.0000
  11.900   1.3145   0.16565   0.15891  -0.2007   0.3175   1.0000
  12.000   1.3073   0.16895   0.16223  -0.2024   0.3153   1.0000
  12.100   1.3043   0.17175   0.16506  -0.2038   0.3138   1.0000
  12.200   1.3033   0.17424   0.16757  -0.2049   0.3125   1.0000
  12.300   1.3065   0.17597   0.16933  -0.2054   0.3106   1.0000
  12.400   1.3330   0.17351   0.16693  -0.2024   0.3055   1.0000
  12.500   1.3248   0.17735   0.17078  -0.2045   0.3050   1.0000
  12.600   1.3188   0.18074   0.17418  -0.2064   0.3046   1.0000
  12.700   1.3144   0.18384   0.17731  -0.2082   0.3043   1.0000
  12.800   1.3114   0.18670   0.18019  -0.2098   0.3040   1.0000
  12.900   1.3079   0.18942   0.18292  -0.2113   0.3036   1.0000
  13.000   1.3073   0.19188   0.18542  -0.2126   0.3039   1.0000
  13.100   1.3070   0.19433   0.18789  -0.2138   0.3042   1.0000
  13.200   1.3107   0.19658   0.19017  -0.2147   0.3050   1.0000
  13.300   1.3172   0.19884   0.19247  -0.2152   0.3058   1.0000
